product_number,main_category,sub_category,category_detail,product_name,date_captured,year_captured
406,Drinks,Hot Coffees,Americanos,Caffè Americano,2021-03-09,2021
873068625,Drinks,Hot Coffees,Brewed Coffees,Blonde Roast,2021-03-09,2021
478,Drinks,Hot Coffees,Brewed Coffees,Caffè Misto,2021-03-09,2021
479,Drinks,Hot Coffees,Brewed Coffees,Featured Starbucks® Dark Roast Coffee,2021-03-09,2021
480,Drinks,Hot Coffees,Brewed Coffees,Pike Place® Roast,2021-03-09,2021
481,Drinks,Hot Coffees,Brewed Coffees,Decaf Pike Place® Roast,2021-03-09,2021
409,Drinks,Hot Coffees,Cappuccinos,Cappuccino,2021-03-09,2021
410,Drinks,Hot Coffees,Espresso Shots,Espresso,2021-03-09,2021
411,Drinks,Hot Coffees,Espresso Shots,Espresso Con Panna,2021-03-09,2021
565,Drinks,Hot Coffees,Flat Whites,Flat White,2021-03-09,2021
2123158,Drinks,Hot Coffees,Flat Whites,Honey Almondmilk Flat White,2021-03-09,2021
2123404,Drinks,Hot Coffees,Lattes,Pistachio Latte,2021-03-09,2021
2123160,Drinks,Hot Coffees,Lattes,Honey Oatmilk Latte,2021-03-09,2021
407,Drinks,Hot Coffees,Lattes,Caffè Latte,2021-03-09,2021
414,Drinks,Hot Coffees,Lattes,Cinnamon Dolce Latte,2021-03-09,2021
2122614,Drinks,Hot Coffees,Lattes,Starbucks Reserve® Latte,2021-03-09,2021
2122617,Drinks,Hot Coffees,Lattes,Starbucks Reserve® Hazelnut Bianco Latte,2021-03-09,2021
2122164,Drinks,Hot Coffees,Lattes,Starbucks® Blonde Vanilla Latte,2021-03-09,2021
413,Drinks,Hot Coffees,Macchiatos,Caramel Macchiato,2021-03-09,2021
412,Drinks,Hot Coffees,Macchiatos,Espresso Macchiato,2021-03-09,2021
408,Drinks,Hot Coffees,Mochas,Caffè Mocha,2021-03-09,2021
2122615,Drinks,Hot Coffees,Mochas,Starbucks Reserve® Dark Chocolate Mocha,2021-03-09,2021
420,Drinks,Hot Coffees,Mochas,White Chocolate Mocha,2021-03-09,2021
2122090,Drinks,Hot Coffees,Clover® Brewed Coffees,Ethiopia Yirgacheffe® Chelelektu Clover® Starbucks Reserve®,2021-03-09,2021
2123363,Drinks,Hot Coffees,Clover® Brewed Coffees,Guatemala Huehuetenango Clover® Starbucks Reserve®,2021-03-09,2021
2121597,Drinks,Hot Coffees,Clover® Brewed Coffees,Jamaica Blue Mountain® Clover® Starbucks Reserve®,2021-03-09,2021
2121629,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Pike Place® Roast,2021-03-09,2021
2121631,Drinks,Hot Coffees,Clover® Brewed Coffees,Organic Yukon Blend® Clover®,2021-03-09,2021
2121585,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Gold Coast Blend®,2021-03-09,2021
2121581,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Breakfast Blend,2021-03-09,2021
2121588,Drinks,Hot Coffees,Clover® Brewed Coffees,Kenya Clover®,2021-03-09,2021
2121635,Drinks,Hot Coffees,Clover® Brewed Coffees,Veranda Blend® Clover®,2021-03-09,2021
2121586,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Guatemala Antigua,2021-03-09,2021
2121637,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Starbucks Willow Blend,2021-03-09,2021
2121633,Drinks,Hot Coffees,Clover® Brewed Coffees,Decaf Sumatra Clover®,2021-03-09,2021
2121636,Drinks,Hot Coffees,Clover® Brewed Coffees,Caffé Verona® Clover®,2021-03-09,2021
2121748,Drinks,Hot Coffees,Clover® Brewed Coffees,Clover Brewed® Decaf Pike Place® Roast,2021-03-09,2021
2121582,Drinks,Hot Coffees,Clover® Brewed Coffees,Espresso Roast Clover®,2021-03-09,2021
2121632,Drinks,Hot Coffees,Clover® Brewed Coffees,Decaf Espresso Roast Clover®,2021-03-09,2021
2121583,Drinks,Hot Coffees,Clover® Brewed Coffees,Ethiopia Clover®,2021-03-09,2021
2121584,Drinks,Hot Coffees,Clover® Brewed Coffees,French Roast Clover®,2021-03-09,2021
2121587,Drinks,Hot Coffees,Clover® Brewed Coffees,Italian Roast Clover®,2021-03-09,2021
2122377,Drinks,Hot Coffees,Clover® Brewed Coffees,Komodo Dragon Clover®,2021-03-09,2021
2121630,Drinks,Hot Coffees,Clover® Brewed Coffees,Sumatra Clover®,2021-03-09,2021
873068654,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler – Starbucks® Blonde Roast,2021-03-09,2021
873068656,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler – Dark Roast,2021-03-09,2021
873068655,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler – Pike Place® Roast,2021-03-09,2021
873068657,Drinks,Hot Coffees,Coffee Travelers,Coffee Traveler – Decaf Pike Place® Roast,2021-03-09,2021
466,Drinks,Hot Teas,Chai Teas,Chai Latte,2021-03-09,2021
2122273,Drinks,Hot Teas,Chai Teas,Chai Tea,2021-03-09,2021
450,Drinks,Hot Teas,Black Teas,Earl Grey Tea,2021-03-09,2021
477,Drinks,Hot Teas,Black Teas,London Fog Tea Latte,2021-03-09,2021
446,Drinks,Hot Teas,Black Teas,Royal English Breakfast Tea,2021-03-09,2021
465,Drinks,Hot Teas,Black Teas,Royal English Breakfast Tea Latte,2021-03-09,2021
873068751,Drinks,Hot Teas,Green Teas,Emperor’s Clouds & Mist®,2021-03-09,2021
468,Drinks,Hot Teas,Green Teas,Matcha Green Tea Latte,2021-03-09,2021
2122274,Drinks,Hot Teas,Green Teas,Honey Citrus Mint Tea,2021-03-09,2021
2122574,Drinks,Hot Teas,Green Teas,Jade Citrus Mint® Brewed Tea,2021-03-09,2021
873068754,Drinks,Hot Teas,Herbal Teas,Mint Majesty®,2021-03-09,2021
873068757,Drinks,Hot Teas,Herbal Teas,Peach Tranquility®,2021-03-09,2021
471,Drinks,Hot Drinks,Hot Chocolates,Hot Chocolate,2021-03-09,2021
472,Drinks,Hot Drinks,Hot Chocolates,White Hot Chocolate,2021-03-09,2021
475,Drinks,Hot Drinks,Juice,Caramel Apple Spice,2021-03-09,2021
489,Drinks,Hot Drinks,Juice,Steamed Apple Juice,2021-03-09,2021
2123366,Drinks,Hot Drinks,Steamers,Pistachio Crème,2021-03-09,2021
873068723,Drinks,Hot Drinks,Steamers,Cinnamon Dolce Crème,2021-03-09,2021
747,Drinks,Hot Drinks,Steamers,Steamed Milk,2021-03-09,2021
873068652,Drinks,Hot Drinks,Steamers,Vanilla Crème,2021-03-09,2021
2123364,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Pistachio Coffee Frappuccino® Blended Beverage,2021-03-09,2021
956,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Mocha Cookie Crumble Frappuccino® Blended Beverage,2021-03-09,2021
1044,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Caramel Ribbon Crunch Frappuccino® Blended Beverage,2021-03-09,2021
500,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Espresso Frappuccino® Blended Beverage,2021-03-09,2021
423,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Caffè Vanilla Frappuccino® Blended Beverage,2021-03-09,2021
424,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Caramel Frappuccino® Blended Beverage,2021-03-09,2021
483,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Coffee Frappuccino® Blended Beverage,2021-03-09,2021
426,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Mocha Frappuccino® Blended Beverage,2021-03-09,2021
425,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,Java Chip Frappuccino® Blended Beverage,2021-03-09,2021
428,Drinks,Frappuccino® Blended Beverages,Coffee Frappuccino®,White Chocolate Mocha Frappuccino® Blended Beverage,2021-03-09,2021
2123365,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Pistachio Crème Frappuccino® Blended Beverage,2021-03-09,2021
957,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Chocolate Cookie Crumble Crème Frappuccino®,2021-03-09,2021
1062,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Caramel Ribbon Crunch Crème Frappuccino® Blended Beverage,2021-03-09,2021
2122724,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Strawberry Crème Frappuccino® Blended Beverage,2021-03-09,2021
438,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Chai Crème Frappuccino® Blended Beverage,2021-03-09,2021
435,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Double Chocolaty Chip Crème Frappuccino® Blended Beverage,2021-03-09,2021
439,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Matcha Green Tea Crème Frappuccino® Blended Beverage,2021-03-09,2021
440,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,Vanilla Bean Crème Frappuccino® Blended Beverage,2021-03-09,2021
441,Drinks,Frappuccino® Blended Beverages,Creme Frappuccino®,White Chocolate Crème Frappuccino® Blended Beverage,2021-03-09,2021
2123367,Drinks,Cold Coffees,Cold Brews,Honey Almondmilk Cold Brew,2021-03-09,2021
2123139,Drinks,Cold Coffees,Cold Brews,Irish Cream Cold Brew,2021-03-09,2021
2122795,Drinks,Cold Coffees,Cold Brews,Salted Caramel Cream Cold Brew,2021-03-09,2021
2122616,Drinks,Cold Coffees,Cold Brews,Starbucks Reserve® Cold Brew,2021-03-09,2021
2121255,Drinks,Cold Coffees,Cold Brews,Starbucks® Cold Brew Coffee,2021-03-09,2021
2121859,Drinks,Cold Coffees,Cold Brews,Vanilla Sweet Cream Cold Brew,2021-03-09,2021
2121343,Drinks,Cold Coffees,Cold Brews,Starbucks® Cold Brew Coffee with Milk,2021-03-09,2021
2123368,Drinks,Cold Coffees,Nitro Cold Brews,Honey Almondmilk Nitro Cold Brew,2021-03-09,2021
2123140,Drinks,Cold Coffees,Nitro Cold Brews,Irish Cream Nitro Cold Brew,2021-03-09,2021
2122605,Drinks,Cold Coffees,Nitro Cold Brews,Starbucks Reserve® Nitro Cold Brew,2021-03-09,2021
2122796,Drinks,Cold Coffees,Nitro Cold Brews,Salted Caramel Cream Nitro Cold Brew,2021-03-09,2021
2121912,Drinks,Cold Coffees,Nitro Cold Brews,Nitro Cold Brew,2021-03-09,2021
2122237,Drinks,Cold Coffees,Nitro Cold Brews,Nitro Cold Brew with Sweet Cream,2021-03-09,2021
406,Drinks,Cold Coffees,Iced Americano,Iced Caffè Americano,2021-03-09,2021
422,Drinks,Cold Coffees,Iced Coffees,Iced Coffee,2021-03-09,2021
482,Drinks,Cold Coffees,Iced Coffees,Iced Coffee with Milk,2021-03-09,2021
410,Drinks,Cold Coffees,Iced Coffees,Iced Espresso,2021-03-09,2021
2123431,Drinks,Cold Coffees,Iced Shaken Espresso,Iced Brown Sugar Oatmilk Shaken Espresso,2021-03-09,2021
2123430,Drinks,Cold Coffees,Iced Shaken Espresso,Iced Chocolate Almondmilk Shaken Espresso,2021-03-09,2021
2123425,Drinks,Cold Coffees,Iced Shaken Espresso,Iced Shaken Espresso,2021-03-09,2021
2122308,Drinks,Cold Coffees,Iced Flat Whites,Nitro Flat White,2021-03-09,2021
565,Drinks,Cold Coffees,Iced Flat Whites,Iced Flat White,2021-03-09,2021
2123158,Drinks,Cold Coffees,Iced Flat Whites,Iced Honey Almondmilk Flat White,2021-03-09,2021
2123404,Drinks,Cold Coffees,Iced Lattes,Iced Pistachio Latte,2021-03-09,2021
2123160,Drinks,Cold Coffees,Iced Lattes,Iced Honey Oatmilk Latte,2021-03-09,2021
2122614,Drinks,Cold Coffees,Iced Lattes,Starbucks Reserve® Iced Latte,2021-03-09,2021
2122617,Drinks,Cold Coffees,Iced Lattes,Starbucks Reserve® Iced Hazelnut Bianco Latte,2021-03-09,2021
407,Drinks,Cold Coffees,Iced Lattes,Iced Caffè Latte,2021-03-09,2021
414,Drinks,Cold Coffees,Iced Lattes,Iced Cinnamon Dolce Latte,2021-03-09,2021
2122164,Drinks,Cold Coffees,Iced Lattes,Iced Starbucks® Blonde Vanilla Latte,2021-03-09,2021
413,Drinks,Cold Coffees,Iced Macchiatos,Iced Caramel Macchiato,2021-03-09,2021
408,Drinks,Cold Coffees,Iced Mochas,Iced Caffè Mocha,2021-03-09,2021
420,Drinks,Cold Coffees,Iced Mochas,Iced White Chocolate Mocha,2021-03-09,2021
2122615,Drinks,Cold Coffees,Iced Mochas,Starbucks Reserve® Iced Dark Chocolate Mocha,2021-03-09,2021
2122090,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Ethiopia Yirgacheffe® Chelelektu Clover® Starbucks Reserve®,2021-03-09,2021
2123363,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Guatemala Huehuetenango Clover® Starbucks Reserve®,2021-03-09,2021
2121597,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Jamaica Blue Mountain® Clover® Starbucks Reserve®,2021-03-09,2021
2121581,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Clover Brewed®  Breakfast Blend,2021-03-09,2021
2121636,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Caffé Verona® Clover®,2021-03-09,2021
2121632,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Clover Brewed® Decaf Espresso Roast,2021-03-09,2021
2121748,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Clover Brewed® Decaf Pike Place® Roast,2021-03-09,2021
2121582,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Espresso Roast Clover®,2021-03-09,2021
2121583,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Ethiopia Clover®,2021-03-09,2021
2121584,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced French Roast Clover®,2021-03-09,2021
2121585,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Clover Brewed® Gold Coast Blend®,2021-03-09,2021
2121586,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Guatemala Antigua Clover®,2021-03-09,2021
2121587,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Clover Brewed® Italian Roast,2021-03-09,2021
2121588,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Clover Brewed® Kenya,2021-03-09,2021
2122377,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Komodo Dragon Clover®,2021-03-09,2021
2121629,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Pike Place® Roast Clover®,2021-03-09,2021
2121635,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Veranda Blend® Clover®,2021-03-09,2021
2121631,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Organic Yukon Blend® Clover®,2021-03-09,2021
2121637,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Clover Brewed® Starbucks Willow Blend,2021-03-09,2021
2121633,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Decaf Sumatra Clover®,2021-03-09,2021
2121630,Drinks,Cold Coffees,Iced Clover® Brewed Coffees,Iced Sumatra Clover®,2021-03-09,2021
2123465,Drinks,Iced Teas,Bottled Teas,Teavana® Sparkling Unsweetened Peach Nectarine Green Tea,2021-03-09,2021
2123114,Drinks,Iced Teas,Bottled Teas,Teavana Sparkling Blood Orange Mango White Tea,2021-03-09,2021
2122247,Drinks,Iced Teas,Bottled Teas,Teavana® Mango Black Tea,2021-03-09,2021
2123226,Drinks,Iced Teas,Iced Black Teas,Iced Guava Black Tea,2021-03-09,2021
2123227,Drinks,Iced Teas,Iced Black Teas,Guava Black Iced Tea Lemonade,2021-03-09,2021
457,Drinks,Iced Teas,Iced Black Teas,Iced Black Tea,2021-03-09,2021
458,Drinks,Iced Teas,Iced Black Teas,Iced Black Tea Lemonade,2021-03-09,2021
465,Drinks,Iced Teas,Iced Black Teas,Iced Royal English Breakfast Tea Latte,2021-03-09,2021
477,Drinks,Iced Teas,Iced Black Teas,Iced London Fog Tea Latte,2021-03-09,2021
466,Drinks,Iced Teas,Iced Chai Teas,Iced Chai Tea Latte,2021-03-09,2021
2123077,Drinks,Iced Teas,Iced Green Teas,Iced Peach Green Tea,2021-03-09,2021
2123074,Drinks,Iced Teas,Iced Green Teas,Iced Peach Green Tea Lemonade,2021-03-09,2021
468,Drinks,Iced Teas,Iced Green Teas,Iced Matcha Green Tea Latte,2021-03-09,2021
459,Drinks,Iced Teas,Iced Green Teas,Iced Green Tea,2021-03-09,2021
460,Drinks,Iced Teas,Iced Green Teas,Iced Green Tea Lemonade,2021-03-09,2021
2122376,Drinks,Iced Teas,Iced Green Teas,Matcha Lemonade,2021-03-09,2021
461,Drinks,Iced Teas,Iced Herbal Teas,Iced Passion Tango™ Tea,2021-03-09,2021
462,Drinks,Iced Teas,Iced Herbal Teas,Iced Passion Tango® Tea Lemonade,2021-03-09,2021
2123216,Drinks,Cold Drinks,Iced Coconutmilk Drinks,Iced Guava Passionfruit Drink,2021-03-09,2021
2123189,Drinks,Cold Drinks,Iced Coconutmilk Drinks,Iced Pineapple Matcha Drink,2021-03-09,2021
2123248,Drinks,Cold Drinks,Starbucks Refreshers™,Star Drink,2021-03-09,2021
2123247,Drinks,Cold Drinks,Starbucks Refreshers™,Kiwi Starfruit Starbucks Refreshers® Beverage,2021-03-09,2021
2123249,Drinks,Cold Drinks,Starbucks Refreshers™,Kiwi Starfruit Lemonade Starbucks Refreshers® Beverage,2021-03-09,2021
2122756,Drinks,Cold Drinks,Starbucks Refreshers™,Dragon Drink,2021-03-09,2021
2122725,Drinks,Cold Drinks,Starbucks Refreshers™,Mango Dragonfruit Starbucks Refreshers® Beverage,2021-03-09,2021
2122726,Drinks,Cold Drinks,Starbucks Refreshers™,Mango Dragonfruit Lemonade Starbucks Refreshers® Beverage,2021-03-09,2021
2122677,Drinks,Cold Drinks,Starbucks Refreshers™,Strawberry Açaí Lemonade Starbucks Refreshers® Beverage,2021-03-09,2021
2122679,Drinks,Cold Drinks,Starbucks Refreshers™,Very Berry Hibiscus Lemonade Starbucks Refreshers® Beverage,2021-03-09,2021
2122275,Drinks,Cold Drinks,Starbucks Refreshers™,Pink Drink,2021-03-09,2021
2121342,Drinks,Cold Drinks,Starbucks Refreshers™,Strawberry Açaí Starbucks Refreshers® Beverage,2021-03-09,2021
968,Drinks,Cold Drinks,Starbucks Refreshers™,Very Berry Hibiscus Starbucks Refreshers® Beverage,2021-03-09,2021
1225,Drinks,Cold Drinks,Starbucks Refreshers™,Starbucks Refreshers™ Blueberry Acai,2021-03-09,2021
2122375,Drinks,Cold Drinks,Starbucks Refreshers™,Violet Drink,2021-03-09,2021
2123276,Drinks,Cold Drinks,Smoothies,Pineapple Coconut Green Smoothie,2021-03-09,2021
2123185,Drinks,Cold Drinks,Juice,Evolution Fresh® Organic Vital Berry,2021-03-09,2021
2122702,Drinks,Cold Drinks,Juice,Evolution Fresh® Organic Defense Up®,2021-03-09,2021
2122701,Drinks,Cold Drinks,Juice,Evolution Fresh® Orange,2021-03-09,2021
2122699,Drinks,Cold Drinks,Juice,Evolution Fresh® Organic Super Fruit Greens,2021-03-09,2021
2122704,Drinks,Cold Drinks,Juice,Evolution Fresh® Watermelon,2021-03-09,2021
873068637,Drinks,Cold Drinks,Juice,Tree Top Apple Juice Box,2021-03-09,2021
873068639,Drinks,Cold Drinks,Juice,Lemonade,2021-03-09,2021
873068641,Drinks,Cold Drinks,Juice,Blended Strawberry Lemonade,2021-03-09,2021
2121286,Drinks,Cold Drinks,Milk,Horizon® Chocolate Organic Milk,2021-03-09,2021
2121281,Drinks,Cold Drinks,Milk,Horizon® Organic Lowfat Milk Box,2021-03-09,2021
490,Drinks,Cold Drinks,Milk,Milk,2021-03-09,2021
2122581,Drinks,Cold Drinks,Milk,Horizon® Organic Vanilla Milk Box,2021-03-09,2021
2122832,Drinks,Cold Drinks,Sparkling Water,Galvanina Sparkling Water,2021-03-09,2021
2122640,Drinks,Cold Drinks,Sparkling Water,Spindrift® Grapefruit Sparkling Water,2021-03-09,2021
2122638,Drinks,Cold Drinks,Sparkling Water,Spindrift® Raspberry Lime Sparkling Water,2021-03-09,2021
2122833,Drinks,Cold Drinks,Sparkling Water,Galvanina Sparkling Water - Lime,2021-03-09,2021
873068636,Drinks,Cold Drinks,Water,Ethos® Bottled Water,2021-03-09,2021
2123023,Drinks,Cold Drinks,Water,Hawai‘i Volcanic Water,2021-03-09,2021
2123359,Drinks,Cold Drinks,Water,Water,2021-03-09,2021
2123377,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,Plant-Based Breakfast Sandwich,2021-03-09,2021
2123236,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,Impossible™ Breakfast Sandwich,2021-03-09,2021
2123194,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,Southwest Veggie Wrap,2021-03-09,2021
2123181,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,"Bacon, Sausage & Egg Wrap",2021-03-09,2021
369,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,"Bacon, Gouda & Egg Sandwich",2021-03-09,2021
2121219,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,"Double-Smoked Bacon, Cheddar & Egg Sandwich",2021-03-09,2021
368,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,"Turkey Bacon, Cheddar & Egg White Sandwich",2021-03-09,2021
367,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,"Sausage, Cheddar & Egg Sandwich",2021-03-09,2021
1201,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,"Roasted Ham, Swiss & Egg Sandwich",2021-03-09,2021
371,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,"Spinach, Feta & Egg White Wrap",2021-03-09,2021
2122257,Food,Hot Breakfast,Breakfast Sandwiches & Wraps,Avocado Spread,2021-03-09,2021
2123401,Food,Hot Breakfast,Egg Bites,Kale & Portabella Mushroom Sous Vide Egg Bites,2021-03-09,2021
2122116,Food,Hot Breakfast,Egg Bites,Bacon & Gruyère Sous Vide Egg Bites,2021-03-09,2021
2122117,Food,Hot Breakfast,Egg Bites,Egg White & Roasted Red Pepper Sous Vide Egg Bites,2021-03-09,2021
2123269,Food,Hot Breakfast,Bakes,"Potato, Cheddar & Chive Bake",2021-03-09,2021
2123264,Food,Hot Breakfast,Bakes,Everything Bagel & Veggie Bake,2021-03-09,2021
340,Food,Bakery,Bagels,"Cheese, Onion & Garlic Bagel",2021-03-09,2021
321,Food,Bakery,Bagels,Plain Bagel,2021-03-09,2021
2121804,Food,Bakery,Bagels,Cinnamon Raisin Bagel,2021-03-09,2021
324,Food,Bakery,Bagels,Everything Bagel,2021-03-09,2021
2122199,Food,Bakery,Bagels,Sprouted Grain Bagel,2021-03-09,2021
2122257,Food,Bakery,Bagels,Avocado Spread,2021-03-09,2021
2123374,Food,Bakery,Cake Pops,Earth Cake Pop,2021-03-09,2021
784,Food,Bakery,Cake Pops,Birthday Cake Pop,2021-03-09,2021
1015,Food,Bakery,Cake Pops,Chocolate Cake Pop,2021-03-09,2021
2121664,Food,Bakery,Cake Pops,Cookie Dough Cake Pop,2021-03-09,2021
2123375,Food,Bakery,"Cookies, Brownies & Bars",Dark Chocolate Fudge Brownie,2021-03-09,2021
2123376,Food,Bakery,"Cookies, Brownies & Bars",Lime-Frosted Coconut Bar,2021-03-09,2021
2123371,Food,Bakery,"Cookies, Brownies & Bars",Raspberry Walnut & Oat Nut Square,2021-03-09,2021
2123378,Food,Bakery,"Cookies, Brownies & Bars",Toasted Almond & Banana Nut Square,2021-03-09,2021
1130,Food,Bakery,"Cookies, Brownies & Bars",Double Chocolate Brownie,2021-03-09,2021
2122714,Food,Bakery,"Cookies, Brownies & Bars",Chocolate Chip Cookie,2021-03-09,2021
309,Food,Bakery,"Cookies, Brownies & Bars",Marshmallow Dream Bar,2021-03-09,2021
1131,Food,Bakery,Croissants,Almond Croissant,2021-03-09,2021
1033,Food,Bakery,Croissants,Butter Croissant,2021-03-09,2021
1028,Food,Bakery,Croissants,Chocolate Croissant,2021-03-09,2021
2122132,Food,Bakery,Croissants,Ham & Swiss Croissant,2021-03-09,2021
2122933,Food,Bakery,Loaves & Cakes,Red Velvet Loaf,2021-03-09,2021
1021,Food,Bakery,Loaves & Cakes,Cinnamon Coffee Cake,2021-03-09,2021
1254,Food,Bakery,Loaves & Cakes,Iced Lemon Loaf,2021-03-09,2021
1255,Food,Bakery,Loaves & Cakes,Pumpkin Loaf,2021-03-09,2021
1256,Food,Bakery,Loaves & Cakes,Banana Nut Loaf,2021-03-09,2021
1040,Food,Bakery,Danishes & Doughnuts,Cheese Danish,2021-03-09,2021
