x,y,objectid,state,ccn,facility_name,street_address,city,zip_code,provider_subtype,days_at_100,percentage_required_fields,required_wed_only,days_total_beds,days_all_adult_hospital_beds,days_inpatient_beds,all_adult_hospital_inpatient,inpatient_beds_used,adult_hospital_inpatient_oc,total_icu_beds,total_staffed_adult_icu_beds_x,icu_beds_used,staffed_adult_icu_bed_occu,total_ventilators,ventilators_used,adult_hospitalized_conf_susp,adult_hospitalized_conf,pediatric_patients_conf_susp,pediatric_patients_conf,inpatient_ventilators_used,icu_adult_patients_conf_susp,icu_adult_patients_conf,hospital_onset_covid,overflow_covid,overflow_ventilators_used,deaths_covid,previous_day_admit_adult_conf,previous_day_admit_adult_susp,previous_day_admit_susp_all,previous_day_admit_conf_all,previous_day_admit_ped_conf,previous_day_admit_ped_susp,previous_day_total_ed_visits,previous_day_covid_ed_visits,previous_day_remdesivir_used,on_hand_supply_remdesivir,critical_staffing_shortage_to,critical_staffing_shortage_an,ppe_supply_management_source,on_hand_ventilator_supplies,n95_respirators_days_availabl,on_hand_supply_of_surgical_m,on_hand_supply_of_eye_protect,on_hand_supply_of_single_use,on_hand_supply_of_gloves,able_to_obtain_ventilator_s,able_to_obtain_ventilator_m,able_to_obtain_n95_masks,able_to_obtain_paprs,able_to_obtain_surgical_masks,able_to_obtain_eye_protect,able_to_obtain_single_use_g,able_to_obtain_gloves,able_to_maintain_ventilator_s,able_to_maintain_ventilator_m,able_to_maintain_n95_masks,able_to_maintain_paprs,able_to_maintain_surgical,able_to_maintain_eye_protect,able_to_maintain_single_use_g,able_to_maintain_gloves,able_to_maintain_lab_nasal_p,able_to_maintain_lab_nasal_s,able_to_maintain_lab_viral,reusable_isolation_gowns_used,reusable_paprs_or_elastomeric,reusable_n95_masks_used,latitude,longitude,last_updated,geometry,hospital,hospital_subtype,week,county,fips,total_beds,total_staffed_adult_icu_beds_y,total_covid_icu_patients,total_available_adult_icu_beds,pct_occupied_adult_icu_beds,total_covid_patients,all_patients,covid_patients_share,region
-117.205178,34.03650499,6429,CA,050272,REDLANDS COMMUNITY HOSPITAL,350 TERRACINA BLVD,REDLANDS,92373,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.03650499,-117.205178,2020/11/30 21:07:00+00,POINT (-117.205178 34.03650499),Redlands Community Hospital,Short Term,2021-03-19,San Bernardino,071,135.0,10.0,0.0,1.0,0.9,5.0,119.0,0.04,Southern California
-122.132914,38.00656502,6430,CA,050276,CONTRA COSTA REGIONAL MEDICAL CENTER,2500 ALHAMBRA AVENUE,MARTINEZ,94553,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.00656502,-122.132914,2020/11/30 21:07:00+00,POINT (-122.132914 38.00656502),Contra Costa Regional Medical Center,Short Term,2021-03-19,Contra Costa,013,167.0,18.0,2.0,3.0,0.83,3.0,123.0,0.02,Bay Area
-118.460286,34.27917999,6431,CA,050278,PROVIDENCE HOLY CROSS MEDICAL CENTER,15031 RINALDI ST,MISSION HILLS,91346,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.27917999,-118.460286,2020/11/30 21:07:00+00,POINT (-118.460286 34.27917999),Providence Holy Cross Medical Center,Short Term,2021-03-19,Los Angeles,037,294.0,28.0,8.0,1.0,0.96,21.0,249.0,0.08,Southern California
-116.27508600000002,34.1325789900001,6432,CA,050279,HI-DESERT MEDICAL CENTER,6601 WHITE FEATHER ROAD,JOSHUA TREE,92252,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.13257899,-116.27508600000002,2020/11/30 21:07:00+00,POINT (-116.275086 34.13257899),Hi-Desert Medical Center,Short Term,2021-03-19,San Bernardino,071,118.0,4.0,0.0,1.0,0.75,2.0,115.0,0.02,Southern California
-122.395272,40.5719769900001,6433,CA,050280,MERCY MEDICAL CENTER REDDING,"2175 ROSALINE AVE, CLAIRMONT HGTS",REDDING,96001,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,40.57197699,-122.395272,2020/11/30 21:07:00+00,POINT (-122.395272 40.57197699),Mercy Medical Center Redding,Short Term,2021-03-19,Shasta,089,366.0,33.0,0.0,6.0,0.82,5.0,208.0,0.02,Northern California
-118.144098,34.0904849900001,6434,CA,050281,ALHAMBRA HOSPITAL MEDICAL CENTER,100 S RAYMOND AVE,ALHAMBRA,91801,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.09048499,-118.144098,2020/11/30 21:07:00+00,POINT (-118.144098 34.09048499),Alhambra Hospital Medical Center,Short Term,2021-03-19,Los Angeles,037,101.0,10.0,1.0,2.0,0.8,2.0,54.0,0.04,Southern California
-121.881029,37.6934070100001,6435,CA,050283,STANFORD HEALTH CARE - VALLEYCARE,5555 WEST LAS POSITAS BOULEVARD,PLEASANTON,94588,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.69340701,-121.881029,2020/11/30 21:07:00+00,POINT (-121.881029 37.69340701),Stanford Health Care - Valleycare,Short Term,2021-03-19,Alameda,001,257.0,22.0,3.0,5.0,0.77,10.0,87.0,0.11,Bay Area
-122.474959,37.68035601,6436,CA,050289,SETON MEDICAL CENTER,1900 SULLIVAN AVENUE,DALY CITY,94015,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.68035601,-122.474959,2020/11/30 21:07:00+00,POINT (-122.474959 37.68035601),Seton Medical Center,Short Term,2021-03-19,San Mateo,081,100.0,14.0,0.0,6.0,0.57,3.0,53.0,0.06,Bay Area
-118.4786997,34.02981929,6437,CA,050290,PROVIDENCE SAINT JOHN'S HEALTH CENTER,2121 SANTA MONICA BLVD,SANTA MONICA,90404,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.02981929,-118.4786997,2020/11/30 21:07:00+00,POINT (-118.4786997 34.02981929),Providence Saint John'S Health Center,Short Term,2021-03-19,Los Angeles,037,208.0,19.0,3.0,2.0,0.89,9.0,157.0,0.06,Southern California
-122.752016,38.4951860100001,6438,CA,050291,SUTTER SANTA ROSA REGIONAL HOSPITAL,30 MARK WEST SPRINGS ROAD,SANTA ROSA,95403,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.49518601,-122.752016,2020/11/30 21:07:00+00,POINT (-122.752016 38.49518601),Sutter Santa Rosa Regional Hospital,Short Term,2021-03-19,Sonoma,097,95.0,12.0,3.0,0.0,1.0,4.0,84.0,0.05,Bay Area
-117.195868,33.912015000000004,6439,CA,050292,RIVERSIDE UNIVERSITY HEALTH SYSTEM-MEDICAL CENTER,26520 CACTUS AVENUE,MORENO VALLEY,92555,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.912015000000004,-117.195868,2020/11/30 21:07:00+00,POINT (-117.195868 33.912015),Riverside University Health System-Medical Center,Short Term,2021-03-19,Riverside,065,262.0,25.0,3.0,7.0,0.72,19.0,218.0,0.09,Southern California
-119.027705,35.372857,6440,CA,050295,MERCY HOSPITAL,2215 TRUXTUN AVENUE,BAKERSFIELD,93301,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,35.372857,-119.027705,2020/11/30 21:07:00+00,POINT (-119.027705 35.372857),Mercy Hospital,Short Term,2021-03-19,Kern,029,216.0,28.0,6.0,13.0,0.54,22.0,126.0,0.17,San Joaquin Valley
-117.016851,34.8922129800001,6441,CA,050298,BARSTOW COMMUNITY HOSPITAL,820 E MOUNTAIN VIEW STREET,BARSTOW,92311,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.89221298,-117.016851,2020/11/30 21:07:00+00,POINT (-117.016851 34.89221298),Barstow Community Hospital,Short Term,2021-03-19,San Bernardino,071,31.0,9.0,3.0,3.0,0.67,5.0,28.0,0.18,Southern California
-117.265348,34.5422600200001,6442,CA,050300,ST MARY MEDICAL CENTER,18300 HIGHWAY 18,APPLE VALLEY,92307,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.54226002,-117.265348,2020/11/30 21:07:00+00,POINT (-117.265348 34.54226002),St Mary Medical Center,Short Term,2021-03-19,San Bernardino,071,240.0,19.0,2.0,1.0,0.95,13.0,159.0,0.08,Southern California
-123.20274,39.15216,6443,CA,050301,ADVENTIST HEALTH UKIAH VALLEY,275 HOSPITAL DRIVE,UKIAH,95482,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,39.15216,-123.20274,2020/11/30 21:07:00+00,POINT (-123.20274 39.15216),Adventist Health Ukiah Valley,Short Term,2021-03-19,Mendocino,045,41.0,7.0,1.0,0.0,1.0,1.0,28.0,0.04,Northern California
-122.257252,37.855674,6444,CA,050305,ALTA BATES SUMMIT MEDICAL CENTER - ALTA BATES CAMP,2450 ASHBY AVENUE,BERKELEY,94705,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.855674,-122.257252,2020/11/30 21:07:00+00,POINT (-122.257252 37.855674),Alta Bates Summit Medical Center - Alta Bates Camp,Short Term,2021-03-19,Alameda,001,403.0,30.0,2.0,20.0,0.33,6.0,110.0,0.05,Bay Area
-122.08051,37.36936,6445,CA,050308,EL CAMINO HOSPITAL,2500 GRANT ROAD,MOUNTAIN VIEW,94040,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.36936,-122.08051,2020/11/30 21:07:00+00,POINT (-122.08051 37.36936),El Camino Hospital,Short Term,2021-03-19,Santa Clara,085,449.0,32.0,4.0,10.0,0.69,15.0,221.0,0.07,Bay Area
-121.249359,38.76616699,6446,CA,050309,SUTTER ROSEVILLE MEDICAL CENTER,ONE MEDICAL PLAZA,ROSEVILLE,95661,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.76616699,-121.249359,2020/11/30 21:07:00+00,POINT (-121.249359 38.76616699),Sutter Roseville Medical Center,Short Term,2021-03-19,Placer,061,395.0,56.0,2.0,16.0,0.71,7.0,312.0,0.02,Greater Sacramento
-121.433988,37.7438649800001,6447,CA,050313,SUTTER TRACY COMMUNITY HOSPITAL,1420 NORTH TRACY BLVD,TRACY,95376,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.74386498,-121.433988,2020/11/30 21:07:00+00,POINT (-121.433988 37.74386498),Sutter Tracy Community Hospital,Short Term,2021-03-19,San Joaquin,077,80.0,8.0,2.0,0.0,1.0,3.0,41.0,0.07,San Joaquin Valley
-118.97079,35.3824389800001,6448,CA,050315,KERN MEDICAL CENTER,1700 MOUNT VERNON AVENUE,BAKERSFIELD,93306,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,35.38243898,-118.97079,2020/11/30 21:07:00+00,POINT (-118.97079 35.38243898),Kern Medical Center,Short Term,2021-03-19,Kern,029,207.0,20.0,2.0,0.0,1.0,5.0,142.0,0.04,San Joaquin Valley
-122.231671,37.79828302,6449,CA,050320,HIGHLAND HOSPITAL,1411 EAST 31ST STREET,OAKLAND,94602,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.79828302,-122.231671,2020/11/30 21:07:00+00,POINT (-122.231671 37.79828302),Highland Hospital,Short Term,2021-03-19,Alameda,001,432.0,33.0,3.0,12.0,0.64,11.0,158.0,0.07,Bay Area
-117.225091,32.8851580100001,6450,CA,050324,SCRIPPS MEMORIAL HOSPITAL LA JOLLA,9888 GENESEE AVENUE,LA JOLLA,92037,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32.88515801,-117.225091,2020/11/30 21:07:00+00,POINT (-117.225091 32.88515801),Scripps Memorial Hospital LA Jolla,Short Term,2021-03-19,San Diego,073,521.0,77.0,12.0,33.0,0.57,18.0,289.0,0.06,Southern California
-117.2611746,34.04920048,6451,CA,050327,LOMA LINDA UNIVERSITY MEDICAL CENTER,11234 ANDERSON ST,LOMA LINDA,92354,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.04920048,-117.2611746,2020/11/30 21:07:00+00,POINT (-117.2611746 34.04920048),Loma Linda University Medical Center,Short Term,2021-03-19,San Bernardino,071,378.0,76.0,6.0,13.0,0.83,24.0,325.0,0.07,Southern California
-117.568241,33.87296601,6452,CA,050329,CORONA REGIONAL MEDICAL CENTER,800 SOUTH MAIN STREET,CORONA,92882,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.87296601,-117.568241,2020/11/30 21:07:00+00,POINT (-117.568241 33.87296601),Corona Regional Medical Center,Short Term,2021-03-19,Riverside,065,172.0,22.0,6.0,3.0,0.86,20.0,104.0,0.19,Southern California
-121.646299,36.6590999800001,6453,CA,050334,SALINAS VALLEY MEMORIAL HOSPITAL,450 EAST ROMIE LANE,SALINAS,93901,Short Term,0,0.943,No,7,7,7,7,7,7,7,7,7,7,0,0,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,36.65909998,-121.646299,2020/11/30 21:07:00+00,POINT (-121.646299 36.65909998),Salinas Valley Memorial Hospital,Short Term,2021-03-19,Monterey,053,255.0,13.0,2.0,4.0,0.69,10.0,107.0,0.09,Bay Area
-120.3689993,37.97568067,6454,CA,050335,ADVENTIST HEALTH SONORA,1000 GREENLEY ROAD,SONORA,95370,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,37.97568067,-120.3689993,2020/11/30 21:07:00+00,POINT (-120.3689993 37.97568067),Adventist Health Sonora,Short Term,2021-03-19,Tuolumne,109,84.0,6.0,0.0,2.0,0.67,1.0,39.0,0.03,San Joaquin Valley
-121.287797,38.120354,6455,CA,050336,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,95240,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.120354,-121.287797,2020/11/30 21:07:00+00,POINT (-121.287797 38.120354),Adventist Health Lodi Memorial,Short Term,2021-03-19,San Joaquin,077,95.0,8.0,3.0,2.0,0.75,7.0,86.0,0.08,San Joaquin Valley
-115.5530177,32.9600077100001,6456,CA,050342,PIONEERS MEMORIAL HEALTHCARE DISTRICT,207 WEST LEGION ROAD,BRAWLEY,92227,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,32.96000771,-115.5530177,2020/11/30 21:07:00+00,POINT (-115.5530177 32.96000771),Pioneers Memorial Healthcare District,Short Term,2021-03-19,Imperial,025,116.0,8.0,2.0,3.0,0.62,5.0,50.0,0.1,Southern California
-117.890223,33.787913,6457,CA,050348,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,101 CITY DRIVE SOUTH,ORANGE,92868,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.787913,-117.890223,2020/11/30 21:07:00+00,POINT (-117.890223 33.787913),University of California Irvine Medical Center,Short Term,2021-03-19,Orange,059,409.0,68.0,3.0,5.0,0.93,10.0,333.0,0.03,Southern California
-118.100636,34.0150150100001,6458,CA,050350,BEVERLY HOSPITAL,309 W BEVERLY BLVD,MONTEBELLO,90640,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,34.01501501,-118.100636,2020/11/30 21:07:00+00,POINT (-118.100636 34.01501501),Beverly Hospital,Short Term,2021-03-19,Los Angeles,037,182.0,25.0,3.0,8.0,0.68,6.0,104.0,0.06,Southern California
-118.344411,33.81235199,6459,CA,050351,TORRANCE MEMORIAL MEDICAL CENTER,3330 LOMITA BLVD,TORRANCE,90509,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.81235199,-118.344411,2020/11/30 21:07:00+00,POINT (-118.344411 33.81235199),Torrance Memorial Medical Center,Short Term,2021-03-19,Los Angeles,037,319.0,48.0,7.0,7.0,0.85,17.0,285.0,0.06,Southern California
-119.99759,38.91160001,6460,CA,050352,BARTON MEMORIAL HOSPITAL,2170 SOUTH AVENUE,SOUTH LAKE TAHOE,96150,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,38.91160001,-119.99759,2020/11/30 21:07:00+00,POINT (-119.99759 38.91160001),Barton Memorial Hospital,Short Term,2021-03-19,El Dorado,017,79.0,5.0,1.0,3.0,0.4,1.0,23.0,0.04,Greater Sacramento
-118.35677,33.8389100100001,6461,CA,050353,PROVIDENCE LITTLE COMPANY OF MARY MED CTR TORRANCE,4101 TORRANCE BLVD,TORRANCE,90503,Short Term,7,1.0,No,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,0,0,7,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,33.83891001,-118.35677,2020/11/30 21:07:00+00,POINT (-118.35677 33.83891001),Providence Little Company of Mary Med Ctr Torrance,Short Term,2021-03-19,Los Angeles,037,254.0,21.0,4.0,2.0,0.9,17.0,198.0,0.09,Southern California
