state_code,county_name,county_fips_code,county_population_in_2012,county_income_in_2012,5th_percentile_damages,17th_percentile_damages,median_damages,83rd_percentile_damages,95th_percentile_damages
TX,Culberson County,48109,2303,32577,2.647200108,4.431900024,7.217299938,11.46500015,15.90200043
MO,Warren County,29219,32785,32612,2.835000038,4.506800175,7.21420002,11.59500027,15.82299995
KY,Fleming County,21069,14532,26492,1.951500058,3.891400099,7.211500168,13.13300037,19.74900055
KY,Henderson County,21101,46462,32234,1.737400055,4.285699844,7.193999767,12.64900017,17.00799942
GA,Bryan County,13029,32246,44644,3.685300112,4.918200016,7.192599773,10.93999958,14.62699986
AZ,Santa Cruz County,04023,47433,28640,2.715399981,4.727900028,7.189099789,11.23200035,16.1970005
FL,Walton County,12131,57275,45178,3.037499905,4.453700066,7.162099838,11.55700016,16.29500008
TX,Scurry County,48415,17106,49005,2.461100101,4.09250021,7.142300129,10.98400021,14.74400043
MO,Benton County,29015,18958,30523,0.053195,2.882200003,7.12680006,13.34599972,19.30599976
KY,Ohio County,21183,24011,28965,1.290899992,3.730499983,7.125899792,12.69799995,18.67099953
TX,Floyd County,48153,6349,35064,1.530900002,3.625999928,7.125299931,13.23400021,19.72900009
OK,Dewey County,40043,4779,47203,1.024999976,3.207400084,7.12319994,12.53299999,18.22400093
KY,Robertson County,21201,2215,25782,0.579079986,3.087100029,7.11950016,14.2130003,25.81399918
KS,Allen County,20001,13341,36864,1.151900053,3.362999916,7.115200043,11.8409996,16.38400078
KY,Christian County,21047,75770,35051,3.099999905,4.393700123,7.110599995,11.31200027,14.4630003
GA,Heard County,13149,11644,25531,1.371000051,3.3822999,7.100299835,13.18900013,18.94199944
NC,Gates County,37073,11909,31108,2.507699966,3.816299915,7.100299835,12.11800003,17.96500015
TN,Cannon County,47015,13842,31825,2.24180007,4.039700031,7.099299908,12.17000008,18.9489994
TN,Meigs County,47121,11678,31030,1.953999996,4.059999943,7.079999924,11.57499981,17.61599922
SC,Sumter County,45085,108060,34723,2.625400066,4.037700176,7.076700211,11.3760004,16.63400078
KS,Labette County,20099,21219,38232,1.386199951,3.486500025,7.073500156,11.93299961,16.07699966
TN,Hancock County,47067,6679,21577,0.611479998,3.09829998,7.066699982,14.04800034,25.54800034
WV,Lincoln County,54043,21638,27039,2.068799973,3.78399992,7.061900139,13.58399963,23.20599937
TX,Hudspeth County,48229,3333,25256,2.774800062,4.352300167,7.05670023,10.80900002,15.10099983
KS,Sumner County,20191,23706,35088,1.561400056,3.458199978,7.051499844,11.69099998,15.2869997
TN,Marshall County,47117,30934,30094,2.001199961,4.109200001,7.049900055,11.84599972,17.9810009
MO,Knox County,29103,4084,37009,1.053300023,3.600300074,7.046800137,12.13500023,16.96999931
MO,Henry County,29083,22150,34770,1.141100049,3.420300007,7.046199799,12.25599957,16.55200005
TN,Dickson County,47043,50167,32309,2.043299913,4.145699978,7.042500019,12.27600002,17.2689991
LA,Plaquemines Parish,22075,23901,44460,3.778199911,4.822100163,7.039800167,10.65299988,14.57199955
TX,Eastland County,48133,18403,66706,2.864099979,4.370600224,7.032999992,11.39700031,15.6789999
NC,Halifax County,37083,53923,32125,1.274299979,3.42689991,7.024799824,13.11299992,19.76300049
LA,Lafayette Parish,22055,227060,52028,3.828799963,4.967899799,7.014500141,9.901100159,12.64799976
MO,Moniteau County,29135,15671,31002,2.023000002,3.661000013,7.00549984,11.33399963,15.63500023
IL,Marion County,17121,38923,34185,0.828130007,3.553299904,7.002900124,13.83399963,19.36400032
NC,Wilson County,37195,81768,35342,2.575299978,4.10340023,6.999800205,11.65600014,16.63400078
SC,Berkeley County,45015,189490,33837,3.144399881,4.520100117,6.999100208,11.28299999,15.74699974
GA,Banks County,13011,18232,30052,2.621799946,4.164000034,6.992300034,11.03600025,15.24499989
TX,Coryell County,48099,77136,32206,3.095099926,4.592199802,6.989999771,10.09500027,13.17599964
IL,Macoupin County,17117,47208,33774,1.436300039,3.834100008,6.989200115,13.24300003,18.03800011
TX,Clay County,48077,10512,46563,2.261899948,4.039700031,6.988699913,10.51399994,13.77400017
CA,San Bernardino County,06071,2080700,31064,2.719500065,4.7354002,6.986499786,10.36600018,13.86499977
CA,Shasta County,06089,178420,35758,0.897499979,3.556400061,6.976200104,11.3920002,16.81999969
IL,Williamson County,17199,66770,37629,1.586799979,3.977400064,6.967400074,12.50399971,18.43099976
SC,York County,45091,234570,36700,2.798899889,4.198900223,6.958300114,10.80300045,14.85599995
KY,Wayne County,21231,20775,24077,1.103199959,3.386199951,6.958099842,12.64900017,21.68799973
KY,Lawrence County,21127,15827,26484,1.608199954,3.578900099,6.951099873,13.19900036,20.97400093
OK,Creek County,40037,70854,36355,1.079599977,3.174700022,6.94080019,12.12100029,17.79299927
AL,Coffee County,01031,51217,36887,2.438499928,4.227300167,6.939099789,12.81700039,20.34700012
GA,Douglas County,13097,133930,30221,3.131900072,4.480899811,6.938300133,10.03600025,14.01099968
TX,Bell County,48027,323150,40029,3.092299938,4.763599873,6.936299801,10.18900013,13.33199978
IL,Edwards County,17047,6731,32749,1.111500025,3.40199995,6.919199944,13.41600037,19.47599983
MO,Franklin County,29071,101390,35989,2.058700085,4.150800228,6.915999889,11.30099964,14.78899956
NC,Pamlico County,37137,13045,37287,1.70720005,3.659800053,6.913000107,11.90499973,20.93700027
NC,Polk County,37149,20248,37025,0.266869992,3.152299881,6.907700062,13.60400009,21.77400017
NC,Wayne County,37191,124500,34484,2.523699999,3.969199896,6.907299995,12.03299999,17.60700035
MO,Newton County,29145,59063,32932,1.365200043,3.710000038,6.896299839,11.7329998,16.22900009
GA,Newton County,13217,101020,27301,1.864799976,3.770800114,6.895800114,11.92599964,17.21800041
TN,Monroe County,47123,45108,27993,1.719599962,3.569099903,6.887499809,11.49800014,17.87899971
KS,Pawnee County,20145,6913,39382,1.682500005,3.547499895,6.882900238,11.19099998,15.36699963
VA,Henry County,51089,33286,32180,1.625100017,3.6723001,6.879199982,12.1590004,19.11700058
MO,DeKalb County,29063,12874,23051,1.309700012,3.185400009,6.877099991,11.24400043,15.97299957
TX,Chambers County,48071,36388,43752,3.151499987,4.454199791,6.876599789,10.10999966,13.37199974
GA,Houston County,13153,146200,37724,2.971699953,4.364900112,6.872900009,10.85400009,14.61299992
OK,Osage County,40113,48010,34070,2.103399992,3.959899902,6.86590004,11.43000031,15.37300014
KY,Morgan County,21175,13480,23083,2.040800095,3.788800001,6.859700203,12.44099998,19.84900093
TX,Hutchinson County,48233,21948,39220,2.116400003,3.835799932,6.855199814,11.73999977,16.56100082
NC,Cleveland County,37045,97515,30770,1.470700026,3.27519989,6.840600014,11.97999954,19.08699989
HI,Maui County,15009,79261,38240,3.901000023,4.907100201,6.8270998,9.938199997,13.36499977
GA,Bartow County,13015,100480,31694,2.468300104,3.883899927,6.814799786,11.0010004,16.64999962
KY,Knott County,21119,16087,26997,1.967200041,3.768199921,6.81099987,12.67300034,18.91900063
TX,Parker County,48367,119760,45214,2.696700096,4.386300087,6.803500175,10.04899979,13.47299957
GA,Walton County,13297,84867,30845,2.340300083,3.871999979,6.802299976,11.34700012,15.56900024
IL,Fayette County,17051,22022,28709,0.854799986,3.228199959,6.801799774,12.31900024,17.68300056
TX,Hale County,48189,36316,29576,1.855399966,3.650099993,6.801700115,11.62100029,16.3029995
NV,Clark County,32003,1998600,38713,2.894500017,4.666900158,6.800499916,9.635399818,12.41600037
MO,Lafayette County,29107,33109,33957,1.398300052,3.634299994,6.79460001,11.56900024,15.49499989
GA,Stephens County,13257,25725,31095,1.120300055,3.231100082,6.794300079,12.13300037,19.66500092
TX,Williamson County,48491,456590,37134,3.540999889,4.68930006,6.793200016,9.42689991,12.10900021
VA,Greensville County,51081,8764,28773,2.357000113,3.982599974,6.789199829,11.1789999,16.0189991
MO,Webster County,29225,36334,27482,1.730499983,3.637099981,6.785200119,11.05300045,16.4489994
TN,McMinn County,47107,52452,31104,1.725399971,3.508699894,6.773200035,12.1619997,19.43899918
KS,Rice County,20159,10009,35687,1.335899949,3.137099981,6.771100044,10.5710001,14.51900005
OK,Wagoner County,40145,74997,32612,2.268199921,3.773699999,6.761199951,10.62199974,14.26200008
NC,Lee County,37105,59368,34501,2.156500101,3.622800112,6.759500027,11.4829998,16.67000008
NC,Harnett County,37085,122210,30968,2.745300055,4.060599804,6.756800175,10.92099953,15.22999954
OK,Noble County,40103,11505,35276,1.651800036,3.346899986,6.750199795,11.10099983,15.36800003
KS,Barber County,20007,4880,47611,1.991299987,3.532099962,6.745200157,10.6420002,13.68000031
TN,Hamilton County,47065,345660,42870,2.702199936,4.253900051,6.743000031,10.55300045,15.04899979
VA,Surry County,51181,6840,37376,2.292599916,3.714699984,6.742400169,10.78199959,14.83500004
NC,Perquimans County,37143,13532,36764,1.671399951,3.16689992,6.742000103,12.14500046,19.59300041
MO,Scott County,29201,39149,37067,2.03670001,4.096099854,6.725200176,12.35099983,16.67200089
TX,Montgomery County,48339,485120,53551,3.779799938,4.820099831,6.71269989,9.035499573,11.48200035
OK,Blaine County,40011,9819,40482,1.567100048,3.294399977,6.704999924,11.01500034,15.71000004
OK,Woods County,40151,8832,41205,1.784399986,3.320100069,6.699500084,11.50199986,15.00300026
HI,Honolulu County,15003,976750,48165,3.680000067,4.672399998,6.687600136,9.799900055,13.67199993
NC,Alamance County,37001,153670,34379,1.997200012,3.671000004,6.676499844,11.56499958,17.57299995
TN,Blount County,47009,124020,35882,2.23149991,3.853300095,6.663300037,11.06999969,16.16600037
VA,Prince Edward County,51147,23211,25158,1.498100042,3.382600069,6.652100086,11.85900021,18.47500038
KY,Daviess County,21059,97727,37326,2.060899973,3.955899954,6.650700092,10.93700027,15.64700031
LA,St. Tammany Parish,22103,239350,50523,3.492399931,4.642099857,6.645699978,10.06200027,13.51000023
KS,Ottawa County,20143,6061,34380,1.019500017,2.818300009,6.640699863,10.98400021,14.67000008
KS,Cloud County,20029,9392,33415,0.291750014,2.23149991,6.640100002,11.91699982,17.29800034
MO,Perry County,29157,19024,33106,1.689299941,3.782599926,6.640100002,12.02799988,16.68000031
MO,Morgan County,29141,20141,34780,1.052099943,3.042399883,6.637700081,11.5170002,16.75300026
KS,Kiowa County,20097,2499,42217,2.316999912,3.88380003,6.631899834,10.64099979,14.49600029
FL,Okaloosa County,12091,190440,43512,3.072999954,4.116899967,6.614299774,10.33500004,14.35400009
VA,Rockbridge County,51163,12053,32238,0.845879972,3.105900049,6.607200146,11.22099972,17.28700066
GA,Lee County,13177,28727,39502,3.422199965,4.470099926,6.599500179,10.07800007,13.42099953
MO,Saline County,29195,23472,36706,2.093100071,3.720099926,6.58370018,10.44999981,14.1079998
KY,Johnson County,21115,23415,30209,2.051000118,3.493400097,6.581299782,12.54699993,19.75099945
IN,Pike County,18125,12774,33505,1.728700042,3.840199947,6.576900005,11.61999989,16.1590004
IN,Spencer County,18147,20875,36535,2.358500004,4.257599831,6.570000172,10.86600018,14.59899998
GA,Greene County,13133,16132,42397,2.237799883,3.658200026,6.569300175,11.73600006,16.60400009
SC,Beaufort County,45013,167780,45122,2.844399929,4.23939991,6.566599846,10.14299965,13.74600029
AR,Boone County,05009,37333,30599,0.33524999,2.805700064,6.56069994,12.30500031,18.17200089
KS,Linn County,20107,9481,30959,0.730279982,3.157000065,6.560200214,11.56499958,17.01499939
SC,Georgetown County,45043,60284,38703,2.096100092,3.845299959,6.554699898,11.30599976,17.0189991
KS,Harper County,20077,5874,49249,1.731999993,3.335299969,6.553299904,11.61900043,15.73600006
TX,Cooke County,48097,38733,49619,1.641000032,3.305900097,6.552299976,10.10900021,13.55300045
NC,Nash County,37127,95320,36683,2.225899935,3.696700096,6.550700188,10.79100037,15.97099972
NC,Caldwell County,37027,81946,29314,1.55219996,3.374500036,6.55009985,11.53299999,17.14500046
TN,Franklin County,47051,40785,32712,2.005300045,3.672600031,6.54610014,11.98499966,18.14599991
OK,Comanche County,40031,126610,35851,2.121799946,3.739599943,6.544499874,10.46100044,13.60499954
SC,Cherokee County,45021,55671,27061,0.583220005,2.678600073,6.541999817,11.80500031,19.13400078
KY,Breckinridge County,21027,20098,30803,1.429700017,3.524600029,6.534900188,11.97000027,17.54100037
AR,Pulaski County,05119,389060,46593,2.851799965,4.193099976,6.531599998,10.42800045,13.40600014
NC,Rockingham County,37157,92646,31815,1.666599989,3.358500004,6.516699791,11.02099991,16.78899956
NC,Randolph County,37151,142330,31160,2.079099894,3.554100037,6.511300087,10.76599979,16.87599945
LA,Lafourche Parish,22057,97125,49954,3.193599939,4.489600182,6.505400181,9.849699974,13.94499969
OK,McClain County,40087,35587,38901,1.705500007,3.38380003,6.49849987,10.3039999,13.67300034
GA,Monroe County,13207,26741,35738,2.104000092,3.527199984,6.483699799,10.92599964,16.34300041
TN,Loudon County,47105,49743,38898,2.138999939,3.686000109,6.479700089,10.2130003,15.20199966
KY,Warren County,21227,117190,32928,2.182899952,3.873699903,6.470600128,10.39400005,14.01900005
KS,Osage County,20139,16173,34136,1.512799978,3.467499971,6.466899872,10.57900047,14.1789999
KY,Bell County,21013,28152,26498,0.944939971,2.950000048,6.464700222,12.62899971,20.12400055
TN,Maury County,47119,81944,35221,2.1098001,3.723099947,6.458399773,10.37300014,15.41100025
KY,Larue County,21123,14085,30798,1.314700007,3.286999941,6.454500198,12.40400028,18.33300018
IL,Wabash County,17185,11716,38551,1.593500018,3.53640008,6.44329977,11.72099972,15.54100037
WV,Wayne County,54099,41672,28522,1.924900055,3.628200054,6.442699909,12.17000008,19.81200027
MO,Linn County,29115,12486,34223,0.414770007,2.430799961,6.425700188,10.86800003,15.59399986
NM,Roosevelt County,35041,20336,34510,1.89230001,3.671900034,6.421700001,10.60000038,14.74600029
OK,Beckham County,40009,23117,41156,1.756500006,3.228100061,6.418000221,11.4460001,15.89799976
TX,Sterling County,48431,1188,52022,2.454400063,3.878999949,6.410399914,10.53899956,14.47700024
KY,Floyd County,21071,39141,30939,2.054899931,3.577800035,6.409100056,11.8409996,18.97500038
KS,Marion County,20115,12372,35218,0.541890025,2.660000086,6.398499966,10.82499981,15.07699966
VA,Cumberland County,51049,9851,30419,1.601699948,3.466500044,6.374899864,10.47099972,15.50500011
OK,Custer County,40039,28518,40958,1.506000042,3.232300043,6.37169981,10.4289999,14.13000011
MO,Osage County,29151,13860,34305,1.638000011,3.418499947,6.359600067,10.49499989,14.45400047
KY,Martin County,21159,12763,26511,1.815799952,3.462500095,6.356999874,12.27499962,18.56299973
TX,Lubbock County,48303,286100,36258,2.128599882,3.845099926,6.35529995,10.42300034,14.34200001
IL,Jackson County,17077,60214,31317,2.0776999,3.878499985,6.345900059,10.91899967,14.54500008
GA,Chattahoochee County,13053,12570,29253,3.726999998,4.855500221,6.339399815,8.390600204,10.26799965
MO,Cape Girardeau County,29031,77080,38618,2.057800055,3.884000063,6.338399887,11.16300011,15.29300022
NM,Guadalupe County,35019,4607,26835,0.60048002,2.982700109,6.337900162,12.02799988,20.62800026
KS,Cowley County,20035,36264,36990,1.139000058,3.148000002,6.324999809,10.44699955,13.8039999
TN,Anderson County,47001,75349,39245,2.422399998,3.838099957,6.321800232,10.50500011,15.88599968
GA,Elbert County,13105,19593,29305,0.344859987,2.486099958,6.321100235,11.82499981,18.81800079
KY,Hancock County,21091,8671,35104,2.41960001,4.058000088,6.310800076,10.8039999,14.96500015
WV,Logan County,54045,36336,33530,1.387599945,3.085599899,6.310299873,12.13700008,19.80900002
NC,Brunswick County,37019,112140,34581,1.696200013,3.210700035,6.308499813,11.31599998,18.28700066
GA,Habersham County,13137,43463,26475,1.437899947,3.331700087,6.297100067,11.0909996,17.69300079
KS,Anderson County,20003,7918,38621,1.376700044,3.131000042,6.293200016,10.69400024,14.67300034
FL,Collier County,12021,332870,72488,3.457299948,4.609700203,6.289899826,9.025300026,12.39400005
KS,Atchison County,20005,16800,31763,1.457999945,3.315599918,6.286300182,9.950699806,12.63000011
MO,Lincoln County,29113,53348,32091,2.271300077,3.866499901,6.28550005,10.89000034,14.33699989
VA,Brunswick County,51025,17063,28360,0.963119984,3.071500063,6.275000095,10.85999966,17.12999916
VA,Buckingham County,51029,17043,26412,1.023699999,3.016200066,6.265799999,11.57400036,17.96100044
MO,Jefferson County,29099,220100,35038,2.278899908,3.659300089,6.265799999,9.913700104,13.33600044
TN,Trousdale County,47169,7791,48386,2.077800035,3.684299946,6.254300117,9.970899582,14.3409996
TN,Jefferson County,47089,52309,29455,1.208899975,3.258699894,6.25,10.72000027,18.39800072
KY,Marion County,21155,19990,28305,1.458299994,3.155600071,6.249300003,10.69699955,16.35899925
TX,Briscoe County,48045,1560,32511,0.997569978,2.903100014,6.243500233,12.38500023,18.0739994
VA,Nottoway County,51135,15776,32608,1.156299949,3.215399981,6.243199825,11.56799984,18.96199989
KY,Rockcastle County,21203,17069,24997,1.310600042,2.907299995,6.238500118,12.32400036,19.37199974
AL,Madison County,01089,342870,43558,2.937900066,4.158699989,6.224899769,9.500300407,13.03800011
NC,Pasquotank County,37139,40528,33569,1.79610002,3.280900002,6.221399784,10.91499996,16.86700058
KS,Lincoln County,20105,3159,37353,0.531870008,2.212300062,6.211699963,10.65499973,14.73099995
OK,Roger Mills County,40129,3774,42672,1.26760006,2.831500053,6.209899902,11.01500034,14.96700001
IL,Richland County,17159,16165,33914,0.70073998,2.758699894,6.209899902,12.04800034,17.69599915
IL,Wayne County,17191,16621,35655,1.038100004,3.328500032,6.206399918,12.20100021,17.49699974
IN,Floyd County,18043,75284,43473,2.744800091,3.931799889,6.206200123,9.666600227,13.39099979
IL,Hamilton County,17065,8364,36135,1.546399951,3.423300028,6.203299999,11.88399982,16.77499962
NC,Davidson County,37057,163540,34269,2.093899965,3.454600096,6.1947999,10.24499989,15.46399975
