store_code,sku,item_title,primary_image,primary_image_url,sales_size,sales_uom_description,final_price,retail_price,fun_tags,item_characteristics,category_hierarchy,name,store_number,drop,prod_cat,prod_cat_type,prod_cat_desc
199,003575,Chocolate Almond Biscotti,/content/dam/trjo/products/m21002/03575.png,/content/dam/trjo/products/m21002/03575.png,8.0,Oz,4.79,4.79,"Alfresco Dining, Finger Food, Midday Snacks, Rain or Shine, Treat Yourself",Kosher,Products > Food > Snacks & Sweets > Candies & Cookies,Trader Joe's Chico ,199,Products , Food , Snacks & Sweets , Candies & Cookies
199,076863,Chicken & Bone Broth Recipe Dog Treats,/content/dam/trjo/products/m503/76863.png,/content/dam/trjo/products/m503/76863.png,6.0,Oz,3.99,3.99,Giftable,,Products > Everything Else > Pet Stuff,Trader Joe's Chico ,199,Products , Everything Else , Pet Stuff,None
199,076262,Rosatella Pasta Sauce,/content/dam/trjo/products/m20402/76262.png,/content/dam/trjo/products/m20402/76262.png,14.5,Oz,3.99,3.99,"Dinner Hack, Family Style, Pair With Wine",,"Products > Food > Dips, Sauces & Dressings > BBQ, Pasta, Simmer",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings "," BBQ, Pasta, Simmer"
199,076862,Bourbon Vanilla Bean Paste,/content/dam/trjo/products/m20905/76862.png,/content/dam/trjo/products/m20905/76862.png,4.0,Oz,4.99,4.99,"Let's Bake!, The ""X"" Factor",,Products > Food > For the Pantry > For Baking & Cooking,Trader Joe's Chico ,199,Products , Food , For the Pantry , For Baking & Cooking
199,095249,Baingan Bharta,/content/dam/trjo/products/m20602/95249.png,/content/dam/trjo/products/m20602/95249.png,10.0,Oz,3.49,3.49,"Dinner Hack, Feeling Adventurous, Mouth On Fire",Vegetarian,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,075122,Fairtrade Organic Five Country Blend,/content/dam/trjo/products/m304/75122.png,/content/dam/trjo/products/m304/75122.png,13.0,Oz,6.99,6.99,"Alfresco Dining, Brunch All Day, Rise & Shine","Fair Trade, Organic, Kosher",Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,090701,Pita Bite Crackers,/content/dam/trjo/products/m21001/90701.png,/content/dam/trjo/products/m21001/90701.png,6.0,Oz,2.99,2.99,"Backpack Ready, Cheese Board, Desk Drawer, Finger Food, Picnic",Kosher,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,061934,Italian Bomba Hot Pepper Sauce,/content/dam/trjo/products/m20403/61934.png,/content/dam/trjo/products/m20403/61934.png,6.7,Oz,3.49,3.49,"Alfresco Dining, Feeling Adventurous, Mouth On Fire, Pair With Wine",,"Products > Food > Dips, Sauces & Dressings > Salsa & Hot Sauce",Trader Joe's Chico ,199,Products , Food ," Dips, Sauces & Dressings ", Salsa & Hot Sauce
199,065049,Organic Ancient Grain & Seed Bread,/content/dam/trjo/products/m20101/65049.png,/content/dam/trjo/products/m20101/65049.png,20.0,Oz,3.99,3.99,"Cut The Mustard, Family Style, Picnic, Put An Egg On It",Organic,Products > Food > Bakery > Sliced Bread,Trader Joe's Chico ,199,Products , Food , Bakery , Sliced Bread
199,075086,Icelandic Style Skyr Lowfat Raspberry Yogurt,/content/dam/trjo/products/m20303/75086.png,/content/dam/trjo/products/m20303/75086.png,5.3,Oz,1.19,1.19,"Alfresco Dining, Brunch All Day, Midday Snacks, Rise & Shine",Kosher,"Products > Food > Dairy & Eggs > Yogurt, etc.",Trader Joe's Chico ,199,Products , Food , Dairy & Eggs ," Yogurt, etc."
199,064598,Icelandic Style Skyr Lowfat Cherry Yogurt,/content/dam/trjo/products/m20303/64598.png,/content/dam/trjo/products/m20303/64598.png,5.3,Oz,1.19,1.19,"Alfresco Dining, Brunch All Day, Midday Snacks, Rise & Shine",Kosher,"Products > Food > Dairy & Eggs > Yogurt, etc.",Trader Joe's Chico ,199,Products , Food , Dairy & Eggs ," Yogurt, etc."
199,064597,Icelandic Style Skyr Lowfat Vanilla Yogurt,/content/dam/trjo/products/m20303/64597.png,/content/dam/trjo/products/m20303/64597.png,5.3,Oz,1.19,1.19,"Brunch All Day, Midday Snacks, Rise & Shine",Kosher,"Products > Food > Dairy & Eggs > Yogurt, etc.",Trader Joe's Chico ,199,Products , Food , Dairy & Eggs ," Yogurt, etc."
199,074578,Chicken Meatballs,/content/dam/trjo/products/m20801/74578.png,/content/dam/trjo/products/m20801/74578.png,12.0,Oz,3.99,3.99,"Crack a Beer, Dinner Hack, Family Style, Game Night",Antibiotic Free,"Products > Food > Meat, Seafood & Plant-based > Beef, Pork & Lamb",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based "," Beef, Pork & Lamb"
199,094175,"Shaved Parmesan, Romano & Asiago Cheeses",/content/dam/trjo/products/m20201/94175.png,/content/dam/trjo/products/m20201/94175.png,5.0,Oz,3.49,3.49,"Family Style, Feeling Fancy, Pair With Wine, Picnic",,"Products > Food > Cheese > Slices, Shreds, Crumbles",Trader Joe's Chico ,199,Products , Food , Cheese ," Slices, Shreds, Crumbles"
199,051524,Organic Brown Rice & Quinoa Fusilli Pasta,/content/dam/trjo/products/m20901/51524.png,/content/dam/trjo/products/m20901/51524.png,16.0,Oz,3.49,3.49,"Family Style, In Lieu of Pizza, Pair With Wine, Picnic, Rain or Shine, The ""X"" Factor","Gluten Free, Organic, Kosher",Products > Food > For the Pantry > Pastas & Grains,Trader Joe's Chico ,199,Products , Food , For the Pantry , Pastas & Grains
199,081741,Organic Fair Trade Shade Grown Ethiopian Coffee,/content/dam/trjo/products/m304/81741.png,/content/dam/trjo/products/m304/81741.png,13.0,Oz,8.99,8.99,"Alfresco Dining, Brunch All Day, Rise & Shine","Fair Trade, Kosher, Organic",Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,073423,Sweet & Salty Umami Crunchies Rice Crackers,/content/dam/trjo/products/m21001/73423.png,/content/dam/trjo/products/m21001/73423.png,6.35,Oz,2.99,2.99,"Backpack Ready, Crack a Beer, Desk Drawer, Finger Food, Game Night, Midday Snacks",Gluten Free,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,057721,All Natural Shaved Beef Steak,/content/dam/trjo/products/m20801/57721.png,/content/dam/trjo/products/m20801/57721.png,1.0,Lb,10.99,10.99,"Crack a Beer, Fry It Up, In Lieu of Pizza",,"Products > Food > Meat, Seafood & Plant-based > Beef, Pork & Lamb",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based "," Beef, Pork & Lamb"
199,096032,Double Cream Gouda Cheese,/content/dam/trjo/products/m20203/96032.png,/content/dam/trjo/products/m20203/96032.png,1.0,Lb,9.99,9.99,"Alfresco Dining, Cheese Board, Game Night, Picnic",,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,079858,Feta Cheese,/content/dam/trjo/products/m20203/79858.png,/content/dam/trjo/products/m20203/79858.png,8.0,Oz,3.49,3.49,"Alfresco Dining, Cheese Board, Pair With Wine, Picnic, Yes!",,"Products > Food > Cheese > Wedges, Wheels, Loaves, Logs",Trader Joe's Chico ,199,Products , Food , Cheese ," Wedges, Wheels, Loaves, Logs"
199,070198,Papadums Lentil and Chickpea Crisps,/content/dam/trjo/products/m21001/70198.png,/content/dam/trjo/products/m21001/70198.png,5.0,Oz,2.69,2.69,"Alfresco Dining, Crack a Beer, Finger Food, Game Night, Midday Snacks","Gluten Free, Kosher, Vegan","Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,095105,Sweetened Green Mango,/content/dam/trjo/products/m21003/95105.png,/content/dam/trjo/products/m21003/95105.png,6.0,Oz,2.49,2.49,"Backpack Ready, Cheese Board, Desk Drawer, Finger Food, Midday Snacks",,"Products > Food > Snacks & Sweets > Nuts, Dried Fruits, Seeds",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Nuts, Dried Fruits, Seeds"
199,075603,Fruits & Greens Smoothie Blend,/content/dam/trjo/products/m20603/75603.png,/content/dam/trjo/products/m20603/75603.png,16.0,Oz,3.99,3.99,"Midday Snacks, Rain or Shine, Rise & Shine",Kosher,Products > Food > From The Freezer > Fruit & Vegetables,Trader Joe's Chico ,199,Products , Food , From The Freezer , Fruit & Vegetables
199,044191,Slim Size Paper Towels,/content/dam/trjo/products/m501/44191.png,/content/dam/trjo/products/m501/44191.png,450.0,Each,3.99,3.99,"Alfresco Dining, Backpack Ready, Picnic",,Products > Everything Else > Household Essentials,Trader Joe's Chico ,199,Products , Everything Else , Household Essentials,None
199,075756,Tortilla Española,/content/dam/trjo/products/m20602/75756.png,/content/dam/trjo/products/m20602/75756.png,21.16,Oz,5.49,5.49,"Alfresco Dining, Brunch All Day, Crack a Beer, Dinner Hack, Pair With Wine",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,076721,Rice Vinegar,/content/dam/trjo/products/m20904/76721.png,/content/dam/trjo/products/m20904/76721.png,16.9,Fl Oz,2.49,2.49,"Alfresco Dining, Pour It On",Kosher,Products > Food > For the Pantry > Oils & Vinegars,Trader Joe's Chico ,199,Products , Food , For the Pantry , Oils & Vinegars
199,058288,La Burgondie Crémant de Bourgogne,/content/dam/trjo/products/m306/wine/58288.png,/content/dam/trjo/products/m306/wine/58288.png,750.0,mL,10.99,10.99,"A Long Finish, Bibulous, Date Night, Glass Half Full",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,076884,Spicy Peanutty Noodle Bowl with Chicken,/content/dam/trjo/products/m20602/76884.png,/content/dam/trjo/products/m20602/76884.png,10.8,Oz,3.49,3.49,"Dinner Hack, Mouth On Fire",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,068491,Organic Ground Black Pepper,/content/dam/trjo/products/m20906/68491.png,/content/dam/trjo/products/m20906/68491.png,2.0,Oz,1.99,1.99,"A Long Finish, Yes!","Kosher, Organic",Products > Food > For the Pantry > Spices,Trader Joe's Chico ,199,Products , Food , For the Pantry , Spices
199,047588,Sea Salt Fine Crystals,/content/dam/trjo/products/m20906/47588.png,/content/dam/trjo/products/m20906/47588.png,26.5,Oz,1.99,1.99,"A Long Finish, Yes!",Kosher,Products > Food > For the Pantry > Spices,Trader Joe's Chico ,199,Products , Food , For the Pantry , Spices
199,060442,Wild Sockeye Smoked Salmon,/content/dam/trjo/products/m20803/60442.png,/content/dam/trjo/products/m20803/60442.png,4.0,Oz,7.99,7.99,"Alfresco Dining, Brunch All Day, Effortless Entertaining, Picnic, Rain or Shine, Rise & Shine",Kosher,"Products > Food > Meat, Seafood & Plant-based > Fish & Seafood",Trader Joe's Chico ,199,Products , Food ," Meat, Seafood & Plant-based ", Fish & Seafood
199,012498,Whipped Cream Cheese,/content/dam/trjo/products/m20204/12498.png,/content/dam/trjo/products/m20204/12498.png,8.0,Oz,2.29,2.29,"Brunch All Day, Rain or Shine, Rise & Shine",Kosher,Products > Food > Cheese > Cream and Creamy Cheeses,Trader Joe's Chico ,199,Products , Food , Cheese , Cream and Creamy Cheeses
199,012491,Cream Cheese,/content/dam/trjo/products/m20204/12491.png,/content/dam/trjo/products/m20204/12491.png,8.0,Oz,1.99,1.99,"Brunch All Day, Rain or Shine, Rise & Shine",Kosher,Products > Food > Cheese > Cream and Creamy Cheeses,Trader Joe's Chico ,199,Products , Food , Cheese , Cream and Creamy Cheeses
199,092267,Everything Bagels,/content/dam/trjo/products/m20103/92267.png,/content/dam/trjo/products/m20103/92267.png,18.0,Oz,2.99,2.99,"Alfresco Dining, Brunch All Day, Rise & Shine",Kosher,Products > Food > Bakery > Bagels,Trader Joe's Chico ,199,Products , Food , Bakery , Bagels
199,014589,Plain Bagels,/content/dam/trjo/products/m20103/14589.png,/content/dam/trjo/products/m20103/14589.png,18.0,Oz,2.49,2.49,"Alfresco Dining, Brunch All Day, Family Style, Rise & Shine",Kosher,Products > Food > Bakery > Bagels,Trader Joe's Chico ,199,Products , Food , Bakery , Bagels
199,067823,Cinnamon Swirl Raisin Bagels,/content/dam/trjo/products/m20103/67823.png,/content/dam/trjo/products/m20103/67823.png,18.0,Oz,2.99,2.99,"Brunch All Day, Family Style, Rise & Shine",Kosher,Products > Food > Bakery > Bagels,Trader Joe's Chico ,199,Products , Food , Bakery , Bagels
199,074753,Organic Darjeeling Green Tea,/content/dam/trjo/products/m304/74753.png,/content/dam/trjo/products/m304/74753.png,48.0,Bag,4.49,4.49,"Alfresco Dining, Cold Front, Desk Drawer, Glass Half Full, Rain or Shine, Rise & Shine",Organic,Products > Beverages > Coffee & Tea,Trader Joe's Chico ,199,Products , Beverages , Coffee & Tea,None
199,078466,Trading Post Cabernet Sauvignon of Napa Valley 2022,/content/dam/trjo/products/m306/wine/78466.png,/content/dam/trjo/products/m306/wine/78466.png,750.0,mL,19.99,19.99,"Bibulous, Date Night, Glass Half Full, Pair With Wine",,"Products > Beverages > Wine, Beer & Liquor",Trader Joe's Chico ,199,Products , Beverages ," Wine, Beer & Liquor",None
199,074968,Hardwood Smoked Pulled Pork,/content/dam/trjo/products/m20503/74968.png,/content/dam/trjo/products/m20503/74968.png,16.0,Oz,8.99,8.99,"Alfresco Dining, Crack a Beer, Dinner Hack, Game Night, In Lieu of Pizza",,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
199,075283,Beef Bulgogi,/content/dam/trjo/products/m20602/75283.png,/content/dam/trjo/products/m20602/75283.png,16.0,Oz,11.99,11.99,"Crack a Beer, Dinner Hack, Game Night, In Lieu of Pizza",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,074967,Hardwood Smoked Pulled Chicken,/content/dam/trjo/products/m20503/74967.png,/content/dam/trjo/products/m20503/74967.png,16.0,Oz,8.99,8.99,"Alfresco Dining, Crack a Beer, Dinner Hack, Family Style, In Lieu of Pizza, Picnic",,Products > Food > Fresh Prepared Foods > Entrées & Center of Plate,Trader Joe's Chico ,199,Products , Food , Fresh Prepared Foods , Entrées & Center of Plate
199,075635,Fragrance-Free Body Butter,/content/dam/trjo/products/m502/75635.png,/content/dam/trjo/products/m502/75635.png,8.0,Oz,5.49,5.49,"Backpack Ready, Giftable, Yes!",,Products > Everything Else > For the Face & Body,Trader Joe's Chico ,199,Products , Everything Else , For the Face & Body,None
199,076266,Meatless Breakfast Sausage Patties,/content/dam/trjo/products/m20602/76266.png,/content/dam/trjo/products/m20602/76266.png,8.0,Oz,3.99,3.99,"Brunch All Day, Fry It Up, Make It Meatless, Rise & Shine","Kosher, Vegan",Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,074710,Vegan Heavy Whipping Cream Alternative,/content/dam/trjo/products/m20301/74710.png,/content/dam/trjo/products/m20301/74710.png,16.9,Fl Oz,3.99,3.99,"Date Night, Effortless Entertaining, The ""X"" Factor, Treat Yourself","Dairy Free, Gluten Free, Vegan",Products > Food > Dairy & Eggs > Milk & Cream,Trader Joe's Chico ,199,Products , Food , Dairy & Eggs , Milk & Cream
199,168701,Raspberry Lime Sparkling Water,/content/dam/trjo/products/m302/68701.png,/content/dam/trjo/products/m302/68701.png,12.0,Fl Oz,3.49,3.49,"Alfresco Dining, Game Night, Picnic",Kosher,Products > Beverages > Water (Sparkling & Still),Trader Joe's Chico ,199,Products , Beverages , Water (Sparkling & Still),None
199,173044,Starfruit Sparkling Water,/content/dam/trjo/products/m302/73044.png,/content/dam/trjo/products/m302/73044.png,12.0,Fl Oz,3.49,3.49,"Alfresco Dining, Game Night, Picnic, Rain or Shine",Kosher,Products > Beverages > Water (Sparkling & Still),Trader Joe's Chico ,199,Products , Beverages , Water (Sparkling & Still),None
199,051316,Josie's Mandarins,/content/dam/trjo/products/m20701/51316.png,/content/dam/trjo/products/m20701/51316.png,2.0,Lb,3.49,3.49,"Backpack Ready, Cheese Board, Family Style, Midday Snacks, Picnic, Rain or Shine, Rise & Shine",,Products > Food > Fresh Fruits & Veggies > Fruits,Trader Joe's Chico ,199,Products , Food , Fresh Fruits & Veggies , Fruits
199,075006,Olive Fougasse,/content/dam/trjo/products/m20102/75006.png,/content/dam/trjo/products/m20102/75006.png,12.0,Oz,3.49,3.49,"Alfresco Dining, Effortless Entertaining, Feeling Fancy, Pair With Wine, Picnic",Kosher,"Products > Food > Bakery > Loaves, Rolls, Buns",Trader Joe's Chico ,199,Products , Food , Bakery ," Loaves, Rolls, Buns"
199,095112,Family Style Meat Lasagna,/content/dam/trjo/products/m20602/95112.png,/content/dam/trjo/products/m20602/95112.png,32.0,Oz,6.99,6.99,"Effortless Entertaining, Family Style, In Lieu of Pizza, Pair With Wine",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,076407,Waterless Amaryllis,/content/dam/trjo/products/m4/76407.png,/content/dam/trjo/products/m4/76407.png,1.0,Each,10.99,10.99,"Giftable, Merry-making",,Products > Flowers & Plants,Trader Joe's Chico ,199,Products , Flowers & Plants,,None
199,077163,Nordic Reindeer Tillandsia,/content/dam/trjo/products/m4/77163.png,/content/dam/trjo/products/m4/77163.png,1.0,Each,8.99,8.99,"Giftable, Merry-making",,Products > Flowers & Plants,Trader Joe's Chico ,199,Products , Flowers & Plants,,None
199,074889,Herbes de Provence Triangles,/content/dam/trjo/products/m21001/74889.png,/content/dam/trjo/products/m21001/74889.png,2.11,Oz,2.49,2.49,"Cheese Board, Crack a Beer, Desk Drawer, Effortless Entertaining, Finger Food, Game Night, Midday Snacks, Picnic",,"Products > Food > Snacks & Sweets > Chips, Crackers & Crunchy Bites",Trader Joe's Chico ,199,Products , Food , Snacks & Sweets ," Chips, Crackers & Crunchy Bites"
199,076705,Chicken Shawarma Bowl,/content/dam/trjo/products/m20602/76705.png,/content/dam/trjo/products/m20602/76705.png,11.3,Oz,3.99,3.99,"Crack a Beer, Dinner Hack, In Lieu of Pizza",,Products > Food > From The Freezer > Entrées & Sides,Trader Joe's Chico ,199,Products , Food , From The Freezer , Entrées & Sides
199,077043,Raspberry Croissant Carré,/content/dam/trjo/products/m20105/77043.png,/content/dam/trjo/products/m20105/77043.png,11.29,Oz,5.99,5.99,"Alfresco Dining, Brunch All Day, Effortless Entertaining, Feeling Fancy, Rise & Shine, Treat Yourself",,Products > Food > Bakery > Sweet Stuff,Trader Joe's Chico ,199,Products , Food , Bakery , Sweet Stuff
199,068494,Organic Ground Cinnamon,/content/dam/trjo/products/m20906/68494.png,/content/dam/trjo/products/m20906/68494.png,1.5,Oz,1.99,1.99,"Family Style, Yes!","Kosher, Organic",Products > Food > For the Pantry > Spices,Trader Joe's Chico ,199,Products , Food , For the Pantry , Spices
