oshpd_id,FAC_NO,FAC_NAME,FAC_STR_ADDR,FAC_CITY,FAC_ZIP,FAC_OPERATED_THIS_YR,FAC_OP_PER_BEGIN_DT,FAC_OP_PER_END_DT,FAC_PAR_CORP_NAME,LICENSE_NO,LICENSE_EFF_DATE,LICENSE_EXP_DATE,LICENSE_STATUS,FACILITY_LEVEL,TRAUMA_CTR,TEACH_HOSP,TEACH_RURAL,LONGITUDE,LATITUDE,ASSEMBLY_DIST,SENATE_DIST,CONGRESS_DIST,CENS_TRACT,MED_SVC_STUDY_AREA,LA_COUNTY_SVC_PLAN_AREA,HEALTH_SVC_AREA,COUNTY,LIC_CAT,LICEE_TOC,PRIN_SERVICE_TYPE,MED_SURG_LIC_BEDS,PERINATAL_LIC_BEDS,PED_LIC_BEDS,IC_LIC_BEDS,CORONARY_CARE_LIC_BEDS,RESP_CARE_LIC_BEDS,BURN_LIC_BEDS,IC_NEWBORN_LIC_BEDS,REHAB_CTR_LIC_BEDS,GAC_SUBTOT_LIC_BEDS,CHEMDEP_RECOVERY_LIC_BEDS,PSYCH_LIC_BEDS,SN_LIC_BEDS,INTERC_LIC_BEDS,IC_DEV_DIS_LIC_BEDS,TOT_LIC_BEDS,GAC_CDRS_LIC_BEDS,ACUTE_PSYCH_LIC_BEDS,NEWBORN_NURSERY_BASSINETS,GEN_ACUTE_CARE_SN_SWING_BEDS,PSYCH_PATS_LOCKED_ON_1231,PSYCH_PATS_OPEN_ON_1231,PSYCH_PATS_TOT_BY_UNIT_ON_1231,PSYCH_PATS_0_TO_17_ON_1231,PSYCH_PATS_18_TO_64_ON_1231,PSYCH_PATS_65_AND_UP_ON_1231,PSYCH_PATS_TOT_BY_AGE_ON_1231,PSYCH_PATS_MED_TRAD_ON_1231,PSYCH_PATS_MED_MC_ON_1231,PSYCH_PATS_MED_CAL_TRAD_ON_1231,PSYCH_PATS_MED_CAL_MC_ON_1231,PSYCH_PATS_COUNTY_INDIGENT_PROG,PSYCH_PATS_3RD_PARTIES_TRAD,PSYCH_PATS_3RD_PARTIES_MC,PSYCH_PATS_SHORT_DOYLE,PSYCH_PATS_OTHER_INDIGENT,PSYCH_PATS_OTHER_PAYERS,PSYCH_PATS_TOT_BY_PAYOR,SHORT_DOYLE_SVCS_OFFERED,INPATIENT_HOSPICE_PROG_OFFERED,BED_CLASS_GEN_ACUTE_CARE_SERVICE,BED_CLASS_SN_HOSPICE_SERVICE,BED_CLASS_IC_HOSPICE_SERVICE,IP_PAL_CARE_PROG_OFFERED,OP_PAL_CARE_SERV_OFFERED,MED_SURG_LIC_BED_DAYS,PERINATAL_LIC_BED_DAYS,PED_LIC_BED_DAYS,IC_LIC_BED_DAYS,CORONARY_CARE_LIC_BED_DAYS,RESP_CARE_LIC_BED_DAYS,BURN_LIC_BED_DAYS,IC_NEWBORN_LIC_BED_DAYS,REHAB_CTR_LIC_BED_DAYS,GAC_SUBTOT_LIC_BED_DAYS,CHEMDEP_RECOVERY_LIC_BED_DAYS,PSYCH_LIC_BED_DAYS,SN_LIC_BED_DAYS,INTERC_LIC_BED_DAYS,IC_DEV_DIS_LIC_BED_DAYS,TOT_LIC_BED_DAYS,MED_SURG_DISCHARGES,PERINATAL_DISCHARGES,PED_DISCHARGES,IC_DISCHARGES,CORONARY_CARE_DISCHARGES,RESP_CARE_DISCHARGES,BURN_DISCHARGES,IC_NEWBORN_DISCHARGES,REHAB_CTR_DISCHARGES,GAC_SUBTOT_DISCHARGES,CHEMDEP_RECOVERY_DISCHARGES,PSYCH_DISCHARGES,SN_DISCHARGES,INTERC_DISCHARGES,IC_DEV_DIS_DISCHARGES,TOT_DISCHARGES,GAC_CDRS_DISCHARGES,ACUTE_PSYCH_DISCHARGES,NEWBORN_NURSERY_INFANTS,IC_INTRA_TRANSFERS,CORONARY_CARE_INTRA_TRANSFERS,RESP_CARE_INTRA_TRANSFERS,BURN_INTRA_TRANSFERS,IC_NEWBORN_INTRA_TRANSFERS,SN_INTRA_TRANSFERS,MED_SURG_CEN_DAYS,PERINATAL_CEN_DAYS,PED_CEN_DAYS,IC_CEN_DAYS,CORONARY_CARE_CEN_DAYS,RESP_CARE_CEN_DAYS,BURN_CEN_DAYS,IC_NEWBORN_CEN_DAYS,REHAB_CTR_CEN_DAYS,GAC_SUBTOT_CEN_DAYS,CHEMDEP_RECOV_CEN_DAYS,PSYCH_CEN_DAYS,SN_CEN_DAYS,INTERC_CEN_DAYS,IC_DEV_DIS_CEN_DAYS,TOT_CEN_DAYS,GAC_CDRS_CEN_DAYS,ACUTE_PSYCH_CEN_DAYS,NEWBORN_NURSERY_CEN_DAYS,MED_SURG_ALOS_CY,PERINATAL_ALOS_CY,PED_ALOS_CY,IC_ALOS_CY,CORONARY_CARE_ALOS_CY,RESP_CARE_ALOS_CY,BURN_ALOS_CY,IC_NEWBORN_ALOS_CY,REHAB_CTR_ALOS_CY,GAC_SUBTOT_ALOS_CY,CHEMDEP_RECOV_ALOS_CY,PSYCH_ALOS_CY,SN_ALOS_CY,INTERC_ALOS_CY,IC_DEV_DIS_ALOS_CY,TOT_ALOS_CY,GAC_CDRS_ALOS_CY,ACUTE_PSYCH_CDRS_ALOS_CY,MED_SURG_ALOS_PY,PERINATAL_ALOS_PY,PED_ALOS_PY,IC_ALOS_PY,CORONARY_CARE_ALOS_PY,RESP_CARE_ALOS_PY,BURN_ALOS_PY,IC_NEWBORN_ALOS_PY,REHAB_CTR_ALOS_PY,GAC_SUBTOT_ALOS_PY,CHEMDEP_RECOV_ALOS_PY,PSYCH_ALOS_PY,SN_ALOS_PY,INTERC_ALOS_PY,IC_DEV_DIS_ALOS_PY,TOT_ALOS_PY,GAC_CDRS_ALOS_PY,ACUTE_PSYCH_CDRS_ALOS_PY,EMSA_TRAUMA_DESIGNATION,LIC_ED_LEV_BEGIN,EMS_VISITS_NON_URGENT_TOT,EMS_VISITS_URGENT_TOT,EMS_VISITS_MODERATE_TOT,EMS_VISITS_SEVERE_TOT,EMS_VISITS_CRITICAL_TOT,EMS_VISITS_TOT,ED_STATIONS_ON_1231,NON_EMER_VISITS_IN_ED,LWOBS,ED_AMBULANCE_DIV_HOURS,ED_HR_DIV_JAN,ED_HR_DIV_FEB,ED_HR_DIV_MAR,ED_HR_DIV_APR,ED_HR_DIV_MAY,ED_HR_DIV_JUN,ED_HR_DIV_JUL,ED_HR_DIV_AUG,ED_HR_DIV_SEP,ED_HR_DIV_OCT,ED_HR_DIV_NOV,ED_HR_DIV_DEC,ED_HR_DIV_TOT,EMSA_TRAUMA_DESIGNATION_PED,LIC_ED_LEV_END,EMS_VISITS_NON_URGENT_ADMITTED,EMS_VISITS_URGENT_ADMITTED,EMS_VISITS_MODERATE_ADMITTED,EMS_VISITS_SEVERE_ADMITTED,EMS_VISITS_CRITICAL_ADMITTED,ADMITTED_FROM_ED_TOT,ER_TRAFFIC_TOT,INPATIENT_SURG_OPER,OUTPATIENT_SURG_OPER,INPAT_OPER_RM,OUTPAT_OPER_RM,INPAT_OUTPAT_OPER_RM,OPER_RM_TOT,OFFER_AMBULATORY_SURG_PROG,LIVE_BIRTHS_TOT,LIVE_BIRTHS_LT_2500GM,LIVE_BIRTHS_LT_1500GM,OFFER_ALTERNATE_BIRTH_PROG,LIVE_BIRTHS_IN_ALT_SETTING,LIVE_BIRTHS_C_SECTION,LIC_CARDIOLOGY_CARDIO_SURG_SVCS,CARDIO_OPER_RM,CARDIO_SURG_OPER_PED_BYPASS_USED,CARDIO_SURG_OPER_ADLT_BYPASSUSED,CARDIO_SURG_OPER_BYPASS_USED_TOT,CABG_SURG,CARD_CATH_LAB_RM,CARD_CATH_PED_IP_DIAG_VST,CARD_CATH_PED_OP_DIAG_VST,CARD_CATH_ADLT_IP_DIAG_VISITS,CARD_CATH_ADLT_OP_DIAG_VISITS,CARD_CATH_DIAG_VISITS_TOT,DIAG_CARD_CATH_PROC,MYOCARDIAL_BIOPSY,PERM_PACEMAKER_IMPLANT,OTH_PERM_PACEMAKER_PROC,IMPLANABLE_CARDIO_DEFIB_IMPLANT,OTH_PROCEDURES,PCI_WITH_STENT,PCI_WO_STENT,ATHERECTOMY,THROMBOLYTIC_AGENTS,PTBV,DIAG_ELECTROPHYSIOLOGY_EP,CATH_ABLATION,PERIPHERAL_VASCULAR_ANGIOGRAPHY,PERIPHERAL_VASCULAR_INTERVENTION,CAROTID_STENTING,INTRA_AORTIC_BALLOON_PUMP_INS,CATH_BASED_VENT_ASSIST_DEV_INS,ALL_OTHER_CATH_PROC,CATH_PROC_TOT,INPATIENT_SURG_OPER_RM_MINS,OUTPATIENT_SURG_OPER_RM_MINS,CARDIO_SURG_OPER_PED_NOBYPASS,CARDIO_SURG_OPER_ADULT_NOBYPASS,CARDIO_SURG_OPER_NOBYPASS_TOT,CARD_CATH_PED_IP_THER_VST,CARD_CATH_PED_OP_THER_VST,CARD_CATH_ADULT_IP_THER_VIS,CARD_CATH_ADULT_OUTPAT_THER_VIS,CARD_CATH_THER_VIS_TOT,INPATIENT_AVG_PER_SURGERY,OUTPATIENT_AVG_PER_SURGERY,FAC_ACQUIRE_EQUIP_OVER_500K,resp_stat,MSSA_DESIGNATION,MSSA_NAME,Include_State_hospital,ALTERNATE_SETTING_LDRP1,ALTERNATE_SETTING_LDR1,ED_AMBULANCE_DIV_HOURS1,bed_size_range,TYPE_CNTRL_R1,EMS_Basic,EMS_Comp,EMS_Standby,EMS_GAC_None,EMSA_ADULT,Level_I_Trauma,Level_II_Trauma,Level_III_Trauma,Level_IV_Trauma,EMSA_PED,Level_I_ped,Level_II_ped,Level_III_ped,Level_IV_ped,EMSA_Trauma,EMSA_EITHER,non_emsa,level_I_visit,level_II_visit,level_III_visit,level_IV_visit,non_emsa_visit,MINOR_TOT,LOWM_TOT,MOD_TOT,SEV_TOT,CRIT_TOT,UNK_ACUITY_NOT_ADM,UNK_ACUITY_ADM,UNKNOWN_SEV
106341051,106341051,"SUTTER MEDICAL CENTER, SACRAMENTO",2825 CAPITOL AVE,SACRAMENTO,95816,Yes,01/01/2018,12/31/2018,Sutter Health,030000102,05/31/2018,05/30/2019,Open,Parent Facility,,No,No,-121.47028,38.57045,District 07,District 06,District 06,06067001400,139i,,02 - Golden Empire,Sacramento,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,269,73,40,80,0,0,0,61,0,523,0,0,0,0,0,523,0,0,55,,,,,,,,,,,,,,,,,,,,,Yes,X,,,Yes,Yes,98185,26645,14600,29200,0,0,0,22265,0,190895,0,0,0,0,0,190895,16524,6973,2909,1575,,,,879,,28860,,,,,,28860,,,5580,4134,,,,151,,65246,16500,9401,20808,,,,17872,,129827,,,,,,129827,,,11568,4,2.4,3.2,3.6,,,,17.4,,4.5,,,,,,4.5,,,4.1,2.4,3.1,3.6,0,0,0,15.2,0,4.5,0,0,0,0,0,4.5,0,0,,Basic,858,11260,31507,29849,17917,91391,54,0,697,Yes,,,,,12,,,,,,,,12,,Basic,2,3,44,1543,9926,11518,102909,7757,8351,0,4,16,20,Yes,6402,692,123,,0,1997,Cardiovascular Surgery Services,4,89,819,908,476,5,65,172,1182,1283,2702,2632,135,174,104,183,67,652,57,11,19,18,51,693,1045,136,32,15,7,5335,11366,1193079,690354,16,78,94,48,0,915,342,1305,153.8,82.7,Yes,Respondent,Urban,GREENHAVEN/LAND PARK/MIDTOWN/POCKET/RIVERSIDE/SUTTERVILLE,No,,,1,500+,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,102909,860,11263,31551,31392,27843,0,0,0
106342344,106342344,KAISER FOUNDATION HOSPITAL - SOUTH SACRAMENTO,6600 BRUCEVILLE ROAD,SACRAMENTO,95823,Yes,01/01/2018,12/31/2018,Kaiser Permanente,030000228,12/01/2018,05/07/2019,Open,Parent Facility,Level II,No,No,-121.42409,38.47144,District 09,District 06,District 06,06067009606,139h,,02 - Golden Empire,Sacramento,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,150,29,0,30,0,0,0,8,0,217,0,0,0,0,0,217,0,0,10,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,,Yes,54750,10585,0,10950,0,0,0,2920,0,79205,0,0,0,0,0,79205,11106,3078,0,513,0,0,0,256,0,14953,0,0,0,0,0,14953,0,0,2570,1963,0,0,0,17,0,39413,6505,0,7744,0,0,0,1022,0,54684,0,0,0,0,0,54684,0,0,4334,3.6,2.1,,3.1,,,,3.7,,3.7,,,,,,3.7,,,3.1,2.1,0,2.8,0,0,0,4.5,0,3.4,0,0,0,0,0,3.4,0,0,Level II,Basic,5986,29785,36457,33769,13179,119176,45,0,184,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,10,10,68,1000,8031,9119,128295,3809,11098,8,6,0,14,,2819,104,12,,0,539,Cardiac Catheterization Only,0,0,0,,0,1,0,0,962,547,1509,852,6,0,0,0,0,484,39,4,0,0,0,0,31,0,0,31,0,0,1447,535789,1010940,0,0,,0,0,0,0,,140.7,91.1,,Respondent,Urban,ELK GROVE/LAGUNA/LAGUNA WEST/LAKESIDE,No,,,,200 - 299,Non-Profit,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,128295,0,0,0,5996,29795,36525,34769,21210,0,0,0
106342392,106342392,SIERRA VISTA HOSPITAL,8001 BRUCEVILLE ROAD,SACRAMENTO,95823,Yes,01/01/2018,12/31/2018,Universal Health Services,030000290,12/01/2017,11/30/2018,Open,Parent Facility,,No,No,-121.41764,38.46571,District 09,District 06,District 06,06067009606,139h,,02 - Golden Empire,Sacramento,Acute Psychiatric Hospital,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,171,0,0,0,171,,,0,,141,0,141,10,127,4,141,27,4,68,0,0,0,0,15,1,26,141,Yes,,,,,,No,0,0,0,0,0,0,0,0,0,,0,62415,0,0,0,62415,0,0,0,0,0,0,0,0,0,,0,5278,0,0,0,5278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,54432,0,0,0,54432,0,0,0,,,,,,,,,,,,10.3,,,,10.3,,,0,0,0,0,0,0,0,0,0,0,0,9.4,0,0,0,9.4,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,ELK GROVE/LAGUNA/LAGUNA WEST/LAKESIDE,No,,,,150 - 199,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106344011,106344011,SACRAMENTO MENTAL HEALTH TREATMENT CENTER,2150 STOCKTON BOULEVARD,SACRAMENTO,95817,Yes,01/01/2018,12/31/2018,Sacramento County Mental Health,M01050011,02/01/2018,01/31/2020,Open,Parent Facility,,No,No,-121.46059,38.5574,District 07,District 06,District 06,06067001800,139f,,02 - Golden Empire,Sacramento,Psychiatric Health Facility,City or County,Psychiatric,0,0,0,0,0,0,0,0,0,,0,50,0,0,0,50,,,0,,48,0,48,0,47,1,48,0,0,0,0,48,0,0,0,0,0,48,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,18250,0,0,0,18250,0,0,0,0,0,0,0,0,0,0,0,622,0,0,,622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17484,0,0,,17484,0,0,0,,,,,,,,,,,,28.1,,,,28.1,,,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,30,0,0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,,0,0,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Urban,FLORIN/FRUITRIDGE/OAK PARK/PARKWAY/SOUTH SACRAMENTO,No,,,,50 - 99,City or County,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106344017,106344017,SUTTER CENTER FOR PSYCHIATRY,7700 FOLSOM BOULEVARD,SACRAMENTO,95826,Yes,01/01/2018,12/31/2018,Sutter Valley Area,030000347,05/31/2018,05/30/2019,Open,Parent Facility,,No,No,-121.41422,38.55065,District 07,District 06,District 06,06067005205,139g,,02 - Golden Empire,Sacramento,Acute Psychiatric Hospital,Non-Profit Corporation (including church-related),Psychiatric,0,0,0,0,0,0,0,0,0,,0,73,0,0,0,73,0,0,,,3,12,15,1,14,0,15,1,0,8,0,0,0,0,0,0,6,15,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,26645,0,0,0,26645,0,0,0,0,0,0,0,,,,,2870,,,,2870,,,,,,,,,,,,,,,,,,,,,19405,,,,19405,,,,,,,,,,,,,,,6.8,,,,6.8,,,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,7,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,EAST SACRAMENTO/LA RIVIERA/MATHER/RANCHO CORDOVA/ROSEMONT,No,,,,50 - 99,Non-Profit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106344021,106344021,HERITAGE OAKS HOSPITAL,4250 AUBURN BLVD.,SACRAMENTO,95841,Yes,01/01/2018,12/31/2018,Universal Health Services,030000357,12/01/2018,11/30/2019,Open,Parent Facility,,No,No,-121.36591,38.64305,District 07,District 06,District 06,06067005901,139d,,02 - Golden Empire,Sacramento,Acute Psychiatric Hospital,Investor - Limited Liability Company,Psychiatric,0,0,0,0,0,0,0,0,0,,0,125,0,0,0,125,,,,,107,,107,8,5,94,107,14,12,36,6,9,0,0,21,9,,107,Yes,,,,,,No,0,0,0,0,0,0,0,0,0,,0,45625,0,0,0,45625,0,0,0,0,0,0,0,0,0,,0,3612,0,0,0,3612,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,39389,0,0,0,39389,0,,,,,,,,,,,,,,10.9,,,,10.9,,,0,0,0,0,0,0,0,0,0,0,0,10.6,0,0,0,10.6,0,0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,,0,0,0,0,,,,,Respondent,Urban,ARCADE/ARDEN/TOWN AND COUNTRY VILLAGE,No,,,,100 - 149,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106344029,106344029,MERCY HOSPITAL OF FOLSOM,1650 CREEKSIDE DRIVE,FOLSOM,95630,Yes,01/01/2018,12/31/2018,Dignity Health,030000372,12/31/2018,12/30/2019,Open,Parent Facility,,No,No,-121.1428,38.67223,District 06,District 01,District 07,06067008506,139e,,02 - Golden Empire,Sacramento,General Acute Care Hospital,Non-Profit Corporation (including church-related),General Medical / Surgical,90,8,0,8,0,0,0,0,0,106,0,0,0,0,0,106,0,0,15,0,0,0,,0,0,0,,0,0,0,0,0,0,0,0,0,0,,,,,,,Yes,No,32850,2920,0,2920,0,0,0,0,0,38690,0,0,0,0,0,38690,5808,794,0,161,0,0,0,0,0,6763,0,0,0,0,0,6763,0,0,789,552,0,0,0,0,0,19600,1782,0,2230,0,0,0,0,0,23612,0,0,0,0,0,23612,0,0,1555,3.4,2.2,,3.1,,,,,,3.5,,,,,,3.5,,,3.3,2.4,0,2.6,0,0,0,0,0,3.4,0,0,0,0,0,3.4,0,0,,Basic,286,2906,15345,16177,8035,42749,25,0,244,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,0,0,13,176,4979,5168,47917,1487,2177,0,0,4,4,,747,50,23,,0,202,,0,0,0,,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,191670,185910,0,0,,0,0,0,0,,128.9,85.4,,Respondent,Urban,FOLSOM/ORANGEVALE,No,,,,100 - 149,Non-Profit,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,47917,286,2906,15358,16353,13014,0,0,0
106344035,106344035,VIBRA HOSPITAL OF SACRAMENTO,330 MONTROSE DRIVE,FOLSOM,95630,Yes,01/01/2018,12/31/2018,Vibra Healthcare,030000377,09/01/2018,08/04/2019,Open,Parent Facility,,No,No,-121.157785,38.681965,District 06,District 01,District 07,06067008402,139e,,02 - Golden Empire,Sacramento,General Acute Care Hospital,Investor - Limited Liability Company,General Medical / Surgical,52,0,0,6,0,0,0,0,0,58,0,0,0,0,0,58,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,No,18980,0,0,2190,0,0,0,0,0,21170,0,0,0,0,0,21170,314,,,45,,,,,,359,,,,,,359,,,,81,,,,,,14610,,,1453,,,,,,16063,,,,,,16063,,,,46.5,,,11.5,,,,,,44.7,,,,,,44.7,,,41,0,0,11.1,0,0,0,0,0,39.6,0,0,0,0,0,39.6,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,13,,2,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,480,,,,,,,,,,36.9,,,Respondent,Urban,FOLSOM/ORANGEVALE,No,,,,50 - 99,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106344114,106344114,SHRINERS HOSPITALS FOR CHILDREN NORTHERN CALIF.,2425 STOCKTON BLVD,SACRAMENTO,95817,Yes,01/01/2018,12/31/2018,Shriners Hospitals for Children,030000620,04/11/2018,04/10/2019,Open,Parent Facility,,No,No,-121.45619,38.55286,District 07,District 06,District 06,06067001700,139f,,02 - Golden Empire,Sacramento,General Acute Care Hospital,Non-Profit Corporation (including church-related),Pediatric,20,0,20,10,0,0,10,0,20,80,0,0,0,0,0,80,0,0,,0,,,,,,,,,,,,,,,,,,,,,,,,,No,7300,0,7300,3650,0,0,3650,0,7300,29200,0,0,0,0,0,29200,,,1078,34,,,,,14,1126,,,,,,1126,,,,250,,,,,,,,5210,1939,,,,,348,7497,,,,,,7497,,,,,,4.8,6.8,,,,,24.9,6.7,,,,,,6.7,,,5.4,0,0,6,0,0,0,0,28.7,7,0,0,0,0,0,7,0,0,,,0,0,0,0,0,0,,,,No,0,0,0,0,0,0,0,0,0,0,0,0,,,,0,0,0,0,0,0,0,1094,1211,,,5,5,,,,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152858,68343,,,,,,,,,139.7,56.4,Yes,Respondent,Urban,FLORIN/FRUITRIDGE/OAK PARK/PARKWAY/SOUTH SACRAMENTO,No,,,,50 - 99,Non-Profit,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106344170,106344170,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-CARMICHAEL,4741 ENGLE ROAD,CARMICHAEL,95608,Yes,01/01/2018,12/31/2018,Crestwood Behavioral Health Incorporated,M02012042,02/13/2018,02/12/2020,Open,Parent Facility,,No,No,-121.354578,38.633286,District 08,District 06,District 07,06067005901,139d,,02 - Golden Empire,Sacramento,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,16,0,0,0,16,,,0,,16,0,16,0,15,1,16,0,0,0,16,0,0,0,0,0,0,16,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,5840,0,0,0,5840,0,0,0,0,0,0,0,0,0,0,0,486,0,0,0,486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5823,0,0,0,5823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,11,0,0,,,0,0,0,0,0,0,0,0,0,No,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,,0,0,,0,,,0,0,0,,,,,0,,,,,,,,,,,,,,,,,,,,0,0,0,,,,,,,,0,,,,Respondent,Urban,ARCADE/ARDEN/TOWN AND COUNTRY VILLAGE,No,,,,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106344188,106344188,CRESTWOOD PSYCHIATRIC HEALTH FACILITY-SACRAMENTO,"2600 STOCKTON BLVD, STE B",SACRAMENTO,95817,Yes,01/01/2018,12/31/2018,"Crestwood Behavioral Health, Inc.",M20016048,07/06/2018,07/05/2020,Open,Parent Facility,,No,No,-121.455821,38.551914,District 07,District 06,District 06,06067001800,139f,,02 - Golden Empire,Sacramento,Psychiatric Health Facility,Investor - Corporation,Psychiatric,0,0,0,0,0,0,0,0,0,,0,16,0,0,0,16,0,0,,,16,0,16,,15,1,16,,,,16,,,,,,,16,,,,,,,No,0,0,0,0,0,0,0,0,0,,0,5840,0,0,0,5840,,,,,,,,,,,,412,,,,412,,,,,,,,,,,,,,,,,,,,,5807,,,,5807,,,,,,,,,,,,,,,14.1,,,,14.1,,,0,0,0,0,0,0,0,0,0,0,0,13.6,0,0,0,13.6,0,0,,,0,0,0,0,0,0,,,,No,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Respondent,Urban,FLORIN/FRUITRIDGE/OAK PARK/PARKWAY/SOUTH SACRAMENTO,No,,,,1 - 49,Investor,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
106350784,106350784,HAZEL HAWKINS MEMORIAL HOSPITAL,911 SUNSET DRIVE,HOLLISTER,95023,Yes,01/01/2018,12/31/2018,,070000004,08/04/2018,12/31/2018,Open,Parent Facility,,No,Yes,-121.38609,36.835,District 30,District 12,District 20,06069000600,140,,08 - Mid-Coast,San Benito,General Acute Care Hospital,District,General Medical / Surgical,22,19,0,8,0,0,0,0,0,49,0,0,57,0,0,106,0,0,13,,,,,,,,,,,,,,,,,,,,,,,,,Yes,No,8030,6935,0,2920,0,0,0,0,0,17885,0,0,20805,0,0,38690,1291,503,,221,,,,,,2015,,,128,,,2143,,,503,167,,,,,,3719,1249,,956,,,,,,5924,,,17567,,,23491,,,994,2.9,2.5,,2.5,,,,,,2.9,,,137.2,,,11,,,3,2.5,0,2.4,0,0,0,0,0,3,0,0,112.1,0,0,11,0,0,,Basic,491,9750,6126,2299,551,19217,18,,99,No,0,0,0,0,0,0,0,0,0,0,0,0,,,Basic,0,61,562,500,236,1359,20576,608,2090,1,3,2,6,Yes,471,14,0,,0,165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67464,98763,,,,,,,,,111,47.3,,Respondent,Rural,HOLLISTER/PAICINES/PANOCHE/SAN JUAN BAUTISTA,No,,,,100 - 149,District,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,20576,491,9811,6688,2799,787,0,0,0
