store_id,store_no,longitude,latitude,address,city,state,zipcode,opened,timezone,tags,url
U0184,22,-86.10194899522412,39.5945313135169,1595 US 31 S,Greenwood,IN,46143,4/05/1990,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/greenwood/1595-us-31-s
U1851,70,-86.12930551932556,40.0011002660331,14620 Greyhound Plaza,Carmel,IN,46032,4/05/1990,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/carmel/14620-greyhound-plaza
U1384,69,-97.26322621107101,32.893429167996935,5728 N. Tarrant Pkwy,Ft. Worth,TX,76244,3/17/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/ft.-worth/5728-n-tarrant-pkwy
U2048,28,-94.7825745944601,32.52691490167175,1725 W. Loop 281,Longview,TX,75604,11/19/2015,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/longview/1725-w-loop-281
U2286,89,-97.3235152,32.9036586,8977 Tehama Ridge Parkway,Ft. Worth,TX,76177,3/23/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/ft.-worth/8977-tehama-ridge-parkway
U1480,73,-97.1010675,32.835424,1201 W Airport Fwy,Euless,TX,76040,3/23/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/euless/1201-w-airport-fwy
U0869,73,-86.08056306838989,39.6677217159297,6835 S. Emerson Ave.,Indianapolis,IN,46237,10/28/2021,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/indianapolis/6835-s-emerson-ave
U1365,53,-97.18553334474564,32.844129376189066,1628 Precinct Line Rd.,Hurst,TX,76054,3/16/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/hurst/1628-precinct-line-rd
U2810,88,-86.08140121779235,39.90388915628912,5151 E. 82nd Street,Indianapolis,IN,46250,12/05/2019,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/indianapolis/5151-e-82nd-street
U1623,50,-96.86362432083115,32.759361206515315,2505 Ft. Worth Ave.,Dallas,TX,75211,7/13/2020,America/Chicago,"['Parking Lot', 'Delivery']",https://stores.aldi.us/tx/dallas/2505-ft-worth-ave
U0596,51,-89.50699388980865,44.524320469327876,5632 Highway 10 East,Stevens Point,WI,54481,12/19/1996,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/stevens-point/5632-highway-10-east
U0924,49,-86.88465556722008,36.48683275518707,3438 Tom Austin Hwy,Springfield,TN,37172,5/5/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tn/springfield/3438-tom-austin-hwy
U0520,78,-86.0520726442337,39.77074613900751,6691 E. Washington St,Indianapolis,IN,46219,5/5/2021,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/indianapolis/6691-e-washington-st
U1362,52,-97.37555712461472,32.87227057286666,901 N. Saginaw Blvd.,Saginaw,TX,76179,7/22/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/saginaw/901-n-saginaw-blvd
U0590,95,-88.57983983542908,43.996917086745164,1995 South Koeller Street,Oshkosh,WI,54902,10/29/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/wi/oshkosh/1995-south-koeller-street
U1382,56,-96.8580954490738,32.71895,2440 W. Illinois Ave,Dallas,TX,75233,5/12/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/dallas/2440-w-illinois-ave
U2655,7,-86.10960137642067,40.46987711597376,1381 S. Reed Road,Kokomo,IN,46902,10/02/2000,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/kokomo/1381-s-reed-road
U0932,35,-89.11001556002759,44.35739840433161,1040 West Fulton Street,Waupaca,WI,54981,6/05/2003,America/Chicago,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/waupaca/1040-west-fulton-street
U1898,78,-97.26594597101212,32.80482942976516,3173 Denton Hwy,Haltom City,TX,76117,6/05/2003,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/haltom-city/3173-denton-hwy
U2013,71,-85.9909961,39.7732113,9989 E Washington St,Indianapolis,IN,46229,6/05/2003,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/indianapolis/9989-e-washington-st
U2993,74,-85.995988991996,39.959404048198984,9774 E 116th St,Fishers,IN,46037,3/12/2020,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/fishers/9774-e-116th-st
U1345,81,-85.98326460289286,39.85632592615387,10325 Pendleton Pike,Indianapolis,IN,46236,11/09/2017,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/indianapolis/10325-pendleton-pike
U0735,9,-85.99743336439138,40.03582835646481,16971 Clover Rd.,Noblesville,IN,46060,2/22/1999,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/noblesville/16971-clover-rd
U1811,80,-97.17042982578278,32.756165026903524,1620 Eastchase Pkwy.,Ft. Worth,TX,76120,12/03/2013,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/ft.-worth/1620-eastchase-pkwy
U1522,70,-96.99958841611988,32.70999842800291,424 E. Pioneer Pkwy,Grand Prairie,TX,75051,4/14/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/grand-prairie/424-e-pioneer-pkwy
U0509,7,-86.32763397437665,41.36100834533612,2170 North Oak Road,Plymouth,IN,46563,11/16/2017,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/plymouth/2170-north-oak-road
U0667,5,-86.09770506620407,40.7461881056722,970 W Main St,Peru,IN,46970,11/03/1997,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/peru/970-w-main-st
U1497,81,-97.1477222442627,32.72180372897001,2417 W. Park Row Blvd,Pantego,TX,76013,3/18/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/pantego/2417-w-park-row-blvd
U1494,72,-96.85870885848999,32.64926029658604,8034 Chrysalis Drive,Dallas,TX,75237,7/6/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/dallas/8034-chrysalis-drive
U2578,61,-88.70567545305676,34.31360276156906,3990 N Gloster St.,Tupelo,MS,38804,7/6/2020,America/Chicago,"['Parking Lot', 'Delivery']",https://stores.aldi.us/ms/tupelo/3990-n-gloster-st
U0838,45,-91.73678563674912,45.47762786400445,2200 South Main,Rice Lake,WI,54868,11/17/2017,America/Chicago,"['Parking Lot', 'Curbside']",https://stores.aldi.us/wi/rice-lake/2200-south-main
U1547,64,-96.9266979,32.6482353,333 S Cedar Ridge,Duncanville,TX,75116,7/21/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/duncanville/333-s-cedar-ridge
U2022,86,-97.04511596084323,32.67175185529577,2601 Bardin Rd,Grand Prairie,TX,75052,6/30/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/grand-prairie/2601-bardin-rd
U4122,103,-93.81660118298984,32.387941305234826,9503 Mansfield Rd,Shreveport,LA,71118,11/29/2023,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/la/shreveport/9503-mansfield-rd
U1704,8,-85.8811166882515,39.21513259869819,1505 N National Road,Columbus,IN,47201,12/09/2011,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/columbus/1505-n-national-road
U1890,74,-96.85800166445614,32.603154527800186,102 W. Pleasant Run Rd.,DeSoto,TX,75115,6/19/2014,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/desoto/102-w-pleasant-run-rd
U0506,43,-86.44330130657181,36.95216810218956,1455 Campbell Ln,Bowling Green,KY,42104,4/28/1994,America/Chicago,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ky/bowling-green/1455-campbell-ln
U1409,61,-97.43473458775952,32.75065212562598,700 Alta Mere Dr,Ft. Worth,TX,76116,3/17/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/ft.-worth/700-alta-mere-dr
U1366,51,-97.48543784022326,32.763820067856614,9660 Legacy Drive,Ft. Worth,TX,76108,11/16/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/ft.-worth/9660-legacy-drive
U1624,57,-97.13298082351685,32.65478757718437,1200 W. Nathan Lowe Road,Arlington,TX,76017,12/01/2011,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/arlington/1200-w-nathan-lowe-road
U2370,23,-85.86181954310632,38.95731282394867,1710 E Tipton St,Seymour,IN,47274,5/19/2016,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/seymour/1710-e-tipton-st
U1928,50,-95.38549861534648,45.84496555089972,600 50th Ave W,Alexandria,MN,56308,10/29/2020,America/Chicago,"['Parking Lot', 'Curbside', 'Delivery']",https://stores.aldi.us/mn/alexandria/600-50th-ave-w
U2498,96,-95.2682838711726,32.34863899279066,2660 E Front St,Tyler,TX,75702,9/6/2018,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/tyler/2660-e-front-st
U2206,90,-97.20511615276337,32.665083533074196,5045 Little School Rd,Arlington,TX,76017,6/30/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/arlington/5045-little-school-rd
U0829,46,-86.87402085231042,36.14497087342286,405 American Rd,Nashville,TN,37209,4/18/2002,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/nashville/405-american-rd
U2024,27,-95.3432194,32.3512148,200 Ssw Loop 323,Tyler,TX,75702,11/10/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/tyler/200-ssw-loop-323
U2402,58,-86.917644,36.07504267154418,7035 Highway 70 S.,Nashville,TN,37221,4/12/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/nashville/7035-highway-70-s
U3159,119,-86.52107649999999,42.0251956,5110 Red Arrow Hwy,Stevensville,MI,49127,03/22/2023,America/Detroit,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mi/stevensville/5110-red-arrow-hwy
U1691,63,-96.9248815227865,32.590496025755456,805 E. Beltline Rd.,Cedar Hill,TX,75104,6/21/2012,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/cedar-hill/805-e-beltline-rd
U1534,55,-97.11545258760447,32.607811574855496,3018 Matlock Road,Mansfield,TX,76063,5/12/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/mansfield/3018-matlock-road
U2106,37,-88.48608323804315,44.174238200387656,927 S. Green Bay Road,Neenah,WI,54956,8/25/2016,America/Chicago,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/neenah/927-s-green-bay-road
U1468,71,-97.39963799715048,32.666962161374144,5617 S Hulen St,Ft. Worth,TX,76132,3/16/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/ft.-worth/5617-s-hulen-st
U0812,34,-86.2487268447876,41.62851536481083,202 E. Ireland Road,South Bend,IN,46614,8/26/2001,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/south-bend/202-e-ireland-road
U0692,68,-86.2889718137194,41.724130650227075,3502 N. Bendix Drive,South Bend,IN,46628,1/19/1998,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/south-bend/3502-n-bendix-drive
U0868,15,-85.77229119327058,39.809793203456685,1780 Muskegon Lane,Greenfield,IN,46140,11/5/2020,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/greenfield/1780-muskegon-lane
U2228,17,-86.71151432453689,36.261669618635054,135 S. Gallatin Pike,Madison,TN,37115,12/08/2016,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tn/madison/135-s-gallatin-pike
U1146,83,-85.74381709098822,39.52513644340218,2695 East Range Road,Shelbyville,IN,46176,1/30/2006,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/shelbyville/2695-east-range-road
U1512,47,-86.7475518,36.1832883,615 Gallatin Ave,Nashville,TN,37206,2/09/2009,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/nashville/615-gallatin-ave
U0686,38,-89.64897528290749,44.917265607581086,225805 Rib Mountain Dr,Wausau,WI,54401,8/06/1998,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/wausau/225805-rib-mountain-dr
U2589,35,-85.94457238912582,37.84602615737947,601 North Dixie Blvd,Radcliff,KY,40160,8/06/1998,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ky/radcliff/601-north-dixie-blvd
U0474,5,-86.42110616931151,42.08724423192157,1700 Pipestone Road,Benton Harbor,MI,49022,6/29/1994,America/Detroit,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/mi/benton-harbor/1700-pipestone-road
U1862,82,-97.7973842,32.7369017,1710 S. Main Street,Weatherford,TX,76086,11/05/2015,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/weatherford/1710-s-main-street
U0482,37,-85.8186024427414,38.324350574667946,3118 Grant Line Road,New Albany,IN,47150,1/13/1994,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/new-albany/3118-grant-line-road
U2607,91,-94.33380975214958,45.97891531207951,14986 18th St NE,Little Falls,MN,56345,1/13/1994,America/Chicago,"['Parking Lot', 'Curbside']",https://stores.aldi.us/mn/little-falls/14986-18th-st-ne
U4098,98,-89.58179777542217,44.90449039857963,3311 Schofield Avenue,Weston,WI,54476,10/26/22,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/weston/3311-schofield-avenue
U2942,56,-86.60164026465333,36.32159134013395,217 Indian Lake Blvd,Hendersonville,TN,37075,10/26/22,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/hendersonville/217-indian-lake-blvd
U1346,36,-85.82823157310486,38.16705435997976,5109 Dixie Hwy,Louisville,KY,40216,4/01/2021,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ky/louisville/5109-dixie-hwy
U1241,2,-86.18204573183952,41.709954941927094,210 W. Douglas Road,Mishawaka,IN,46545,11/01/2007,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/mishawaka/210-w-douglas-road
U1079,48,-86.73231438563562,36.09028741546894,3758 Nolensville Pike,Nashville,TN,37211,11/15/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/nashville/3758-nolensville-pike
U0522,68,-88.43226657947531,44.262375937518186,116 North Linwood,Appleton,WI,54914,6/08/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/appleton/116-north-linwood
U3051,3,-86.81489479999999,35.9660746,1701 Mallory Lane,Brentwood,TN,37027,11/12/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/brentwood/1701-mallory-lane
U0617,94,-87.74275915464386,43.74452786110295,919 South Taylor,Sheboygan,WI,53081,10/31/1996,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/sheboygan/919-south-taylor
U2659,97,-96.999661,32.4691,300 Harvest Hill Dr,Midlothian,TX,76065,3/25/2021,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tx/midlothian/300-harvest-hill-dr
U1392,52,-86.832955,35.912289,209 South Royal Oaks Blvd,Franklin,TN,37064,5/11/2022,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/franklin/209-south-royal-oaks-blvd
U2698,69,-88.35934678406143,44.24054076474177,2310 S Kensington Dr,Appleton,WI,54915,11/01/2001,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/appleton/2310-s-kensington-dr
U2033,53,-86.9174834,35.7764173,4917 Main St,Spring Hill,TN,37174,10/01/2015,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/spring-hill/4917-main-st
U3019,86,-88.41502599145801,44.28596105105078,2702 N Richmond Street,Appleton,WI,54911,11/19/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/wi/appleton/2702-n-richmond-street
U0925,40,-87.04816034654868,35.59005717424317,311 S James Campbell Blvd,Columbia,TN,38401,7/31/2003,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/columbia/311-s-james-campbell-blvd
U0679,82,-85.66142154232787,40.06271328716553,1428 E. 53rd St,Anderson,IN,46013,2/02/1998,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/anderson/1428-e-53rd-st
U1950,79,-96.84407,32.406986,401 B North US Hwy. 77,Waxahachie,TX,75165,2/02/1998,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/tx/waxahachie/401-b-north-us-hwy-77
U0538,11,-85.88445939504254,37.72559060443665,1504 N Dixie Hwy,Elizabethtown,KY,42701,11/10/1994,America/New_York,"['Parking Lot', 'Beer', 'Curbside', 'Delivery']",https://stores.aldi.us/ky/elizabethtown/1504-n-dixie-hwy
U0539,51,-86.59173511349309,36.214269173049345,4751 Lebanon Pike,Hermitage,TN,37076,4/04/1995,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/hermitage/4751-lebanon-pike
U1622,65,-97.34367212873849,32.523705475407155,1201 SW Wilshire Blvd.,Burleson,TX,76028,3/10/2011,America/Chicago,"['Parking Lot', 'Delivery']",https://stores.aldi.us/tx/burleson/1201-sw-wilshire-blvd
U1006,34,-85.71291725446827,38.32703811400828,3131 E 10th St,Jeffersonville,IN,47130,11/12/2003,America/New_York,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/in/jeffersonville/3131-e-10th-st
U0981,60,-86.47454843261858,36.378184546558984,571 Village Green Dr,Gallatin,TN,37066,9/10/2003,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/gallatin/571-village-green-dr
U0564,45,-86.65080772479996,36.088124027207996,1911 Ransom Pl,Nashville,TN,37217,12/07/2000,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/nashville/1911-ransom-pl
U0481,38,-85.73089315545799,38.19490803591086,3442 Preston Highway,Louisville,KY,40213,3/03/1994,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ky/louisville/3442-preston-highway
U2836,50,-86.68686,35.994983,7117 Southpoint Pkwy,Brentwood,TN,37027,10/29/2020,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/brentwood/7117-southpoint-pkwy
U1175,96,-87.64009193347192,34.84115373464132,411 Cox Creek Pkwy,Florence,AL,35630,11/15/2017,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Delivery']",https://stores.aldi.us/al/florence/411-cox-creek-pkwy
U0181,18,-85.67277295031454,40.54339694262843,2007 S Western Ave,Marion,IN,46953,10/7/2021,America/Indiana/Indianapolis,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/in/marion/2007-s-western-ave
U1412,55,-86.51178181171423,36.17616727889004,315 N Mt Juliet Rd,Mt. Juliet,TN,37122,4/09/2010,America/Chicago,"['Parking Lot', 'Beer', 'Wine', 'Curbside', 'Delivery']",https://stores.aldi.us/tn/mt.-juliet/315-n-mt-juliet-rd
U2538,40,-85.66782615211486,38.139625999693564,4901 Outer Loop,Louisville,KY,40219,7/26/2018,America/New_York,"['Parking Lot', 'Beer', 'Delivery']",https://stores.aldi.us/ky/louisville/4901-outer-loop
