geoid,name,universe,universe_annotation,universe_moe,universe_moe_annotation,state,school district (elementary)
4099999,"Remainder of Oklahoma, Oklahoma",3772851.0,,2653.0,,40,99999
4103600,"Harney County School District 4, Oregon",592.0,,124.0,,41,03600
4104170,"Diamond School District 7, Oregon",73.0,,40.0,,41,04170
4104290,"Double O School District 28, Oregon",15.0,,11.0,,41,04290
4104380,"Drewsey School District 13, Oregon",153.0,,49.0,,41,04380
4105020,"South Harney School District 33, Oregon",171.0,,54.0,,41,05020
4105310,"Frenchglen School District 16, Oregon",125.0,,48.0,,41,05310
4106960,"Juntura School District 12, Oregon",92.0,,29.0,,41,06960
4109690,"Pine Creek School District 5, Oregon",85.0,,46.0,,41,09690
4111910,"Suntex School District 10, Oregon",100.0,,40.0,,41,11910
4199999,"Remainder of Oregon, Oregon",4080537.0,,188.0,,41,99999
4400360,"Exeter-West Greenwich Regional School District, Rhode Island",12961.0,,158.0,,44,00360
4400390,"Foster Elementary School District, Rhode Island",4689.0,,25.0,,44,00390
4400450,"Glocester Elementary School District, Rhode Island",10062.0,,26.0,,44,00450
4400510,"Jamestown School District, Rhode Island",5496.0,,18.0,,44,00510
4400600,"Little Compton School District, Rhode Island",3505.0,,15.0,,44,00600
4499999,"Remainder of Rhode Island, Rhode Island",1019898.0,,155.0,,44,99999
4500005,"Fort Jackson Schools, South Carolina",16240.0,,835.0,,45,00005
4500006,"Beaufort Marine Corps Air Station School District, South Carolina",765.0,,228.0,,45,00006
4599999,"Remainder of South Carolina, South Carolina",4938920.0,,852.0,,45,99999
4700210,"Bells City School District, Tennessee",3923.0,,303.0,,47,00210
4700930,"Dayton City Elementary School District, Tennessee",7340.0,,29.0,,47,00930
4701260,"Franklin Special School District, Tennessee",39025.0,,1098.0,,47,01260
4702370,"Lebanon Special School District, Tennessee",33907.0,,985.0,,47,02370
4702610,"Manchester City School District, Tennessee",10537.0,,27.0,,47,02610
4704050,"Sweetwater City School District, Tennessee",11725.0,,707.0,,47,04050
4799999,"Remainder of Tennessee, Tennessee",6341423.0,,1811.0,,47,99999
4700030,"Alamo City School District, Tennessee",3910.0,,366.0,,47,00030
4700120,"Athens City Schools, Tennessee",13752.0,,26.0,,47,00120
4700154,"Lakeland School System District, Tennessee",10309.0,,486.0,,47,00154
4700720,"Clinton City School District, Tennessee",9908.0,,24.0,,47,00720
4701140,"Etowah City School District, Tennessee",3474.0,,27.0,,47,01140
4702460,"Lexington City School System, Tennessee",7735.0,,26.0,,47,02460
4703150,"Murfreesboro City School District, Tennessee",130972.0,,154.0,,47,03150
4703210,"Newport City School District, Tennessee",6757.0,,22.0,,47,03210
4703360,"Paris Special School District, Tennessee",12051.0,,407.0,,47,03360
4703660,"Rogersville City Schools, Tennessee",4341.0,,22.0,,47,03660
4846110,"Winfield Independent School District, Texas",1068.0,,234.0,,48,46110
4810620,"Bluff Dale Independent School District, Texas",1159.0,,229.0,,48,10620
4844250,"Vysehrad Independent School District, Texas",832.0,,179.0,,48,44250
4899999,"Remainder of Texas, Texas",27882136.0,,362.0,,48,99999
5003840,"Essex Town School District, Vermont",10830.0,,20.0,,50,03840
5006180,"Norwich School District, Vermont",3335.0,,18.0,,50,06180
5007650,"St. Johnsbury School District, Vermont",7299.0,,20.0,,50,07650
5099999,"Remainder of Vermont, Vermont",593118.0,,57.0,,50,99999
5050004,"Chittenden Central Supervisory Union in Essex Junction (PK-8), Vermont",10395.0,,45.0,,50,50004
5102220,"Lexington City Public Schools, Virginia",7110.0,,-555555555.0,*****,51,02220
5199999,"Remainder of Virginia, Virginia",8406664.0,,-555555555.0,*****,51,99999
5515660,"Waterford Joint No. 1 School District, Wisconsin",14165.0,,457.0,,55,15660
5515180,"Union Grove Joint No. 1 School District, Wisconsin",5301.0,,91.0,,55,15180
5515450,"Walworth Joint No. 1 School District, Wisconsin",3988.0,,138.0,,55,15450
5515700,"Washington-Caldwell School District, Wisconsin",1829.0,,268.0,,55,15700
5516560,"Wheatland Joint No. 1 School District, Wisconsin",4342.0,,207.0,,55,16560
5517160,"Woodruff Joint No. 1 School District, Wisconsin",5284.0,,170.0,,55,17160
5517220,"Yorkville Joint No. 2 School District, Wisconsin",2892.0,,177.0,,55,17220
5599999,"Remainder of Wisconsin, Wisconsin",5561452.0,,1128.0,,55,99999
5500075,"Herman-Neosho-Rubicon School District, Wisconsin",4858.0,,253.0,,55,00075
5500013,"Lake Country School District, Wisconsin",4271.0,,388.0,,55,00013
5500052,"Trevor-Wilmot Consolidated School District, Wisconsin",3846.0,,540.0,,55,00052
5501530,"North Lakeland School District, Wisconsin",2550.0,,214.0,,55,01530
5501650,"Brighton No. 1 School District, Wisconsin",1345.0,,134.0,,55,01650
5501710,"Bristol No. 1 School District, Wisconsin",5876.0,,357.0,,55,01710
5503750,"Dover No. 1 School District, Wisconsin",1957.0,,299.0,,55,03750
5504410,"Erin School District, Wisconsin",2655.0,,180.0,,55,04410
5504620,"Lac du Flambeau No. 1 School District, Wisconsin",3451.0,,28.0,,55,04620
5504720,"Fontana Joint No. 8 School District, Wisconsin",2255.0,,194.0,,55,04720
5504770,"Maple Dale-Indian Hill School District, Wisconsin",1621.0,,141.0,,55,04770
5504800,"Fox Point Joint No. 2 School District, Wisconsin",11133.0,,118.0,,55,04800
5505100,"Geneva Joint No. 4 School District, Wisconsin",1213.0,,218.0,,55,05100
5505130,"Genoa City Joint No. 2 School District, Wisconsin",4520.0,,362.0,,55,05130
5505460,"Glendale-River Hills School District, Wisconsin",12873.0,,92.0,,55,05460
5506090,"Hartford Joint No. 1 School District, Wisconsin",18423.0,,316.0,,55,06090
5506140,"Hartland-Lakeside Joint No. 3 School District, Wisconsin",11453.0,,385.0,,55,06140
5507620,"Lake Geneva Joint No. 1 School District, Wisconsin",17455.0,,526.0,,55,07620
5508040,"Linn Joint No. 4 School District, Wisconsin",1282.0,,310.0,,55,08040
5508070,"Linn Joint No. 6 School District, Wisconsin",1094.0,,148.0,,55,08070
5508130,"Richmond School District, Wisconsin",3176.0,,299.0,,55,08130
5509240,"Swallow School District, Wisconsin",3510.0,,297.0,,55,09240
5509300,"North Lake School District, Wisconsin",2649.0,,293.0,,55,09300
5509360,"Merton Community School District, Wisconsin",6875.0,,481.0,,55,09360
5509390,"Stone Bank School District, Wisconsin",2656.0,,215.0,,55,09390
5509690,"Minocqua Joint No. 1 School District, Wisconsin",6591.0,,189.0,,55,09690
5510800,"Norway Joint No. 7 School District, Wisconsin",837.0,,110.0,,55,10800
5511400,"Paris Joint No. 1 School District, Wisconsin",1867.0,,186.0,,55,11400
5512390,"Randall Joint No. 1 School District, Wisconsin",5301.0,,283.0,,55,12390
5512480,"Raymond No. 14 School District, Wisconsin",3353.0,,117.0,,55,12480
5512510,"North Cape School District, Wisconsin",1896.0,,247.0,,55,12510
5512880,"Friess Lake School District, Wisconsin",2206.0,,272.0,,55,12880
5512900,"Richfield Joint No. 1 School District, Wisconsin",4783.0,,460.0,,55,12900
5513350,"Salem School District, Wisconsin",8962.0,,526.0,,55,13350
5513560,"Sharon Joint No. 11 School District, Wisconsin",2111.0,,232.0,,55,13560
5513860,"Silver Lake Joint No. 1 School District, Wisconsin",4460.0,,563.0,,55,13860
5515090,"Twin Lakes No. 4 School District, Wisconsin",3777.0,,280.0,,55,15090
5600960,"Fremont County School District 38, Wyoming",1771.0,,175.0,,56,00960
5699999,"Remainder of Wyoming, Wyoming",580065.0,,175.0,,56,99999
