brand,location_name,phone,street,city,state,zip,latitude,longitude,url
Chili's,Carbondale,(618) 529-8083,1240 E. Main Street,Carbondale,IL,62901,37.732268,-89.1926,https://www.chilis.com/locations/us/illinois/carbondale/carbondale/
Chili's,Champaign,(217) 398-2161,1905 N. Prospect Ave.,Champaign,IL,61822,40.139042,-88.2586,https://www.chilis.com/locations/us/illinois/champaign/champaign/
Chili's,East Peoria,(309) 694-4460,800 Riverside Drive,E. Peoria,IL,61611,40.682476,-89.5824,https://www.chilis.com/locations/us/illinois/e-peoria/east-peoria/
Chili's,Peoria,(309) 692-0468,4825 N. University St.,Peoria,IL,61614,40.746568,-89.6131,https://www.chilis.com/locations/us/illinois/peoria/peoria/
Chili's,Effingham,(217) 294-6248,1300 Avenue of Mid America,Effingham,IL,62401,39.139706,-88.5639,https://www.chilis.com/locations/us/illinois/effingham/effingham/
Chili's,Fairview Heights,(618) 398-9805,6311 N. Illinois,Fairview Heights,IL,62208,38.591407,-89.9855,https://www.chilis.com/locations/us/illinois/fairview-heights/fairview-heights/
Chili's,St. Louis Airport,(314) 429-3400,Terminal 2,St. Louis,MO,63145,38.7355911,-90.3537742,https://www.chilis.com/locations/us/missouri/st-louis/st-louis-airport/
Chili's,Florissant,(314) 831-0548,13901 New halls Ferry Rd.,Florissant,MO,63033,38.805164,-90.297026,https://www.chilis.com/locations/us/missouri/florissant/florissant/
Chili's,Kirkwood,(314) 984-8176,1130 S. Kirkwood Rd.,Kirkwood,MO,63122,38.563106,-90.406304,https://www.chilis.com/locations/us/missouri/kirkwood/kirkwood/
Chili's,Arnold,(636) 757-0787,901 Arnold Commons Dr,Arnold,MO,63010,38.438641,-90.384657,https://www.chilis.com/locations/us/missouri/arnold/arnold/
Chili's,Pleasant Prairie,(262) 697-3667,6903 75th Street,Kenosha,WI,53142,42.566278,-87.889859,https://www.chilis.com/locations/us/wisconsin/kenosha/pleasant-prairie/
Chili's,Machesney Park,(815) 282-8805,1510 West Lane Road,Machesney Park,IL,61115,42.366022,-89.028245,https://www.chilis.com/locations/us/illinois/machesney-park/machesney-park/
Chili's,Rockford,(815) 227-0188,6330 E. State St.,Rockford,IL,61108,42.268113,-88.99349,https://www.chilis.com/locations/us/illinois/rockford/rockford/
Chili's,Janesville,(608) 690-8780,3315 Milton Ave.,JANESVILLE,WI,53545,42.7209,-88.99733,https://www.chilis.com/locations/us/wisconsin/janesville/janesville/
Chili's,Morris,(815) 941-2005,88 W. Gore Rd.,Morris,IL,60450,41.39143,-88.4237,https://www.chilis.com/locations/us/illinois/morris/morris/
Chili's,Mt Vernon,(618) 244-4687,4511 Broadway Street,Mt. Vernon,IL,62864,38.311869,-88.958,https://www.chilis.com/locations/us/illinois/mt-vernon/mt-vernon/
Chili's,Springfield,(217) 546-8505,2891 S. Veterans,Springfield,IL,62704,39.766457,-89.7074,https://www.chilis.com/locations/us/illinois/springfield/springfield/
Chili's,College Mall,(812) 334-0535,2811 E. Third St.,Bloomington,IN,47401,39.164741,-86.495701,https://www.chilis.com/locations/us/indiana/bloomington/college-mall/
Chili's,Martinsville,(765) 349-8227,620 Birk Road,Martinsville,IN,46151,39.417742,-86.410223,https://www.chilis.com/locations/us/indiana/martinsville/martinsville/
Chili's,Westfield,(317) 574-1556,14735 Thatcher Lane,Carmel,IN,46032,40.002866,-86.126243,https://www.chilis.com/locations/us/indiana/carmel/westfield/
Chili's,Noblesville,(317) 770-3355,16815 S. Mercantile Blvd.,Noblesville,IN,46060,40.032918,-85.994242,https://www.chilis.com/locations/us/indiana/noblesville/noblesville/
Chili's,Traders Pointe,(317) 876-3420,6020 W 86th Street,Indianapolis,IN,46278,39.911313,-86.266757,https://www.chilis.com/locations/us/indiana/indianapolis/traders-pointe/
Chili's,Eagle Creek,(317) 328-1767,6943 W. 38th St.,Indianapolis,IN,46254,39.822821,-86.280584,https://www.chilis.com/locations/us/indiana/indianapolis/eagle-creek/
Chili's,Plainfield,(317) 837-5120,2681 East Main Street,Plainfield,IN,46168,39.718045,-86.35526,https://www.chilis.com/locations/us/indiana/plainfield/plainfield/
Chili's,Clarksville,(812) 670-3000,940 East Lewis &amp; Clark Pkwy.,Clarksville,IN,47129,38.316142,-85.757146,https://www.chilis.com/locations/us/indiana/clarksville/clarksville/
Chili's,Poplar Level Road,(502) 638-5202,3007 Poplar Level Rd,Louisville,KY,40217,38.212924,-85.721471,https://www.chilis.com/locations/us/kentucky/louisville/poplar-level-road/
Chili's,Louisville Int&#39;l AP,(502) 363-3004,600 Terminal Drive,Louisville,KY,40209,38.185842,-85.741644,https://www.chilis.com/locations/us/kentucky/louisville/louisville-int-l-ap/
Chili's,Hikes Lane,(502) 301-8888,3623 Bardstown Road,Louisville,KY,40218,38.199597,-85.660082,https://www.chilis.com/locations/us/kentucky/louisville/hikes-lane/
Chili's,Old Brownsboro Cross,(502) 301-8880,9720 Von Allmen Court,Louisville,KY,40241,38.311135,-85.572426,https://www.chilis.com/locations/us/kentucky/louisville/old-brownsboro-cross/
Chili's,Hurstbourne,(502) 425-6800,421 Hurstbourne,Louisville,KY,40222,38.24028,-85.575928,https://www.chilis.com/locations/us/kentucky/louisville/hurstbourne/
Chili's,Preston 265,(502) 301-8181,11600 Antonia Way,Louisville,KY,40229,38.09458,-85.670732,https://www.chilis.com/locations/us/kentucky/louisville/preston-265/
Chili's,Clifty Crossing,(812) 348-7596,1079 N. National Road,Columbus,IN,47201,39.211996,-85.877487,https://www.chilis.com/locations/us/indiana/columbus/clifty-crossing/
Chili's,Seymour,(812) 524-4547,2085 East Tipton Street,Seymour,IN,47274,38.95866,-85.850779,https://www.chilis.com/locations/us/indiana/seymour/seymour/
Chili's,Franklin College,(317) 736-6162,2299 N. Morton St.,Franklin,IN,46131,39.505813,-86.069104,https://www.chilis.com/locations/us/indiana/franklin/franklin-college/
Chili's,Greensburg,(812) 662-9870,2315 N. State Road 3 Bypass,Greensburg,IN,47240,39.358872,-85.480386,https://www.chilis.com/locations/us/indiana/greensburg/greensburg/
Chili's,Valparaiso,(219) 465-7344,250 Silhavy Road,Valparaiso,IN,46383,41.466103,-87.028,https://www.chilis.com/locations/us/indiana/valparaiso/valparaiso/
Chili's,Greenwood,(317) 881-6991,1281 N. US. Hwy 31,Greenwood,IN,46142,39.633988,-86.124987,https://www.chilis.com/locations/us/indiana/greenwood/greenwood/
Chili's,Ft. Wayne,(260) 471-2979,317 E. Coliseum Blvd.,Ft. Wayne,IN,46805,41.118873,-85.136835,https://www.chilis.com/locations/us/indiana/ft-wayne/ft-wayne/
Chili's,Goshen,(574) 875-0444,4018 Elkhart Rd.,Goshen,IN,46526,41.619923,-85.897869,https://www.chilis.com/locations/us/indiana/goshen/goshen/
Chili's,Mishawaka,(574) 271-1330,4810 Grape Rd.,Mishawaka,IN,46545,41.70407,-86.18681,https://www.chilis.com/locations/us/indiana/mishawaka/mishawaka/
Chili's,Kokomo,(765) 457-1485,1323 S. Reed Road,Kokomo,IN,46902,40.470998,-86.108449,https://www.chilis.com/locations/us/indiana/kokomo/kokomo/
Chili's,Lafayette IN,(765) 449-8430,3980 South Street,Lafayette,IN,47905,40.4185,-86.831329,https://www.chilis.com/locations/us/indiana/lafayette/lafayette-in/
Chili's,Michigan City,(219) 872-2266,5300 S. Franklin,Michigan City,IN,46360,41.670846,-86.893345,https://www.chilis.com/locations/us/indiana/michigan-city/michigan-city/
Chili's,Muncie,(765) 287-8741,809 W. McGalliard,Muncie,IN,47303,40.218448,-85.395832,https://www.chilis.com/locations/us/indiana/muncie/muncie/
Chili's,Hwy 40,(765) 935-7591,4383 E. National Road,Richmond,IN,47374,39.830586,-84.843209,https://www.chilis.com/locations/us/indiana/richmond/hwy-40/
Chili's,Ankeny,(515) 963-8400,2601 S.E. Delaware,Ankeny,IA,50021,41.703563,-93.580642,https://www.chilis.com/locations/us/iowa/ankeny/ankeny/
Chili's,Clive,(515) 226-1744,11411 Forest Ave.,Clive,IA,50325,41.602248,-93.773392,https://www.chilis.com/locations/us/iowa/clive/clive/
Chili's,Cedar Rapids,(319) 378-9694,"1250 Collins Rd., N.E.",Cedar Rapids,IA,52402,42.029095,-91.656053,https://www.chilis.com/locations/us/iowa/cedar-rapids/cedar-rapids/
Chili's,Coralville,(319) 351-1488,2651 2nd St.,Coralville,IA,52241,41.688082,-91.606418,https://www.chilis.com/locations/us/iowa/coralville/coralville/
Chili's,Davenport,(563) 359-1144,4020 E. 53rd Street,Davenport,IA,52807,41.575545,-90.515548,https://www.chilis.com/locations/us/iowa/davenport/davenport/
Chili's,Sioux City,(712) 258-0700,110 Nebraska St.,Sioux City,IA,51101,42.490432,-96.403053,https://www.chilis.com/locations/us/iowa/sioux-city/sioux-city/
Chili's,Hutchinson,(620) 669-8207,1801 E 17th Ave,Hutchinson,KS,67501,38.070651,-97.896427,https://www.chilis.com/locations/us/kansas/hutchinson/hutchinson/
Chili's,Kansas City Speedway,(913) 334-9728,1710 Village West Pkwy,Kansas City,KS,66111,39.123383,-94.82729,https://www.chilis.com/locations/us/kansas/kansas-city/kansas-city-speedway/
Chili's,Shawnee Mission,(913) 631-0862,15305 W 67th Street,Shawnee,KS,66217,39.007081,-94.763202,https://www.chilis.com/locations/us/kansas/shawnee/shawnee-mission/
Chili's,Merriam,(913) 262-0067,5880 Antioch,Merriam,KS,66202,39.022739,-94.687368,https://www.chilis.com/locations/us/kansas/merriam/merriam/
Chili's,Roanridge &amp; I-29,(816) 741-4433,8350 NW Roanridge,Kansas City,MO,64151,39.246237,-94.655835,https://www.chilis.com/locations/us/missouri/kansas-city/roanridge-i-29/
Chili's,S. Overland Park,(913) 345-0131,7001 W. 119th,Overland Park,KS,66209,38.912414,-94.666855,https://www.chilis.com/locations/us/kansas/overland-park/s-overland-park/
Chili's,Olathe,(913) 390-9404,14920 S. Harrison Street,Olathe,KS,66061,38.857329,-94.81675,https://www.chilis.com/locations/us/kansas/olathe/olathe/
Chili's,Liberty - Hwy 152 &amp; Church Rd,(816) 407-9427,9600 NE Barry Rd.,Kansas City,MO,64157,39.245355,-94.46076,https://www.chilis.com/locations/us/missouri/kansas-city/liberty-hwy-152-church-rd/
Chili's,Lawrence,(785) 331-3700,2319 Iowa,Lawrence,KS,66046,38.941646,-95.261286,https://www.chilis.com/locations/us/kansas/lawrence/lawrence/
Chili's,Manhattan,(785) 537-1250,213 Fort Riley Blvd,Manhattan,KS,66502,39.178076,-96.556005,https://www.chilis.com/locations/us/kansas/manhattan/manhattan/
Chili's,Lee&#39;s Summit,(816) 347-1720,1688 NW Chipman Rd,Lee&#39;s Summit,MO,64081,38.926688,-94.407031,https://www.chilis.com/locations/us/missouri/lee_s-summit/lee_s-summit/
Chili's,Independence,(816) 795-0100,18900 E. 39th St.,Independence,MO,64057,39.048447,-94.357504,https://www.chilis.com/locations/us/missouri/independence/independence/
Chili's,Pittsburg State,(620) 232-9933,2911 N Broadway St.,Pittsburg,KS,66762,37.4375358,-94.7056358,https://www.chilis.com/locations/us/kansas/pittsburg/pittsburg-state/
Chili's,Salina,(785) 820-8300,2255 S. 9th Street,Salina,KS,67401,38.802111,-97.612127,https://www.chilis.com/locations/us/kansas/salina/salina/
Chili's,Topeka,(785) 271-9777,2021 SW Wanamaker,Topeka,KS,66604,39.029851,-95.762943,https://www.chilis.com/locations/us/kansas/topeka/topeka/
Chili's,Greenwich &amp; K-96,(316) 630-0283,2333 N. Greenwich Road,Wichita,KS,67226,37.725987,-97.208614,https://www.chilis.com/locations/us/kansas/wichita/greenwich-k-96/
Chili's,Rock &amp; E. Central,(316) 686-4110,7887 E. Central,Wichita,KS,67206,37.693243,-97.245099,https://www.chilis.com/locations/us/kansas/wichita/rock-e-central/
Chili's,Maize &amp; W. Central,(316) 721-2700,10520 W. Central,Wichita,KS,67212,37.694173,-97.464486,https://www.chilis.com/locations/us/kansas/wichita/maize-w-central/
Chili's,Bardstown,(502) 337-6120,3796 E. John Rowan Blvd,Bardstown,KY,40004,37.800576,-85.432951,https://www.chilis.com/locations/us/kentucky/bardstown/bardstown/
Chili's,Florence,(859) 980-0650,5000 Houston Rd.,Florence,KY,41042,39.012871,-84.640102,https://www.chilis.com/locations/us/kentucky/florence/florence/
Chili's,Tri County,(513) 671-1102,855 E. Kemper Rd,Springdale,OH,45246,39.286325,-84.455214,https://www.chilis.com/locations/us/ohio/springdale/tri-county/
Chili's,Symmes,(513) 469-9888,11329 Montgomery Rd.,Cincinnati,OH,45249,39.271302,-84.328993,https://www.chilis.com/locations/us/ohio/cincinnati/symmes/
Chili's,Frankfort,(502) 223-0810,345 Leonardwood,Frankfort,KY,40601,38.162232,-84.896063,https://www.chilis.com/locations/us/kentucky/frankfort/frankfort/
Chili's,Man O&#39;War,(859) 971-9392,108 Marketplace Drive,Lexington,KY,40503,37.976971,-84.530432,https://www.chilis.com/locations/us/kentucky/lexington/man-o-war/
Chili's,Richmond Road,(859) 269-1979,2851 Richmond Rd.,Lexington,KY,40509,38.008517,-84.452449,https://www.chilis.com/locations/us/kentucky/lexington/richmond-road/
Chili's,Owensboro,(270) 306-4289,4500 Frederica St,Owensboro,KY,42302,37.729797,-87.123783,https://www.chilis.com/locations/us/kentucky/owensboro/owensboro/
Chili's,Somerset US 27,(606) 393-6300,50 Makena Drive,Somerset,KY,42501,37.062625,-84.622645,https://www.chilis.com/locations/us/kentucky/somerset/somerset-us-27/
Chili's,Abbeville,(337) 893-3370,3009 Veterans Memorial Drive,Abbeville,LA,70510,29.970624,-92.094411,https://www.chilis.com/locations/us/louisiana/abbeville/abbeville/
Chili's,West Lafayette Relo,(337) 446-2030,4301 Ambassador Caffery Pkwy,Lafayette,LA,70508,30.159736,-92.051477,https://www.chilis.com/locations/us/louisiana/lafayette/west-lafayette-relo/
Chili's,New Iberia,(337) 364-0904,2910 Hwy 14,New Iberia,LA,70560,29.985808,-91.8558159,https://www.chilis.com/locations/us/louisiana/new-iberia/new-iberia/
Chili's,Lafayette,(337) 235-6570,1734 W. Pinhook,Lafayette,LA,70508,30.1927504,-92.0164162,https://www.chilis.com/locations/us/louisiana/lafayette/lafayette/
Chili's,Carencro,(337) 266-8013,3220 NE Evangeline Thruway,Lafayette,LA,70507,30.2930344,-92.0230722,https://www.chilis.com/locations/us/louisiana/lafayette/carencro/
Chili's,Crowley,(337) 783-1493,827 Odd Fellows Rd,Crowley,LA,70526,30.2311803,-92.361289,https://www.chilis.com/locations/us/louisiana/crowley/crowley/
Chili's,Alexandria,(318) 442-3222,2291 S. Mac Arthur Dr.,Alexandria,LA,71301,31.2735328,-92.4644227,https://www.chilis.com/locations/us/louisiana/alexandria/alexandria/
Chili's,Baton Rouge,(225) 927-0035,4550 Constitution Ave,Baton Rouge,LA,70808,30.422065,-91.139189,https://www.chilis.com/locations/us/louisiana/baton-rouge/baton-rouge/
Chili's,Siegen Ln.,(225) 292-0702,10305 N. Mall Dr.,Baton Rouge,LA,70809,30.3797235,-91.0664379,https://www.chilis.com/locations/us/louisiana/baton-rouge/siegen-ln/
Chili's,Millerville,(225) 275-0749,1615 Millerville Rd.,Baton Rouge,LA,70816,30.4454367,-91.0238833,https://www.chilis.com/locations/us/louisiana/baton-rouge/millerville/
Chili's,Denham Springs,(225) 667-7151,135 Rushing Rd. W,Denham Springs,LA,70726,30.456955,-90.9587712,https://www.chilis.com/locations/us/louisiana/denham-springs/denham-springs/
Chili's,Zachary,(225) 658-7748,5520 Main Street,Zachary,LA,70791,30.6467979,-91.1461404,https://www.chilis.com/locations/us/louisiana/zachary/zachary/
Chili's,Gonzales,(225) 395-6006,2227 South Tanger Blvd.,Gonzales,LA,70737,30.2138874,-90.9519334,https://www.chilis.com/locations/us/louisiana/gonzales/gonzales/
Chili's,Bossier,(318) 752-8700,3025 E. Texas,Bossier City,LA,71111,32.5293829,-93.7005614,https://www.chilis.com/locations/us/louisiana/bossier-city/bossier/
Chili's,Shreveport,(318) 798-8800,6620 Youree Dr.,Shreveport,LA,71105,32.4439,-93.7196379,https://www.chilis.com/locations/us/louisiana/shreveport/shreveport/
Chili's,Covington,(985) 892-4837,150 Pinnacle Parkway,Covington,LA,70433,30.4491207,-90.1376947,https://www.chilis.com/locations/us/louisiana/covington/covington/
Chili's,"Mandeville, LA",(985) 727-2771,3420 U.S. Highway 190,Mandeville,LA,70471,30.3909857,-90.083191,https://www.chilis.com/locations/us/louisiana/mandeville/mandeville-la/
Chili's,Slidell,(985) 661-8550,116 Northshore Blvd.,Slidell,LA,70460,30.3031663,-89.825272,https://www.chilis.com/locations/us/louisiana/slidell/slidell/
Chili's,Hammond,(985) 230-2388,2907 US Highway 190 West,Hammond,LA,70401,30.5040071,-90.4953701,https://www.chilis.com/locations/us/louisiana/hammond/hammond/
Chili's,New Orleans Airport,(504) 221-7047,508 Time Saver Ave,Elmwood,LA,70123,29.9461723,-90.1965561,https://www.chilis.com/locations/us/louisiana/elmwood/new-orleans-airport/
Chili's,Metairie,(504) 885-1381,4201 Veterans Memorial Blvd,Metairie,LA,70006,30.0056553,-90.1785472,https://www.chilis.com/locations/us/louisiana/metairie/metairie/
Chili's,West Bank,(504) 367-5594,1741 Manhattan Blvd,Harvey,LA,70058,29.8886193,-90.0558377,https://www.chilis.com/locations/us/louisiana/harvey/west-bank/
Chili's,La Place,(985) 652-1227,1820 West Airline Hwy,La Place,LA,70068,30.0742517,-90.5018614,https://www.chilis.com/locations/us/louisiana/la-place/la-place/
Chili's,Houma,(985) 580-0810,1539 Martin Luther King JrBlvd,Houma,LA,70360,29.607727,-90.7479089,https://www.chilis.com/locations/us/louisiana/houma/houma/
Chili's,Thibodaux,(985) 447-8144,620 N. Canal Blvd.,Thibodaux,LA,70301,29.8120637,-90.8153773,https://www.chilis.com/locations/us/louisiana/thibodaux/thibodaux/
Chili's,Lake Charles,(337) 477-8005,3205 Gertsner Memorial Dr,Lake Charles,LA,70601,30.1986915,-93.1794939,https://www.chilis.com/locations/us/louisiana/lake-charles/lake-charles/
Chili's,Sulphur,(337) 625-3837,317 S. Cities Service Hwy,Sulphur,LA,70663,30.2183287,-93.3242047,https://www.chilis.com/locations/us/louisiana/sulphur/sulphur/
Chili's,New Llano-Leesville,(337) 392-8274,2606 Colony Blvd,Leesville,LA,71446,31.1163967,-93.2717021,https://www.chilis.com/locations/us/louisiana/leesville/new-llano-leesville/
Chili's,Natchitoches,(318) 357-0972,932 Keyser Avenue,Natchitoches,LA,71457,31.75312,-93.065807,https://www.chilis.com/locations/us/louisiana/natchitoches/natchitoches/
Chili's,Ruston,(318) 242-0155,649 N. Service Rd East,Ruston,LA,71270,32.541127,-92.6300543,https://www.chilis.com/locations/us/louisiana/ruston/ruston/
Chili's,W. Monroe,(318) 323-7112,301 Constitution Dr,West Monroe,LA,71292,32.5064169,-92.1602571,https://www.chilis.com/locations/us/louisiana/west-monroe/w-monroe/
Chili's,Bangor,(207) 947-5770,638 Stillwater Ave.,Bangor,ME,04401,44.831499,-68.753549,https://www.chilis.com/locations/us/maine/bangor/bangor/
Chili's,South Portland,(207) 773-1595,465 Maine Mall Road,S. Portland,ME,04106,43.631798,-70.340756,https://www.chilis.com/locations/us/maine/s-portland/south-portland/
Chili's,White Marsh,(410) 933-0089,8119 Honeygo Blvd.,Baltimore,MD,21236,39.371052,-76.4665603,https://www.chilis.com/locations/us/maryland/baltimore/white-marsh/
Chili's,Merritt Park,(410) 282-0941,1734 Merritt Blvd,Dundalk,MD,21222,39.2689048,-76.5046235,https://www.chilis.com/locations/us/maryland/dundalk/merritt-park/
Chili's,Padonia,(410) 308-8740,9615 Deereco Road,Timonium,MD,21093,39.4548013,-76.6430711,https://www.chilis.com/locations/us/maryland/timonium/padonia/
Chili's,Bel Air,(410) 638-2992,502 Baltimore Pike,Bel Air,MD,21014,39.5278116,-76.3535332,https://www.chilis.com/locations/us/maryland/bel-air/bel-air/
Chili's,Linthicum,(410) 694-8080,1715 W. Nursery Road,Linthicum Heights,MD,21090,39.198347,-76.682302,https://www.chilis.com/locations/us/maryland/linthicum-heights/linthicum/
Chili's,Easton,(410) 763-7077,28587 Marlboro Road,Easton,MD,21601,38.780572,-76.084589,https://www.chilis.com/locations/us/maryland/easton/easton/
Chili's,Eldersburg,(410) 552-9970,1312 Londontown Blvd.,Eldersburg,MD,21784,39.4089173,-76.9496169,https://www.chilis.com/locations/us/maryland/eldersburg/eldersburg/
Chili's,Frederick,(301) 662-8130,5100 Pegasus Ct.,Frederick,MD,21704,39.372018,-77.410221,https://www.chilis.com/locations/us/maryland/frederick/frederick/
