fips,place,state,total_reg_voters,mail_ballots_sent,poll_place_elect_day,poll_place_early,total_votes_cast,year,place_type,place_clean
2300321380,EASTON,ME,977.0,163.0,1.0,1.0,720.0,2020,Other,Easton
2300325615,FORT FAIRFIELD,ME,2506.0,544.0,1.0,1.0,1721.0,2020,Other,Fort Fairfield
2300325755,FORT KENT,ME,3254.0,795.0,1.0,1.0,2306.0,2020,Other,Fort Kent
2300326735,FRENCHVILLE,ME,853.0,145.0,1.0,1.0,622.0,2020,Other,Frenchville
2300327120,GARFIELD PLT,ME,68.0,6.0,1.0,1.0,57.0,2020,Other,Garfield Plt
2300327855,GLENWOOD PLT,ME,6.0,1.0,1.0,1.0,1.0,2020,Other,Glenwood Plt
2300328590,GRAND ISLE,ME,342.0,36.0,1.0,1.0,239.0,2020,Other,Grand Isle
2300330690,HAMLIN,ME,138.0,20.0,1.0,1.0,110.0,2020,Other,Hamlin
2300330725,HAMMOND,ME,67.0,3.0,1.0,1.0,47.0,2020,Other,Hammond
2300332195,HAYNESVILLE,ME,101.0,12.0,1.0,1.0,66.0,2020,Other,Haynesville
2300332685,HERSEY,ME,64.0,12.0,1.0,1.0,42.0,2020,Other,Hersey
2300333385,HODGDON,ME,1120.0,152.0,1.0,1.0,818.0,2020,Other,Hodgdon
2300333980,HOULTON,ME,3889.0,1001.0,1.0,1.0,2760.0,2020,Other,Houlton
2300335065,ISLAND FALLS,ME,581.0,86.0,1.0,1.0,456.0,2020,Other,Island Falls
2300339300,LIMESTONE,ME,1906.0,291.0,1.0,1.0,768.0,2020,Other,Limestone
2300339965,LINNEUS,ME,678.0,107.0,1.0,1.0,512.0,2020,Other,Linneus
2300340595,LITTLETON,ME,696.0,163.0,1.0,1.0,534.0,2020,Other,Littleton
2300341715,LUDLOW,ME,355.0,51.0,1.0,1.0,255.0,2020,Other,Ludlow
2300342450,MACWAHOC PLT,ME,51.0,11.0,1.0,1.0,43.0,2020,Other,Macwahoc Plt
2300342520,MADAWASKA,ME,3151.0,824.0,1.0,1.0,2148.0,2020,Other,Madawaska
2300343255,MAPLETON,ME,1467.0,332.0,1.0,1.0,1167.0,2020,Other,Mapleton
2300343710,MARS HILL,ME,1051.0,159.0,1.0,1.0,753.0,2020,Other,Mars Hill
2300343990,MASARDIS,ME,176.0,16.0,1.0,1.0,159.0,2020,Other,Masardis
2300345180,MERRILL,ME,151.0,48.0,1.0,1.0,136.0,2020,Other,Merrill
2300346685,MONTICELLO,ME,620.0,81.0,1.0,1.0,436.0,2020,Other,Monticello
2300347175,MORO PLT,ME,47.0,12.0,1.0,1.0,30.0,2020,Other,Moro Plt
2300348120,NASHVILLE PLT,ME,29.0,11.0,0.0,0.0,23.0,2020,Other,Nashville Plt
2300348575,NEW CANADA,ME,372.0,77.0,1.0,1.0,285.0,2020,Other,New Canada
2300348960,NEW LIMERICK,ME,464.0,64.0,1.0,1.0,374.0,2020,Other,New Limerick
2300349415,NEW SWEDEN,ME,528.0,116.0,1.0,1.0,354.0,2020,Other,New Sweden
2300354385,OAKFIELD,ME,569.0,112.0,1.0,1.0,414.0,2020,Other,Oakfield
2300355435,ORIENT,ME,126.0,27.0,1.0,1.0,90.0,2020,Other,Orient
2300356205,OXBOW NORTH TWP,ME,64.0,7.0,0.0,0.0,0.0,2020,Other,Oxbow North Twp
2300358060,PERHAM,ME,344.0,73.0,1.0,1.0,218.0,2020,Other,Perham
2300360300,PORTAGE LAKE,ME,339.0,68.0,1.0,1.0,269.0,2020,Other,Portage Lake
2300360825,PRESQUE ISLE,ME,7051.0,1655.0,1.0,1.0,4280.0,2020,Other,Presque Isle
2300362400,REED PLT,ME,116.0,13.0,1.0,1.0,82.0,2020,Other,Reed Plt
2300364780,SAINT AGATHA,ME,974.0,290.0,1.0,1.0,651.0,2020,Other,Saint Agatha
2300365025,SAINT FRANCIS,ME,363.0,61.0,1.0,1.0,254.0,2020,Other,Saint Francis
2300365200,SAINT JOHN PLT,ME,234.0,27.0,1.0,1.0,173.0,2020,Other,Saint John Plt
2300367790,SHERMAN,ME,841.0,141.0,1.0,1.0,669.0,2020,Other,Sherman
2300369260,SMYRNA,ME,199.0,64.0,1.0,1.0,159.0,2020,Other,Smyrna
2300373472,MADAWASKA LAKE TWP (T16,ME,119.0,43.0,0.0,0.0,96.0,2020,Other,Madawaska Lake Twp (T16
2300374405,STOCKHOLM,ME,231.0,42.0,1.0,1.0,163.0,2020,Other,Stockholm
2300378570,VAN BUREN,ME,1408.0,292.0,1.0,1.0,918.0,2020,Other,Van Buren
2300379270,WADE,ME,200.0,18.0,1.0,1.0,146.0,2020,Other,Wade
2300379865,WALLAGRASS,ME,398.0,105.0,1.0,1.0,294.0,2020,Other,Wallagrass
2300380285,WASHBURN,ME,1038.0,182.0,1.0,1.0,828.0,2020,Other,Washburn
2300382770,WESTFIELD,ME,435.0,54.0,1.0,1.0,273.0,2020,Other,Westfield
2300383540,WESTMANLAND,ME,62.0,14.0,1.0,1.0,55.0,2020,Other,Westmanland
2300383785,WESTON,ME,256.0,33.0,1.0,1.0,184.0,2020,Other,Weston
2300386865,WINTERVILLE PLT,ME,207.0,52.0,1.0,1.0,129.0,2020,Other,Winterville Plt
2300387215,WOODLAND,ME,951.0,189.0,1.0,1.0,673.0,2020,Other,Woodland
2300502655,BALDWIN,ME,1413.0,201.0,1.0,1.0,1005.0,2020,Other,Baldwin
2300507170,BRIDGTON,ME,4865.0,1542.0,1.0,1.0,3306.0,2020,Other,Bridgton
2300508430,BRUNSWICK,ME,21067.0,8198.0,1.0,1.0,14061.0,2020,Other,Brunswick
2300510180,CAPE ELIZABETH,ME,8769.0,5224.0,1.0,1.0,7009.0,2020,Other,Cape Elizabeth
2300511125,CASCO,ME,3382.0,963.0,1.0,1.0,2310.0,2020,Other,Casco
2300515430,CUMBERLAND,ME,7541.0,3731.0,1.0,1.0,6087.0,2020,Other,Cumberland
2300524495,FALMOUTH,ME,10401.0,5353.0,1.0,1.0,9134.0,2020,Other,Falmouth
2300526525,FREEPORT,ME,7714.0,3451.0,1.0,1.0,6241.0,2020,Other,Freeport
2300527025,FRYE ISLAND,ME,150.0,34.0,1.0,1.0,57.0,2020,Other,Frye Island
2300528240,GORHAM,ME,15398.0,5850.0,3.0,3.0,11238.0,2020,Other,Gorham
2300528870,GRAY,ME,7115.0,2393.0,1.0,1.0,5427.0,2020,Other,Gray
2300531390,HARPSWELL,ME,4579.0,1863.0,1.0,1.0,3926.0,2020,Other,Harpswell
2300531600,HARRISON,ME,2021.0,666.0,1.0,1.0,1594.0,2020,Other,Harrison
2300541067,LONG ISLAND,ME,227.0,99.0,1.0,1.0,191.0,2020,Other,Long Island
2300548085,NAPLES,ME,3567.0,727.0,1.0,1.0,2520.0,2020,Other,Naples
2300548820,NEW GLOUCESTER,ME,4587.0,1681.0,1.0,1.0,3635.0,2020,Other,New Gloucester
2300553860,NORTH YARMOUTH,ME,3711.0,1604.0,1.0,1.0,2995.0,2020,Other,North Yarmouth
2300560545,PORTLAND,ME,63805.0,26240.0,11.0,11.0,42046.0,2020,Other,Portland
2300560685,POWNAL,ME,1522.0,469.0,1.0,1.0,1216.0,2020,Other,Pownal
2300561945,RAYMOND,ME,4236.0,1346.0,1.0,1.0,3177.0,2020,Other,Raymond
2300566145,SCARBOROUGH,ME,19372.0,8230.0,1.0,1.0,15240.0,2020,Other,Scarborough
2300566775,SEBAGO,ME,1824.0,334.0,1.0,1.0,1288.0,2020,Other,Sebago
2300571990,SOUTH PORTLAND,ME,22234.0,9500.0,4.0,4.0,16451.0,2020,Other,South Portland
2300573670,STANDISH,ME,8299.0,3002.0,1.0,1.0,6123.0,2020,Other,Standish
2300582105,WESTBROOK,ME,15250.0,6018.0,1.0,1.0,11316.0,2020,Other,Westbrook
2300586025,WINDHAM,ME,14688.0,6211.0,1.0,1.0,11556.0,2020,Other,Windham
2300587845,YARMOUTH,ME,8409.0,4384.0,1.0,1.0,6434.0,2020,Other,Yarmouth
2300702235,AVON,ME,387.0,59.0,1.0,1.0,264.0,2020,Other,Avon
2300710740,CARRABASSETT VALLEY,ME,735.0,162.0,1.0,1.0,536.0,2020,Other,Carrabassett Valley
2300710915,CARTHAGE,ME,455.0,79.0,1.0,1.0,315.0,2020,Other,Carthage
2300712595,CHESTERVILLE,ME,1050.0,171.0,1.0,1.0,811.0,2020,Other,Chesterville
2300714205,COPLIN PLT,ME,148.0,21.0,1.0,1.0,124.0,2020,Other,Coplin Plt
2300716165,DALLAS PLT,ME,267.0,52.0,1.0,1.0,212.0,2020,Other,Dallas Plt
2300724005,EUSTIS,ME,706.0,103.0,1.0,1.0,482.0,2020,Other,Eustis
2300724775,FARMINGTON,ME,6770.0,1644.0,1.0,1.0,3966.0,2020,Other,Farmington
2300734820,INDUSTRY,ME,699.0,155.0,1.0,1.0,511.0,2020,Other,Industry
2300735625,JAY,ME,3500.0,956.0,1.0,1.0,2688.0,2020,Other,Jay
2300737025,KINGFIELD,ME,1203.0,360.0,1.0,1.0,899.0,2020,Other,Kingfield
2300749345,NEW SHARON,ME,1300.0,301.0,1.0,1.0,963.0,2020,Other,New Sharon
2300749520,NEW VINEYARD,ME,669.0,153.0,1.0,1.0,463.0,2020,Other,New Vineyard
2300758445,PHILLIPS,ME,1037.0,176.0,1.0,1.0,668.0,2020,Other,Phillips
2300761840,RANGELEY,ME,1223.0,262.0,1.0,1.0,768.0,2020,Other,Rangeley
2300761875,RANGELEY PLT,ME,204.0,45.0,1.0,1.0,147.0,2020,Other,Rangeley Plt
2300765655,SANDY RIVER PLT,ME,138.0,35.0,1.0,1.0,103.0,2020,Other,Sandy River Plt
2300774825,STRONG,ME,1113.0,185.0,1.0,1.0,819.0,2020,Other,Strong
2300775980,TEMPLE,ME,483.0,82.0,1.0,1.0,337.0,2020,Other,Temple
2300781300,WELD,ME,382.0,98.0,1.0,1.0,322.0,2020,Other,Weld
2300785850,WILTON,ME,3040.0,779.0,1.0,1.0,2201.0,2020,Other,Wilton
2300901185,AMHERST,ME,241.0,36.0,1.0,1.0,191.0,2020,Other,Amherst
2300902165,AURORA,ME,94.0,12.0,1.0,1.0,72.0,2020,Other,Aurora
2300902865,BAR HARBOR,ME,4965.0,2547.0,1.0,1.0,3608.0,2020,Other,Bar Harbor
2300905700,BLUE HILL,ME,2623.0,1287.0,1.0,1.0,1993.0,2020,Other,Blue Hill
2300907800,BROOKLIN,ME,794.0,286.0,1.0,1.0,632.0,2020,Other,Brooklin
2300907975,BROOKSVILLE,ME,880.0,379.0,1.0,1.0,697.0,2020,Other,Brooksville
2300908815,BUCKSPORT,ME,4197.0,982.0,1.0,1.0,2874.0,2020,Other,Bucksport
2300911265,CASTINE,ME,1037.0,184.0,1.0,1.0,501.0,2020,Other,Castine
2300914905,CRANBERRY ISLES,ME,174.0,49.0,2.0,2.0,140.0,2020,Other,Cranberry Isles
2300916935,DEDHAM,ME,1521.0,437.0,1.0,1.0,1177.0,2020,Other,Dedham
2300917145,DEER ISLE,ME,1802.0,542.0,1.0,1.0,1339.0,2020,Other,Deer Isle
2300919770,EASTBROOK,ME,350.0,23.0,1.0,1.0,224.0,2020,Other,Eastbrook
2300923200,ELLSWORTH,ME,6792.0,2187.0,4.0,4.0,4891.0,2020,Other,Ellsworth
2300926350,FRANKLIN,ME,1223.0,319.0,1.0,1.0,871.0,2020,Other,Franklin
2300926595,FRENCHBORO,ME,46.0,7.0,1.0,1.0,33.0,2020,Other,Frenchboro
2300928450,GOULDSBORO,ME,1644.0,389.0,1.0,1.0,1128.0,2020,Other,Gouldsboro
2300928975,GREAT POND,ME,46.0,8.0,1.0,1.0,43.0,2020,Other,Great Pond
2300930970,HANCOCK,ME,2108.0,408.0,1.0,1.0,1486.0,2020,Other,Hancock
2300938180,LAMOINE,ME,1626.0,450.0,1.0,1.0,1221.0,2020,Other,Lamoine
2300943430,MARIAVILLE,ME,413.0,82.0,1.0,1.0,311.0,2020,Other,Mariaville
2300947630,MOUNT DESERT,ME,2037.0,685.0,1.0,1.0,1511.0,2020,Other,Mount Desert
2300955505,ORLAND,ME,1797.0,345.0,1.0,1.0,1438.0,2020,Other,Orland
2300955855,OSBORN,ME,59.0,4.0,1.0,1.0,44.0,2020,Other,Osborn
2300955890,OTIS,ME,668.0,119.0,1.0,1.0,491.0,2020,Other,Otis
2300957920,PENOBSCOT,ME,1159.0,286.0,1.0,1.0,852.0,2020,Other,Penobscot
2300967300,SEDGWICK,ME,1109.0,316.0,1.0,1.0,851.0,2020,Other,Sedgwick
2300969750,SORRENTO,ME,289.0,76.0,1.0,1.0,191.0,2020,Other,Sorrento
2300972865,SOUTHWEST HARBOR,ME,1664.0,614.0,1.0,1.0,1141.0,2020,Other,Southwest Harbor
2300974580,STONINGTON,ME,957.0,274.0,1.0,1.0,646.0,2020,Other,Stonington
2300974965,SULLIVAN,ME,961.0,227.0,1.0,1.0,730.0,2020,Other,Sullivan
2300975280,SURRY,ME,1465.0,381.0,1.0,1.0,1106.0,2020,Other,Surry
2300975455,SWANS ISLAND,ME,333.0,78.0,1.0,1.0,268.0,2020,Other,Swans Island
2300977345,TREMONT,ME,1249.0,392.0,1.0,1.0,1049.0,2020,Other,Tremont
2300977415,TRENTON,ME,1444.0,308.0,1.0,1.0,996.0,2020,Other,Trenton
2300978920,VERONA ISLAND,ME,486.0,70.0,1.0,1.0,353.0,2020,Other,Verona Island
2300980040,WALTHAM,ME,311.0,47.0,1.0,1.0,231.0,2020,Other,Waltham
2300986655,WINTER HARBOR,ME,514.0,105.0,1.0,1.0,333.0,2020,Other,Winter Harbor
2301100590,ALBION,ME,1577.0,356.0,1.0,1.0,1225.0,2020,Other,Albion
2301102100,AUGUSTA,ME,15416.0,4970.0,4.0,4.0,9855.0,2020,Other,Augusta
2301104020,BELGRADE,ME,2878.0,980.0,1.0,1.0,2234.0,2020,Other,Belgrade
2301104475,BENTON,ME,2124.0,608.0,1.0,1.0,1643.0,2020,Other,Benton
2301112350,CHELSEA,ME,2220.0,614.0,1.0,1.0,1586.0,2020,Other,Chelsea
2301112735,CHINA,ME,3184.0,1397.0,1.0,1.0,2616.0,2020,Other,China
2301113470,CLINTON,ME,2553.0,584.0,1.0,1.0,1820.0,2020,Other,Clinton
2301124670,FARMINGDALE,ME,2596.0,786.0,1.0,1.0,1755.0,2020,Other,Farmingdale
2301124950,FAYETTE,ME,1024.0,289.0,1.0,1.0,832.0,2020,Other,Fayette
2301127085,GARDINER,ME,4868.0,1439.0,1.0,1.0,3309.0,2020,Other,Gardiner
2301130550,HALLOWELL,ME,2295.0,909.0,1.0,1.0,1797.0,2020,Other,Hallowell
2301140175,LITCHFIELD,ME,2932.0,692.0,1.0,1.0,2192.0,2020,Other,Litchfield
2301143080,MANCHESTER,ME,2255.0,616.0,1.0,1.0,1709.0,2020,Other,Manchester
2301146405,MONMOUTH,ME,3510.0,1192.0,1.0,1.0,2597.0,2020,Other,Monmouth
2301147770,MOUNT VERNON,ME,1546.0,423.0,1.0,1.0,1166.0,2020,Other,Mount Vernon
2301154560,OAKLAND,ME,4892.0,1893.0,1.0,1.0,3667.0,2020,Other,Oakland
2301159110,PITTSTON,ME,2380.0,579.0,1.0,1.0,1800.0,2020,Other,Pittston
2301161700,RANDOLPH,ME,1432.0,330.0,1.0,1.0,1043.0,2020,Other,Randolph
2301162190,READFIELD,ME,2334.0,858.0,1.0,1.0,1840.0,2020,Other,Readfield
2301163835,ROME,ME,961.0,247.0,1.0,1.0,719.0,2020,Other,Rome
2301168385,SIDNEY,ME,3616.0,1161.0,1.0,1.0,2981.0,2020,Other,Sidney
2301178745,VASSALBORO,ME,3437.0,996.0,1.0,1.0,2575.0,2020,Other,Vassalboro
2301179025,VIENNA,ME,528.0,126.0,1.0,1.0,409.0,2020,Other,Vienna
2301180740,WATERVILLE,ME,14346.0,3936.0,1.0,1.0,8013.0,2020,Other,Waterville
2301180880,WAYNE,ME,1051.0,366.0,1.0,1.0,877.0,2020,Other,Wayne
2301182945,WEST GARDINER,ME,3094.0,834.0,1.0,1.0,2400.0,2020,Other,West Gardiner
2301186165,WINDSOR,ME,1976.0,491.0,1.0,1.0,1449.0,2020,Other,Windsor
2301186515,WINSLOW,ME,6259.0,1959.0,1.0,1.0,4725.0,2020,Other,Winslow
2301186970,WINTHROP,ME,5300.0,1842.0,1.0,1.0,3781.0,2020,Other,Winthrop
2301301465,APPLETON,ME,1071.0,403.0,1.0,1.0,924.0,2020,Other,Appleton
2301309725,CAMDEN,ME,4940.0,2235.0,1.0,1.0,3874.0,2020,Other,Camden
2301315780,CUSHING,ME,1237.0,305.0,1.0,1.0,971.0,2020,Other,Cushing
2301326805,FRIENDSHIP,ME,1062.0,187.0,1.0,1.0,809.0,2020,Other,Friendship
2301333840,HOPE,ME,1346.0,507.0,1.0,1.0,1125.0,2020,Other,Hope
2301335135,ISLE AU HAUT,ME,96.0,23.0,1.0,1.0,67.0,2020,Other,Isle Au Haut
2301344165,MATINICUS ISLE PLT,ME,75.0,21.0,1.0,1.0,51.0,2020,Other,Matinicus Isle Plt
2301351620,NORTH HAVEN,ME,396.0,123.0,1.0,1.0,327.0,2020,Other,North Haven
2301356135,OWLS HEAD,ME,1440.0,417.0,1.0,1.0,1089.0,2020,Other,Owls Head
2301363590,ROCKLAND,ME,5729.0,1967.0,1.0,1.0,4019.0,2020,Other,Rockland
2301363660,ROCKPORT,ME,3162.0,1417.0,1.0,1.0,2563.0,2020,Other,Rockport
2301365130,SAINT GEORGE,ME,2284.0,823.0,1.0,1.0,1845.0,2020,Other,Saint George
2301372585,SOUTH THOMASTON,ME,1322.0,370.0,1.0,1.0,1006.0,2020,Other,South Thomaston
2301376365,THOMASTON,ME,2283.0,629.0,1.0,1.0,1685.0,2020,Other,Thomaston
2301378115,UNION,ME,1915.0,743.0,1.0,1.0,1575.0,2020,Other,Union
2301379130,VINALHAVEN,ME,1048.0,291.0,1.0,1.0,843.0,2020,Other,Vinalhaven
2301380215,WARREN,ME,2949.0,837.0,1.0,1.0,2256.0,2020,Other,Warren
2301380425,WASHINGTON,ME,1322.0,281.0,1.0,1.0,1003.0,2020,Other,Washington
2301501010,ALNA,ME,690.0,178.0,1.0,1.0,524.0,2020,Other,Alna
2301506050,BOOTHBAY,ME,2780.0,997.0,1.0,1.0,2232.0,2020,Other,Boothbay
2301506120,BOOTHBAY HARBOR,ME,1917.0,603.0,1.0,1.0,1416.0,2020,Other,Boothbay Harbor
2301506855,BREMEN,ME,751.0,191.0,1.0,1.0,571.0,2020,Other,Bremen
2301507485,BRISTOL,ME,2604.0,945.0,1.0,1.0,2149.0,2020,Other,Bristol
2301516235,DAMARISCOTTA,ME,2041.0,865.0,1.0,1.0,1495.0,2020,Other,Damariscotta
2301518475,DRESDEN,ME,1630.0,367.0,1.0,1.0,1170.0,2020,Other,Dresden
2301522675,EDGECOMB,ME,1217.0,432.0,1.0,1.0,894.0,2020,Other,Edgecomb
2301535695,JEFFERSON,ME,2214.0,705.0,1.0,1.0,1709.0,2020,Other,Jefferson
2301546335,MONHEGAN ISLAND PLT,ME,67.0,61.0,1.0,1.0,63.0,2020,Other,Monhegan Island Plt
2301548645,NEWCASTLE,ME,1674.0,720.0,1.0,1.0,1377.0,2020,Other,Newcastle
2301549660,NOBLEBORO,ME,1677.0,533.0,1.0,1.0,1326.0,2020,Other,Nobleboro
2301569645,SOMERVILLE,ME,485.0,143.0,1.0,1.0,361.0,2020,Other,Somerville
2301570240,SOUTH BRISTOL,ME,969.0,253.0,1.0,1.0,726.0,2020,Other,South Bristol
2301571955,SOUTHPORT,ME,595.0,247.0,1.0,1.0,496.0,2020,Other,Southport
2301579550,WALDOBORO,ME,4077.0,1844.0,1.0,1.0,2955.0,2020,Other,Waldoboro
2301584135,WESTPORT ISLAND,ME,678.0,210.0,1.0,1.0,557.0,2020,Other,Westport Island
2301585010,WHITEFIELD,ME,1876.0,586.0,1.0,1.0,1491.0,2020,Other,Whitefield
2301587075,WISCASSET,ME,3159.0,1150.0,1.0,1.0,2345.0,2020,Other,Wiscasset
2301701325,ANDOVER,ME,681.0,144.0,1.0,1.0,542.0,2020,Other,Andover
2301704825,BETHEL,ME,2540.0,561.0,1.0,1.0,1839.0,2020,Other,Bethel
2301708150,BROWNFIELD,ME,1296.0,304.0,1.0,1.0,967.0,2020,Other,Brownfield
2301708710,BUCKFIELD,ME,1520.0,393.0,1.0,1.0,1103.0,2020,Other,Buckfield
2301709550,BYRON,ME,121.0,13.0,1.0,1.0,94.0,2020,Other,Byron
2301710005,CANTON,ME,869.0,132.0,1.0,1.0,550.0,2020,Other,Canton
2301717250,DENMARK,ME,1100.0,251.0,1.0,1.0,834.0,2020,Other,Denmark
2301717740,DIXFIELD,ME,1778.0,413.0,1.0,1.0,1313.0,2020,Other,Dixfield
2301726910,FRYEBURG,ME,3214.0,906.0,1.0,1.0,1957.0,2020,Other,Fryeburg
2301727505,GILEAD,ME,155.0,15.0,1.0,1.0,125.0,2020,Other,Gilead
2301729710,GREENWOOD,ME,730.0,161.0,1.0,1.0,537.0,2020,Other,Greenwood
2301731110,HANOVER,ME,276.0,46.0,1.0,1.0,201.0,2020,Other,Hanover
2301731670,HARTFORD,ME,1029.0,189.0,1.0,1.0,728.0,2020,Other,Hartford
2301732370,HEBRON,ME,1011.0,183.0,1.0,1.0,783.0,2020,Other,Hebron
2301733315,HIRAM,ME,1213.0,233.0,1.0,1.0,931.0,2020,Other,Hiram
2301739422,LINCOLN PLT,ME,42.0,1.0,1.0,1.0,32.0,2020,Other,Lincoln Plt
2301741365,LOVELL,ME,1057.0,239.0,1.0,1.0,775.0,2020,Other,Lovell
2301742835,MAGALLOWAY PLT,ME,33.0,2.0,1.0,1.0,16.0,2020,Other,Magalloway Plt
2301745285,MEXICO,ME,1923.0,439.0,1.0,1.0,1280.0,2020,Other,Mexico
2301749275,NEWRY,ME,345.0,89.0,1.0,1.0,290.0,2020,Other,Newry
2301754000,NORWAY,ME,4324.0,1175.0,1.0,1.0,2892.0,2020,Other,Norway
2301755960,OTISFIELD,ME,1579.0,316.0,1.0,1.0,1182.0,2020,Other,Otisfield
2301756310,OXFORD,ME,3510.0,667.0,1.0,1.0,2351.0,2020,Other,Oxford
2301756625,PARIS,ME,4060.0,1110.0,1.0,1.0,2884.0,2020,Other,Paris
2301758270,PERU,ME,1315.0,463.0,1.0,1.0,923.0,2020,Other,Peru
2301760405,PORTER,ME,1192.0,237.0,1.0,1.0,883.0,2020,Other,Porter
2301764185,ROXBURY,ME,319.0,93.0,1.0,1.0,246.0,2020,Other,Roxbury
2301764290,RUMFORD,ME,4534.0,1321.0,1.0,1.0,2900.0,2020,Other,Rumford
2301774510,STONEHAM,ME,234.0,46.0,1.0,1.0,186.0,2020,Other,Stoneham
2301774685,STOW,ME,265.0,56.0,1.0,1.0,256.0,2020,Other,Stow
2301775035,SUMNER,ME,749.0,203.0,1.0,1.0,561.0,2020,Other,Sumner
2301775595,SWEDEN,ME,356.0,146.0,1.0,1.0,283.0,2020,Other,Sweden
2301778465,UPTON,ME,84.0,0.0,1.0,1.0,64.0,2020,Other,Upton
2301780635,WATERFORD,ME,1176.0,267.0,1.0,1.0,1044.0,2020,Other,Waterford
2301783890,WEST PARIS,ME,1366.0,336.0,1.0,1.0,967.0,2020,Other,West Paris
2301787355,WOODSTOCK,ME,1225.0,264.0,1.0,1.0,955.0,2020,Other,Woodstock
2301901115,ALTON,ME,698.0,125.0,1.0,1.0,538.0,2020,Other,Alton
2301902795,BANGOR,ME,24650.0,8815.0,1.0,1.0,16387.0,2020,Other,Bangor
2301906575,BRADFORD,ME,927.0,165.0,1.0,1.0,694.0,2020,Other,Bradford
2301906680,BRADLEY,ME,1261.0,279.0,1.0,1.0,895.0,2020,Other,Bradley
2301906925,BREWER,ME,7900.0,2509.0,1.0,1.0,5332.0,2020,Other,Brewer
2301909200,BURLINGTON,ME,321.0,49.0,1.0,1.0,225.0,2020,Other,Burlington
2301910670,CARMEL,ME,2277.0,478.0,1.0,1.0,1794.0,2020,Other,Carmel
2301910810,CARROLL PLT,ME,116.0,16.0,1.0,1.0,88.0,2020,Other,Carroll Plt
2301912105,CHARLESTON,ME,1021.0,148.0,1.0,1.0,765.0,2020,Other,Charleston
2301912525,CHESTER,ME,491.0,116.0,1.0,1.0,379.0,2020,Other,Chester
2301913365,CLIFTON,ME,848.0,146.0,1.0,1.0,537.0,2020,Other,Clifton
2301914310,CORINNA,ME,1691.0,313.0,1.0,1.0,1254.0,2020,Other,Corinna
2301914380,CORINTH,ME,2126.0,461.0,1.0,1.0,1579.0,2020,Other,Corinth
2301917530,DEXTER,ME,2614.0,618.0,1.0,1.0,1863.0,2020,Other,Dexter
2301917950,DIXMONT,ME,909.0,134.0,1.0,1.0,737.0,2020,Other,Dixmont
2301918580,DREW PLT,ME,30.0,2.0,1.0,1.0,19.0,2020,Other,Drew Plt
2301921030,EAST MILLINOCKET,ME,1348.0,347.0,1.0,1.0,962.0,2020,Other,East Millinocket
2301922535,EDDINGTON,ME,1820.0,454.0,1.0,1.0,1473.0,2020,Other,Eddington
2301922710,EDINBURG,ME,153.0,15.0,1.0,1.0,130.0,2020,Other,Edinburg
2301923620,ENFIELD,ME,1311.0,224.0,1.0,1.0,887.0,2020,Other,Enfield
2301923865,ETNA,ME,980.0,149.0,1.0,1.0,731.0,2020,Other,Etna
2301924110,EXETER,ME,758.0,140.0,1.0,1.0,583.0,2020,Other,Exeter
2301927190,GARLAND,ME,822.0,145.0,1.0,1.0,615.0,2020,Other,Garland
2301927645,GLENBURN,ME,3596.0,1045.0,1.0,1.0,2815.0,2020,Other,Glenburn
2301929185,GREENBUSH,ME,1093.0,161.0,1.0,1.0,720.0,2020,Other,Greenbush
2301930795,HAMPDEN,ME,6425.0,2558.0,1.0,1.0,4930.0,2020,Other,Hampden
2301932510,HERMON,ME,5157.0,1494.0,1.0,1.0,3995.0,2020,Other,Hermon
2301933490,HOLDEN,ME,2808.0,785.0,1.0,1.0,2145.0,2020,Other,Holden
2301934190,HOWLAND,ME,868.0,230.0,1.0,1.0,649.0,2020,Other,Howland
2301934365,HUDSON,ME,1181.0,209.0,1.0,1.0,615.0,2020,Other,Hudson
2301936325,KENDUSKEAG,ME,1112.0,191.0,1.0,1.0,774.0,2020,Other,Kenduskeag
2301937075,KINGMAN TWP,ME,111.0,18.0,0.0,0.0,67.0,2020,Other,Kingman Twp
2301937760,LAGRANGE,ME,525.0,75.0,1.0,1.0,360.0,2020,Other,Lagrange
2301938005,LAKEVILLE,ME,97.0,12.0,1.0,1.0,69.0,2020,Other,Lakeville
2301938530,LEE,ME,720.0,136.0,1.0,1.0,513.0,2020,Other,Lee
2301938705,LEVANT,ME,2158.0,500.0,1.0,1.0,1678.0,2020,Other,Levant
2301939475,LINCOLN,ME,3443.0,994.0,1.0,1.0,2617.0,2020,Other,Lincoln
2301941435,LOWELL,ME,371.0,67.0,1.0,1.0,258.0,2020,Other,Lowell
2301944270,MATTAWAMKEAG,ME,513.0,108.0,1.0,1.0,392.0,2020,Other,Mattawamkeag
2301944340,MAXFIELD,ME,90.0,10.0,1.0,1.0,70.0,2020,Other,Maxfield
2301945005,MEDWAY,ME,1022.0,157.0,1.0,1.0,759.0,2020,Other,Medway
2301945670,MILFORD,ME,2775.0,697.0,1.0,1.0,1867.0,2020,Other,Milford
2301945810,MILLINOCKET,ME,3667.0,1206.0,1.0,1.0,2677.0,2020,Other,Millinocket
2301947560,MOUNT CHASE,ME,181.0,22.0,1.0,1.0,135.0,2020,Other,Mount Chase
2301948505,NEWBURGH,ME,1277.0,313.0,1.0,1.0,1004.0,2020,Other,Newburgh
2301949065,NEWPORT,ME,2444.0,537.0,1.0,1.0,1760.0,2020,Other,Newport
