data_id,iso,event_id_cnty,event_id_no_cnty,event_date,year,time_precision,event_type,sub_event_type,actor1,assoc_actor_1,inter1,interaction,region,country,admin1,admin2,admin3,location,latitude,longitude,geo_precision,source,source_scale,notes,fatalities,timestamp,iso3
8581132,140,CEN48061,48061,"03 April 2021",2021,2,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Nana-Grebizi,Mbres,Mbres,Mbres,6.667,19.7999,1,"Corbeau News",National,"Around 3 April 2021 (as reported), Wagner Group fighters reportedly shot 3 men on bikes in Mbres (Mbres, Nana-Gribizi), recovered their motorcycles and sold them in Birao. It is unclear whether the men were injured or shot dead. Wagner also looted from civilians in the area.",0,1633455253,CAF
8581221,140,CEN48062,48062,"03 April 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Vakaga,Birao,Ouandja,Ndiffa,9.5791,21.7224,1,"Corbeau News",National,"Looting: On 3 April 2021, fighters of the Wagner Group, while passing though the locality, looted 5 shops in Ndiffa (Birao, Vakaga).",0,1633455253,CAF
8581280,140,CEN48469,48469,"31 March 2021",2021,1,"Strategic developments","Headquarters or base established","Wagner Group",,8,80,"Middle Africa","Central African Republic",Vakaga,Birao,Ridina,Birao,10.273,22.7934,3,"UN OHCHR",Other,"On 31 March 2021, Russian mercenaries from Wagner group occupied an NGO office and established their base, driving out aid workers, in Vakaga prefecture (coded as Birao). No fatalities or injuries were reported.",0,1633455253,CAF
8581242,140,CEN48036,48036,"29 March 2021",2021,1,"Strategic developments","Change to group/activity","Wagner Group",,8,80,"Middle Africa","Central African Republic",Vakaga,Birao,Ridina,Birao,10.273,22.7934,1,"Corbeau News",National,"Movement of forces: On 29 March 2021, about 54 Russian (Wagner) military vehicles (including 10 military tanks, 20 trucks and 12 pick-ups) and civilian vehicles from Sudan, and bound for Bamingui, arrived in Birao (Birao, Vakaga). The vehicles are destined for Bamingui, in Bamingui-Bangoran, where these trucks and their cargoes will be based at Abakava airfield.",0,1633455253,CAF
8581055,140,CEN48035,48035,"28 March 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,18,"Middle Africa","Central African Republic",Bamingui-Bangoran,Bamingui,Vassako,Bamingui,7.5301,20.1798,2,"Corbeau News",National,"On 28 March 2021, Russian Wagner fighters, after having left Mbres, opened fire on the positions of government soldiers, killing 2 and wounding 6 others, who erected a checkpoint a few kilometers from Bamingui on the Ndele axis, coded to Bamingui (Bamingui, Bamingui-Bangoran). According to reports, the attack was an accident and the Wagner fighters thought it was a checkpoint by CPC. The Russian Wagner fighters then took over the Abakava airfield.",2,1633455252,CAF
8581031,140,CEN48140,48140,"27 March 2021",2021,1,Battles,"Non-state actor overtakes territory","Wagner Group",,8,38,"Middle Africa","Central African Republic",Nana-Grebizi,Mbres,Mbres,Mbres,6.667,19.7999,1,"Corbeau News; Oubangui Medias; Facebook","New media-National","On 27 March 2021, Wagner Group fighters killed 2 CPC militiamen and regained control over Mbres (Mbres, Nana-Grebizi) from CPC rebels.",2,1633455252,CAF
8581095,140,CEN48033,48033,"26 March 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Nana-Grebizi,Mbres,Mbres,Mbres,6.667,19.7999,1,"Corbeau News",National,"On 26 March 2021, Russian Wagner forces took over the town of Mbres (Mbres, Nana-Grebizi) from the control of the CPC rebels. However, 24 hours after, the Wagner group left the town and the CPC rebels retook control over the town. According to reports, 2 rebels were killed. It is unclear which CPC rebel group was involved in the clashes.",2,1633455252,CAF
8581252,434,LBY10467,10467,"26 March 2021",2021,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Wagner Group","Military Forces of Libya (2014-) Haftar Faction",8,78,"Northern Africa",Libya,West,Tripoli,,"Tripoli - Tripoli Wildlife Area",32.8583,13.1783,1,"Libya Observer",National,"On 26 March 2021, a landmine allegedly planted by Russian mercenaries (Wagner Group) affiliated with the LNA killed a civilian male in the Tripoli - Tripoli Wildlife Area (Tripoli).",1,1633455253,LBY
8581022,140,CEN48005,48005,"18 March 2021",2021,1,Battles,"Government regains territory","Wagner Group",,8,38,"Middle Africa","Central African Republic",Basse-Kotto,Alindao,Alindao,Alindao,5.0421,21.215,1,"Corbeau News; Oubangui Medias",National,"On 18 March 2021, exchange of fire took place between Russian Wagner forces and UPC rebels, part of the CPC, in Alindao (Alindao, Basse-Kotto). The CPC fighters reportedly withdrew afterwards from the city. No injuries and/or fatalities were reported.",0,1633455252,CAF
8581053,140,CEN48237,48237,"15 March 2021",2021,2,"Violence against civilians",Attack,"Wagner Group","Military Forces of the Central African Republic (2016-)",8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,CNN,International,"Around 15 March 2021, Russian and Syrian mercenaries from Wagner group, together with the national military forces, attacked and killed three unarmed Muslim men in Bambari (Ouaka).",3,1633455252,CAF
8581051,140,CEN48236,48236,"14 March 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,2,CNN,International,"On 14 March 2021, Russian and Syrian mercenaries from Wagner group killed the chief of a village, suspected of being affiliated with rebels, in a village near Bambari (Ouaka).",1,1633455252,CAF
8581279,140,CEN48467,48467,"14 March 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Nana-Mambere,Baboua,Baboua,Baboua,5.798,14.8285,3,"UN OHCHR",Other,"On 14 March 2021, Russian mercenaries from Wagner group abducted four civilians, suspected of supporting rebel groups, in Nana-Mambere prefecture (coded as Baboua). The victims were detained for two weeks, and when one of them tried to escape, Wagner mercenaries executed and killed him. One fatality was reported.",1,1633455253,CAF
8581276,140,CEN48466,48466,"11 March 2021",2021,1,"Strategic developments","Headquarters or base established","Wagner Group",,8,80,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,3,"UN OHCHR",Other,"On 11 March 2021, Russian mercenaries from Wagner group occupied a school with force in Ouaka prefecture (coded as Bambari), and installed their military equipment and heavy weapons, denying students access to education activities. No fatalities or injuries were reported.",0,1633455253,CAF
8581133,140,CEN47983,47983,"09 March 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Ippy,Ippy,Ippy,6.2601,21.1966,2,"Corbeau News",National,"On 9 March 2021, a Fulani herder was shot dead by Russian Wagner soldiers at a Russian checkpoint at the Ippy crossing, coded to Ippy (Ippy, Ouaka).",1,1633455253,CAF
8581277,140,CEN48465,48465,"08 March 2021",2021,1,"Strategic developments","Headquarters or base established","Wagner Group",,8,80,"Middle Africa","Central African Republic",Ouham-Pende,Paoua,Paoua,Paoua,7.2452,16.4342,3,"UN OHCHR",Other,"On 8 March 2021, Russian mercenaries from Wagner group occupied an NGO building and established their base, driving out aid workers, in Ouham-Pende prefecture (coded as Paoua). No fatalities were reported.",0,1633455253,CAF
9364438,140,CEN47966,47966,"05 March 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Bangui,Bangui,Bangui,Bangui,4.3612,18.5549,1,"Corbeau News",National,"On 5 March 2021, Russian Wagner members reportedly detained and shot dead 4 young people in Bangui (Bangui, Bangui) on accusations of having collaborated with the rebels of the Union for Peace in the Central African Republic.",4,1655827947,CAF
8682279,140,CEN47959,47959,"03 March 2021",2021,2,"Violence against civilians","Sexual violence","Wagner Group",,8,78,"Middle Africa","Central African Republic",Lobaye,Mbaiki,Nola,Boukoko,3.9029,17.9205,1,"Corbeau News",National,"Around 3 March 2021 (as reported), a girl was reportedly raped by Russian Wagner Group fighters in the village of Boukoko (Mbaiki, Lobaye). [women targeted: girls]",0,1638981219,CAF
8581267,140,CEN48137,48137,"25 February 2021",2021,2,"Violence against civilians","Sexual violence","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ombella-M'Poko,Yaloke,Yaloke,Yaloke,5.3204,17.0924,1,RFI,International,"Around 25 February 2021 (as reported), 3 members of the Wagner Group sexually assaulted a woman in Yaloke (Yaloke, Ombella-M'Poko) after a group of 6 broke into her house.",0,1633455253,CAF
8581142,140,CEN47928,47928,"19 February 2021",2021,2,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ombella-M'Poko,Yaloke,Yaloke,Yaloke,5.3204,17.0924,1,"Corbeau News",National,"Looting: Around 19 February 2021 (as reported), Russian private military reportedly looted and damaged the stores of traders in Yaloke (Yaloke, Ombella M'Poko).",0,1633455253,CAF
8581141,140,CEN47924,47924,"17 February 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,38,"Middle Africa","Central African Republic",Nana-Mambere,Baboua,Baboua,Baboua,5.798,14.8285,2,"Corbeau News",National,"On 17 February 2021, CPC rebels attacked a convoy of vehicles from Garoua-Boulai, triggering several extended clashes between the rebels and Russian private security forces a few kilometres from Baboua (Baboua, Nana-Mambere). No fatalities and/or injuries reported.",0,1633455253,CAF
8581052,140,CEN48235,48235,"15 February 2021",2021,1,"Violence against civilians",Attack,"Wagner Group","Military Forces of the Central African Republic (2016-)",8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,CNN,International,"On 15 February 2021, Russian and Syrian mercenaries from Wagner group, together with the national military forces, attacked civilians in a mosque in Bambari (Ouaka). Between twelve and twenty fatalities were reported.",12,1633455252,CAF
8581268,140,CEN48136,48136,"15 February 2021",2021,1,"Violence against civilians","Sexual violence","Wagner Group",,8,78,"Middle Africa","Central African Republic",Bangui,Bangui,Bangui,Bangui,4.3612,18.5549,1,RFI,International,"On 15 February 2021, members of the Wagner Group sexually assaulted and tortured a woman in Bangui (Bangui, Bangui), taking her to an unidentified location after offering her a ride home. She was released the next day.",0,1633455253,CAF
8581064,140,CEN47881,47881,"25 January 2021",2021,1,Battles,"Armed clash","Wagner Group",,8,18,"Middle Africa","Central African Republic",Bangui,Bangui,"Arrondissement 8","Bangui - 8",4.4122,18.5305,1,"Corbeau News",National,"On 25 January 2021, a group of Russian mercenaries on patrol beat and seriously injured 1 gendarme in Bangui-8 (Bangui, Bangui), following a dispute.",0,1633455252,CAF
8581063,140,CEN47873,47873,"23 January 2021",2021,1,"Strategic developments","Change to group/activity","Wagner Group",,8,80,"Middle Africa","Central African Republic",Bangui,Bangui,"Arrondissement 1","Bangui - 1",4.3795,18.5685,1,"Corbeau News",National,"Movement of forces: On 23 January 2021, around 100 Russian private mercenaries (Wagner Group) arrived in Bangui-1 city (Bangui, Bangui) to join the war against the CPC rebel coalition alongside the national army.",0,1633455252,CAF
8581157,140,CEN47854,47854,"21 January 2021",2021,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,"Corbeau News",National,"On 21 January 2021, a dozen Russian private military forces in Bambari (Bambari, Ouaka) detained a Fulani suspect and shot at a crowd of passers-by that gathered to observe the arrest, seriously injuring two civilians.",0,1633455253,CAF
8581284,140,CEN48457,48457,"15 January 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,3,"UN OHCHR",Other,"Looting: On 15 January 2021, Russian mercenaries from Wagner group looted a small shop in Ouaka prefecture (coded as Bambari).",0,1633455253,CAF
8581282,140,CEN48454,48454,"14 January 2021",2021,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,3,"UN OHCHR",Other,"Looting: On 14 January 2021, Russian mercenaries from Wagner group looted a pharmacy in Ouaka prefecture (coded as Bambari).",0,1633455253,CAF
8581103,140,CEN47840,47840,"12 January 2021",2021,2,"Explosions/Remote violence","Air/drone strike","Wagner Group",,8,78,"Middle Africa","Central African Republic",Lobaye,Boda,Lobaye,Boda,4.3153,17.4669,2,"Corbeau News",National,"Around 12 January 2021 (as reported), Russian mercenaries reportedly launched a drone attack at Danga market, coded to Boda (Boda, Lobaye), leaving 11 civilians dead and several wounded. According to reports, there was no rebel presence in the village.",11,1633455252,CAF
8581007,140,CEN47688,47688,"28 December 2020",2020,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Ouaka,Grimari,Grimari,Grimari,5.7397,20.058,1,"ICRC; Corbeau News; ReliefWeb; Twitter; AFP; Oubangui Medias; RFI","Other-New media","On 28 December 2020, 15 people were shot and injured, and 3 were shot and killed (one of them, an off-duty local MSF aid worker) by Wagner Group members during an attack against a public transport truck in Grimari (Grimari, Ouaka).",3,1633455252,CAF
8581062,140,CEN47691,47691,"25 December 2020",2020,1,"Violence against civilians",Attack,"Wagner Group",,8,78,"Middle Africa","Central African Republic",Kemo,Ndjoukou,Galafondo,Kpabe,5.634,19.0894,1,"Corbeau News",National,"On 25 December 2020, a resident of Kpabe (Sibut, Kemo) was reportedly killed by Wagner employees (Russian private security forces).",1,1633455252,CAF
8581154,140,CEN47773,47773,"22 December 2020",2020,1,"Strategic developments","Looting/property destruction","Wagner Group",,8,18,"Middle Africa","Central African Republic",Nana-Mambere,Bouar,Herman-Brousse,Bouar,5.9312,15.593,1,"Corbeau News",National,"Looting: On 22 December 2020, members of the national forces looted several pieces of equipment from the Russian private military forces in their camps in Bouar (Bouar, Nana-Mambere). The Russian group had left base to check the opposition group's movement.",0,1633455253,CAF
8974416,140,CEN47771,47771,"22 December 2020",2020,2,"Strategic developments","Change to group/activity","Wagner Group",,8,80,"Middle Africa","Central African Republic",Bangui,Bangui,Bangui,Bangui,4.3612,18.5549,3,AFP,International,"Movement of forces: Around 22 December 2020 (as reported), Russia dispatched 300 military instructors (Wagner Group) to the country, coded to Bangui, at the request of the government, 'to train the military personnel of the national army' under an existing cooperation agreement. Russia had previously already deployed 175 military instructors.",0,1649088162,CAF
7195857,112,BLR520,520,"29 July 2020",2020,1,"Strategic developments",Arrests,"Wagner Group",,8,18,Europe,Belarus,"Minsk city",Leninskiy,,Minsk,53.9,27.5667,3,"Svaboda.org; RFE/RL; TUT.BY; ITAR-TASS; Belta; Nasha Niva; AP; AFP; Novaya Gazeta",National-Regional,"Arrests: On 29 July 2020, Belarusian KGB together with the special purpose police arrested 33 mercenary soldiers belonging to the Wagner mercenary group outside Minsk and in southern Belarus. The mercenaries are accused of preparing violent demonstrations, while other sources claim the arrests are a move to bolster Lukashenko's reputation ahead of the elction. On 14 August 2020, Belarus has released 32 of the arrested mercenary soldiers to the Russian Federation.",0,1618499669,BLR
8581250,434,LBY10279,10279,"21 July 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Wagner Group","Military Forces of Libya (2014-) Haftar Faction",8,78,"Northern Africa",Libya,West,Aljfara,,"Qasr Bin Ghashir",32.6878,13.1739,1,"Libya Observer",National,"On 21 July 2020, a landmine planted by alleged Russian mercenaries affiliated with LNA forces injured two civilians, including one child, in Qasr Bin Ghashir (Aljfara). No fatalities reported.",0,1633455253,LBY
8581249,434,LBY10248,10248,"15 June 2020",2020,1,"Explosions/Remote violence","Remote explosive/landmine/IED","Wagner Group","Military Forces of Libya (2014-) Haftar Faction",8,78,"Northern Africa",Libya,West,Sirt,,"Wadi Jarif",31.2319,16.2109,1,"Libya Observer",National,"On 15 June 2020, a landmine planted by alleged Russian mercenaries from the Wagner Company fighting with LNA forces killed three civilians in Wadi Jarif (Sirt).",3,1633455253,LBY
8581048,508,MZM1428,1428,"23 February 2020",2020,1,"Strategic developments","Change to group/activity","Wagner Group",,8,80,"Eastern Africa",Mozambique,Nampula,Nacala,Nacala,Nacala,-14.5428,40.6728,1,"Carta de Mocambique",National,"On 23 February 2020, members of the Russian Wagner Group landed in Nacala (Nacala Velha, Nampula) and moved to Cabo Delgado to join the Military Forces of Mozambique in the fight against Islamist Militias.",0,1633455252,MOZ
8586396,508,MZM2386,2386,"05 November 2019",2019,1,Battles,"Armed clash","Wagner Group",,8,38,"Eastern Africa",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,Limala,-11.668,40.244,2,"Cabo Ligado","Local partner-Other","On 5 November 2019, around 60 members of an Islamist militia ambushed Wagner Group mercenaries near Limala (Mocimboa da Praia, Cabo Delgado), attacking their vehicles with rocket propelled grenades and assault rifles. The Wagner unit's commander was killed and two were injured. Wagner report claimed that assailants wore green camouflage uniforms presumably taken from the Mozambican forces and spoke in Arabic.",1,1633983690,MOZ
9428629,140,CEN4496,4496,"13 January 2019",2019,2,"Violence against civilians",Attack,"Wagner Group","Military Forces of the Central African Republic (2016-)",8,78,"Middle Africa","Central African Republic",Ouaka,Bambari,Bambari,Bambari,5.7648,20.6542,1,"RFI; AFP",International,"Around 13 January 2019 (week of), FACA forces detained a trader in Bambari (Bambari, Ouaka), who was accused by locals of being an ex-Seleka member. The man was then taken to a FACA base, where Russian mercenaries, believed to be from the Wagner group, detained and tortured the man using knives, chains, bricks and batons. The man was later freed by Internal Security Forces. The UN launched an investigation.",0,1659391256,CAF
5096060,804,UKR10473,10473,"08 October 2018",2018,2,"Strategic developments","Change to group/activity","Wagner Group","NAF: United Armed Forces of Novorossiya",8,78,Europe,Ukraine,Luhansk,Luhanskyi,Luhanska,Luhansk,48.567,39.3171,3,"Ukrainian News Agency",National,"On Oct. 8 2018, several recruiting stations of the Wagner PMC (Private Military Company) were opened and a small element of the Wagner PMC were deployed under auspice of the NAF in the occupied territories of Luhansk region.",0,1618582179,UKR
