incident_id,incident_date,state,city_or_county,address,no_killed,no_injured,total,year,ap_state,postal_state,full_address
1832014,2020-10-22,Florida,Miami,1830 NW 50 St,1,3,4,2020,Fla.,FL,"1830 NW 50 St, Miami, FL"
1830822,2020-10-21,Mississippi,Canton,1427 W Peace St,2,2,4,2020,Miss.,MS,"1427 W Peace St, Canton, MS"
1830875,2020-10-21,New York,Brooklyn,Nostrand Ave and Hawthorne St,1,5,6,2020,N.Y.,NY,"Nostrand Ave and Hawthorne St, Brooklyn, NY"
1830092,2020-10-20,Texas,Houston,2117 Chenevert St,3,1,4,2020,Texas,TX,"2117 Chenevert St, Houston, TX"
1828796,2020-10-19,Louisiana,New Orleans,2599 N Prieur St,1,3,4,2020,La.,LA,"2599 N Prieur St, New Orleans, LA"
1827437,2020-10-18,Maryland,Annapolis,100 block of Clay St,1,3,4,2020,Mass.,MD,"100 Clay St, Annapolis, MD"
1828080,2020-10-18,Illinois,Chicago,200 block of N Sacramento Blvd,1,4,5,2020,Ill.,IL,"200 N Sacramento Blvd, Chicago, IL"
1826680,2020-10-17,New York,Lockport,43 S Niagara St,1,5,6,2020,N.Y.,NY,"43 S Niagara St, Lockport, NY"
1826444,2020-10-16,California,San Jose,175 S Capitol Ave,2,4,6,2020,Calif.,CA,"175 S Capitol Ave, San Jose, CA"
1825525,2020-10-16,Florida,Orlando,2000 block of N Forsyth Rd,3,1,4,2020,Fla.,FL,"2000 N Forsyth Rd, Orlando, FL"
1826655,2020-10-16,Arizona,Mesa,2115 Guadalupe Rd,1,6,7,2020,Ariz.,AZ,"2115 Guadalupe Rd, Mesa, AZ"
1826675,2020-10-16,California,San Francisco,200 block of Scherwin St,1,3,4,2020,Calif.,CA,"200 Scherwin St, San Francisco, CA"
1824979,2020-10-15,Louisiana,Lafayette,100 block of Laser Ln,2,2,4,2020,La.,LA,"100 Laser Ln, Lafayette, LA"
1821574,2020-10-12,South Carolina,Myrtle Beach,1012 US-501,2,3,5,2020,S.C.,SC,"1012 US-501, Myrtle Beach, SC"
1819955,2020-10-10,Missouri,Saint Louis (Jennings),8800 block of Shannon Fox Cir,2,2,4,2020,Mo.,MO,"8800 Shannon Fox Cir, Saint Louis (Jennings), MO"
1820156,2020-10-10,Illinois,Chicago,100 block of S Keeler Ave,1,3,4,2020,Ill.,IL,"100 S Keeler Ave, Chicago, IL"
1818055,2020-10-08,Pennsylvania,Philadelphia,4935 Frankford Ave,1,6,7,2020,Pa.,PA,"4935 Frankford Ave, Philadelphia, PA"
1816799,2020-10-07,Alaska,Anchorage,200 block of McCarrey St,1,4,5,2020,Alaska,AK,"200 McCarrey St, Anchorage, AK"
1817184,2020-10-07,New York,Brooklyn,181 Hegeman Ave,1,3,4,2020,N.Y.,NY,"181 Hegeman Ave, Brooklyn, NY"
1815308,2020-10-05,District of Columbia,Washington,400 block of Orange St SE,1,3,4,2020,,DC,"400 Orange St SE, Washington, DC"
1814148,2020-10-04,Georgia,Atlanta,1570 Joseph E Boone Blvd NW,1,5,6,2020,Ga.,GA,"1570 Joseph E Boone Blvd NW, Atlanta, GA"
1813872,2020-10-04,Indiana,Indianapolis,5462 Massachusetts Ave,3,4,7,2020,Ind.,IN,"5462 Massachusetts Ave, Indianapolis, IN"
1813583,2020-10-03,California,Sacramento,Roanoke Ave and Haywood St,1,3,4,2020,Calif.,CA,"Roanoke Ave and Haywood St, Sacramento, CA"
1809484,2020-09-29,Ohio,Painesville,100 block of Morse Ave,2,2,4,2020,Ohio,OH,"100 Morse Ave, Painesville, OH"
1808628,2020-09-27,California,San Bernardino,900 block of N Sierra Way,1,3,4,2020,Calif.,CA,"900 N Sierra Way, San Bernardino, CA"
1806806,2020-09-27,Ohio,Sandusky,Hancock St and Neil St,1,3,4,2020,Ohio,OH,"Hancock St and Neil St, Sandusky, OH"
1806035,2020-09-26,Alabama,Enterprise,507 Glover Ave,1,3,4,2020,Ala.,AL,"507 Glover Ave, Enterprise, AL"
1806002,2020-09-26,Iowa,Waterloo,501 W 4th St,2,6,8,2020,Iowa,IA,"501 W 4th St, Waterloo, IA"
1804511,2020-09-23,Georgia,Hampton,1577 Glynn Ct,1,3,4,2020,Ga.,GA,"1577 Glynn Ct, Hampton, GA"
1800886,2020-09-21,Ohio,Struthers,111 Perry St,1,4,5,2020,Ohio,OH,"111 Perry St, Struthers, OH"
1800514,2020-09-20,Connecticut,Stamford,Ursula Pl and Dale St,1,3,4,2020,Conn.,CT,"Ursula Pl and Dale St, Stamford, CT"
1799307,2020-09-19,New York,Rochester,278 Pennsylvania Ave,2,14,16,2020,N.Y.,NY,"278 Pennsylvania Ave, Rochester, NY"
1800026,2020-09-19,New York,Buffalo,Glenwood Ave and Jefferson Ave,1,4,5,2020,N.Y.,NY,"Glenwood Ave and Jefferson Ave, Buffalo, NY"
1797620,2020-09-16,Pennsylvania,Philadelphia,1800 Wallace St,2,3,5,2020,Pa.,PA,"1800 Wallace St, Philadelphia, PA"
1796684,2020-09-15,California,San Jose,600 block of S 8th St,2,4,6,2020,Calif.,CA,"600 S 8th St, San Jose, CA"
1793521,2020-09-13,New Jersey,New Brunswick,32 Delafield St,2,7,9,2020,N.J.,NJ,"32 Delafield St, New Brunswick, NJ"
1794086,2020-09-13,Illinois,Chicago,6100 block of S Throop St,1,3,4,2020,Ill.,IL,"6100 S Throop St, Chicago, IL"
1794138,2020-09-13,Tennessee,Beechgrove,I-24 and Beech Grove Rd,3,3,6,2020,Tenn.,TN,"I-24 and Beech Grove Rd, Beechgrove, TN"
1792650,2020-09-12,Illinois,Chicago,100 block of N Pine Ave,2,4,6,2020,Ill.,IL,"100 N Pine Ave, Chicago, IL"
1791482,2020-09-10,Louisiana,New Orleans,4100 block of Rayne Dr,3,2,5,2020,La.,LA,"4100 Rayne Dr, New Orleans, LA"
1788352,2020-09-07,California,Aguanga,45125 Highway 371,7,0,7,2020,Calif.,CA,"45125 Highway 371, Aguanga, CA"
1787222,2020-09-07,Indiana,Indianapolis,W 38th St and Graceland Ave,1,4,5,2020,Ind.,IN,"W 38th St and Graceland Ave, Indianapolis, IN"
1786855,2020-09-06,Georgia,Sparta,Faye St and Lee St,1,6,7,2020,Ga.,GA,"Faye St and Lee St, Sparta, GA"
1786890,2020-09-06,Missouri,Saint Louis,5700 block of Minerva Ave,1,3,4,2020,Mo.,MO,"5700 Minerva Ave, Saint Louis, MO"
1786449,2020-09-05,Maryland,Baltimore,2000 block of W Lexington St,1,3,4,2020,Mass.,MD,"2000 W Lexington St, Baltimore, MD"
1805455,2020-09-03,South Carolina,Anderson,R St and Chase Ave,1,3,4,2020,S.C.,SC,"R St and Chase Ave, Anderson, SC"
1785358,2020-09-03,Florida,Miami,2000 block of NW 71st St,1,3,4,2020,Fla.,FL,"2000 NW 71st St, Miami, FL"
1784570,2020-09-03,Arkansas,Hensley,Woodson Lateral Rd and I-530,1,3,4,2020,Ark.,AR,"Woodson Lateral Rd and I-530, Hensley, AR"
1784141,2020-09-02,Georgia,Albany,1400 block of E Residence Ave,1,3,4,2020,Ga.,GA,"1400 E Residence Ave, Albany, GA"
1783582,2020-09-02,Pennsylvania,Philadelphia,1800 block of Moore St,2,2,4,2020,Pa.,PA,"1800 Moore St, Philadelphia, PA"
1780199,2020-08-30,Illinois,Zion,2300 block of Joppa Ave,1,3,4,2020,Ill.,IL,"2300 Joppa Ave, Zion, IL"
1780266,2020-08-30,Texas,San Antonio,S Olive St and Aransas Ave,2,2,4,2020,Texas,TX,"S Olive St and Aransas Ave, San Antonio, TX"
1779981,2020-08-30,New York,Buffalo,500 block of Fillmore Ave,1,4,5,2020,N.Y.,NY,"500 Fillmore Ave, Buffalo, NY"
1779718,2020-08-30,Illinois,Chicago,11601 S Western Ave,1,4,5,2020,Ill.,IL,"11601 S Western Ave, Chicago, IL"
1780228,2020-08-29,Nevada,Las Vegas,777 E Twain Ave,2,2,4,2020,Nev.,NV,"777 E Twain Ave, Las Vegas, NV"
1778571,2020-08-29,Illinois,Rock Island,1800 2nd Ave,1,5,6,2020,Ill.,IL,"1800 2nd Ave, Rock Island, IL"
1779023,2020-08-28,Texas,Dallas,2600 block of Elm St,1,4,5,2020,Texas,TX,"2600 Elm St, Dallas, TX"
1778542,2020-08-28,Pennsylvania,Chester,2900 block of W 2nd St,1,3,4,2020,Pa.,PA,"2900 W 2nd St, Chester, PA"
1777607,2020-08-27,Oregon,Portland,10500 block of NE Halsey St,1,3,4,2020,Ore.,OR,"10500 NE Halsey St, Portland, OR"
1777180,2020-08-26,Michigan,Pontiac,252 Carriage Circle Dr,3,1,4,2020,Mich.,MI,"252 Carriage Circle Dr, Pontiac, MI"
1773194,2020-08-24,California,Sacramento,1200 block of Helena Ave,1,3,4,2020,Calif.,CA,"1200 Helena Ave, Sacramento, CA"
1773996,2020-08-24,Virginia,Richmond,2300 block of Bethel St,1,4,5,2020,Va.,VA,"2300 Bethel St, Richmond, VA"
1772513,2020-08-23,New York,Brooklyn,2946 W 23rd St,1,3,4,2020,N.Y.,NY,"2946 W 23rd St, Brooklyn, NY"
1772680,2020-08-23,Tennessee,Somerville,1100 block of Brewer Rd,1,4,5,2020,Tenn.,TN,"1100 Brewer Rd, Somerville, TN"
1772764,2020-08-22,Illinois,Rockford,1300 block of 10th St,1,3,4,2020,Ill.,IL,"1300 10th St, Rockford, IL"
1772174,2020-08-22,Alabama,Bessemer (Hueytown),Allison Bonnet Memorial Dr and Rutledge Dr,1,3,4,2020,Ala.,AL,"Allison Bonnet Memorial Dr and Rutledge Dr, Bessemer (Hueytown), AL"
1768125,2020-08-18,Pennsylvania,Philadelphia,3000 block of Cumberland St,1,4,5,2020,Pa.,PA,"3000 Cumberland St, Philadelphia, PA"
1767402,2020-08-17,Texas,Dayton,County Rd 4901,3,2,5,2020,Texas,TX,"County Rd 4901, Dayton, TX"
1765624,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,4,2020,Ohio,OH,"700 Chalfonte Pl, Cincinnati, OH"
1766380,2020-08-16,Colorado,Denver,W Alameda Ave and S Federal Blvd,2,4,6,2020,Colo.,CO,"W Alameda Ave and S Federal Blvd, Denver, CO"
1765658,2020-08-16,Kentucky,Lexington,1000 block of Newtown Ct,1,3,4,2020,Ky.,KY,"1000 Newtown Ct, Lexington, KY"
1766423,2020-08-16,Ohio,Cincinnati,700 block of Chalfonte Pl,1,3,4,2020,Ohio,OH,"700 Chalfonte Pl, Cincinnati, OH"
1765636,2020-08-16,Ohio,Cincinnati,70 E McMicken Ave,2,9,11,2020,Ohio,OH,"70 E McMicken Ave, Cincinnati, OH"
1765705,2020-08-15,Connecticut,New Haven,Rosette St and Hurlburt St,1,5,6,2020,Conn.,CT,"Rosette St and Hurlburt St, New Haven, CT"
1764756,2020-08-15,Alabama,Troy,4100 US-231 S,2,3,5,2020,Ala.,AL,"4100 US-231 S, Troy, AL"
1765336,2020-08-15,Michigan,Belleville,24914 Martinsville Rd,4,0,4,2020,Mich.,MI,"24914 Martinsville Rd, Belleville, MI"
1762951,2020-08-12,New Jersey,Newark,N 12th St,1,4,5,2020,N.J.,NJ,"N 12th St, Newark, NJ"
1762997,2020-08-12,Ohio,Dayton,2049 Catalpa Dr,1,3,4,2020,Ohio,OH,"2049 Catalpa Dr, Dayton, OH"
1758966,2020-08-09,District of Columbia,Washington,3300 block of Dubois Pl SE,1,21,22,2020,,DC,"3300 Dubois Pl SE, Washington, DC"
1758774,2020-08-08,New York,Albany,First St and Quail St,1,3,4,2020,N.Y.,NY,"First St and Quail St, Albany, NY"
1759237,2020-08-08,Alabama,Birmingham (Ensley),426 18th St,1,5,6,2020,Ala.,AL,"426 18th St, Birmingham (Ensley), AL"
1759425,2020-08-08,Kentucky,Paducah,900 block of Boyd St,1,4,5,2020,Ky.,KY,"900 Boyd St, Paducah, KY"
1757380,2020-08-06,California,Oakland,4500 block of Fairfax Ave,1,3,4,2020,Calif.,CA,"4500 Fairfax Ave, Oakland, CA"
1754613,2020-08-04,California,Beverly Hills,13200 Mulholland Dr,1,4,5,2020,Calif.,CA,"13200 Mulholland Dr, Beverly Hills, CA"
1754640,2020-08-04,Missouri,Saint Louis,5300 block of Bircher Blvd,1,3,4,2020,Mo.,MO,"5300 Bircher Blvd, Saint Louis, MO"
1754672,2020-08-04,Connecticut,Hartford,818 Windsor St,1,5,6,2020,Conn.,CT,"818 Windsor St, Hartford, CT"
1752100,2020-08-01,Illinois,Chicago,100 block of N Laporte Ave,1,4,5,2020,Ill.,IL,"100 N Laporte Ave, Chicago, IL"
1753235,2020-08-01,Texas,Pointblank,4411 Counts Rd,2,3,5,2020,Texas,TX,"4411 Counts Rd, Pointblank, TX"
1751949,2020-08-01,Colorado,Denver,3000 block of W Virginia Ave,1,4,5,2020,Colo.,CO,"3000 W Virginia Ave, Denver, CO"
1752019,2020-07-31,Pennsylvania,Philadelphia,2500 block of Ingersoll St,1,3,4,2020,Pa.,PA,"2500 Ingersoll St, Philadelphia, PA"
1749746,2020-07-29,Missouri,Saint Louis,5500 block of Floy Ave,3,2,5,2020,Mo.,MO,"5500 Floy Ave, Saint Louis, MO"
1749873,2020-07-29,Ohio,Elyria,537 Willow Park Rd,5,0,5,2020,Ohio,OH,"537 Willow Park Rd, Elyria, OH"
1749281,2020-07-28,Delaware,Wilmington,1100 block of Beech St,2,2,4,2020,Del.,DE,"1100 Beech St, Wilmington, DE"
1748134,2020-07-27,Washington,Federal Way,2410 S 312th St,1,3,4,2020,Wash.,WA,"2410 S 312th St, Federal Way, WA"
1747700,2020-07-27,Illinois,Chicago,705 E 92nd Pl,1,4,5,2020,Ill.,IL,"705 E 92nd Pl, Chicago, IL"
1746441,2020-07-26,Michigan,Flint,4462 Corunna Rd,1,3,4,2020,Mich.,MI,"4462 Corunna Rd, Flint, MI"
1746282,2020-07-26,Kentucky,Louisville,I-64,1,3,4,2020,Ky.,KY,"I-64, Louisville, KY"
1746417,2020-07-26,Colorado,Commerce City,6300 block of Ivanhoe St,1,3,4,2020,Colo.,CO,"6300 Ivanhoe St, Commerce City, CO"
1746430,2020-07-25,Colorado,Denver,East 33rd Ave and Hudson St,2,3,5,2020,Colo.,CO,"East 33rd Ave and Hudson St, Denver, CO"
1746160,2020-07-25,Florida,Miami,2900 block of Northwest 51st St,1,3,4,2020,Fla.,FL,"2900 Northwest 51st St, Miami, FL"
1744407,2020-07-24,Georgia,Atlanta,Sunset Ave NW and Lester St NW,2,2,4,2020,Ga.,GA,"Sunset Ave NW and Lester St NW, Atlanta, GA"
1743168,2020-07-23,Virginia,Fairfield,3700 block of Meadowbridge Rd,1,3,4,2020,Va.,VA,"3700 Meadowbridge Rd, Fairfield, VA"
1744332,2020-07-23,Illinois,Chicago,120th St and Prairie Ave,2,4,6,2020,Ill.,IL,"120th St and Prairie Ave, Chicago, IL"
1740533,2020-07-20,Virginia,Richmond,6850 Forest Hill Ave,1,4,5,2020,Va.,VA,"6850 Forest Hill Ave, Richmond, VA"
1739917,2020-07-19,Michigan,Detroit,9122 Dexter Ave,4,0,4,2020,Mich.,MI,"9122 Dexter Ave, Detroit, MI"
1739658,2020-07-19,District of Columbia,Washington,3600 block of 14th St NW,1,8,9,2020,,DC,"3600 14th St NW, Washington, DC"
1740013,2020-07-19,Illinois,Chicago,11300 block of South Carpenter St,2,3,5,2020,Ill.,IL,"11300 South Carpenter St, Chicago, IL"
1739920,2020-07-19,Michigan,Detroit,McKinney St and Meuse St,1,3,4,2020,Mich.,MI,"McKinney St and Meuse St, Detroit, MI"
1738635,2020-07-18,Illinois,Chicago,1600 block of S Keeler Ave,1,4,5,2020,Ill.,IL,"1600 S Keeler Ave, Chicago, IL"
1736383,2020-07-15,Louisiana,Shreveport,6725 Buncombe Rd,1,3,4,2020,La.,LA,"6725 Buncombe Rd, Shreveport, LA"
1735326,2020-07-15,New York,Brooklyn,President St and Franklin Ave,1,5,6,2020,N.Y.,NY,"President St and Franklin Ave, Brooklyn, NY"
1734064,2020-07-13,Kentucky,Louisville,1200 block of W Hill St,1,3,4,2020,Ky.,KY,"1200 W Hill St, Louisville, KY"
1732365,2020-07-12,Florida,Fort Lauderdale,3000 block of NW 12th Ct,2,2,4,2020,Fla.,FL,"3000 NW 12th Ct, Fort Lauderdale, FL"
1732532,2020-07-12,Mississippi,Como,2965 Hunter Chapel Road,2,4,6,2020,Miss.,MS,"2965 Hunter Chapel Road, Como, MS"
1732229,2020-07-12,Illinois,Chicago,1100 block of N Lawndale Ave,1,4,5,2020,Ill.,IL,"1100 N Lawndale Ave, Chicago, IL"
1733188,2020-07-12,Illinois,Chicago,700 block of W 66th Pl,1,3,4,2020,Ill.,IL,"700 W 66th Pl, Chicago, IL"
1732485,2020-07-12,Louisiana,Baton Rouge,4718 Plank Rd,1,7,8,2020,La.,LA,"4718 Plank Rd, Baton Rouge, LA"
1732993,2020-07-12,New York,Brooklyn,Madison St and Marcus Garvey Blvd,1,3,4,2020,N.Y.,NY,"Madison St and Marcus Garvey Blvd, Brooklyn, NY"
1728683,2020-07-07,New Jersey,Paterson,Harrison St and Carroll St,4,3,7,2020,N.J.,NJ,"Harrison St and Carroll St, Paterson, NJ"
1725571,2020-07-05,Michigan,Detroit,San Juan Dr and W McNichols Rd,2,4,6,2020,Mich.,MI,"San Juan Dr and W McNichols Rd, Detroit, MI"
1725108,2020-07-05,South Carolina,Greenville,1701 White Horse Rd,2,8,10,2020,S.C.,SC,"1701 White Horse Rd, Greenville, SC"
1725802,2020-07-05,Iowa,Davenport,1000 block of W 3rd St,1,3,4,2020,Iowa,IA,"1000 W 3rd St, Davenport, IA"
1726770,2020-07-05,Arkansas,Helena,1317 Perry St,1,3,4,2020,Ark.,AR,"1317 Perry St, Helena, AR"
1725946,2020-07-05,Missouri,Columbia,Volunteer Dr and Grace Ln,2,3,5,2020,Mo.,MO,"Volunteer Dr and Grace Ln, Columbia, MO"
1725690,2020-07-05,Georgia,Atlanta,200 block of Auburn Ave,2,13,15,2020,Ga.,GA,"200 Auburn Ave, Atlanta, GA"
1725145,2020-07-05,Illinois,Chicago,1500 block of S Millard Ave,1,5,6,2020,Ill.,IL,"1500 S Millard Ave, Chicago, IL"
1726034,2020-07-05,Illinois,Freeport,900 block of S Carroll Ave,1,5,6,2020,Ill.,IL,"900 S Carroll Ave, Freeport, IL"
1725025,2020-07-04,Maryland,Temple Hills (Marlow Heights),4600 Dallas Pl,1,3,4,2020,Mass.,MD,"4600 Dallas Pl, Temple Hills (Marlow Heights), MD"
1725407,2020-07-04,Massachusetts,Lynn,134 Fayette St,1,4,5,2020,Maine,MA,"134 Fayette St, Lynn, MA"
1724231,2020-07-04,Michigan,Detroit,8340 Homer St,2,3,5,2020,Mich.,MI,"8340 Homer St, Detroit, MI"
1725098,2020-07-04,Illinois,Chicago,8300 block of S Kingston Ave,1,3,4,2020,Ill.,IL,"8300 S Kingston Ave, Chicago, IL"
1725081,2020-07-04,Illinois,Chicago,6100 block of S Carpenter St,4,4,8,2020,Ill.,IL,"6100 S Carpenter St, Chicago, IL"
1724219,2020-07-04,Mississippi,Jackson,6340 Ridgewood Ct Dr,1,3,4,2020,Miss.,MS,"6340 Ridgewood Ct Dr, Jackson, MS"
1723897,2020-07-03,Alabama,Birmingham (Hoover),2000 Riverchase Galleria,1,3,4,2020,Ala.,AL,"2000 Riverchase Galleria, Birmingham (Hoover), AL"
1723184,2020-07-02,California,Delano,2100 block of Oleander St,2,3,5,2020,Calif.,CA,"2100 Oleander St, Delano, CA"
1722839,2020-07-02,New Jersey,Paterson,N Main St and Jefferson St,1,4,5,2020,N.J.,NJ,"N Main St and Jefferson St, Paterson, NJ"
1721669,2020-06-30,Massachusetts,Boston,14 Circuit St,1,3,4,2020,Maine,MA,"14 Circuit St, Boston, MA"
1720781,2020-06-30,Georgia,Atlanta,Parkway Dr,1,4,5,2020,Ga.,GA,"Parkway Dr, Atlanta, GA"
1720655,2020-06-29,South Dakota,Sioux Falls,902 N Prairie Ave,1,3,4,2020,S.D.,SD,"902 N Prairie Ave, Sioux Falls, SD"
1719693,2020-06-28,Pennsylvania,Philadelphia,1900 block of E Somerset St,2,2,4,2020,Pa.,PA,"1900 E Somerset St, Philadelphia, PA"
1719645,2020-06-27,Arkansas,Blytheville,600 block of Parkway Dr,3,1,4,2020,Ark.,AR,"600 Parkway Dr, Blytheville, AR"
1718847,2020-06-27,California,Red Bluff,10815 State Hwy 99W,3,4,7,2020,Calif.,CA,"10815 State Hwy 99W, Red Bluff, CA"
1718966,2020-06-27,Illinois,Chicago,3100 block of S Rhodes Ave,2,2,4,2020,Ill.,IL,"3100 S Rhodes Ave, Chicago, IL"
1716944,2020-06-25,Connecticut,Bridgeport,527 Huntington Rd,1,3,4,2020,Conn.,CT,"527 Huntington Rd, Bridgeport, CT"
1713668,2020-06-22,Ohio,Columbus,1910 Fountainview Ct,1,4,5,2020,Ohio,OH,"1910 Fountainview Ct, Columbus, OH"
1712342,2020-06-22,North Carolina,Charlotte,1800 block of Beatties Ford Rd,4,5,9,2020,N.C.,NC,"1800 Beatties Ford Rd, Charlotte, NC"
1711487,2020-06-21,Illinois,Chicago,2600 block of W Potomac Ave,1,3,4,2020,Ill.,IL,"2600 W Potomac Ave, Chicago, IL"
1713493,2020-06-21,Texas,Corpus Christi,5802 Everhart Rd,1,3,4,2020,Texas,TX,"5802 Everhart Rd, Corpus Christi, TX"
1711272,2020-06-20,Michigan,Saginaw,Livingston Dr and Tausend St,1,3,4,2020,Mich.,MI,"Livingston Dr and Tausend St, Saginaw, MI"
1710920,2020-06-20,North Carolina,Pinetops,715 E Lashley St,2,2,4,2020,N.C.,NC,"715 E Lashley St, Pinetops, NC"
1710680,2020-06-20,New Jersey,Jersey City,Union St and Ocean Ave,1,4,5,2020,N.J.,NJ,"Union St and Ocean Ave, Jersey City, NJ"
1711285,2020-06-20,New York,Syracuse,Marcellus St and Wyoming St,1,8,9,2020,N.Y.,NY,"Marcellus St and Wyoming St, Syracuse, NY"
1706994,2020-06-16,Iowa,Fort Dodge,900 block of 10th Ave SW,2,2,4,2020,Iowa,IA,"900 10th Ave SW, Fort Dodge, IA"
1704862,2020-06-14,Kentucky,Louisville,531 Franklin St,1,4,5,2020,Ky.,KY,"531 Franklin St, Louisville, KY"
1705346,2020-06-14,Louisiana,New Orleans,600 block of S Lopez St,2,2,4,2020,La.,LA,"600 S Lopez St, New Orleans, LA"
1704879,2020-06-14,Minnesota,Minneapolis,328 W Broadway Ave,1,6,7,2020,Minn.,MN,"328 W Broadway Ave, Minneapolis, MN"
1704415,2020-06-13,New York,Wyandanch,76 Grand Blvd,1,7,8,2020,N.Y.,NY,"76 Grand Blvd, Wyandanch, NY"
1704727,2020-06-13,District of Columbia,Washington,3100 block of Waclark Pl SE,2,5,7,2020,,DC,"3100 Waclark Pl SE, Washington, DC"
1704580,2020-06-13,Georgia,Atlanta,69 Mason Ave NE,2,5,7,2020,Ga.,GA,"69 Mason Ave NE, Atlanta, GA"
1704116,2020-06-13,Missouri,Saint Louis,3103 N Grand Blvd,2,4,6,2020,Mo.,MO,"3103 N Grand Blvd, Saint Louis, MO"
1704217,2020-06-12,New York,Bronx,E 233rd St and Bronx River Pkwy,1,3,4,2020,N.Y.,NY,"E 233rd St and Bronx River Pkwy, Bronx, NY"
1703055,2020-06-11,Texas,Houston,5840 Glenmont Dr,2,4,6,2020,Texas,TX,"5840 Glenmont Dr, Houston, TX"
1703044,2020-06-11,Louisiana,Monroe,1101 Richwood Road 2,6,0,6,2020,La.,LA,"1101 Richwood Road 2, Monroe, LA"
1701714,2020-06-10,California,Paso Robles,900 Park St,2,4,6,2020,Calif.,CA,"900 Park St, Paso Robles, CA"
1702372,2020-06-10,California,Sacramento,68th Avenue and Della Circle,1,4,5,2020,Calif.,CA,"68th Avenue and Della Circle, Sacramento, CA"
1701382,2020-06-10,Ohio,Toledo,1100 block of Baker St,1,3,4,2020,Ohio,OH,"1100 Baker St, Toledo, OH"
1701491,2020-06-09,California,Vallejo,100 block of Cynthia Ave,2,3,5,2020,Calif.,CA,"100 Cynthia Ave, Vallejo, CA"
1701426,2020-06-09,Pennsylvania,Philadelphia,600 block of N 8th St,1,6,7,2020,Pa.,PA,"600 N 8th St, Philadelphia, PA"
1700234,2020-06-07,Illinois,Robbins,13600 block of Central Park Ave,1,3,4,2020,Ill.,IL,"13600 Central Park Ave, Robbins, IL"
1699211,2020-06-07,Missouri,Sikeston,915 Plantation Blvd,2,7,9,2020,Mo.,MO,"915 Plantation Blvd, Sikeston, MO"
1698987,2020-06-07,Illinois,Chicago,50 block of S Seeley Ave,1,3,4,2020,Ill.,IL,"50 S Seeley Ave, Chicago, IL"
1698868,2020-06-06,California,Sacramento,Gardendale Rd and 29th St,1,4,5,2020,Calif.,CA,"Gardendale Rd and 29th St, Sacramento, CA"
1698306,2020-06-06,Missouri,Kansas City,E 18th St and Vine St,1,4,5,2020,Mo.,MO,"E 18th St and Vine St, Kansas City, MO"
1697453,2020-06-04,Alabama,Valhermoso Springs,522 Talucah Rd,7,0,7,2020,Ala.,AL,"522 Talucah Rd, Valhermoso Springs, AL"
1695998,2020-06-02,Texas,Dallas,7460 S Westmoreland Rd,1,3,4,2020,Texas,TX,"7460 S Westmoreland Rd, Dallas, TX"
1693340,2020-05-31,Mississippi,Gulfport,S Carolina Ave and Polk St,1,5,6,2020,Miss.,MS,"S Carolina Ave and Polk St, Gulfport, MS"
1693064,2020-05-30,Texas,Houston,9635 Scott St,1,4,5,2020,Texas,TX,"9635 Scott St, Houston, TX"
1692496,2020-05-30,North Carolina,Gastonia,3000 block of Earl Ln,1,5,6,2020,N.C.,NC,"3000 Earl Ln, Gastonia, NC"
1693246,2020-05-30,Florida,Altha,21281 Apachee Rd,2,4,6,2020,Fla.,FL,"21281 Apachee Rd, Altha, FL"
1691440,2020-05-28,Pennsylvania,Philadelphia,300 block of N 55th St,1,3,4,2020,Pa.,PA,"300 N 55th St, Philadelphia, PA"
1690369,2020-05-27,Massachusetts,Boston,5 Ames St,1,4,5,2020,Maine,MA,"5 Ames St, Boston, MA"
1690524,2020-05-27,Ohio,Cleveland,12800 Euclid Ave,1,3,4,2020,Ohio,OH,"12800 Euclid Ave, Cleveland, OH"
1688753,2020-05-26,South Carolina,Bowman,Dibble St and Rail St,3,5,8,2020,S.C.,SC,"Dibble St and Rail St, Bowman, SC"
1688917,2020-05-26,Illinois,Chicago,W Washington Blvd and N Hamlin Blvd,2,2,4,2020,Ill.,IL,"W Washington Blvd and N Hamlin Blvd, Chicago, IL"
1687414,2020-05-24,Alabama,Danville,68 Flint Creek Pvt Dr,3,1,4,2020,Ala.,AL,"68 Flint Creek Pvt Dr, Danville, AL"
1686685,2020-05-23,Illinois,Chicago,3911 W Grenshaw St,1,3,4,2020,Ill.,IL,"3911 W Grenshaw St, Chicago, IL"
1687381,2020-05-23,Mississippi,Jackson,2300 block of Oakhurst Dr,1,4,5,2020,Miss.,MS,"2300 Oakhurst Dr, Jackson, MS"
1687097,2020-05-23,Michigan,Flint,4100 block of Minerva St,1,3,4,2020,Mich.,MI,"4100 Minerva St, Flint, MI"
1687027,2020-05-23,South Carolina,Jonesville,100 block of Dover Rd,2,5,7,2020,S.C.,SC,"100 Dover Rd, Jonesville, SC"
1686615,2020-05-23,Illinois,Rock Island,800 14 1/2 St,1,4,5,2020,Ill.,IL,"800 14 1/2 St, Rock Island, IL"
1686015,2020-05-22,Ohio,Cleveland,11921 Miles Ave,1,3,4,2020,Ohio,OH,"11921 Miles Ave, Cleveland, OH"
1683810,2020-05-20,Texas,Houston,6918 Landor St,2,3,5,2020,Texas,TX,"6918 Landor St, Houston, TX"
