title,day,start,end,format,zip_code,address,virtual,details,tags,type,url
Bread & Roses Men'S Stag,Saturday,10:30AM,11:30AM,Hybrid,90272,"801 Via De La Paz  Pacific Palisades, CA 90272",ID: 884 1507 5069PH: 1(669) 900-6833PW: BNR2021,This meeting is in an Club.,Open,Men,https://lacoaa.org/meeting-details.php?id=6543
The Hut Speaker Participation,Tuesday,7:00PM,,Person,91016,"223 S Encinitas Ave   Monrovia, CA 91016",,This meeting is held at First Baptist Church of Monrovia 91016,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=6560
Rush Hour Meeting,Friday,5:30PM,,Person,90066,"12720 Washington Blvd  Los Angeles, CA 90066",,,Discussion; Open; Speaker,Newcomer,https://lacoaa.org/meeting-details.php?id=6569
Sunday Tropical 10Am,Sunday,10:00AM,11:30AM,Person,90026,"1773 Griffith Park Blvd  Los Angeles, CA 90026",,,Big Book; Birthday; Meditation; Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=6573
Big Book Comes Alive,Tuesday,8:00PM,9:15PM,Hybrid,90027,"2060 N Vermont Ave  Los Angeles, CA 90027",ID: 82694917891PH: (669) 900-6833PW:,,Big Book; Birthday; Closed; Cross Talk Permitted; Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=6578
Hollywood Young People'S,Sunday,6:30PM,7:30PM,Hybrid,90069,"621 N Robertson Blvd  West Hollywood, CA 90069",ID: 803 689 016PH: PW: LasPalmas,,Open; Speaker,Young People,https://lacoaa.org/meeting-details.php?id=6625
Sobriety & Beyond,Thursday,6:30PM,8:00PM,Person,90640,"2518 W Beverly Blvd  Montebello, CA 90640",,This meeting is in a meeting hall.,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=6629
Solutions By The Sea,Saturday,7:20AM,8:20AM,Person,90265,"21150 Pacific Coast Hwy  Pacific Palisades, CA 90265",,This meeting is in a restaurant.,Closed; Discussion; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=6644
Venice Whole Book Study,Sunday,5:30PM,6:30PM,Person,90403,"2439 Wilshire Blvd  Santa Monica, CA 90403",,This meeting is in the Douglas Park hall.,Big Book; Discussion; Open; Speaker,Newcomer,https://lacoaa.org/meeting-details.php?id=6667
Old Time Aa Speaker Participation,Friday,7:00PM,8:30PM,Person,90043,"4808 Crenshaw Blvd  Los Angeles, CA 90043",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=6681
Malibu Bluffs Big Book Study,Sunday,9:30AM,10:30AM,Person,90265,"24250 CA-1 Malibu Bluffs Park Malibu, CA 90265",,,Big Book; Discussion; Open; Speaker,Newcomer,https://lacoaa.org/meeting-details.php?id=6758
Hollywood Young Peoples (Hypaa),Wednesday,8:00PM,,Hybrid,90069,"621 N Robertson Blvd  West Hollywood, CA 90069",ID: 535 284 646PH: 1(669) 900-9128PW: LasPalmas,,Discussion; Open; Speaker,Young People,https://lacoaa.org/meeting-details.php?id=6762
South Bay Trudgers,Thursday,7:30PM,9:00PM,Person,90501,"3525 Maricopa St.  Torrance, CA 90501",,,Closed; Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=6764
Promptly Admitted,Friday,12:30PM,1:30PM,Person,90405,"633 Kensington Rd  Santa Monica, CA 90405",,This meeting is in a community center.,Closed; Discussion,No Types Set,https://lacoaa.org/meeting-details.php?id=6766
Echo Park Aa,Monday,8:00PM,9:00PM,Person,90026,"1226 N Alvarado St  Los Angeles, CA 90026",,,Discussion; Open; Speaker,Newcomer,https://lacoaa.org/meeting-details.php?id=6795
B B Cover To Cover,Friday,7:00PM,8:00PM,Person,90603,"16153 Russell St  Whittier, CA 90603",,This meeting is in a Church,Big Book; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=6828
Rush Hour Meeting,Tuesday,5:30PM,,Person,90066,"12720 Washington Blvd  Los Angeles, CA 90066",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=6833
Rush Hour Meeting,Thursday,5:30PM,,Person,90066,"12720 Washington Blvd  Los Angeles, CA 90066",,,Discussion; Open; Speaker,Newcomer,https://lacoaa.org/meeting-details.php?id=6835
9416 Discussion,Sunday,6:00PM,7:00PM,Person,91006,"4165 Live Oak Ave  Arcadia, CA 91006",,,Open; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=6867
Rag Tag 12&12,Tuesday,7:30PM,8:30PM,Person,90026,"1226 N Alvarado Street  Los Angeles, CA 90026",,,12 Steps & 12 Traditions; Discussion; Open; Speaker; Tag Participation,No Types Set,https://lacoaa.org/meeting-details.php?id=6886
Courage To Change,Monday,7:30PM,,Person,90020,"309 S Oxford Ave  Los Angeles, CA 90020",,,Discussion; Open; Speaker,NewcomerYoung People,https://lacoaa.org/meeting-details.php?id=6896
Attitude Adjustment,Thursday,7:00AM,,Person,90221,"401 N Bullis Rd  Compton, CA 90221",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=6900
Monday Attitude Adjustment,Monday,7:00AM,,Person,90221,"401 N Bullis Rd  Compton, CA 90221",,,Closed,No Types Set,https://lacoaa.org/meeting-details.php?id=6902
Tuesday Morning Meeting,Tuesday,7:00AM,,Person,90221,"401 N Bullis Rd  Compton, CA 90221",,,Closed,No Types Set,https://lacoaa.org/meeting-details.php?id=6903
Attitude Adjustment,Wednesday,7:00AM,,Person,90221,"401 N Bullis Rd  Compton, CA 90221",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=6905
Mount Washington Group,Thursday,7:30PM,8:30PM,Person,90065,"511 W Ave 46  Los Angeles, CA 90065",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=6910
Friday Night Prime Time Speaker Mtg,Friday,7:30PM,8:30PM,Person,90403,"2439 Wilshire Blvd  Santa Monica, CA 90403",,This meeting is in the park hall.,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=6921
Depth And Weight Group,Tuesday,8:00PM,9:15PM,Person,90723,"8021 Rosecrans Ave  Paramount, CA 90723",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=6975
Join The Tribe Men'S Stag,Friday,7:00PM,8:00PM,Person,91104,"520 E Orange Grove Blvd  Pasadena, CA 91104",,,Closed,Men,https://lacoaa.org/meeting-details.php?id=7022
El Sereno Speaker,Friday,6:30PM,8:00PM,Person,91801,"101 S Atlantic Blvd  Alhambra, CA 91801",,This meeting is at the First Baptist Church of Alhambra. Cross street is Main St.,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7033
Rainbow Room Wednesday Night,Wednesday,7:30PM,8:30PM,Person,91106,"997 E Walnut St  Pasadena, CA 91106",,,Birthday; Discussion; Open; Speaker,GayLesbianLGBTQTransgender,https://lacoaa.org/meeting-details.php?id=7036
Host Of Friends,Thursday,7:30PM,,Person,90036,"5750 W Olympic Blvd  Los Angeles, CA 90036",,,Closed; Discussion; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7053
Dead Man Talking Men'S Stag,Friday,8:00PM,9:30PM,Hybrid,91505,"747 N Whitnall Hwy  Burbank, CA 91505",ID: 899 0611 1837PH: (213) 440-3600PW: 010101,This meeting is in a church.,Big Book; Open,Men,https://lacoaa.org/meeting-details.php?id=7060
Happy Retreads 12&12,Saturday,4:00PM,,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7134
Road'S End Men'S Stag,Monday,7:00PM,8:00PM,Person,91202,"1211 N Brand Blvd  Glendale, CA 91202",,This meeting is in a church.,Open,Men,https://lacoaa.org/meeting-details.php?id=7150
Happy Retreads,Monday,4:00PM,,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7158
Happy Retreads,Tuesday,4:00PM,,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7159
Happy Retreads,Wednesday,4:00PM,,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7160
Happy Retreads,Thursday,4:00PM,,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7161
Happy Retreads,Friday,4:00PM,,Person,90254,"702 11th Pl  Hermosa Beach, CA 90254",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7162
Mixed Bag,Saturday,6:00PM,,Person,90036,"5750 W Olympic Blvd  Los Angeles, CA 90036",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7167
Easy Does It Book Study,Wednesday,7:30PM,8:30PM,Person,90036,"5750 W Olympic Blvd  Los Angeles, CA 90036",,,Big Book; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7171
Cup Of Lava Men'S Stag,Saturday,7:30AM,8:30AM,Person,90272,"941 Temescal Canyon Rd  Pacific Palisades, CA 90272",,,Closed; Discussion,Men,https://lacoaa.org/meeting-details.php?id=7185
Speaker Questions & Answers,Saturday,7:30PM,8:30PM,Person,90039,"3367 Glendale Blvd  Los Angeles, CA 90039",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7194
Super Studs Mens Stag,Friday,8:00PM,9:00PM,Person,90027,"4607 Prospect Ave  Los Angeles, CA 90027",,This meeting is at a Church,Big Book,Men,https://lacoaa.org/meeting-details.php?id=7198
Housecleaning,Thursday,6:30PM,7:30PM,Hybrid,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",ID: 512 125 434PH: (669) 900-6833PW: No PW,This meeting is in a Center,Discussion; Open; Speaker,LGBTQNewcomer,https://lacoaa.org/meeting-details.php?id=7199
Burbank Group Candlelight Participation,Monday,10:00PM,,Hybrid,91504,"637 S Victory Blvd  Burbank, CA 91504",ID: 818 565 5691PH: PW: winona,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7213
Burbank Group Candlelight Participation,Tuesday,10:00PM,,Hybrid,91502,"637 S Victory Blvd  Burbank, CA 91502",ID: 818 565 5691PH: PW: winona,This meeting is in a meeting hall.,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7214
Burbank Group Candlelight Participation,Wednesday,10:00PM,11:00PM,Hybrid,91502,"637 S Victory Blvd  Burbank, CA 91502",ID: 8185655691PH: PW: winona,This meeting is in a meeting hall.,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7215
City Solutions,Monday,7:45PM,8:45PM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in a Center,Discussion; Open; Speaker,LGBTQ,https://lacoaa.org/meeting-details.php?id=7250
On Awakening,Sunday,9:00AM,10:00AM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in a Center,Discussion; Open; Speaker,LGBTQ,https://lacoaa.org/meeting-details.php?id=7279
The Tonight Show,Saturday,10:00PM,11:00PM,Person,90066,"12720 Washington Blvd  Los Angeles, CA 90066",,,12 Steps & 12 Traditions; Birthday; Open; Speaker,NewcomerYoung People,https://lacoaa.org/meeting-details.php?id=7283
We Are Not A Glum Lot,Thursday,10:00PM,11:00PM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in a Center. It is the the large rear room. The meeting does not require masks.,Cross Talk Permitted; Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7284
Third Tradition Group,Monday,11:00PM,12:00PM,Person,90230,"6666 Green Valley Circle  Culver City, CA 90230",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7303
Third Tradition Group,Wednesday,11:00PM,,Person,90230,"6666 Green Valley Circle  Culver City, CA 90230",,,Discussion; Open,Young People,https://lacoaa.org/meeting-details.php?id=7316
Attitude Adjustment,Saturday,7:00AM,,Person,90250,"12130 Birch Ave  Hawthorne, CA 90250",,This meeting is in an Alano club.,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7328
Westside We Agnostics,Tuesday,7:00PM,8:00PM,Person,90403,"2439 Wilshire Blvd  Santa Monica, CA 90403",,This meeting is in the Douglas Park clubhouse at the corner of Wilshire and 25th Street in Santa Monica.,Discussion; Open; Speaker,Atheist/AgnosticNewcomer,https://lacoaa.org/meeting-details.php?id=7343
Fast Break West Promises,Monday,6:30AM,7:30AM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in a Center,Discussion; Meditation; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7346
West Hollywood Young Peoples,Thursday,8:00PM,,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in a Center,Discussion; Open; Speaker,LGBTQYoung People,https://lacoaa.org/meeting-details.php?id=7366
See You Next Tuesday,Tuesday,8:30PM,9:30PM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7373
Tuesday After Work,Tuesday,6:30PM,,Hybrid,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",ID: PH: 6699009128402162935919025PW:,This meeting is in a Center,Discussion; Open,LGBTQ,https://lacoaa.org/meeting-details.php?id=7375
Topanga Friday Night Step Study,Friday,7:30PM,8:30PM,Hybrid,90290,"269 Old Topanga Canyon Rd  Topanga, CA 90290",ID: 729 697 643PH: 1(669) 900-9128PW: Topanga!,,12 Steps & 12 Traditions; Discussion; Open; Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=7384
Sunrise,Monday,6:00AM,,Person,91214,"4011 Dunsmore Ave  Glendale, CA 91214",,This meeting is in an Alano club.,Big Book; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7386
Sunrise,Friday,6:00AM,,Person,91214,"4011 Dunsmore Ave  Glendale, CA 91214",,This meeting is in an Alano club.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7387
Sunrise,Thursday,6:00AM,,Person,91214,"4011 Dunsmore Ave  Glendale, CA 91214",,This meeting is in an Alano club.,As Bill Sees It; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7388
The Upper Room,Tuesday,12:00PM,,Person,90045,"7299 Manchester  Los Angeles, CA 90045",,This meeting is in a church.  Mask are required to be admitted.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7473
On The Way Home,Friday,4:00PM,5:30PM,Person,90723,"8021 Rosecrans Ave  Paramount, CA 90723",,,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7484
Noon Discussion,Thursday,12:00PM,,Person,91601,"11455 Chandler Blvd  Los Angeles, CA 91601",,This meeting is in a meeting hall.,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7541
Noon Discussion,Friday,12:00PM,,Person,91601,"11455 Chandler Blvd  Los Angeles, CA 91601",,This meeting is in a meeting hall.,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7542
Tell It Like It Is,Thursday,7:00PM,8:30PM,Person,91016,"122 S California Ave  Monrovia, CA 91016",,,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7548
Good Morning Malibu,Tuesday,7:00AM,8:00PM,Person,90265,"24250 Pacific Coast Hwy  Malibu, CA 90265",,This meeting meets Monday - Friday outside at Malibu Bluffs Park behind the park building.,Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7643
Book Study Share,Tuesday,6:30AM,7:30AM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in a Center,Big Book; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7655
As Bill Sees It,Wednesday,6:30AM,7:30AM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in a Center,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7674
Brunswick Patio,Friday,8:00PM,9:00PM,Person,90027,"2930 Hyperion Ave  Los Angeles, CA 90027",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7692
Candlelight Participation,Saturday,7:00PM,8:30PM,Person,90241,"10801 Downey Ave  Downey, CA 90241",,,Candlelight,No Types Set,https://lacoaa.org/meeting-details.php?id=7693
Sunrise,Saturday,6:00AM,,Person,91214,"4011 Dunsmore Ave  Glendale, CA 91214",,This meeting is in an Alano club.,Daily Reflections; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7722
Twelve And Twelve,Wednesday,6:00AM,8:00AM,Person,91214,"4011 Dunsmore Ave  Glendale, CA 91214",,This meeting is in an Alano club.,12 Steps & 12 Traditions; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7723
Almost Friday,Thursday,8:30AM,9:30AM,Person,90026,"1226 N. Alvarado St   Los Angeles, CA 90026",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7724
Sunrise Group B B Spkr Participation,Saturday,8:15AM,9:30AM,Hybrid,91602,"11031 Camarillo St.  North Hollywood, CA 91602",ID: PH: 1(669) 900-9128PW: 862020,"This meeting is in a church, street parking available.",Discussion; Open; Speaker; Step Meeting,No Types Set,https://lacoaa.org/meeting-details.php?id=7735
Sunset Speaker Workshop With Asl,Thursday,7:00PM,8:30PM,Hybrid,91403,"5056 Van Nuys Blvd  Sherman Oaks, CA 91403",ID: 862 2597 2363 PH: 1(669) 900-9128PW: 862020,This meeting is held at a community center.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7736
West Adams Group,Sunday,7:30PM,9:00PM,Person,90089,"835 W 34th St Room 104 Los Angeles, CA 90089",,,Discussion; Open; Speaker,Newcomer,https://lacoaa.org/meeting-details.php?id=7761
There Is A Solution Men'S Stag,Thursday,6:30PM,7:30PM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is no longer meeting on Zoom. We are in the Log Cabin only.,Closed; Discussion; Speaker,LGBTQMen,https://lacoaa.org/meeting-details.php?id=7771
The Week That Was Mens Stag,Monday,8:00PM,9:30PM,Person,90265,"3625 Winter Canyon Rd  Malibu, CA 90265",,,Birthday; Closed; Digital Basket; Discussion; Speaker,Men,https://lacoaa.org/meeting-details.php?id=7774
Language Of The Heart,Sunday,2:30PM,,Person,91204,"123 W Windsor Rd  Glendale, CA 91204",,This meeting is in an Alano club.,Discussion; Open,Newcomer,https://lacoaa.org/meeting-details.php?id=7782
Moorpark 9Am Good Morning Participation,Monday,9:00AM,10:00AM,Person,91604,"12355 Moorpark St  Studio City, CA 91604",,This meeting is at a Church,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7792
Good Morning Participation,Wednesday,9:00AM,10:00AM,Person,91604,"12355 Moorpark St  Studio City, CA 91604",,This meeting is at a Church,Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7794
Moorpark 9Am 12X12,Thursday,9:00AM,10:00AM,Person,91604,"12355 Moorpark St  Studio City, CA 91604",,This meeting is at a Church,12 Steps & 12 Traditions; Discussion; Open,No Types Set,https://lacoaa.org/meeting-details.php?id=7795
3Rd Of July,Monday,6:15PM,7:15PM,Person,90069,"621 N Robertson Blvd  West Hollywood, CA 90069",,,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7801
The Uncommon Sense Men'S Stag,Saturday,8:00AM,,Hybrid,90405,"3400 Barnard Way  Santa Monica, CA 90405",ID: 461 932 6474PH: PW: B2B,,Big Book; Closed,Men,https://lacoaa.org/meeting-details.php?id=7805
Epiphany,Saturday,12:30PM,1:30PM,Person,90069,"626 N Robertson Blvd  West Hollywood, CA 90069",,This meeting is in the West Hollywood Recovery Center in room 1.  2 hour Validated Parking in the West Hollywood Library Structure.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7823
Rose City Speakers,Thursday,8:00PM,9:00PM,Person,91107,"3700 E Sierra Madre Blvd  Pasadena, CA 91107",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7844
Shivering Denizens,Monday,7:00AM,8:00AM,Person,90026,"1226 N. Alvarado St  Los Angeles, CA 90026",,,Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7858
Sunday Am Daily Reflections,Sunday,10:15AM,11:15AM,Person,90401,"116 Santa Monica Blvd  Santa Monica, CA 90401",,This meeting is in a restaurant.,Discussion; Open; Speaker,No Types Set,https://lacoaa.org/meeting-details.php?id=7864
