assessor_identification_number,taxrate_area,administrative_region_number,common_area_key,year_sold_to_state,recording_date,land_value,improvement_value,gross_personal_property_key,filler,fixture_value,real_estate_exemption,personal_property_exemption,fixture_exemption_value,homeowner's_exemption,first_owner_assessee_name,first_owner_assessee_name_overflow,second_owner_assessee_name,special_name_assessee,situs_address_key,situs_address_date_of_last_change,situs_address_postal_city_code,situs_address_house_number,situs_address_fraction,situs_address_direction,situs_address_unit,situs_address_zip_code,situs_address_street_name,situs_address_city_and_state,mail_address_key,mail_address_date_of_last_change,mail_address_postal_city_code,mail_address_house_number,mail_address_fraction,mail_address_direction,mail_address_unit,mail_address_zip_code,mail_address_street_name,mail_address_city_and_state,legal_description_-_last_line_narrative,legal_description_-_last_line_lot,legal_description_-_last_line_division,legal_description_-_last_line_region,legal_description_line_one,legal_description_line_two,legal_description_line_three,legal_description_line_four,legal_description_line_five,zoning_code,use_code,effective_year,year_built,building_-_square_feet_-_main
8575016003,3610,5.0,0,0,19670145,78793,126590,4,0,0,205383,6000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,NATIVITY,,D,19950605,25,10929,,,,917310000,SAINT LOUIS DR,EL MONTE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,"TRACT NO 13389 LOT COM S 22Â15'40"" W",231.42 FT FROM MOST E COR OF LOT 1 TH,"N 67Â44'20"" W 184 FT TH S 22Â15'40"" W TO",SW LINE OF SD LOT TH SE AND FOLLOWING,BDRY LINE OF SD LOT TO BEG PART OF,EMR4YY,7200,1950,1946,5531
8575016004,3610,5.0,0,0,19670145,237814,474592,4,0,0,712406,20000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,NATIVITY,,D,19950605,25,10907,,,,917310000,SAINT LOUIS DR,EL MONTE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,1,,,TRACT NO 13389 LOT COM AT MOST E COR OF,LOT 14 TH SW AND FOLLOWING BDRY LINE OF,LOT 1 TO A PT SE ON A CRUVE CONCAVE TO,NE RADIUS EQUALS 430 FT 51.35 FT AND S,"22Â15'40"" W FROM BEG TH N 22Â15'40"" E TO",EMR4YY,7200,1951,1947,26487
8588004018,9285,5.0,0,0,19670145,56598,208717,Ã¿,0,0,265315,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,92,9451,,,,917800000,BROADWAY,TEMPLE CITY CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF S 170 FT,7,,,MISSION VIEW ACRES W 105 FT OF E 350 FT,,,,,TCR105*,7100,0,0,0
8588004020,9285,5.0,0,0,19670145,86497,17914,Ã¿,0,0,104411,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,92,5521,,,,917800000,CLOVERLY AVE,TEMPLE CITY CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,257.49 FT OF,7,,,MISSION VIEW ACRES THAT PART EX OF ST IN,LONGDEN LTG DIST OF E 190 FT OF S,,,,TCR105,2700,1949,1949,32300
8588004021,9281,5.0,0,0,19670145,45270,294439,Ã¿,0,0,339709,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,92,5541,,,,917800000,CLOVERLY AVE,TEMPLE CITY CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,257.49 FT OF,7,,,MISSION VIEW ACRES THAT PART OUTSIDE,LONGDEN LTG DIST OF E 190 FT OF S,,,,TCR105*,7100,1949,1949,9317
8588004022,9281,5.0,0,0,19670145,37569,226486,4,0,0,264055,10000,0,0,ARCHDIOCESE OF L A EDUC AND,,,,D,19930701,92,5605,,,,917800000,CLOVERLY AVE,TEMPLE CITY CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,7,,,MISSION VIEW ACRES LOT COM N 9Â16' W,380.49 FT FROM SE COR OF LOT 7 TH NW ON,SW LINE OF CLOVERLY AVE 100 FT WITH A,UNIFORM DEPTH OF 125 FT S 80Â44' W,PART OF LOTS 5 AND,TCR105*,7100,1958,1958,7424
8588004023,9285,5.0,0,0,19670145,28737,3136,Ã¿,0,0,31873,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,19930701,92,5521,,,,917800000,CLOVERLY AVE,TEMPLE CITY CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,7,,,MISSION VIEW ACRES THAT PART IN LONGDEN,LTG DIST OF LOTS 5 AND 7 D A F LOT COM N,9Â16' W 257.49 FT FROM SE COR OF LOT 7,TH N 9Â16' W 123 FT TH S 80Â44' W,125 FT TH N 9Â16' W 100 FT TH N 80Â44' E,TCR105,7200,1956,1956,9350
8588004024,9281,5.0,0,0,19670145,622889,3816042,4,0,0,4437062,40000,0,0,ARCHDIOCESE OF L A EDUCATION AND,WELFARE CORP,ST LUKE,,D,19930701,92,5521,,,,917800000,CLOVERLY AVE,TEMPLE CITY CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,7,,,MISSION VIEW ACRES THAT PART EX OF ST,OUTSIDE LONGDEN LTG DIST OF LOT COM N 9Â,16' W 257.49 FT FROM SE COR OF LOT 7 TH,N 9Â16' W 123 FT TH S 80Â44' W 125 FT TH,N 9Â16' W 100 FT TH N 80Â44' E 125 FT TH,TCR105*,7100,0,0,0
8608030007,8819,27.0,0,0,19870219,773067,163,Ã¿,0,0,773230,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,,,D,19930701,8,575,,E,,917020000,FOOTHILL BLVD,AZUSA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,12,84,,"AZUSA E 138 AND 1/3 FT OF LOTS 10,11 AND",,,,,AZC1-P*,0109,1923,1923,396
8608030008,2045,27.0,0,0,19670145,231011,444110,4,0,0,675121,20000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST FRANCES OF ROME,,D,19930701,8,734,,N,,917020000,PASADENA AVE,AZUSA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,12,84,,AZUSA S 60 FT OF LOT 8 AND ALL OF LOT 9,AND W 276.66 FT OF LOT 10 AND E 90.66 FT,OF W 276.66 FT OF LOTS 11 AND,,,AZC2-P-R3C*,7200,1952,1952,18901
8608030009,2045,27.0,0,0,19560517,158531,1161993,Ã¿,0,0,1320524,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST FRANCIS OF ROME,,D,19930701,8,509,,E,,917020000,FOOTHILL BLVD,AZUSA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,12,84,,AZUSA W 186 FT OF LOTS 11 AND,,,,,AZC2-P*,7100,0,0,0
8611011029,2045,5.0,0,0,19930701,91706,269519,Ã¿,0,0,361225,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19950605,8,508,,N,,917020000,SOLDANO AVE,AZUSA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,24,48,,"AZUSA W 50 FT OF LOTS 9,10,11 AND 12 AND","ALL OF LOTS 20,21,22 AND 23 AND EX OF ST",,,,AZR2*,7100,0,0,0
8611012020,2045,5.0,0,0,19920206,49799,29414,Ã¿,0,0,79213,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19930701,8,402,,N,,917020000,DALTON AVE,AZUSA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,24,50,,"AZUSA LOTS 21,22,23 AND",,,,,AZR3C*,7100,1926,1926,6072
8655024030,4142,6.0,0,0,20040820,461655,214402,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19940609,30,1432,,,,917410000,STEFFEN ST,GLENDORA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,2,,,*TR=32367*(EX OF ST),,,,,GDE4,0100,1976,1976,1664
8655024038,4142,27.0,0,0,20051122,45259,1063328,4,0,0,1108587,4000,0,0,ARCHDIOCESE OF LOS ANGELES,EDUCATION AND WELFARE CORP,,,D,19950605,30,241,,S,,917410000,VALLEY CENTER AVE,GLENDORA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,POR OF LOT 3,,,,TR=1233 FOR DESC SEE ASSESSOR'S MAPS,,,,,GDE4*,7100,0,0,0
8655024039,4142,27.0,0,0,19650224,203708,1778291,4,0,0,1981999,20000,0,0,ARCHDIOCESE OF L A EDUC AND,,WELFARE CORP ST DOROTHY,,D,19950605,30,215,,S,,917410000,VALLEY CENTER AVE,GLENDORA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"POR OF LOTS 3,4 AND 5",,,,TR=1233 FOR DESC SEE ASSESSOR'S MAPS,,,,,GDE4*,7100,0,0,0
8709092008,3739,6.0,0,0,19871022,322536,13590353,Ã¿,0,0,13721914,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF LA,,,,D,20030519,100,747,,,,917890000,MEADOW PASS RD,WALNUT CA,F,20120516,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,LOT 3,,,,TR=45378 EX OF HIKING AND RIDING TRAIL,,,,,,7100,0,0,0
8730004006,8287,27.0,0,0,19710000,83098,773255,Ã¿,0,0,856353,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,43,440,,N,,917440000,AZUSA AVE,LA PUENTE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,10,,,TRACT NO 517   LOT COM S 28Â13' E,"1886.44 FT AND S 61Â32'45"" W","753.79 FT AND N 75Â15'15"" W 613.82 FT",FROM MOST N COR OF LOT 10 TH N 75Â15',"15"" W 189.95 FT WITH A UNIFORM",LCA15*,7100,0,0,0
8730004032,8287,27.0,0,0,20000102,294436,1358394,4,0,0,1651947,55000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP ST MARTHA,,,D,20060719,57,444,,N,,917440000,AZUSA AVE,LA PUENTE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF LOT 10,,,,TR=517 FOR DESC SEE ASSESSOR'S MAPS POR,,,,,LCA15-A25*,72T0,0,0,0
5807001029,4104,24.0,0,0,19670145,137466,2273612,Ã¿,0,0,2411078,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,HOLY REDEEMER,,D,20041205,58,2367,,,,910200000,DEL MAR RD,MONTROSE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,393,,,TRACT # 1701 LOT EX OF FLOOD CONTROL,EASEMENT ON NW LINE OF DELMAR RD COM SW,THEREON 50 FT FROM MOST E COR OF LOT 392,TH SW ON SD NW LINE AND NW ON NE LINE OF,MONTROSE AVE TO MOST W COR OF LOT 393 TH,LCR3*,7100,2003,1926,9973
5807001030,4104,24.0,0,0,19670145,44817,49610,Ã¿,0,0,94427,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,HOLY REDEEMER,,D,19930701,58,2411,,,,910200000,MONTROSE AVE,MONTROSE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,394,,,TRACT # 1701 LOT COM AT MOST S COR OF,LOT 394 TH NW ON NE LINE OF MONTROSE AVE,"50 FT TH N 31Â28'17"" E TO NE LINE OF SD","LOT TH S 38Â59'30"" E TO SE LINE THEREOF","TH S 31Â01'02"" W 220.92 FT TO BEG",LCR3YY,7100,1931,1928,3965
5807001038,4104,24.0,0,0,19710128,47760,114,4,0,0,47874,20000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,HOLY REDEEMER,,D,20030610,58,2370,,,,910200000,GLENADA AVE,MONTROSE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,TRACT NO 1701,399,,,,,,,,LCR3*,7110,1973,1973,0
5807001041,4104,3.0,0,0,19740226,16955,0,Ã¿,0,0,16955,0,0,0,ARCHDIOCESE OF L A,EDUCATION AND WELFARE CORP,,,D,0,0,0,,,,0,,,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,403,,,TRACT NO 1701   LOT COM AT INTERSECTION,OF SW LINE OF FOOTHILL FRWY WITH A LINE,PARALLEL WITH AND DIST W AT R/A 2 FT,FROM E LINE OF LOT 400 TH S ON SD PAR-,ALLEL LINE TO NW LINE OF LOT 391 TH NE,LCR1*,010V,0,0,0
5807001043,4104,24.0,0,0,19670145,62693,459497,Ã¿,0,0,522190,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,58,2413,,,,910200000,MONTROSE AVE,MONTROSE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,POR OF LOTS 394 AND 395,,,,TR=1701 FOR DESC SEE ASSESSOR'S MAPS,,,,,LCR3YY,7100,1932,1927,2478
5807001045,4104,24.0,0,0,19670223,271729,720624,4,0,0,992353,25000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP HOLY REDEEMER,,,D,20040518,58,2361,,,,910200000,DEL MAR RD,MONTROSE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,"397,398 AND POR LOTS 389 THRU 392,400",,,,TR=1701 FOR DESC SEE ASSESSORS MAP LOTS,,,,,LCR3-R1*,7200,1946,1946,10110
5807002046,4104,24.0,0,0,19670145,57048,149011,Ã¿,0,0,206059,0,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,HOLY REDEEMER,,D,19930701,58,2365,,,,910200000,MONTROSE AVE,MONTROSE CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,380,,,TRACT NO 1701 LOT COM NW ON SW LINE OF,"LOT 380,65 FT FROM MOST S COR OF SD LOT",TH NW ON SD SW LINE 96.5 FT TH NW ON A,CURVE CONCAVE TO NE RADIUS EQUALS 25 FT,43.75 FT TH NE ON NW LINE OF SD LOT TO A,LCR3YY,7100,1950,1950,6723
5819025023,4008,3.0,0,0,19991215,443010,229775,Ã¿,0,0,672785,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19930701,108,4511,,,,910110000,DALERIDGE RD,LA CANAD-FLNTRDG CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,PART OF,152,,,"TRACT # 13430 LOT COM S 0Â17'35"" E 150","FT FROM NE COR OF LOT 152 TH S 89Â42'25""",W TO W LINE OF SD LOT TH S THEREON AND,FOLLOWING BDRY LINE OF SD LOT TO BEG,,LFR17500*,0101,1973,1957,2298
5819025029,4008,24.0,0,0,19670223,126819,2454829,Ã¿,0,0,2581648,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST BEDE THE VENERABLE,,D,19930701,108,215,,,,910110000,FOOTHILL BLVD,LA CANAD-FLNTRDG CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,LOTS 82 AND,83,,,TRACT NO 1381   LOT ON NE LINE OF,FOOTHILL BLVD (PER C S 8938-2) COM SE,THEREON 50 FT FROM NW LINE OF LOT 83,TH N 28Â37' E 240 FT TH S 61Â23' E TO,A LINE PARALLEL WITH AND DIST W AT,LFDVSP,7100,0,0,0
5819025031,4008,24.0,0,0,19680000,369388,5690081,4,0,0,6059469,40000,0,0,ARCHDIOCESE LA EDUC AND WELFARE,CORP ST BEDE THE VENERABLE,,,D,19930701,108,273,,,,910110000,FOOTHILL BLVD,LA CANAD-FLNTRDG CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,POR OF LOTS 78 THRU 84,,,,TR=1381 FOR DESC SEE ASSESSOR'S MAPS,,,,,LFR17500*,7100,2004,2004,29760
5829025045,7608,5.0,0,0,19930907,52065,80608,Ã¿,0,0,105850,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19930701,4,2949,,,,910010000,LINCOLN AVE,ALTADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,23,2,,"TRACT NO 6489 LOTS 21,22 AND",,,,,LCR175,7500,1956,1955,4688
5829031036,7608,5.0,0,0,19670145,60221,1169497,Ã¿,0,0,1229718,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19930701,4,2915,,,,910010000,LINCOLN AVE,ALTADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,40,,,ALTADENA MAP NO 3 LOT COM AT INTER-,SECTION OF SW LINE OF MARIPOSA ST WITH W,LINE OF LINCOLN AVE TH S ON SD W LINE TO,A LINE PARALLEL WITH AND DIST NE AT R/A,82 FT FROM NE LINE OF TR NO 13838 TH NW,LCR175,7100,0,0,0
5829031037,7608,5.0,0,0,19600226,235544,740677,4,0,0,976221,2500,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP SACRED HEART,,,D,19950605,4,600,,E,,910010000,MARIPOSA ST,ALTADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,40,,,ALTADENA MAP NO 3  2.23 MORE OR LESS ACS,AT NE COR OF LOT 1 TRACT NO 13838 TH N,ON W LINE OF LINCOLN AVE TO A LINE,PARALLEL WITH AND DIST NE AT R/A 82 FT,FROM NE LINE OF SD TR TH NW ON SD,LCR175,7200,0,0,0
5830015001,7626,5.0,0,0,19670145,872,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,0,0,0,,,,0,,,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,5,1N,12,LOT COM AT NW COR OF LOT 1 TRACT # 348,"TH N 89Â29' W TO A PT S 84Â41'35"" W 75",FT AND N 1Â02' W FROM SE COR OF LOT 9 IN,SEC 5 T 1N R 12W TH N 1Â02' W TO N LINE,OF SD LOT 9 TH E THEREON TO E LINE OF SD,LCR110,010V,0,0,0
5848001008,7604,5.0,0,0,19670145,240073,32128,4,0,0,272201,5000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST ELIZABETH,,D,19930701,4,1885,,,,910010000,LAKE AVE,ALTADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,30,6,,RESUB OF BLKS 4 TO 9 AND 16 TO 21 AND,28 TO 30 ALTADENA MAP 1 LOT COM AT INTER,SECTION OF NE LINE OF WOODBURY RD WITH,NW LINE OF LOT 30 BLK 6 TH SE ON SD NE,LINE 175 FT TH NE PARALLEL WITH SD NW,LCR3VV,7100,1939,1939,55
5848001010,7604,5.0,0,0,19670145,42322,159890,Ã¿,0,0,202212,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,20061210,4,1849,,,,910010000,LAKE AVE,ALTADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,30,6,,RESUB OF BLKS 4 TO 9 AND 16 TO 21 AND,28 TO 30 ALTADENA MAP 1 LOTS COM SE ON,NE LINE OF WOODBURY RD 175 FT AND NE,PARALLEL WITH NW LINE OF LOT 30 BLK 6,110 FT FROM INTERSECTION OF SD NE LINE,LCR3YY,7100,1923,1921,4425
5848001011,7604,5.0,0,0,19670145,71772,530016,Ã¿,0,0,601788,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,20061210,4,1845,,,,910010000,LAKE AVE,ALTADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,30,6,,RESUB OF BLKS 4 TO 9 AND 16 TO 21 AND 28,TO 30 ALTADENA MAP 1 LOT ON NE LINE OF,WOODBURY RD 60 FT WIDE COM SE 175 FT,FROM NW LINE OF LOT 30 BLK 6 TH NE,PARALLEL WITH SD NW LINE 110 FT TH SE,LCR3YY,7100,1926,1926,8904
5848001015,7604,5.0,0,0,19670145,44591,310291,4,0,0,354882,15000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST ELIZABETH,,D,20061210,4,1879,,,,910010000,LAKE AVE,ALTADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,30,6,,RESUB OF BLKS 4 TO 9 AND 16 TO 21 AND,20 TO 30 ALTADENA MAP NO 1 LOT COM SE,ON NE LINE OF WOODBURY RD 175 FT AND,NE PARALLEL WITH NW LINE OF LOT 30,"BLK 6,200 FT FROM INTERSECTION OF SD NE",LCR3YY,7100,1940,1927,13764
5848037023,7688,5.0,0,0,19560704,206778,1009205,4,0,0,1215983,50000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST ELIZABETH,,D,19930701,71,945,,E,,911040000,WOODBURY RD,PASADENA CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,11 AND EX OF STS,12,1,,"PASADENA HIGHLAND TRACT LOTS 7,8,9,10,",,,,,LCR3VV,7200,0,0,0
6005022020,7,12.0,0,0,19990218,75301,11574,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,19670923,50,200,,W,,900030000,GAGE AVE,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,OF,1,,,RESUB OF PORTION OF SEC 19 SE 1/4 SEC,T 2S R 13W LOT COM AT SW COR OF LOT 227,WALTERS MAIN ST AND MONETA AVE TRACT # 2,TH E TO NE COR OF LOT 1 TH S 106 FT TH W,"ON S LINE OF SD LOT 1 TO A PT S 0Â04'30""",LAR2,0109,1950,1950,400
6005023016,7,26.0,0,0,19670145,195226,814626,4,0,0,1009852,10000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST COLUMBKILLE,,D,19670923,50,133,,W,,900030000,64TH ST,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,1/4 OF SE 1/4 OF,19,2S,13,LOT COM W 151.6 FT FROM SE COR OF LOT,213 WALTERS MAIN ST AND MONETA AVE TR #,2 TH S 87 FT TH W 145.4 FT TH S 100 FT,TH W ON N LINE OF 64TH ST 336.86 FT TH N,187 FT TH E 482.26 FT TO BEG PART OF NE,LAR2,7200,0,0,0
6005023019,6659,26.0,0,0,19670145,37569,34404,Ã¿,0,0,71973,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST COLUMBKILLES CHURCH,,D,19670923,50,6325,,S,,900030000,MAIN ST,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,1/4 OF SE 1/4 OF,19,2S,13,0.36 AC COM S 117 FT FROM SE COR OF,LOT 213 WALTERS MAIN ST AND MONETA AVE,TRACT # 2 TH S 70 FT WITH A UNIFORM,DEPTH OF 222 FT W PART OF NE 1/4 OF NE,,LAC2,7100,1925,1915,4495
6005023020,6659,26.0,0,0,19670145,39151,38929,Ã¿,0,0,78080,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,ST COLUMBKILLES CHURCH,,D,19670923,50,6315,,S,,900030000,MAIN ST,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,19,2S,13,LOT COM AT SE COR OF LOT 213 WALTERS,MAIN ST AND MONETA AVE TRACT # 2 TH S,117 FT WITH A UNIFORM DEPTH OF 151.6 FT,W PART OF NE 1/4 OF SE 1/4 OF,,LAC2,7100,1923,1923,4036
6005023021,7,12.0,0,0,19670145,29414,41870,4,0,0,71284,5000,0,0,ARCHDIOCESE OF L A EDUC AND,WELFARE CORP,ST COLUMBKILLE,,D,19670923,50,131,,W,,900030000,64TH ST,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,19,2S,13,LOT COM W 151.6 FT AND S 87 FT FROM SE,COR OF LOT 213 WALTERS MAIN ST AND,MONETA AVE TRACT NO 2 TH W 145.4 FT TH S,100 FT TH E ON N LINE OF 64TH ST 75 FT,TH N 70 FT TH E 70.4 FT TH N 30 FT TO,LAR2,7100,1927,1923,5082
6010018010,1198,12.0,0,0,20150122,252707,205961,Ã¿,0,0,458668,0,0,0,ROMAN CATHOLIC ARCHBISHOP,OF LOS ANGELES,,C/O REAL ESTATE DEPARTMENT,D,20051212,50,1412,,E,,900010000,64TH ST,LOS ANGELES CA,F,20151229,0,3424,,,,900100000,WILSHIRE BLVD,LOS ANGELES CA,PARMELEE HOME TR,22,D,,,,,,,LCR3*,0100,2001,2001,2650
6010018021,1198,12.0,0,0,19920206,18995,17860,Ã¿,0,0,36855,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF,LOS ANGELES,,,D,20040223,50,6410,,,,900010000,PARMELEE AVE,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,FT OF,41,D,,PARMELEE HOME TR LOT 39 AND S 21 FT AND,N 9 FT OF E 54 FT OF LOT 40 AND E 54,,,,LCR3YY,7100,1928,1928,4105
6010018022,1198,12.0,0,0,19670145,8348,99408,Ã¿,0,0,107756,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,20040223,50,6406,,,,900010000,PARMELEE AVE,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,41,D,,PARMELEE HOME TR N 9 FT OF W 71 FT OF,LOT 40 AND W 71 FT OF,,,,LCR3YY,7100,1954,1953,3024
6010018023,1198,12.0,0,0,19670145,4042,0,Ã¿,0,0,0,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,0,0,0,,,,0,,,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,42,D,,PARMELEE HOME TR S 13 FT OF,,,,,LCR3YY,710V,0,0,0
6010018024,1198,12.0,0,0,19670145,19450,67690,Ã¿,0,0,87140,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,20040223,50,6400,,,,900010000,PARMELEE AVE,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,44,D,,PARMELEE HOME TR N 12 FT OF LOT 42 AND,ALL OF LOTS 43 AND,,,,LCR3YY,7100,1930,1926,4992
6010018025,1198,12.0,0,0,19670145,23291,2458,Ã¿,0,0,25749,0,0,0,ROMAN CATHOLIC ARCHBISHOP OF L A,,,,D,19940609,50,6406,,,,900010000,PARMELEE AVE,LOS ANGELES CA,F,20120405,0,3424,,,4TH FL,900100000,WILSHIRE BLVD,LOS ANGELES CA,,38,D,,"PARMELEE HOME TRACT LOTS 36,37 AND",,,,,LCR3YY,7110,1957,1957,5625
