castaway_id,full_name,full_name_detailed,castaway,date_of_birth,date_of_death,gender,african,asian,latin_american,native_american,bipoc,lgbt,personality_type,occupation,three_words,hobbies,pet_peeves,race,ethnicity
US0432,Josh Canfield,Josh Canfield,Josh,1981-07-01,,Male,False,False,False,False,False,True,INFJ,Singer/Actor/Writer,"Confident, energetic and compassionate.","Writing songs, going to the gym, settlers of catan, movies and going to the dog park with our dog.","Idiots, loud americans in foreign countries, most audition waiting rooms, people who will only see one side of an argument and many more.",,
US0433,Jeremy Collins,Jeremy Collins,Jeremy,1978-04-16,,Male,True,False,False,False,True,False,ESTJ,Cambridge Firefighter,"Athletic, straight forward and smiley.","Basketball, working out, fantasy football and coaching my daughters.",One-uppers and know-it-alls.,Black,
US0434,Wes Nale,Wes Nale,Wes,1990-06-19,,Male,False,False,False,False,False,False,ISTP,Firefighter,"Athletic, winner and crazy.","Hunting, fishing and drinking beer.",When people have their windshield wipers on and it's not raining.,,
US0435,Reed Kelly,Reed Kelly,Reed,1982-09-05,,Male,False,False,False,False,False,True,ENTJ,Broadway Performer/Model/Aerialist,"Perfectionist, outgoing, overachiever.","Working out, walks with my pup, watching documentaries, <i>survivor</i>, google-journeys, eating good food and earth/cosmic science.","Slow walkers on the sidewalks of nyc, exceedingly slow baristas and lazy individuals who don't utilize the gifts/opportunities they have been given.",,
US0436,Alec Christy,Alec Christy,Alec,1991-09-07,,Male,False,False,False,False,False,False,ISFP,Student,"Athletic, outgoing and charismatic.","Fishing, lacrosse and surfing.",People who say they don't like something they've never tried.,,
US0437,Jon Misch,Jon Misch,Jon,1988-03-29,,Male,False,False,False,False,False,False,ESFP,Financial Assistant,"Outgoing, unpredictable and intuitive.","Working out, playing piano and researching wine.",People with too many pet peeves.,,
US0438,Baylor Wilson,Baylor Wilson,Baylor,1994-01-25,,Female,False,False,False,False,False,False,ESFP,Student,"Entertaining, determined and passionate.","Songwriting, snow skiing and yoga.",My biggest pet peeve is someone who has no passion or desire or goals. another is probably slow drivers.,,
US0439,Keith Nale,Keith Nale,Keith,1960-08-16,2023-04-18,Male,False,False,False,False,False,False,ISTP,Fire Captain,"Easy going, fun loving and hard working.","Hunting, fishing and golfing.",Loafers.,,
US0440,Missy Payne,Missy Payne,Missy,1967-06-10,,Female,False,False,False,False,False,False,ESFJ,Competitive Cheerleading Gym Owner,"Determined, compassionate and confident.","Water skiing, singing and video editing.","People who conform to a standard without knowing the facts, people who play the victim, snoring, poor hygiene, bad teeth, infidelity, valet parking in the highland park village.",,
US0441,Jaclyn Schultz,Jaclyn Schultz,Jaclyn,1988-08-16,,Female,False,False,False,False,False,False,ESFP,Media Buyer,"Spontaneous, loyal and versatile.","Working out, painting and learning about wine.",Waiting in line.,,
US0442,Natalie Anderson,Natalie Anderson,Natalie,1986-04-11,,Female,False,True,False,False,True,False,ESTP,Crossfit Coach/Physical Therapy Student;CrossFit Trainer,"Crazy, strong and confident.","Crossfit, surfing and being a bad ass.","Girls who can't do anything for themselves, lazy people and dumb people.",Asian,
US0443,So Kim,So Kim,So,1983-01-13,,Female,False,True,False,False,True,False,INTJ,Retail Buyer,"Spirited, charming and brutally honest.","Laughing, adventuring, traveling, dancing and living.","Indecisiveness, princess attitudes, narcissism, procrastination, losing and complacency.",Asian,
US0444,Vince Sly,Vince Sly,Vince,1982-02-16,,Male,False,False,False,False,False,False,INFP,Coconut Vendor,"Magnetic, unconventional and intelligent.","Dancing, storytelling and art of all kinds.","Snoring, people who are lazy, passive, and entitled. also, junk stuck in my teeth!",,
US0445,Nina Poersch,Nina Poersch,Nina,1963-01-17,,Female,False,True,False,False,True,False,ISFJ,Hearing Advocate,"Persuasive, resourceful and funny.","Running, hiking, reading and photography.","Laziness, rudeness and people who can't park between the lines.",Asian,
US0446,Lindsey Cascaddan,Lindsey Cascaddan,Lindsey,1989-08-24,,Female,False,False,False,False,False,False,ENFP,Hairdresser,"Crazy (in the best way!), competitive and quirky.","Working out, cooking and anything artistic.","Know-it-alls, people that talk too much, laziness, annoying accents, people who push their beliefs on people. ☺",,
US0447,Max Dawson,Max Dawson,Max,1977-03-31,,Male,False,False,False,False,False,False,ENTP,Media Consultant,"Outspoken, brilliant and bearded.","Going to the beach, swinging kettlebells and collecting vinyl records.",Waiting.,,Jewish
US0448,Joaquin Souberbielle,Joaquin Souberbielle,Joaquin,1986-08-16,,Male,False,False,True,False,True,False,ISTP,Marketing Director,"Outgoing, charismatic and social.","Traveling, sports and fitness.",People who have no common sense.,,Hispanic or Latino
US0449,Kelly Remington,Kelly Remington,Kelly,1970-04-27,,Female,False,False,False,False,False,True,ISTJ,State Trooper,"Compassionate, adventurous and spontaneous.",,Commitment.,,
US0450,Hali Ford,Hali Ford,Hali,1989-07-20,,Female,False,False,False,False,False,False,INFP,Law Student,"Tenacious, free and focused.","Surfing, jiu jitsu, motorcycles and whatever comes my way.",Not maximizing time and resources.,,
US0451,Joe Anglim,Joe Anglim,Joe,1988-09-30,,Male,False,False,False,False,False,False,ISFP,Jewelry Designer;Multimedia Artist,"Creative, compassionate and charismatic.","I enjoy anything that allows me to work with my hands. these include metalworking, painting, drawing and welding. i also love the outdoors- you name it: hiking, climbing, hunting, camping, etc.","Bad hygiene, rude, inconsiderate people, that person with really nasty coffee breath who has no idea what personal space is, when the last person to use the bathroom doesn't replace the empty toilet paper roll and when someone is telling a story and every other word is like.",,
US0452,Jenn Brown,Jenn Brown,Jenn,1992-01-27,,Female,False,False,False,False,False,False,ESTP,Sailing Instructor,"Outgoing, resilient/savvy and candid.","Surfing, kickboxing and hiking.",Sleeping with sleeves or socks on.,,
US0453,Shirin Oskooi,Shirin Oskooi,Shirin,1983-02-25,,Female,False,True,False,False,True,False,ENFP,Yahoo! Executive,"Competitive, clever and quirky.","Traveling, exotic food, whistling champion and mind games.",Quitters and morons.,Asian,
US0454,Tyler Fredrickson,Tyler Fredrickson,Tyler,1981-02-26,,Male,False,False,False,False,False,False,ENFP,Ex-Talent Agent Assistant,"Achiever, competitor and manipulator.","Doing what others won't, traveling and dressing up as a bearded hobo and jumping out at children in downtown pasadena.","Quitters, apathy, people with horrible work ethics and whiners.",,
US0455,Dan Foley,Dan Foley,Dan,1967-02-05,,Male,False,False,False,False,False,False,ESTJ,Postal Worker,"Opinionated, adventurous and gregarious.","Anything with my wife, erin, disc golf and working on my properties.",People who drive too slow in the fast lane and won't get out of the way.,,
US0456,Sierra Dawn Thomas,Sierra Dawn Thomas,Sierra,1986-12-18,,Female,False,False,False,False,False,False,ISFJ,Barrel Racer,"Competitive, athletic and outgoing.","Rodeo, basketball, football, hunting and fishing.","Being late because it's so disrespectful, when people loudly chew their food and underachievers (at least give it an honest try).",,
US0457,Rodney Lavoie Jr.,Rodney Lavoie Jr.,Rodney,1989-09-02,,Male,False,False,False,False,False,False,ESTJ,General Contractor,"Loyal, passionate and amusing.","Going to the gym, working out, playing basketball, video games, poppin' bottles at the club and going to sporting events and concerts.",When guys take kissy face selfies on social media and poor driving etiquette.,,
US0458,Will Sims II,Will Sims II,Will,1972-08-13,,Male,True,False,False,False,True,False,ISFP,YouTube Sensation,"Funny, loyal and caring.","Basketball, karaoke and traveling.",People who can't admit when they are wrong and people who don't tip.,Black,
US0459,Carolyn Rivera,Carolyn Rivera,Carolyn,1961-10-07,,Female,False,False,False,False,False,False,ENTP,Corporate Executive,"Competitive, funny and passionate.","Sports, karaoke and shopping.","I hate to be lied to (so this should be interesting on <i>survivor</i>). do what you say you are going to do. if something is wrong, you need to tell me because i can't read your mind. don't ask the question if you are not ready for the answer!",,
US0460,Mike Holloway,Mike Holloway,Mike,1976-07-25,,Male,False,False,False,False,False,False,ESTP,Oil Driller,"Loyal, ambitious and clever.","Disc golf, running and picking up the ladies! Haha!","People who are bad at time management. if you say you're going to be somewhere at a certain time, be there! Also spelling, i can't stand it when someone can't spell.",,
US0461,Darnell Hamilton,Darnell Hamilton,Darnell,1988-02-08,,Male,True,False,False,False,True,False,ISFP,Postal Worker,"Confident, anomaly and rebellious.","Gaining knowledge, fishing and working out.",People who talk too much and habitual liars.,Black,
US0462,Jennifer Lanzetti,Jennifer Lanzetti,Jennifer,1977-07-14,,Female,False,False,False,False,False,False,ESTP,Contractor,"Blunt, not fragile and bad-ass chick.","Riding motorcycles, eating good food, playing board games and adventure racing.","Slow drivers, people who chew with their mouth open, when people end a sentence with a preposition, when girls say the word like, and assholes.",,
US0463,Elisabeth Markham,Elisabeth Markham,Liz,1988-08-14,,Female,False,False,False,False,False,False,INTJ,Quantitative Strategist,"Thoughtful, smart and adventurous.","Gambling (for profit), everything outdoorsy, strategic board games and traveling far off the beaten path.","Racism, sexism and homophobia. people who refuse to learn from evidence and won't listen to logical arguments.",,
US0464,Caleb Reynolds,Caleb Reynolds,Caleb,1987-11-27,,Male,False,False,False,False,False,False,ESFP,Army Veteran,"Gregarious, spontaneous and hilarious.","Working out, competing, hunting and riding horses.",Texting while driving and nose picking.,,
US0465,Alecia Holden,Alecia Holden,Alecia,1991-08-03,,Female,False,False,False,False,False,False,ESFP,Real Estate Agent,,I like to seek out and accomplish adventures all over the world.,People who lie and can't be straight up. i tell it how it is and expect the same. also negativity. i'm all about positive vibes and energy.,,
US0466,Anna Khait,Anna Khait,Anna,1988-09-17,,Female,False,False,False,False,False,False,ENFP,Pro Poker Player,"Loyal, kind-hearted and perfectionist.","Handball, reading, singing and playing piano.","Arrogance, ignorance and when someone picks on someone less fortunate.",,
US0467,Peter Baggenstos,Peter Baggenstos,Peter,1980-07-21,,Male,True,False,False,False,True,False,ENTJ,ER Doctor,"Eclectic, tenacious and shameless.","Working out, escaping on an airplane to travel and reading.","Bombastic people, bros and know-it-alls.",Black,
US0468,Neal Gottlieb,Neal Gottlieb,Neal,1977-02-03,,Male,False,False,False,False,False,False,INTP,Ice Cream Entrepreneur,"Incorrigible, witty and kind.","Traveling, indoor rock climbing and one-upmanship.",I am not really one to complain and therefore don't have too many pet peeves but i do have very little patience for whiny people and hypocritical bible thumpers.,,
US0469,Nick Maiorano,Nick Maiorano,Nick,1985-01-28,,Male,False,False,False,False,False,False,INTP,Personal Trainer,"Obsessive-compulsive, receptive and contrarian.","Writing, exercising and managing web projects.","These aren't necessarily pet peeves, but angry, loud and rude people who don't know how to hold a conversation.",,
US0470,Debbie Wanner,Debbie Wanner,Debbie,1965-11-21,,Female,False,False,False,False,False,False,ENTP,Chemist,"Relentless, erudite and spartan.","Working out (hiking and running), flying, snowmobiles, horses, boating, playing piano, rescuing boston terriers and tortoises, juggling and reading, especially american and roman history.","The idolization of garish, repugnant and supercilious people-like the kardashians; pets as fashion accessories; apathy-don't just talk about doing it, do it and help make the world a better place.",,
US0471,Scot Pollard,Scot Pollard,Scot,1975-02-12,,Male,False,False,False,False,False,False,ESTJ,Former NBA Champion,"Driven, fun and loud!","Spending time with family, traveling and riding my motorcycle.",People who are late and not loyal.,,
US0472,Julia Sokolowski,Julia Sokolowski,Julia,1996-04-08,,Female,False,False,False,False,False,False,ENFP,College Student,"Outgoing, driven and versatile.","Skiing, hip hop &amp; contemporary dancing and flirting.",Really slow walkers and entitled people.,,
US0473,Kyle Jason,Kyle Jason,Jason,1984-07-16,,Male,False,False,False,False,False,False,ESTJ,Bounty Hunter,"Loud, blunt and hilarious.","Kicking in doors, getting tattoos and riding my motorcycle.","There are so many, but if i were to narrow it down, i would have to say dumb people, lazy people and one uppers.",,
US0474,Joseph Del Campo,Joseph Del Campo,Joe,1943-07-04,,Male,False,False,False,False,False,False,ISTJ,Former FBI Agent,"Tenacious, daring and vigilant.","Classic car restoration, hiking, backpacking in the mountains, and writing articles about military veterans for a local monthly magazine in vero beach, fla.",People who whine!,,
