NAME,B01003_001E,B01003_001EA,B01003_001M,B01003_001MA,state,county
"St. Mary's County, Maryland",111531.0,,-555555555.0,*****,24,037
"Somerset County, Maryland",25737.0,,-555555555.0,*****,24,039
"Talbot County, Maryland",37211.0,,-555555555.0,*****,24,041
"Washington County, Maryland",149811.0,,-555555555.0,*****,24,043
"Wicomico County, Maryland",102172.0,,-555555555.0,*****,24,045
"Worcester County, Maryland",51564.0,,-555555555.0,*****,24,047
"Baltimore city, Maryland",614700.0,,-555555555.0,*****,24,510
"Barnstable County, Massachusetts",213690.0,,-555555555.0,*****,25,001
"Berkshire County, Massachusetts",127328.0,,-555555555.0,*****,25,003
"Bristol County, Massachusetts",558905.0,,-555555555.0,*****,25,005
"Dukes County, Massachusetts",17313.0,,-555555555.0,*****,25,007
"Essex County, Massachusetts",781024.0,,-555555555.0,*****,25,009
"Franklin County, Massachusetts",70935.0,,-555555555.0,*****,25,011
"Hampden County, Massachusetts",469116.0,,-555555555.0,*****,25,013
"Hampshire County, Massachusetts",161159.0,,-555555555.0,*****,25,015
"Middlesex County, Massachusetts",1595192.0,,-555555555.0,*****,25,017
"Nantucket County, Massachusetts",11101.0,,-555555555.0,*****,25,019
"Norfolk County, Massachusetts",698249.0,,-555555555.0,*****,25,021
"Plymouth County, Massachusetts",512135.0,,-555555555.0,*****,25,023
"Suffolk County, Massachusetts",791766.0,,-555555555.0,*****,25,025
"Worcester County, Massachusetts",822280.0,,-555555555.0,*****,25,027
"Alcona County, Michigan",10364.0,,-555555555.0,*****,26,001
"Alger County, Michigan",9194.0,,-555555555.0,*****,26,003
"Allegan County, Michigan",115250.0,,-555555555.0,*****,26,005
"Alpena County, Michigan",28612.0,,-555555555.0,*****,26,007
"Antrim County, Michigan",23177.0,,-555555555.0,*****,26,009
"Arenac County, Michigan",15165.0,,-555555555.0,*****,26,011
"Baraga County, Michigan",8507.0,,-555555555.0,*****,26,013
"Barry County, Michigan",60057.0,,-555555555.0,*****,26,015
"Bay County, Michigan",104786.0,,-555555555.0,*****,26,017
"Benzie County, Michigan",17552.0,,-555555555.0,*****,26,019
"Berrien County, Michigan",154807.0,,-555555555.0,*****,26,021
"Branch County, Michigan",43584.0,,-555555555.0,*****,26,023
"Calhoun County, Michigan",134473.0,,-555555555.0,*****,26,025
"Cass County, Michigan",51460.0,,-555555555.0,*****,26,027
"Charlevoix County, Michigan",26219.0,,-555555555.0,*****,26,029
"Cheboygan County, Michigan",25458.0,,-555555555.0,*****,26,031
"Chippewa County, Michigan",37834.0,,-555555555.0,*****,26,033
"Clare County, Michigan",30616.0,,-555555555.0,*****,26,035
"Clinton County, Michigan",77896.0,,-555555555.0,*****,26,037
"Crawford County, Michigan",13836.0,,-555555555.0,*****,26,039
"Delta County, Michigan",36190.0,,-555555555.0,*****,26,041
"Dickinson County, Michigan",25570.0,,-555555555.0,*****,26,043
"Eaton County, Michigan",109155.0,,-555555555.0,*****,26,045
"Emmet County, Michigan",33039.0,,-555555555.0,*****,26,047
"Genesee County, Michigan",409361.0,,-555555555.0,*****,26,049
"Gladwin County, Michigan",25289.0,,-555555555.0,*****,26,051
"Gogebic County, Michigan",15414.0,,-555555555.0,*****,26,053
"Grand Traverse County, Michigan",91746.0,,-555555555.0,*****,26,055
"Gratiot County, Michigan",41067.0,,-555555555.0,*****,26,057
"Hillsdale County, Michigan",45830.0,,-555555555.0,*****,26,059
"Houghton County, Michigan",36360.0,,-555555555.0,*****,26,061
"Huron County, Michigan",31543.0,,-555555555.0,*****,26,063
"Ingham County, Michigan",289564.0,,-555555555.0,*****,26,065
"Ionia County, Michigan",64176.0,,-555555555.0,*****,26,067
"Iosco County, Michigan",25247.0,,-555555555.0,*****,26,069
"Iron County, Michigan",11212.0,,-555555555.0,*****,26,071
"Isabella County, Michigan",70775.0,,-555555555.0,*****,26,073
"Jackson County, Michigan",158913.0,,-555555555.0,*****,26,075
"Kalamazoo County, Michigan",261573.0,,-555555555.0,*****,26,077
"Kalkaska County, Michigan",17463.0,,-555555555.0,*****,26,079
"Kent County, Michigan",643140.0,,-555555555.0,*****,26,081
"Keweenaw County, Michigan",2130.0,,-555555555.0,*****,26,083
"Lake County, Michigan",11763.0,,-555555555.0,*****,26,085
"Lapeer County, Michigan",88202.0,,-555555555.0,*****,26,087
"Leelanau County, Michigan",21639.0,,-555555555.0,*****,26,089
"Lenawee County, Michigan",98474.0,,-555555555.0,*****,26,091
"Livingston County, Michigan",188482.0,,-555555555.0,*****,26,093
"Luce County, Michigan",6364.0,,-555555555.0,*****,26,095
"Mackinac County, Michigan",10817.0,,-555555555.0,*****,26,097
"Macomb County, Michigan",868704.0,,-555555555.0,*****,26,099
"Manistee County, Michigan",24444.0,,-555555555.0,*****,26,101
"Marquette County, Michigan",66939.0,,-555555555.0,*****,26,103
"Mason County, Michigan",28884.0,,-555555555.0,*****,26,105
"Mecosta County, Michigan",43264.0,,-555555555.0,*****,26,107
"Menominee County, Michigan",23234.0,,-555555555.0,*****,26,109
"Midland County, Michigan",83389.0,,-555555555.0,*****,26,111
"Missaukee County, Michigan",15006.0,,-555555555.0,*****,26,113
"Monroe County, Michigan",149699.0,,-555555555.0,*****,26,115
"Montcalm County, Michigan",63209.0,,-555555555.0,*****,26,117
"Montmorency County, Michigan",9261.0,,-555555555.0,*****,26,119
"Muskegon County, Michigan",173043.0,,-555555555.0,*****,26,121
"Newaygo County, Michigan",48142.0,,-555555555.0,*****,26,123
"Oakland County, Michigan",1250843.0,,-555555555.0,*****,26,125
"Oceana County, Michigan",26417.0,,-555555555.0,*****,26,127
"Ogemaw County, Michigan",20928.0,,-555555555.0,*****,26,129
"Ontonagon County, Michigan",5968.0,,-555555555.0,*****,26,131
"Osceola County, Michigan",23232.0,,-555555555.0,*****,26,133
"Oscoda County, Michigan",8277.0,,-555555555.0,*****,26,135
"Otsego County, Michigan",24397.0,,-555555555.0,*****,26,137
"Ottawa County, Michigan",284034.0,,-555555555.0,*****,26,139
"Presque Isle County, Michigan",12797.0,,-555555555.0,*****,26,141
"Roscommon County, Michigan",23877.0,,-555555555.0,*****,26,143
"Saginaw County, Michigan",192778.0,,-555555555.0,*****,26,145
"St. Clair County, Michigan",159566.0,,-555555555.0,*****,26,147
"St. Joseph County, Michigan",60897.0,,-555555555.0,*****,26,149
"Sanilac County, Michigan",41376.0,,-555555555.0,*****,26,151
"Schoolcraft County, Michigan",8069.0,,-555555555.0,*****,26,153
"Shiawassee County, Michigan",68493.0,,-555555555.0,*****,26,155
"Tuscola County, Michigan",53250.0,,-555555555.0,*****,26,157
"Van Buren County, Michigan",75272.0,,-555555555.0,*****,26,159
"Washtenaw County, Michigan",365961.0,,-555555555.0,*****,26,161
"Wayne County, Michigan",1761382.0,,-555555555.0,*****,26,163
"Wexford County, Michigan",33111.0,,-555555555.0,*****,26,165
"Aitkin County, Minnesota",15834.0,,-555555555.0,*****,27,001
"Anoka County, Minnesota",347431.0,,-555555555.0,*****,27,003
"Becker County, Minnesota",33773.0,,-555555555.0,*****,27,005
"Beltrami County, Minnesota",46117.0,,-555555555.0,*****,27,007
"Benton County, Minnesota",39779.0,,-555555555.0,*****,27,009
"Big Stone County, Minnesota",5016.0,,-555555555.0,*****,27,011
"Blue Earth County, Minnesota",66322.0,,-555555555.0,*****,27,013
"Brown County, Minnesota",25211.0,,-555555555.0,*****,27,015
"Carlton County, Minnesota",35540.0,,-555555555.0,*****,27,017
"Carver County, Minnesota",100416.0,,-555555555.0,*****,27,019
"Cass County, Minnesota",29022.0,,-555555555.0,*****,27,021
"Chippewa County, Minnesota",12010.0,,-555555555.0,*****,27,023
"Chisago County, Minnesota",54727.0,,-555555555.0,*****,27,025
"Clay County, Minnesota",62801.0,,-555555555.0,*****,27,027
"Clearwater County, Minnesota",8812.0,,-555555555.0,*****,27,029
"Cook County, Minnesota",5311.0,,-555555555.0,*****,27,031
"Cottonwood County, Minnesota",11372.0,,-555555555.0,*****,27,033
"Crow Wing County, Minnesota",63855.0,,-555555555.0,*****,27,035
"Dakota County, Minnesota",418201.0,,-555555555.0,*****,27,037
"Dodge County, Minnesota",20582.0,,-555555555.0,*****,27,039
"Douglas County, Minnesota",37203.0,,-555555555.0,*****,27,041
"Faribault County, Minnesota",13896.0,,-555555555.0,*****,27,043
"Fillmore County, Minnesota",20888.0,,-555555555.0,*****,27,045
"Freeborn County, Minnesota",30526.0,,-555555555.0,*****,27,047
"Goodhue County, Minnesota",46217.0,,-555555555.0,*****,27,049
"Grant County, Minnesota",5938.0,,-555555555.0,*****,27,051
"Hennepin County, Minnesota",1235478.0,,-555555555.0,*****,27,053
"Houston County, Minnesota",18663.0,,-555555555.0,*****,27,055
"Hubbard County, Minnesota",20862.0,,-555555555.0,*****,27,057
"Isanti County, Minnesota",38974.0,,-555555555.0,*****,27,059
"Itasca County, Minnesota",45203.0,,-555555555.0,*****,27,061
"Jackson County, Minnesota",10047.0,,-555555555.0,*****,27,063
"Kanabec County, Minnesota",16004.0,,-555555555.0,*****,27,065
"Kandiyohi County, Minnesota",42658.0,,-555555555.0,*****,27,067
"Kittson County, Minnesota",4337.0,,-555555555.0,*****,27,069
"Koochiching County, Minnesota",12644.0,,-555555555.0,*****,27,071
"Lac qui Parle County, Minnesota",6773.0,,-555555555.0,*****,27,073
"Lake County, Minnesota",10569.0,,-555555555.0,*****,27,075
"Lake of the Woods County, Minnesota",3809.0,,-555555555.0,*****,27,077
"Le Sueur County, Minnesota",27983.0,,-555555555.0,*****,27,079
"Lincoln County, Minnesota",5707.0,,-555555555.0,*****,27,081
"Lyon County, Minnesota",25839.0,,-555555555.0,*****,27,083
"McLeod County, Minnesota",35825.0,,-555555555.0,*****,27,085
"Mahnomen County, Minnesota",5506.0,,-555555555.0,*****,27,087
"Marshall County, Minnesota",9392.0,,-555555555.0,*****,27,089
"Martin County, Minnesota",19964.0,,-555555555.0,*****,27,091
"Meeker County, Minnesota",23079.0,,-555555555.0,*****,27,093
"Mille Lacs County, Minnesota",25728.0,,-555555555.0,*****,27,095
"Morrison County, Minnesota",32949.0,,-555555555.0,*****,27,097
"Mower County, Minnesota",39602.0,,-555555555.0,*****,27,099
"Murray County, Minnesota",8353.0,,-555555555.0,*****,27,101
"Nicollet County, Minnesota",33783.0,,-555555555.0,*****,27,103
"Nobles County, Minnesota",21839.0,,-555555555.0,*****,27,105
"Norman County, Minnesota",6559.0,,-555555555.0,*****,27,107
"Olmsted County, Minnesota",153065.0,,-555555555.0,*****,27,109
"Otter Tail County, Minnesota",57992.0,,-555555555.0,*****,27,111
"Pennington County, Minnesota",14184.0,,-555555555.0,*****,27,113
"Pine County, Minnesota",29129.0,,-555555555.0,*****,27,115
"Pipestone County, Minnesota",9185.0,,-555555555.0,*****,27,117
"Polk County, Minnesota",31591.0,,-555555555.0,*****,27,119
"Pope County, Minnesota",10980.0,,-555555555.0,*****,27,121
"Ramsey County, Minnesota",541493.0,,-555555555.0,*****,27,123
"Red Lake County, Minnesota",4008.0,,-555555555.0,*****,27,125
"Redwood County, Minnesota",15331.0,,-555555555.0,*****,27,127
"Renville County, Minnesota",14721.0,,-555555555.0,*****,27,129
"Rice County, Minnesota",65765.0,,-555555555.0,*****,27,131
"Rock County, Minnesota",9413.0,,-555555555.0,*****,27,133
"Roseau County, Minnesota",15462.0,,-555555555.0,*****,27,135
"St. Louis County, Minnesota",200080.0,,-555555555.0,*****,27,137
"Scott County, Minnesota",143372.0,,-555555555.0,*****,27,139
"Sherburne County, Minnesota",93231.0,,-555555555.0,*****,27,141
"Sibley County, Minnesota",14912.0,,-555555555.0,*****,27,143
"Stearns County, Minnesota",156819.0,,-555555555.0,*****,27,145
"Steele County, Minnesota",36676.0,,-555555555.0,*****,27,147
"Stevens County, Minnesota",9784.0,,-555555555.0,*****,27,149
"Swift County, Minnesota",9411.0,,-555555555.0,*****,27,151
"Todd County, Minnesota",24440.0,,-555555555.0,*****,27,153
"Traverse County, Minnesota",3337.0,,-555555555.0,*****,27,155
"Wabasha County, Minnesota",21500.0,,-555555555.0,*****,27,157
"Wadena County, Minnesota",13646.0,,-555555555.0,*****,27,159
"Waseca County, Minnesota",18809.0,,-555555555.0,*****,27,161
"Washington County, Minnesota",253317.0,,-555555555.0,*****,27,163
"Watonwan County, Minnesota",10973.0,,-555555555.0,*****,27,165
"Wilkin County, Minnesota",6343.0,,-555555555.0,*****,27,167
"Winona County, Minnesota",50847.0,,-555555555.0,*****,27,169
"Wright County, Minnesota",132745.0,,-555555555.0,*****,27,171
"Yellow Medicine County, Minnesota",9868.0,,-555555555.0,*****,27,173
"Adams County, Mississippi",31547.0,,-555555555.0,*****,28,001
"Alcorn County, Mississippi",37180.0,,-555555555.0,*****,28,003
"Amite County, Mississippi",12468.0,,-555555555.0,*****,28,005
"Attala County, Mississippi",18581.0,,-555555555.0,*****,28,007
"Benton County, Mississippi",8253.0,,-555555555.0,*****,28,009
"Bolivar County, Mississippi",32592.0,,-555555555.0,*****,28,011
"Calhoun County, Mississippi",14571.0,,-555555555.0,*****,28,013
"Carroll County, Mississippi",10129.0,,-555555555.0,*****,28,015
"Chickasaw County, Mississippi",17279.0,,-555555555.0,*****,28,017
"Choctaw County, Mississippi",8321.0,,-555555555.0,*****,28,019
"Claiborne County, Mississippi",9120.0,,-555555555.0,*****,28,021
"Clarke County, Mississippi",15928.0,,-555555555.0,*****,28,023
"Clay County, Mississippi",19808.0,,-555555555.0,*****,28,025
"Coahoma County, Mississippi",23802.0,,-555555555.0,*****,28,027
"Copiah County, Mississippi",28721.0,,-555555555.0,*****,28,029
"Covington County, Mississippi",19091.0,,-555555555.0,*****,28,031
"DeSoto County, Mississippi",176132.0,,-555555555.0,*****,28,033
"Forrest County, Mississippi",75517.0,,-555555555.0,*****,28,035
"Franklin County, Mississippi",7757.0,,-555555555.0,*****,28,037
"George County, Mississippi",23710.0,,-555555555.0,*****,28,039
"Greene County, Mississippi",13714.0,,-555555555.0,*****,28,041
"Grenada County, Mississippi",21278.0,,-555555555.0,*****,28,043
"Hancock County, Mississippi",46653.0,,-555555555.0,*****,28,045
"Harrison County, Mississippi",202626.0,,-555555555.0,*****,28,047
"Hinds County, Mississippi",241774.0,,-555555555.0,*****,28,049
"Holmes County, Mississippi",18075.0,,-555555555.0,*****,28,051
"Humphreys County, Mississippi",8539.0,,-555555555.0,*****,28,053
"Itawamba County, Mississippi",23480.0,,-555555555.0,*****,28,057
"Jackson County, Mississippi",142014.0,,-555555555.0,*****,28,059
"Jasper County, Mississippi",16529.0,,-555555555.0,*****,28,061
"Jefferson County, Mississippi",7346.0,,-555555555.0,*****,28,063
"Jefferson Davis County, Mississippi",11495.0,,-555555555.0,*****,28,065
"Jones County, Mississippi",68454.0,,-555555555.0,*****,28,067
"Kemper County, Mississippi",10107.0,,-555555555.0,*****,28,069
"Lafayette County, Mississippi",53459.0,,-555555555.0,*****,28,071
"Lamar County, Mississippi",61223.0,,-555555555.0,*****,28,073
"Lauderdale County, Mississippi",77323.0,,-555555555.0,*****,28,075
"Lawrence County, Mississippi",12630.0,,-555555555.0,*****,28,077
"Leake County, Mississippi",22870.0,,-555555555.0,*****,28,079
"Lee County, Mississippi",84915.0,,-555555555.0,*****,28,081
"Leflore County, Mississippi",29804.0,,-555555555.0,*****,28,083
"Lincoln County, Mississippi",34432.0,,-555555555.0,*****,28,085
"Lowndes County, Mississippi",59437.0,,-555555555.0,*****,28,087
"Madison County, Mississippi",103498.0,,-555555555.0,*****,28,089
"Marion County, Mississippi",25202.0,,-555555555.0,*****,28,091
"Marshall County, Mississippi",35787.0,,-555555555.0,*****,28,093
"Monroe County, Mississippi",35840.0,,-555555555.0,*****,28,095
"Montgomery County, Mississippi",10198.0,,-555555555.0,*****,28,097
"Neshoba County, Mississippi",29376.0,,-555555555.0,*****,28,099
"Newton County, Mississippi",21524.0,,-555555555.0,*****,28,101
"Noxubee County, Mississippi",10828.0,,-555555555.0,*****,28,103
"Oktibbeha County, Mississippi",49481.0,,-555555555.0,*****,28,105
"Panola County, Mississippi",34243.0,,-555555555.0,*****,28,107
"Pearl River County, Mississippi",55149.0,,-555555555.0,*****,28,109
"Perry County, Mississippi",12028.0,,-555555555.0,*****,28,111
"Pike County, Mississippi",39737.0,,-555555555.0,*****,28,113
"Pontotoc County, Mississippi",31315.0,,-555555555.0,*****,28,115
"Prentiss County, Mississippi",25360.0,,-555555555.0,*****,28,117
"Quitman County, Mississippi",7372.0,,-555555555.0,*****,28,119
"Rankin County, Mississippi",151240.0,,-555555555.0,*****,28,121
"Scott County, Mississippi",28415.0,,-555555555.0,*****,28,123
"Simpson County, Mississippi",27073.0,,-555555555.0,*****,28,127
"Smith County, Mississippi",16063.0,,-555555555.0,*****,28,129
"Stone County, Mississippi",18375.0,,-555555555.0,*****,28,131
"Sunflower County, Mississippi",26532.0,,-555555555.0,*****,28,133
"Tallahatchie County, Mississippi",14361.0,,-555555555.0,*****,28,135
"Tate County, Mississippi",28493.0,,-555555555.0,*****,28,137
"Tippah County, Mississippi",21990.0,,-555555555.0,*****,28,139
"Tishomingo County, Mississippi",19478.0,,-555555555.0,*****,28,141
"Tunica County, Mississippi",10170.0,,-555555555.0,*****,28,143
"Union County, Mississippi",28356.0,,-555555555.0,*****,28,145
"Walthall County, Mississippi",14601.0,,-555555555.0,*****,28,147
"Warren County, Mississippi",47075.0,,-555555555.0,*****,28,149
"Washington County, Mississippi",47086.0,,-555555555.0,*****,28,151
"Wayne County, Mississippi",20422.0,,-555555555.0,*****,28,153
"Webster County, Mississippi",9828.0,,-555555555.0,*****,28,155
"Wilkinson County, Mississippi",8990.0,,-555555555.0,*****,28,157
"Winston County, Mississippi",18358.0,,-555555555.0,*****,28,159
"Yalobusha County, Mississippi",12421.0,,-555555555.0,*****,28,161
"Yazoo County, Mississippi",27974.0,,-555555555.0,*****,28,163
"Adair County, Missouri",25325.0,,-555555555.0,*****,29,001
"Andrew County, Missouri",17403.0,,-555555555.0,*****,29,003
"Atchison County, Missouri",5270.0,,-555555555.0,*****,29,005
"Audrain County, Missouri",25735.0,,-555555555.0,*****,29,007
"Barry County, Missouri",35493.0,,-555555555.0,*****,29,009
"Barton County, Missouri",11850.0,,-555555555.0,*****,29,011
"Bates County, Missouri",16374.0,,-555555555.0,*****,29,013
"Benton County, Missouri",18989.0,,-555555555.0,*****,29,015
"Bollinger County, Missouri",12281.0,,-555555555.0,*****,29,017
"Boone County, Missouri",176515.0,,-555555555.0,*****,29,019
"Buchanan County, Missouri",89076.0,,-555555555.0,*****,29,021
"Butler County, Missouri",42733.0,,-555555555.0,*****,29,023
"Caldwell County, Missouri",9049.0,,-555555555.0,*****,29,025
"Callaway County, Missouri",44840.0,,-555555555.0,*****,29,027
"Camden County, Missouri",45096.0,,-555555555.0,*****,29,029
"Cape Girardeau County, Missouri",78324.0,,-555555555.0,*****,29,031
"Carroll County, Missouri",8843.0,,-555555555.0,*****,29,033
"Carter County, Missouri",6197.0,,-555555555.0,*****,29,035
"Cass County, Missouri",102678.0,,-555555555.0,*****,29,037
"Cedar County, Missouri",13938.0,,-555555555.0,*****,29,039
"Chariton County, Missouri",7546.0,,-555555555.0,*****,29,041
"Christian County, Missouri",84275.0,,-555555555.0,*****,29,043
"Clark County, Missouri",6800.0,,-555555555.0,*****,29,045
"Clay County, Missouri",239164.0,,-555555555.0,*****,29,047
"Clinton County, Missouri",20475.0,,-555555555.0,*****,29,049
"Cole County, Missouri",76740.0,,-555555555.0,*****,29,051
"Cooper County, Missouri",17622.0,,-555555555.0,*****,29,053
"Crawford County, Missouri",24280.0,,-555555555.0,*****,29,055
"Dade County, Missouri",7590.0,,-555555555.0,*****,29,057
"Dallas County, Missouri",16499.0,,-555555555.0,*****,29,059
"Daviess County, Missouri",8302.0,,-555555555.0,*****,29,061
"DeKalb County, Missouri",12564.0,,-555555555.0,*****,29,063
"Dent County, Missouri",15504.0,,-555555555.0,*****,29,065
