state,station_name_lea,nsn,item_name,quantity,ui,acquisition_value,demil_code,demil_ic,ship_date,station_type
CA,KERN COUNTY SHERIFF OFFICE,6515-01-519-9161,"GLOVE,PATIENT EXAMINING",4,Package,10.1,A,1.0,2020-04-09 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8415-01-588-1424,"SHIRT,FLAME RESISTANT",10,Each,245.46,A,1.0,2020-02-27 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8540-01-055-6094,"PAPER,TOILET",1,Box,56.89,A,1.0,2020-03-24 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,6230-00-500-0523,"LANTERN,ELECTRIC",24,Each,10.86,A,1.0,2020-02-26 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,5180-00-408-1859,"TOOL KIT,ELECTRICIAN'S",1,Kit,63.93,A,1.0,2020-03-04 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,6530-01-381-3848,"PAD,HEAT TREATMENT",2,Package,41.57,A,1.0,2020-04-09 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,6515-01-489-0904,"MASK,ANESTHESIA    ",2,Package,93.39,A,1.0,2020-03-12 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,6515-01-153-5988,"MASK,SURGICAL",1,Package,94.38,A,1.0,2020-03-12 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8335-01-528-7772,"INSOLES,FOOTWEAR",6,Pair,14.67,A,1.0,2020-03-12 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,6515-01-461-5798,"TOURNIQUET,NONPNEUMATIC",2,Package,21.71,A,1.0,2020-03-12 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,5140-00-473-6256,"BAG,TOOL",5,Each,28.3,A,1.0,2020-03-24 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,3750-DS-LAN-DSCP,GARDENING IMPLEMENTS AND TOOLS,10,Each,25.0,A,,2020-03-24 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,7240-DS-TRA-SHCA,TRASH CAN,1,Each,10.0,A,,2020-03-24 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8460-DS-LUG-GAGE,LUGGAGE,3,Each,320.0,A,,2020-02-27 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8465-01-598-7693,FIELD PACK,12,Each,396.6,A,1.0,2020-02-26 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,7530-01-385-7560,"PAD,WRITING PAPER",8,Package,7.22,A,1.0,2020-02-27 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8430-01-563-8010,"BOOTS,COLD WEATHER",2,Pair,148.62,A,1.0,2020-02-26 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8430-01-563-8125,"BOOTS,COLD WEATHER",2,Pair,148.62,A,1.0,2020-02-26 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,8105-01-386-3866,"BAG,PLASTIC",150,Each,0.54,A,1.0,2020-03-05 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,5180-01-516-7227,"TOOL KIT,FIBER OPTIC SYSTEM",1,Kit,7236.0,A,1.0,2020-03-04 00:00:00.000,State
CA,KERN COUNTY SHERIFF OFFICE,6510-01-146-0988,"BANDAGE,ADHESIVE",1,Package,10.37,A,1.0,2020-04-09 00:00:00.000,State
CA,KERN HIGH SCHOOL DIST POLICE K-12,1240-01-540-3690,"SIGHT,REFLEX",10,Each,321.0,D,1.0,2014-05-15 00:00:00.000,State
CA,KINGS COUNTY SHERIFF DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,65070.0,C,1.0,2010-12-14 00:00:00.000,State
CA,KINGSBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,KINGSBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,KINGSBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,KINGSBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,KINGSBURG POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LA VERNE POLICE DEPT,2320-01-074-7642,"TRUCK,ARMORED",1,Each,65070.0,C,1.0,2011-05-26 00:00:00.000,State
CA,LA VERNE POLICE DEPT,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,77000.0,Q,3.0,2017-06-29 00:00:00.000,State
CA,LAKE COUNTY SHERIFF OFFICE,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,77000.0,Q,3.0,2017-05-16 00:00:00.000,State
CA,LAKE COUNTY SHERIFF OFFICE,2320-01-074-7642,"TRUCK,ARMORED",1,Each,65070.0,C,1.0,2002-08-28 00:00:00.000,State
CA,LAKE COUNTY SHERIFF OFFICE,1385-01-574-4707,"UNMANNED VEHICLE,GROUND",1,Each,10000.0,Q,3.0,2013-01-30 00:00:00.000,State
CA,LAKE COUNTY SHERIFF OFFICE,2320-01-074-7642,"TRUCK,ARMORED",1,Each,65070.0,C,1.0,2002-08-28 00:00:00.000,State
CA,LAKE COUNTY SHERIFF OFFICE,5855-00-150-1820,"VIEWER,NIGHT VISION",1,Each,4105.0,F,1.0,1998-05-28 00:00:00.000,State
CA,LAKE COUNTY SHERIFF OFFICE,5855-00-150-1820,"VIEWER,NIGHT VISION",1,Each,4105.0,F,1.0,1998-05-28 00:00:00.000,State
CA,LAKE SHASTINA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LAKE SHASTINA POLICE DEPT,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,5965-DS-SPE-AKE0,"SPEAKER, COMMUNICATIONS EQUIPMENT",1,Each,18572.15,A,,2019-08-05 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1367-01-561-5276,"CAPABILITIES SET,NON-LETHAL",1,Each,40941.0,Q,3.0,2019-11-26 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1367-01-561-5278,"CAPABILITIES SET,NON-LETHAL",1,Each,401038.0,Q,3.0,2019-12-16 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,5180-DS-TOO-LKIT,"SETS, KITS, AND OUTFITS OF HAND TOOLS",7,Each,37981.0,A,,2019-06-25 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,8145-01-512-1019,"SUPPORT,SHIPPING AND STORAGE CONTAINER",10,Each,3932.62,A,1.0,2020-03-25 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2340-DS-ATV-3WHE,"ALL TERRAIN VEHICLE, 3 WHEEL",1,Each,14710.04,A,,2020-02-24 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2320-01-074-7642,"TRUCK,ARMORED",1,Each,65070.0,C,1.0,1999-03-12 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,5820-01-576-0021,RADIO SET,5,Each,5114.0,D,1.0,2011-04-23 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1240-00-930-3833,BINOCULAR,6,Each,278.05,D,1.0,2011-04-23 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,1999-04-06 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-11-04 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-09-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,1999-04-07 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-09-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-09-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-09-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-09-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-09-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-11-04 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-11-04 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-11-04 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,1999-04-06 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,1999-04-07 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-11-04 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-09-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-11-04 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1005-00-589-1271,"RIFLE,7.62 MILLIMETER",1,Each,138.0,D,1.0,1999-04-07 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,77000.0,Q,3.0,2017-05-15 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,5340-DS-STR-AP01,"STRAP, COMMERCIAL",42,Each,120.0,A,,2019-11-26 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,5410-01-519-7185,SOLAR SYSTEM TY II ,3,Each,3346.83,A,1.0,2019-08-05 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2350-01-281-6451,"CARRIER,CARGO",1,Each,125969.0,C,1.0,2019-12-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6230-01-288-4627,FLOODLIGHT ASSEMBLY,1,Set,4489.0,A,1.0,2020-01-07 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2540-01-556-6365,"TANK,FUEL,VEHICULAR HEATER",4,Each,2017.8,A,1.0,2019-08-13 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6545-01-598-4589,MES GROUND AMBULANCE,2,Set,37943.3,A,1.0,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2330-DS-TRA-ILE1,TRAILER,1,Each,16320.0,A,,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6115-DS-GEN-ERA1,"GENERATORS AND GENERATOR SETS, ELECTRICA",4,Each,9000.0,A,,2019-07-03 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2355-01-570-7996,MINE RESISTANT VEHICLE,1,Each,495000.0,C,1.0,2019-03-07 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2540-01-568-6442,"BOX,ACCESSORIES STOWAGE",1,Each,2209.48,A,1.0,2019-11-26 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2540-01-568-6442,"BOX,ACCESSORIES STOWAGE",1,Each,2209.48,A,1.0,2019-11-26 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2350-01-281-6451,"CARRIER,CARGO",1,Each,125969.0,C,1.0,2019-12-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2530-01-568-4597,"WHEEL,PNEUMATIC TIRE",4,Each,100.0,A,1.0,2019-08-05 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6545-01-598-4589,MES GROUND AMBULANCE,4,Set,37943.3,A,1.0,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,7240-00-089-3827,"CAN,MILITARY",30,Each,21.0,A,1.0,2019-11-21 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6545-01-598-4589,MES GROUND AMBULANCE,2,Set,37943.3,A,1.0,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,8340-01-528-8210,TENT,2,Each,7963.8,A,1.0,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,8150-01-580-6589,"CONTAINER,20'ISO",1,Each,6676.0,A,1.0,2019-12-16 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6760-01-519-0700,"CASE,PHOTOGRAPHIC EQUIPMENT",8,Each,248.5,A,1.0,2019-08-13 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,5440-01-526-4123,STEPLADDER,1,Each,175.92,A,1.0,2019-09-03 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,1095-01-454-6320,"RACK,STORAGE,SMALL ARMS",2,Each,1029.88,A,1.0,2019-06-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6545-01-598-4589,MES GROUND AMBULANCE,1,Set,37943.3,A,1.0,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6760-01-519-0700,"CASE,PHOTOGRAPHIC EQUIPMENT",2,Each,248.5,A,1.0,2019-08-13 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2320-DS-TRU-CK00,TRUCKS AND TRUCK TRACTORS,1,Each,21956.9,A,,2019-09-03 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,8140-00-739-0233,"SHIPPING AND STORAGE CONTAINER,CARTRIDGE",50,Each,31.65,A,1.0,2019-11-12 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2320-01-447-3890,"TRUCK,CARGO",1,Each,184333.0,Q,6.0,2019-11-26 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,8150-01-580-6589,"CONTAINER,20'ISO",1,Each,6676.0,A,1.0,2019-12-16 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,6545-01-598-4589,MES GROUND AMBULANCE,4,Set,37943.3,A,1.0,2019-06-18 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,4520-01-431-8927,"HEATER,SPACE",2,Each,16361.96,A,1.0,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,4940-01-514-0087,"CLEANER,PRESSURE,SOLVENT-WATER",1,Each,10965.03,A,1.0,2019-06-17 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2340-DS-ATV-3WHE,"ALL TERRAIN VEHICLE, 3 WHEEL",1,Each,14710.04,A,,2020-02-24 00:00:00.000,State
CA,LASSEN COUNTY SHERIFF OFFICE,2330-DS-TRA-ILE1,TRAILER,1,Each,2649.92,A,,2020-02-24 00:00:00.000,State
CA,LEMOORE POLICE DEPT,2320-01-146-7191,"TRUCK,UTILITY",1,Each,39446.0,C,1.0,2003-03-20 00:00:00.000,State
CA,LINDSAY DEPARTMENT OF PUBLIC SAFEY,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LINDSAY DEPARTMENT OF PUBLIC SAFEY,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LINDSAY DEPARTMENT OF PUBLIC SAFEY,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LINDSAY DEPARTMENT OF PUBLIC SAFEY,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LINDSAY DEPARTMENT OF PUBLIC SAFEY,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LINDSAY DEPARTMENT OF PUBLIC SAFEY,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2002-10-15 00:00:00.000,State
CA,LIVERMORE POLICE DEPT,1240-01-490-7312,"SIGHT,REFLEX",19,Each,1170.55,D,1.0,2012-07-07 00:00:00.000,State
CA,LIVERMORE POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",5,Each,321.0,D,1.0,2012-03-14 00:00:00.000,State
CA,LIVERMORE POLICE DEPT,8405-00-001-8027,"TROUSERS,WET WEATHER",1,Pair,27.3,E,1.0,2012-03-24 00:00:00.000,State
CA,LIVERMORE POLICE DEPT,8415-01-538-6823,"JACKET,COLD WEATHER",1,Each,103.39,E,1.0,2012-06-27 00:00:00.000,State
CA,LIVERMORE POLICE DEPT,8415-01-538-6813,"JACKET,COLD WEATHER",1,Each,103.39,E,1.0,2012-06-27 00:00:00.000,State
CA,LIVERMORE POLICE DEPT,1240-01-490-7312,"SIGHT,REFLEX",40,Each,1170.55,D,1.0,2012-07-07 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,1005-01-543-2187,"KIT,TACTICAL TRIPOD",4,Each,1495.0,B,3.0,2013-05-07 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321.0,D,1.0,2014-09-19 00:00:00.000,State
CA,LODI POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321.0,D,1.0,2014-09-19 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",11,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321.0,D,1.0,2014-09-19 00:00:00.000,State
CA,LODI POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321.0,D,1.0,2014-09-19 00:00:00.000,State
CA,LODI POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321.0,D,1.0,2014-09-19 00:00:00.000,State
CA,LODI POLICE DEPT,1240-01-411-1265,"SIGHT,REFLEX",1,Each,321.0,D,1.0,2014-09-19 00:00:00.000,State
CA,LODI POLICE DEPT,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,77000.0,Q,3.0,2017-05-15 00:00:00.000,State
CA,LODI POLICE DEPT,1385-01-593-6219,PACKBOT 510 WITH FASTAC REMOTELY CONTROLLED VEHICLE,1,Each,77000.0,Q,3.0,2017-05-15 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-553-7414,"VIEWER,NIGHT VISION",2,Each,37420.74,D,1.0,2012-11-21 00:00:00.000,State
CA,LODI POLICE DEPT,5855-01-538-7994,"VIEWER,NIGHT VISION",1,Each,19038.32,C,1.0,2014-09-09 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,8415-01-547-0006,"TROUSERS,COMBAT",10,Each,59.57,E,1.0,2010-01-12 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
CA,LOS ANGELES COUNTY DA,1005-00-073-9421,"RIFLE,5.56 MILLIMETER",1,Each,499.0,D,1.0,2003-08-18 00:00:00.000,State
