facid,facility_name,penalties,penalties_sum,bed_capacity,fac_fdr,penalties_per_10_beds,penalties_sum_per_10_beds
920000055,GRAND VALLEY HEALTH CARE CENTER,8,10200.0,99.0,SKILLED NURSING FACILITY,0.81,1030.3
920000056,THE MEADOWS POST ACUTE,8,78350.0,98.0,SKILLED NURSING FACILITY,0.82,7994.9
920000057,VALLEY PALMS CARE CENTER,4,24500.0,99.0,SKILLED NURSING FACILITY,0.4,2474.75
920000058,WINDSOR GARDENS HEALTHCARE CENTER OF THE VALLEY,10,159030.0,99.0,SKILLED NURSING FACILITY,1.01,16063.64
920000059,LAKE BALBOA CARE CENTER,6,13850.0,50.0,SKILLED NURSING FACILITY,1.2,2770.0
920000061,WOODLAND CARE CENTER,10,28450.0,157.0,SKILLED NURSING FACILITY,0.64,1812.1
920000062,EISENBERG VILLAGE,3,7500.0,166.0,SKILLED NURSING FACILITY,0.18,451.81
920000063,NORTHRIDGE CARE CENTER,4,15150.0,97.0,SKILLED NURSING FACILITY,0.41,1561.86
920000064,PARKWEST HEALTHCARE CENTER,3,41500.0,99.0,SKILLED NURSING FACILITY,0.3,4191.92
920000066,SHERMAN OAKS  HEALTH & REHABILITATION CENTER,2,2000.0,120.0,SKILLED NURSING FACILITY,0.17,166.67
920000067,TARZANA HEALTH AND REHABILITATION CENTER,20,116150.0,180.0,SKILLED NURSING FACILITY,1.11,6452.78
920000068,HOLIDAY MANOR CARE CENTER,6,97800.0,94.0,SKILLED NURSING FACILITY,0.64,10404.26
920000069,"THE CARE CENTER ON HAZELTINE, LLC",3,3600.0,58.0,SKILLED NURSING FACILITY,0.52,620.69
920000071,BURBANK HEALTHCARE AND REHABILITATION CENTER,7,31250.0,188.0,SKILLED NURSING FACILITY,0.37,1662.23
920000073,GOLDEN STATE COLONIAL HEALTHCARE CENTER,7,11950.0,49.0,SKILLED NURSING FACILITY,1.43,2438.78
920000074,PROVIDENCE ST. ELIZABETH CARE CENTER,1,15000.0,52.0,SKILLED NURSING FACILITY,0.19,2884.62
920000075,STUDIO CITY REHABILITATION CENTER,12,112800.0,181.0,SKILLED NURSING FACILITY,0.66,6232.04
920000076,VALLEY VISTA NURSING AND TRANSITIONAL CARE LLC,4,58400.0,72.0,SKILLED NURSING FACILITY,0.56,8111.11
920000077,ALAMEDA CARE CENTER,4,8850.0,89.0,SKILLED NURSING FACILITY,0.45,994.38
920000078,IMPERIAL CARE CENTER,5,110200.0,130.0,SKILLED NURSING FACILITY,0.38,8476.92
920000082,WEST HILLS HEALTH AND REHABILITATION CENTER,4,24557.0,145.0,SKILLED NURSING FACILITY,0.28,1693.59
920000083,CANYON OAKS NURSING AND REHABILITATION CENTER,5,30800.0,185.0,SKILLED NURSING FACILITY,0.27,1664.86
920000084,CHATSWORTH PARK HEALTH CARE CENTER,14,63850.0,128.0,SKILLED NURSING FACILITY,1.09,4988.28
920000085,WEST VALLEY POST ACUTE,4,13000.0,128.0,SKILLED NURSING FACILITY,0.31,1015.62
920000086,GRANADA HILLS CONVALESCENT HOSPITAL,4,4700.0,48.0,SKILLED NURSING FACILITY,0.83,979.17
920000087,MAGNOLIA GARDENS CONVALESCENT HOSPITAL,5,24900.0,99.0,SKILLED NURSING FACILITY,0.51,2515.15
920000088,RINALDI CONVALESCENT HOSPITAL,6,42000.0,99.0,SKILLED NURSING FACILITY,0.61,4242.42
920000089,COUNTRY VILLA SHERATON NURSING AND REHAB. CENTER,3,18650.0,138.0,SKILLED NURSING FACILITY,0.22,1351.45
920000090,CASITAS CARE CENTER,1,1000.0,99.0,SKILLED NURSING FACILITY,0.1,101.01
920000091,TOPANGA TERRACE,6,78000.0,112.0,SKILLED NURSING FACILITY,0.54,6964.29
920000092,STONEY POINT HEALTHCARE CENTER,10,115200.0,132.0,SKILLED NURSING FACILITY,0.76,8727.27
920000269,VILLA SCALABRINI SPECIAL CARE UNIT,1,1000.0,58.0,SKILLED NURSING FACILITY,0.17,172.41
920000280,ANTELOPE VALLEY CARE CENTER,8,48900.0,199.0,SKILLED NURSING FACILITY,0.4,2457.29
920000289,SYLMAR HEALTH AND REHABILITATION CENTER,13,124050.0,208.0,SKILLED NURSING FACILITY,0.62,5963.94
920000292,ARARAT NURSING FACILITY,3,31000.0,254.0,SKILLED NURSING FACILITY,0.12,1220.47
920000302,WINDSOR TERRACE HEALTHCARE CENTER,13,52830.0,133.0,SKILLED NURSING FACILITY,0.98,3972.18
920000304,GLENHAVEN HEALTHCARE,2,22000.0,52.0,SKILLED NURSING FACILITY,0.38,4230.77
920000306,AUTUMN HILLS HEALTH CARE CENTER,1,1600.0,99.0,SKILLED NURSING FACILITY,0.1,161.62
920000310,BROOKDALE NORTHRIDGE,1,15000.0,45.0,SKILLED NURSING FACILITY,0.22,3333.33
920000312,TOTALLY KIDS SPECIALTY HEALTHCARE-SUN VALLEY,4,90250.0,45.0,SKILLED NURSING FACILITY,0.89,20055.56
930000002,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,4,255200.0,298.0,GENERAL ACUTE CARE HOSPITAL,0.13,8563.76
930000004,CEDARS-SINAI MEDICAL CENTER,6,329800.0,889.0,GENERAL ACUTE CARE HOSPITAL,0.07,3709.79
930000008,ANTELOPE VALLEY HOSPITAL,5,154400.0,390.0,GENERAL ACUTE CARE HOSPITAL,0.13,3958.97
930000012,BEVERLY HOSPITAL,1,32500.0,134.0,GENERAL ACUTE CARE HOSPITAL,0.07,2425.37
930000014,BARLOW RESPIRATORY HOSPITAL,2,109850.0,99.0,GENERAL ACUTE CARE HOSPITAL,0.2,11095.96
930000015,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,4,63100.0,277.0,GENERAL ACUTE CARE HOSPITAL,0.14,2277.98
930000022,CENTINELA HOSPITAL MEDICAL CENTER,1,13400.0,305.0,GENERAL ACUTE CARE HOSPITAL,0.03,439.34
930000026,HUNTINGTON HOSPITAL,5,198062.5,566.0,GENERAL ACUTE CARE HOSPITAL,0.09,3499.34
930000027,MISSION COMMUNITY HOSPITAL,1,50000.0,75.0,GENERAL ACUTE CARE HOSPITAL,0.13,6666.67
930000031,"CALIFORNIA REHABILITATION INSTITUTE, LLC",4,81900.0,138.0,GENERAL ACUTE CARE HOSPITAL,0.29,5934.78
930000033,KINDRED HOSPITAL PARAMOUNT,1,400.0,165.0,GENERAL ACUTE CARE HOSPITAL,0.06,24.24
930000034,CHILDREN'S HOSPITAL LOS ANGELES,2,125000.0,480.0,GENERAL ACUTE CARE HOSPITAL,0.04,2604.17
930000035,L.A. DOWNTOWN MEDICAL CENTER,1,20000.0,110.0,GENERAL ACUTE CARE HOSPITAL,0.09,1818.18
930000036,CITY OF HOPE HELFORD CLINICAL RESEARCH HOSPITAL,5,24250.0,181.0,GENERAL ACUTE CARE HOSPITAL,0.28,1339.78
930000038,COAST PLAZA HOSPITAL,1,25000.0,110.0,GENERAL ACUTE CARE HOSPITAL,0.09,2272.73
930000039,KINDRED HOSPITAL SOUTH BAY,3,79310.0,50.0,GENERAL ACUTE CARE HOSPITAL,0.6,15862.0
930000040,COMMUNITY HOSPITAL OF HUNTINGTON PARK,2,25900.0,77.0,GENERAL ACUTE CARE HOSPITAL,0.26,3363.64
930000041,SAN GABRIEL VALLEY MEDICAL CENTER,2,262000.0,156.0,GENERAL ACUTE CARE HOSPITAL,0.13,16794.87
930000044,CEDARS-SINAI MARINA DEL REY HOSPITAL,1,25000.0,91.0,GENERAL ACUTE CARE HOSPITAL,0.11,2747.25
930000047,LAKEWOOD REGIONAL MEDICAL CENTER,2,6800.0,164.0,GENERAL ACUTE CARE HOSPITAL,0.12,414.63
930000049,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,3,84400.0,265.0,GENERAL ACUTE CARE HOSPITAL,0.11,3184.91
930000050,KAISER FOUNDATION HOSPITAL,1,800.0,218.0,GENERAL ACUTE CARE HOSPITAL,0.05,36.7
930000052,PIH HEALTH HOSPITAL - DOWNEY,2,89525.0,167.0,GENERAL ACUTE CARE HOSPITAL,0.12,5360.78
930000058,GARFIELD MEDICAL CENTER,1,50000.0,188.0,GENERAL ACUTE CARE HOSPITAL,0.05,2659.57
930000059,ADVENTIST HEALTH GLENDALE,1,13200.0,391.0,GENERAL ACUTE CARE HOSPITAL,0.03,337.6
930000062,GREATER EL MONTE COMMUNITY HOSPITAL,1,3800.0,59.0,GENERAL ACUTE CARE HOSPITAL,0.17,644.07
930000063,HENRY MAYO NEWHALL HOSPITAL,4,92075.0,286.0,GENERAL ACUTE CARE HOSPITAL,0.14,3219.41
930000064,SOUTHERN CALIFORNIA HOSPITAL AT HOLLYWOOD,3,61787.5,92.0,GENERAL ACUTE CARE HOSPITAL,0.33,6716.03
930000065,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,7,168275.0,311.0,GENERAL ACUTE CARE HOSPITAL,0.23,5410.77
930000068,PIH HEALTH GOOD SAMARITAN HOSPITAL,2,3500.0,370.0,GENERAL ACUTE CARE HOSPITAL,0.05,94.59
930000070,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,2,75000.0,116.0,GENERAL ACUTE CARE HOSPITAL,0.17,6465.52
930000071,KAISER FOUNDATION HOSPITAL - SOUTH BAY,3,67350.0,247.0,GENERAL ACUTE CARE HOSPITAL,0.12,2726.72
930000072,KAISER FOUNDATION HOSPITAL - LOS ANGELES,3,139250.0,492.0,GENERAL ACUTE CARE HOSPITAL,0.06,2830.28
930000074,KAISER FOUNDATION HOSPITAL-DOWNEY,3,480000.0,335.0,GENERAL ACUTE CARE HOSPITAL,0.09,14328.36
930000076,KAISER FOUNDATION HOSPITAL-WEST LA,1,200.0,253.0,GENERAL ACUTE CARE HOSPITAL,0.04,7.91
930000077,PALMDALE REGIONAL MEDICAL CENTER,2,45700.0,184.0,GENERAL ACUTE CARE HOSPITAL,0.11,2483.7
930000082,COMMUNITY HOSPITAL LONG BEACH,1,2500.0,120.0,GENERAL ACUTE CARE HOSPITAL,0.08,208.33
930000085,LOS ANGELES COMMUNITY HOSPITAL,4,106500.0,85.0,GENERAL ACUTE CARE HOSPITAL,0.47,12529.41
930000088,KINDRED HOSPITAL - LOS ANGELES,8,54000.0,76.0,GENERAL ACUTE CARE HOSPITAL,1.05,7105.26
930000089,KINDRED HOSPITAL - LA MIRADA,3,14800.0,112.0,GENERAL ACUTE CARE HOSPITAL,0.27,1321.43
930000092,MEMORIAL HOSPITAL OF GARDENA,1,7600.0,93.0,GENERAL ACUTE CARE HOSPITAL,0.11,817.2
930000093,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,2,25500.0,204.0,GENERAL ACUTE CARE HOSPITAL,0.1,1250.0
930000095,MEMORIALCARE LONG BEACH MEDICAL CENTER,2,14650.0,411.0,GENERAL ACUTE CARE HOSPITAL,0.05,356.45
930000096,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,2,78500.0,311.0,GENERAL ACUTE CARE HOSPITAL,0.06,2524.12
930000100,PROVIDENCE SAINT JOHN'S HEALTH CENTER,5,65850.0,248.0,GENERAL ACUTE CARE HOSPITAL,0.2,2655.24
930000101,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,2,67500.0,376.0,GENERAL ACUTE CARE HOSPITAL,0.05,1795.21
930000103,ST. MARY MEDICAL CENTER,3,162800.0,352.0,GENERAL ACUTE CARE HOSPITAL,0.09,4625.0
930000108,MONTEREY PARK HOSPITAL,2,23875.0,83.0,GENERAL ACUTE CARE HOSPITAL,0.24,2876.51
930000111,NORTHRIDGE HOSPITAL MEDICAL CENTER,4,116500.0,336.0,GENERAL ACUTE CARE HOSPITAL,0.12,3467.26
930000114,COLLEGE MEDICAL CENTER,3,237300.0,105.0,GENERAL ACUTE CARE HOSPITAL,0.29,22600.0
930000123,POMONA VALLEY HOSPITAL MEDICAL CENTER,3,54600.0,400.0,GENERAL ACUTE CARE HOSPITAL,0.08,1365.0
930000125,SAN DIMAS COMMUNITY HOSPITAL,1,3900.0,86.0,GENERAL ACUTE CARE HOSPITAL,0.12,453.49
930000127,TORRANCE MEMORIAL MEDICAL CENTER,4,165675.0,558.0,GENERAL ACUTE CARE HOSPITAL,0.07,2969.09
930000128,ST. FRANCIS MEDICAL CENTER,2,34100.0,300.0,GENERAL ACUTE CARE HOSPITAL,0.07,1136.67
930000129,VALLEY PRESBYTERIAN HOSPITAL,4,44200.0,333.0,GENERAL ACUTE CARE HOSPITAL,0.12,1327.33
930000133,PACIFICA HOSPITAL OF THE VALLEY,3,129000.0,72.0,GENERAL ACUTE CARE HOSPITAL,0.42,17916.67
930000137,AURORA LAS ENCINAS HOSPITAL,1,50000.0,118.0,ACUTE PSYCHIATRIC HOSPITAL,0.08,4237.29
930000140,SHERMAN OAKS HOSPITAL,1,100.0,96.0,GENERAL ACUTE CARE HOSPITAL,0.1,10.42
930000146,DEL AMO HOSPITAL,1,50000.0,147.0,ACUTE PSYCHIATRIC HOSPITAL,0.07,3401.36
930000151,WHITTIER HOSPITAL MEDICAL CENTER,4,31150.0,132.0,GENERAL ACUTE CARE HOSPITAL,0.3,2359.85
930000153,RESNICK NEUROPSYCHIATRIC HOSPITAL AT UCLA,1,75000.0,74.0,ACUTE PSYCHIATRIC HOSPITAL,0.14,10135.14
930000157,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER SAN PEDRO,2,27475.0,146.0,GENERAL ACUTE CARE HOSPITAL,0.14,1881.85
930000162,RONALD REAGAN UCLA MEDICAL CENTER,8,257300.0,420.0,GENERAL ACUTE CARE HOSPITAL,0.19,6126.19
930000191,ADVENTIST HEALTH WHITE MEMORIAL,1,50000.0,269.0,GENERAL ACUTE CARE HOSPITAL,0.04,1858.74
930000196,COLLEGE HOSPITAL,3,137375.0,187.0,ACUTE PSYCHIATRIC HOSPITAL,0.16,7346.26
930000290,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,2,51600.0,262.0,GENERAL ACUTE CARE HOSPITAL,0.08,1969.47
930000436,PROVIDENCE LITTLE COMPANY OF MARY SUBACUTE CARE CENTER,3,11950.0,125.0,SKILLED NURSING FACILITY,0.24,956.0
930000564,SAN GABRIEL VALLEY MEDICAL CENTER D/P SNF,4,5000.0,44.0,SKILLED NURSING FACILITY,0.91,1136.36
930000575,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER D/P SNF,12,30750.0,89.0,SKILLED NURSING FACILITY,1.35,3455.06
930000611,PACIFICA HOSPITAL OF THE VALLEY D/P SNF,7,30750.0,98.0,SKILLED NURSING FACILITY,0.71,3137.76
930000744,MOTION PICTURE & TELEVISION HOSPITAL D/P SNF,8,136600.0,110.0,SKILLED NURSING FACILITY,0.73,12418.18
930000773,PROVIDENCE LITTLE COMPANY OF MARY TRANSITIONAL CARE CENTER,4,7975.0,115.0,SKILLED NURSING FACILITY,0.35,693.48
930000793,ALHAMBRA HOSPITAL MEDICAL CENTER D/P SNF,1,2000.0,26.0,SKILLED NURSING FACILITY,0.38,769.23
930000822,WHITE MEMORIAL MEDICAL CENTER D/P SNF,1,900.0,27.0,SKILLED NURSING FACILITY,0.37,333.33
930000865,ENCINO HOSPITAL MEDICAL CENTER,1,7400.0,28.0,SKILLED NURSING FACILITY,0.36,2642.86
930000904,MEMORIAL HOSPITAL OF GARDENA D/P SNF,5,16800.0,69.0,SKILLED NURSING FACILITY,0.72,2434.78
930000912,KECK HOSPITAL OF USC,14,353770.0,401.0,GENERAL ACUTE CARE HOSPITAL,0.35,8822.19
930001463,TORRANCE MEMORIAL MEDICAL CENTER D/P SNF,3,17500.0,40.0,SKILLED NURSING FACILITY,0.75,4375.0
930001498,"EMANATE HEALTH INTER-COMMUNITY HOSPITAL, D/P SNF",1,10000.0,23.0,SKILLED NURSING FACILITY,0.43,4347.83
930001543,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,4,43300.0,260.0,GENERAL ACUTE CARE HOSPITAL,0.15,1665.38
930001558,LOS ANGELES COMMUNITY HOSPITAL D/P SNF,3,8000.0,39.0,SKILLED NURSING FACILITY,0.77,2051.28
930001561,WEST COVINA MEDICAL CENTER D/P SNF,2,900.0,33.0,SKILLED NURSING FACILITY,0.61,272.73
930001577,PRESBYTERIAN INTERCOMMUNITY HOSPITAL D/P SNF,2,17000.0,35.0,SKILLED NURSING FACILITY,0.57,4857.14
930001607,KINDRED HOSPITAL - SANTA ANA,1,6400.0,47.0,GENERAL ACUTE CARE HOSPITAL,0.21,1361.7
930001709,MEMORIALCARE MILLER CHILDREN'S & WOMEN'S HOSPITAL LONG BEACH,1,13900.0,357.0,GENERAL ACUTE CARE HOSPITAL,0.03,389.36
940000001,MIRADA HILLS REHABILITATION AND CONVALESCENT HOSPITAL,25,238390.0,142.0,SKILLED NURSING FACILITY,1.76,16788.03
940000004,COUNTRY VILLA BAY VISTA HEALTHCARE CENTER,9,32000.0,70.0,SKILLED NURSING FACILITY,1.29,4571.43
940000005,BROADWAY BY THE SEA,10,168800.0,98.0,SKILLED NURSING FACILITY,1.02,17224.49
940000006,LAKEWOOD HEALTHCARE CENTER,42,533700.0,290.0,SKILLED NURSING FACILITY,1.45,18403.45
940000007,ATLANTIC MEMORIAL HEALTHCARE CENTER,9,60000.0,100.0,SKILLED NURSING FACILITY,0.9,6000.0
940000010,BEL VISTA HEALTHCARE CENTER,4,25000.0,41.0,SKILLED NURSING FACILITY,0.98,6097.56
940000011,BELL CONVALESCENT HOSPITAL,10,187950.0,99.0,SKILLED NURSING FACILITY,1.01,18984.85
940000012,BRIARCREST NURSING CENTER,15,175900.0,135.0,SKILLED NURSING FACILITY,1.11,13029.63
940000013,BELLFLOWER POST ACUTE,9,152000.0,59.0,SKILLED NURSING FACILITY,1.53,25762.71
940000014,ROSE VILLA HEALTHCARE CENTER,12,66750.0,53.0,SKILLED NURSING FACILITY,2.26,12594.34
940000015,THE ORCHARD - POST ACUTE CARE,11,196400.0,162.0,SKILLED NURSING FACILITY,0.68,12123.46
940000016,BIXBY KNOLLS TOWERS HEALTH CARE & REHAB CENTER,1,1000.0,99.0,SKILLED NURSING FACILITY,0.1,101.01
940000017,DOWNEY POST ACUTE,12,230900.0,99.0,SKILLED NURSING FACILITY,1.21,23323.23
940000019,WHITTIER HILLS HEALTH CARE CENTER,17,94250.0,160.0,SKILLED NURSING FACILITY,1.06,5890.62
940000020,BUENA VENTURA POST ACUTE CARE CENTER,5,20300.0,99.0,SKILLED NURSING FACILITY,0.51,2050.51
940000023,REGENCY OAKS POST ACUTE CARE CENTER,11,52650.0,99.0,SKILLED NURSING FACILITY,1.11,5318.18
940000024,NORWALK SKILLED NURSING & WELLNESS CENTRE,4,103000.0,99.0,SKILLED NURSING FACILITY,0.4,10404.04
940000025,VIEW HEIGHTS CONVALESCENT HOSPITAL,18,218228.32,163.0,SKILLED NURSING FACILITY,1.1,13388.24
940000026,LA PAZ GEROPSYCHIATRIC CENTER,10,57500.0,173.0,SKILLED NURSING FACILITY,0.58,3323.7
940000029,WINDSOR CONVALESCENT CENTER OF NORTH LONG BEACH,13,29850.0,120.0,SKILLED NURSING FACILITY,1.08,2487.5
940000030,VILLA SERENA HEALTHCARE CENTER,4,20000.0,52.0,SKILLED NURSING FACILITY,0.77,3846.15
940000031,CATERED MANOR NURSING CENTER,15,155250.0,83.0,SKILLED NURSING FACILITY,1.81,18704.82
940000033,COLONIAL GARDENS NURSING HOME,2,16000.0,99.0,SKILLED NURSING FACILITY,0.2,1616.16
940000034,COLONIAL CARE CENTER,12,164350.0,196.0,SKILLED NURSING FACILITY,0.61,8385.2
940000036,LYNWOOD POST ACUTE CARE CENTER,12,93400.0,99.0,SKILLED NURSING FACILITY,1.21,9434.34
940000037,SANTA FE HEIGHTS HEALTHCARE CENTER LLC,16,187500.0,99.0,SKILLED NURSING FACILITY,1.62,18939.39
940000040,VILLA DEL RIO,16,361600.0,99.0,SKILLED NURSING FACILITY,1.62,36525.25
940000041,VILLA DEL RIO GARDENS,36,699600.0,84.0,SKILLED NURSING FACILITY,4.29,83285.71
940000042,SHORELINE HEALTHCARE CENTER,11,50800.0,75.0,SKILLED NURSING FACILITY,1.47,6773.33
940000043,EDGEWATER SKILLED NURSING CENTER,5,40000.0,81.0,SKILLED NURSING FACILITY,0.62,4938.27
940000044,EL RANCHO VISTA HEALTH CARE CENTER,8,103500.0,86.0,SKILLED NURSING FACILITY,0.93,12034.88
940000046,PACIFIC PALMS HEALTHCARE,12,52800.0,133.0,SKILLED NURSING FACILITY,0.9,3969.92
940000047,BEL TOOREN VILLA CONVALESCENT HOSPITAL,12,74000.0,99.0,SKILLED NURSING FACILITY,1.21,7474.75
940000048,NORTH WALK VILLA CONVALESCENT HOSPITAL,5,28500.0,59.0,SKILLED NURSING FACILITY,0.85,4830.51
940000049,AFFINITY HEALTHCARE CENTER,15,238100.0,104.0,SKILLED NURSING FACILITY,1.44,22894.23
940000050,LIGHTHOUSE HEALTHCARE CENTER,24,156800.0,149.0,SKILLED NURSING FACILITY,1.61,10523.49
940000051,AVALON VILLA CARE CENTER,25,334800.0,131.0,SKILLED NURSING FACILITY,1.91,25557.25
940000053,COUNTRY VILLA BELMONT HEIGHTS HEALTHCARE CENTER,22,223000.0,117.0,SKILLED NURSING FACILITY,1.88,19059.83
940000056,LONG BEACH HEALTHCARE CENTER,29,578400.0,154.0,SKILLED NURSING FACILITY,1.88,37558.44
940000057,DOWNEY COMMUNITY HEALTH CENTER,13,137100.0,198.0,SKILLED NURSING FACILITY,0.66,6924.24
940000062,ALAMITOS BELMONT REHABILITATION HOSPITAL,4,33500.0,94.0,SKILLED NURSING FACILITY,0.43,3563.83
940000063,NORWALK MEADOWS NURSING CENTER,9,83850.0,99.0,SKILLED NURSING FACILITY,0.91,8469.7
940000064,INTERCOMMUNITY HEALTHCARE & REHABILITATION CENTER,10,128400.0,86.0,SKILLED NURSING FACILITY,1.16,14930.23
940000065,INTERCOMMUNITY CARE CENTER,17,223550.0,147.0,SKILLED NURSING FACILITY,1.16,15207.48
940000069,BROOKFIELD HEALTHCARE CENTER,6,26400.0,70.0,SKILLED NURSING FACILITY,0.86,3771.43
940000070,SOUTHLAND,8,9400.0,120.0,SKILLED NURSING FACILITY,0.67,783.33
940000071,VILLA ELENA HEALTHCARE CENTER,7,9800.0,98.0,SKILLED NURSING FACILITY,0.71,1000.0
940000072,MARLORA POST ACUTE REHABILITATION HOSPITAL,2,22150.0,99.0,SKILLED NURSING FACILITY,0.2,2237.37
940000073,HUNTINGTON PARK NURSING CENTER,5,4650.0,99.0,SKILLED NURSING FACILITY,0.51,469.7
940000074,CALIFORNIA POST-ACUTE CARE,24,96000.0,130.0,SKILLED NURSING FACILITY,1.85,7384.62
940000076,GRANADA POST ACUTE,8,32000.0,98.0,SKILLED NURSING FACILITY,0.82,3265.31
940000077,"WHITTIER NURSING AND WELLNESS CENTER, INC.",5,40000.0,36.0,SKILLED NURSING FACILITY,1.39,11111.11
940000078,GREENFIELD CARE CENTER OF SOUTH GATE,16,60100.0,99.0,SKILLED NURSING FACILITY,1.62,6070.71
940000079,PICO RIVERA HEALTHCARE CENTER,2,11500.0,99.0,SKILLED NURSING FACILITY,0.2,1161.62
940000089,PACIFIC CARE NURSING CENTER,7,49000.0,99.0,SKILLED NURSING FACILITY,0.71,4949.49
940000090,"PACIFIC VILLA, INC.",8,163000.0,99.0,SKILLED NURSING FACILITY,0.81,16464.65
940000091,PARAMOUNT CONVALESCENT HOSPITAL,4,5800.0,59.0,SKILLED NURSING FACILITY,0.68,983.05
940000092,MAYWOOD SKILLED NURSING & WELLNESS CENTRE,17,76300.0,133.0,SKILLED NURSING FACILITY,1.28,5736.84
940000093,ARTESIA CHRISTIAN HOME INC.,2,31000.0,66.0,SKILLED NURSING FACILITY,0.3,4696.97
940000094,RIO HONDO SUBACUTE & NURSING CENTER,8,82600.0,200.0,SKILLED NURSING FACILITY,0.4,4130.0
940000095,RIVIERA HEALTHCARE CENTER,11,145800.0,154.0,SKILLED NURSING FACILITY,0.71,9467.53
940000096,ROYAL CARE SKILLED NURSING CENTER,6,22800.0,98.0,SKILLED NURSING FACILITY,0.61,2326.53
940000097,BEACHSIDE POST ACUTE,8,83150.0,90.0,SKILLED NURSING FACILITY,0.89,9238.89
940000098,COURTYARD CARE CENTER,5,26000.0,59.0,SKILLED NURSING FACILITY,0.85,4406.78
940000099,WINDSOR GARDENS CONVALESCENT CENTER OF LONG BEACH,15,99110.0,199.0,SKILLED NURSING FACILITY,0.75,4980.4
940000101,LONG BEACH POST ACUTE,6,7100.0,78.0,SKILLED NURSING FACILITY,0.77,910.26
940000107,LONG BEACH CARE CENTER,18,145300.0,163.0,SKILLED NURSING FACILITY,1.1,8914.11
940000109,MONTEBELLO CARE CENTER,10,103750.0,99.0,SKILLED NURSING FACILITY,1.01,10479.8
940000111,WINDSOR PALMS CARE CENTER OF ARTESIA,39,270130.0,296.0,SKILLED NURSING FACILITY,1.32,9126.01
940000112,CERRITOS VISTA HEALTHCARE CENTER,12,129500.0,140.0,SKILLED NURSING FACILITY,0.86,9250.0
940000115,IMPERIAL HEALTHCARE CENTER,15,65980.0,99.0,SKILLED NURSING FACILITY,1.52,6664.65
940000116,WHITTIER PACIFIC CARE CENTER,6,28600.0,105.0,SKILLED NURSING FACILITY,0.57,2723.81
940000117,SOCAL POST-ACUTE CARE,5,33000.0,59.0,SKILLED NURSING FACILITY,0.85,5593.22
950000001,GLADSTONE SUB-ACUTE AND REHAB CENTER,7,65500.0,118.0,SKILLED NURSING FACILITY,0.59,5550.85
950000002,CLAREMONT CARE CENTER,7,22300.0,99.0,SKILLED NURSING FACILITY,0.71,2252.53
950000003,SAN GABRIEL CONVALESCENT CENTER,7,13000.0,151.0,SKILLED NURSING FACILITY,0.46,860.93
950000006,FIDELITY HEALTH CARE,10,115800.0,90.0,SKILLED NURSING FACILITY,1.11,12866.67
950000007,RAMONA NURSING & REHABILITATION CENTER,14,111900.0,148.0,SKILLED NURSING FACILITY,0.95,7560.81
950000009,"GLENDORA GRAND, INC.",21,228400.0,342.0,SKILLED NURSING FACILITY,0.61,6678.36
950000011,MONTE VISTA HEALTHCARE CENTER,6,17600.0,69.0,SKILLED NURSING FACILITY,0.87,2550.72
950000012,ARBOR GLEN CARE CENTER,13,84050.0,96.0,SKILLED NURSING FACILITY,1.35,8755.21
950000013,THE ROWLAND,20,191800.0,126.0,SKILLED NURSING FACILITY,1.59,15222.22
950000014,COVINA REHABILITATION CENTER,5,24200.0,99.0,SKILLED NURSING FACILITY,0.51,2444.44
950000015,BALDWIN GARDENS NURSING CENTER,3,4250.0,59.0,SKILLED NURSING FACILITY,0.51,720.34
950000018,SIERRA VIEW CARE CENTER,4,41600.0,98.0,SKILLED NURSING FACILITY,0.41,4244.9
950000019,ROYAL VISTA CARE CENTER,6,41000.0,99.0,SKILLED NURSING FACILITY,0.61,4141.41
950000022,COMMUNITY CARE CENTER,7,79000.0,167.0,SKILLED NURSING FACILITY,0.42,4730.54
950000023,GARDEN VIEW POST-ACUTE REHABILITATION,10,64300.0,97.0,SKILLED NURSING FACILITY,1.03,6628.87
950000026,SAN MARINO MANOR,5,26650.0,59.0,SKILLED NURSING FACILITY,0.85,4516.95
950000027,SANTA FE LODGE,1,2000.0,46.0,SKILLED NURSING FACILITY,0.22,434.78
950000029,VALLEY VIEW POST ACUTE,5,24000.0,96.0,SKILLED NURSING FACILITY,0.52,2500.0
950000030,BROADWAY HEALTHCARE CENTER,3,21550.0,59.0,SKILLED NURSING FACILITY,0.51,3652.54
950000031,LIVE OAK REHABILITATION CENTER,8,88000.0,99.0,SKILLED NURSING FACILITY,0.81,8888.89
950000032,MESA GLEN CARE CENTER,20,168550.0,96.0,SKILLED NURSING FACILITY,2.08,17557.29
