id,address,city,state,zip,phone,latitude,longitude
1501125,203 W JACKSON,SULLIVAN,IL,61951,(217) 728-4123,39.60043,-88.60997
1500119,1117 LAKELAND BLVD,MATTOON,IL,61938,(217) 234-3845,39.47153,-88.37692
1502615,316 S MAIN ST,PARIS,IL,61944,(217) 465-5222,39.60837,-87.69434
1500212,200 N THIRD ST,TERRE HAUTE,IN,47807,(812) 232-1741,39.46874,-87.41452
1500648,3381 S US HIGHWAY 41,TERRE HAUTE,IN,47802,(812) 234-1458,39.42725,-87.41702
1506173,1730 E HARLAN DRIVE,TERRE HAUTE,IN,47802,(812) 298-9812,39.347859,-87.389731
1501958,1691 FLEMINGSBURG RD,MOREHEAD,KY,40351,(606) 784-1311,38.189876,-83.478169
1505869,915 ARMY POST RD,DES MOINES,IA,50315,(515) 285-9892,41.5268,-93.62668
1505741,1449 E EUCLID AVE,DES MOINES,IA,50316,(515) 266-4465,41.6273,-93.59918
1500609,8755 UNIVERSITY AVE,DES MOINES,IA,50325,(515) 225-0410,41.60086,-93.73785
1506338,300 EAST TRAIL RIDGE AVE,INDIANOLA,IA,50125,(515) 961-2198,41.38445,-93.55806
1500880,1007 N JOHN WAYNE DR,WINTERSET,IA,50273,(515) 462-4810,41.34413,-94.01273
1505967,1405 S LINCOLN ST,KNOXVILLE,IA,50138,(641) 842-2346,41.30758,-93.10895
1503213,2002 COURT AVE,CHARITON,IA,50049,(641) 569-6419,41.01423,-93.3238
1500678,807 W TAYLOR,CRESTON,IA,50801,(641) 782-8917,41.04944,-94.37291
1503124,1118 S CLINTON,ALBIA,IA,52531,(641) 932-5386,41.0166,-92.80865
1500278,100 E MAPLE ST,CENTERVILLE,IA,52544,(641) 856-8110,40.73199,-92.87378
1506111,1787 VENTURE DR,OTTUMWA,IA,52501,(641) 682-1179,41.01674,-92.45082
1500378,6 S 15TH ST,FORT DODGE,IA,50501,(515) 576-3471,42.50585,-94.17811
1503287,1203 10TH AVE N,HUMBOLDT,IA,50548,(515) 332-5626,42.73228,-94.22626
1502576,515 HIGHWAY 2 E,DEVILS LAKE,ND,58301,(701) 662-4430,48.10148,-98.8582
1501073,1001 US HWY 17 S,ELIZABETH CITY,NC,27909,(252) 331-1702,36.28902,-76.25322
1506243,100 TOWNE CENTER DRIVE,CAMDEN,NC,27921,(252) 331-2538,36.3279,-76.17285
1505708,200 OCEAN HIGHWAY S.,HERTFORD,NC,27944,(252) 426-6533,36.17855,-76.46216
1503010,6501 CARATOKE HIGHWAY 158,GRANDY,NC,27939,(252) 453-3993,36.24011,-75.87571
1506151,7137 N 9TH AVE,PENSACOLA,FL,32504,(850) 478-8639,30.497492,-87.188372
1501499,8001 PENSACOLA BLVD,PENSACOLA,FL,32534,(850) 477-8256,30.51172,-87.271006
1501530,2500 WILDE LAKE BLVD,PENSACOLA,FL,32526,(850) 944-7668,30.519967,-87.31426
1501525,4200 HWY 90,PACE,FL,32571,(850) 994-2153,30.60412,-87.148473
1505677,805 N NAVY BLVD,PENSACOLA,FL,32507,(850) 453-2840,30.401192,-87.277902
1501495,6527 HWY 90,MILTON,FL,32570,(850) 623-3018,30.618281,-87.049841
1501379,21514 HIGHWAY 31,FLOMATON,AL,36441,(251) 296-2362,31.008181,-87.264645
1502688,105 W WEEKSDALE DR,NEWTON GROVE,NC,28366,(910) 594-0871,35.24597,-78.35497
1505772,1514 SUNSET AVE,CLINTON,NC,28328,(910) 299-0216,34.992398,-78.353958
1501881,1950 LEE HWY,BRISTOL,VA,24201,(276) 466-2711,36.62319,-82.16269
1501799,1313 VOLUNTEER PARKWAY,BRISTOL,TN,37620,(423) 968-9265,36.56245,-82.20818
1501883,1860 EUCLID AVE,BRISTOL,VA,24201,(276) 466-2041,36.59847,-82.20247
1506307,3283 HWY 126,BLOUNTVILLE,TN,37617,(423) 212-2721,36.53453,-82.32164
1501882,602 CUMMINGS ST.,ABINGDON,VA,24210,(276) 628-8511,36.70089,-81.97423
1501869,5680 HWY 11 EAST,PINEY FLATS,TN,37686,(423) 538-4845,36.43305,-82.30973
1501775,107 E BROAD ST,ELIZABETHTON,TN,37643,(423) 542-4271,36.35048,-82.22404
1506013,4707 N ROAN ST,JOHNSON CITY,TN,37615,(423) 232-7358,36.39065,-82.41146
1501802,2702 NORTH ROAN STREET,JOHNSON CITY,TN,37601,(423) 282-8126,36.35505,-82.38213
1501849,4256 FORT HENRY DRIVE,COLONIAL HEIGHTS,TN,37663,(423) 239-7727,36.4816,-82.49884
1501864,2102 WEST MARKET ST,JOHNSON CITY,TN,37604,(423) 929-7667,36.31178,-82.38834
1501771,1405 E STONE DR,KINGSPORT,TN,37660,(423) 378-4249,36.54967,-82.52468
1503255,1273 EAST MAIN STREET,LEBANON,VA,24266,(276) 889-3300,36.90504,-82.05808
1501858,1401 JOHN B DENNIS PKWAY,KINGSPORT,TN,37660,(423) 245-5669,36.50298,-82.55892
1501825,395 EAST JACKSON BLVD,JONESBOROUGH,TN,37659,(423) 753-4501,36.29948,-82.47078
1503669,157 KANE ST,GATE CITY,VA,24251,(276) 386-6798,36.63848,-82.57496
1503459,16403 WISE ST,SAINT PAUL,VA,24283,(276) 762-5488,36.90562,-82.31656
1505616,506 WHITETOP RD,CHILHOWIE,VA,24319,(276) 646-3492,36.79393,-81.67978
1501833,530 W MAIN STREET,MOUNT CARMEL,TN,37645,(423) 357-8405,36.53773,-82.67038
1503530,711 DUFF-PATT ROAD,DUFFIELD,VA,24244,(276) 431-4433,36.71196,-82.79402
1501812,198 PARK BLVD,ROGERSVILLE,TN,37857,(423) 272-5763,36.41595,-82.99162
1504047,711 WOOD AVE E,BIG STONE GAP,VA,24219,(276) 523-4704,36.87011,-82.77186
1501429,1113 E 5TH AVE,FLORALA,AL,36442,(334) 858-3711,31.002804,-86.324225
1501353,1202 E BYPASS,ANDALUSIA,AL,36420,(334) 222-7315,31.31924,-86.460575
1501384,803 FLORALA HWY,OPP,AL,36467,(334) 493-3314,31.273591,-86.248597
1501391,845 LIBERTY HILL DR,EVERGREEN,AL,36401,(251) 578-1983,31.454496,-86.962969
