"Notes"	"Year"	"Year Code"	"Cause of death"	"Cause of death Code"	Deaths	Population	Crude Rate
	"2016"	"2016"	"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium"	"O10.2"	1	323127513	Unreliable
	"2016"	"2016"	"Pre-existing hypertensive disorder with superimposed proteinuria"	"O11"	1	323127513	Unreliable
	"2016"	"2016"	"Gestational oedema"	"O12.0"	2	323127513	Unreliable
	"2016"	"2016"	"Gestational [pregnancy-induced] hypertension without significant proteinuria"	"O13"	1	323127513	Unreliable
	"2016"	"2016"	"Severe pre-eclampsia"	"O14.1"	3	323127513	Unreliable
	"2016"	"2016"	"HELLP syndrome"	"O14.2"	5	323127513	Unreliable
	"2016"	"2016"	"Pre-eclampsia, unspecified"	"O14.9"	13	323127513	Unreliable
	"2016"	"2016"	"Eclampsia in pregnancy"	"O15.0"	2	323127513	Unreliable
	"2016"	"2016"	"Eclampsia in the puerperium"	"O15.2"	1	323127513	Unreliable
	"2016"	"2016"	"Eclampsia, unspecified as to time period"	"O15.9"	11	323127513	Unreliable
	"2016"	"2016"	"Unspecified maternal hypertension"	"O16"	16	323127513	Unreliable
	"2016"	"2016"	"Mild hyperemesis gravidarum"	"O21.0"	2	323127513	Unreliable
	"2016"	"2016"	"Superficial thrombophlebitis in pregnancy"	"O22.2"	1	323127513	Unreliable
	"2016"	"2016"	"Deep phlebothrombosis in pregnancy"	"O22.3"	5	323127513	Unreliable
	"2016"	"2016"	"Cerebral venous thrombosis in pregnancy"	"O22.5"	2	323127513	Unreliable
	"2016"	"2016"	"Venous complication in pregnancy, unspecified"	"O22.9"	3	323127513	Unreliable
	"2016"	"2016"	"Infections of kidney in pregnancy"	"O23.0"	2	323127513	Unreliable
	"2016"	"2016"	"Infections of the genital tract in pregnancy"	"O23.5"	2	323127513	Unreliable
	"2016"	"2016"	"Diabetes mellitus arising in pregnancy"	"O24.4"	1	323127513	Unreliable
	"2016"	"2016"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	22	323127513	0.0
	"2016"	"2016"	"Malnutrition in pregnancy"	"O25"	1	323127513	Unreliable
	"2016"	"2016"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	39	323127513	0.0
	"2016"	"2016"	"Other specified pregnancy-related conditions"	"O26.8"	239	323127513	0.1
	"2016"	"2016"	"Pregnancy-related condition, unspecified"	"O26.9"	2	323127513	Unreliable
	"2016"	"2016"	"Twin pregnancy"	"O30.0"	1	323127513	Unreliable
	"2016"	"2016"	"Maternal care for intrauterine death"	"O36.4"	4	323127513	Unreliable
	"2016"	"2016"	"Infection of amniotic sac and membranes"	"O41.1"	4	323127513	Unreliable
	"2016"	"2016"	"Morbidly adherent placenta"	"O43.2"	3	323127513	Unreliable
	"2016"	"2016"	"Premature separation of placenta, unspecified"	"O45.9"	10	323127513	Unreliable
	"2016"	"2016"	"Antepartum haemorrhage with coagulation defect"	"O46.0"	1	323127513	Unreliable
	"2016"	"2016"	"Antepartum haemorrhage, unspecified"	"O46.9"	10	323127513	Unreliable
	"2016"	"2016"	"Preterm delivery"	"O60"	1	323127513	Unreliable
	"2016"	"2016"	"Precipitate labour"	"O62.3"	1	323127513	Unreliable
	"2016"	"2016"	"Perineal laceration during delivery, unspecified"	"O70.9"	1	323127513	Unreliable
	"2016"	"2016"	"Rupture of uterus before onset of labour"	"O71.0"	1	323127513	Unreliable
	"2016"	"2016"	"Rupture of uterus during labour"	"O71.1"	3	323127513	Unreliable
	"2016"	"2016"	"Obstetric laceration of cervix"	"O71.3"	1	323127513	Unreliable
	"2016"	"2016"	"Third-stage haemorrhage"	"O72.0"	1	323127513	Unreliable
	"2016"	"2016"	"Other immediate postpartum haemorrhage"	"O72.1"	6	323127513	Unreliable
	"2016"	"2016"	"Delayed and secondary postpartum haemorrhage"	"O72.2"	1	323127513	Unreliable
	"2016"	"2016"	"Postpartum coagulation defects"	"O72.3"	3	323127513	Unreliable
	"2016"	"2016"	"Shock during or following labour and delivery"	"O75.1"	3	323127513	Unreliable
	"2016"	"2016"	"Other complications of obstetric surgery and procedures"	"O75.4"	13	323127513	Unreliable
	"2016"	"2016"	"Other specified complications of labour and delivery"	"O75.8"	4	323127513	Unreliable
	"2016"	"2016"	"Complication of labour and delivery, unspecified"	"O75.9"	6	323127513	Unreliable
	"2016"	"2016"	"Puerperal sepsis"	"O85"	8	323127513	Unreliable
	"2016"	"2016"	"Venous complication in the puerperium, unspecified"	"O87.9"	1	323127513	Unreliable
	"2016"	"2016"	"Obstetric air embolism"	"O88.0"	1	323127513	Unreliable
	"2016"	"2016"	"Amniotic fluid embolism"	"O88.1"	17	323127513	Unreliable
	"2016"	"2016"	"Obstetric blood-clot embolism"	"O88.2"	23	323127513	0.0
	"2016"	"2016"	"Obstetric pyaemic and septic embolism"	"O88.3"	2	323127513	Unreliable
	"2016"	"2016"	"Cardiomyopathy in the puerperium"	"O90.3"	34	323127513	0.0
	"2016"	"2016"	"Postpartum acute renal failure"	"O90.4"	1	323127513	Unreliable
	"2016"	"2016"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	3	323127513	Unreliable
	"2016"	"2016"	"Complication of the puerperium, unspecified"	"O90.9"	1	323127513	Unreliable
	"2016"	"2016"	"Obstetric death of unspecified cause"	"O95"	9	323127513	Unreliable
	"2016"	"2016"	"Viral hepatitis complicating pregnancy, childbirth and the puerperium"	"O98.4"	1	323127513	Unreliable
	"2016"	"2016"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	1	323127513	Unreliable
	"2016"	"2016"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	6	323127513	Unreliable
	"2016"	"2016"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	1	323127513	Unreliable
	"2016"	"2016"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	22	323127513	0.0
	"2016"	"2016"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	78	323127513	0.0
	"2016"	"2016"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	12	323127513	Unreliable
	"2016"	"2016"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	4	323127513	Unreliable
	"2016"	"2016"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	136	323127513	0.0
"Total"	"2016"	"2016"			862	323127513	0.3
	"2017"	"2017"	"Abdominal pregnancy"	"O00.0"	1	325719178	Unreliable
	"2017"	"2017"	"Tubal pregnancy"	"O00.1"	5	325719178	Unreliable
	"2017"	"2017"	"Ectopic pregnancy, unspecified"	"O00.9"	4	325719178	Unreliable
	"2017"	"2017"	"Hydatidiform mole, unspecified"	"O01.9"	1	325719178	Unreliable
	"2017"	"2017"	"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O03.5"	2	325719178	Unreliable
	"2017"	"2017"	"Spontaneous abortion, complete or unspecified, without complication"	"O03.9"	2	325719178	Unreliable
	"2017"	"2017"	"Other abortion, complete or unspecified, without complication"	"O05.9"	2	325719178	Unreliable
	"2017"	"2017"	"Unspecified abortion, complete or unspecified, with other and unspecified complications"	"O06.8"	1	325719178	Unreliable
	"2017"	"2017"	"Other and unspecified failed attempted abortion, with other and unspecified complications"	"O07.8"	1	325719178	Unreliable
	"2017"	"2017"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	13	325719178	Unreliable
	"2017"	"2017"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	14	325719178	Unreliable
	"2017"	"2017"	"Pre-existing hypertensive heart and renal disease complicating pregnancy, childbirth and the puerperium"	"O10.3"	1	325719178	Unreliable
	"2017"	"2017"	"Pre-existing hypertensive disorder with superimposed proteinuria"	"O11"	3	325719178	Unreliable
	"2017"	"2017"	"HELLP syndrome"	"O14.2"	4	325719178	Unreliable
	"2017"	"2017"	"Pre-eclampsia, unspecified"	"O14.9"	17	325719178	Unreliable
	"2017"	"2017"	"Eclampsia in pregnancy"	"O15.0"	5	325719178	Unreliable
	"2017"	"2017"	"Eclampsia in the puerperium"	"O15.2"	2	325719178	Unreliable
	"2017"	"2017"	"Eclampsia, unspecified as to time period"	"O15.9"	11	325719178	Unreliable
	"2017"	"2017"	"Unspecified maternal hypertension"	"O16"	10	325719178	Unreliable
	"2017"	"2017"	"Mild hyperemesis gravidarum"	"O21.0"	2	325719178	Unreliable
	"2017"	"2017"	"Deep phlebothrombosis in pregnancy"	"O22.3"	10	325719178	Unreliable
	"2017"	"2017"	"Venous complication in pregnancy, unspecified"	"O22.9"	3	325719178	Unreliable
	"2017"	"2017"	"Infections of kidney in pregnancy"	"O23.0"	2	325719178	Unreliable
	"2017"	"2017"	"Infections of the genital tract in pregnancy"	"O23.5"	6	325719178	Unreliable
	"2017"	"2017"	"Pre-existing diabetes mellitus, insulin-dependent"	"O24.0"	3	325719178	Unreliable
	"2017"	"2017"	"Pre-existing diabetes mellitus, unspecified"	"O24.3"	1	325719178	Unreliable
	"2017"	"2017"	"Diabetes mellitus arising in pregnancy"	"O24.4"	1	325719178	Unreliable
	"2017"	"2017"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	20	325719178	0.0
	"2017"	"2017"	"Malnutrition in pregnancy"	"O25"	5	325719178	Unreliable
	"2017"	"2017"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	34	325719178	0.0
	"2017"	"2017"	"Other specified pregnancy-related conditions"	"O26.8"	237	325719178	0.1
	"2017"	"2017"	"Pregnancy-related condition, unspecified"	"O26.9"	1	325719178	Unreliable
	"2017"	"2017"	"Cardiac complications of anaesthesia during pregnancy"	"O29.1"	1	325719178	Unreliable
	"2017"	"2017"	"Twin pregnancy"	"O30.0"	2	325719178	Unreliable
	"2017"	"2017"	"Maternal care for intrauterine death"	"O36.4"	7	325719178	Unreliable
	"2017"	"2017"	"Infection of amniotic sac and membranes"	"O41.1"	6	325719178	Unreliable
	"2017"	"2017"	"Premature rupture of membranes, unspecified"	"O42.9"	1	325719178	Unreliable
	"2017"	"2017"	"Morbidly adherent placenta"	"O43.2"	9	325719178	Unreliable
	"2017"	"2017"	"Placenta praevia with haemorrhage"	"O44.1"	1	325719178	Unreliable
	"2017"	"2017"	"Premature separation of placenta, unspecified"	"O45.9"	3	325719178	Unreliable
	"2017"	"2017"	"Antepartum haemorrhage with coagulation defect"	"O46.0"	4	325719178	Unreliable
	"2017"	"2017"	"Other antepartum haemorrhage"	"O46.8"	1	325719178	Unreliable
	"2017"	"2017"	"Antepartum haemorrhage, unspecified"	"O46.9"	9	325719178	Unreliable
	"2017"	"2017"	"Preterm delivery"	"O60"	1	325719178	Unreliable
	"2017"	"2017"	"Primary inadequate contractions"	"O62.0"	1	325719178	Unreliable
	"2017"	"2017"	"Other uterine inertia"	"O62.2"	2	325719178	Unreliable
	"2017"	"2017"	"Rupture of uterus during labour"	"O71.1"	2	325719178	Unreliable
	"2017"	"2017"	"Other obstetric injury to pelvic organs"	"O71.5"	1	325719178	Unreliable
	"2017"	"2017"	"Other immediate postpartum haemorrhage"	"O72.1"	9	325719178	Unreliable
	"2017"	"2017"	"Delayed and secondary postpartum haemorrhage"	"O72.2"	1	325719178	Unreliable
	"2017"	"2017"	"Postpartum coagulation defects"	"O72.3"	4	325719178	Unreliable
	"2017"	"2017"	"Cardiac complications of anaesthesia during labour and delivery"	"O74.2"	1	325719178	Unreliable
	"2017"	"2017"	"Shock during or following labour and delivery"	"O75.1"	2	325719178	Unreliable
	"2017"	"2017"	"Other complications of obstetric surgery and procedures"	"O75.4"	10	325719178	Unreliable
	"2017"	"2017"	"Other specified complications of labour and delivery"	"O75.8"	1	325719178	Unreliable
	"2017"	"2017"	"Complication of labour and delivery, unspecified"	"O75.9"	3	325719178	Unreliable
	"2017"	"2017"	"Puerperal sepsis"	"O85"	9	325719178	Unreliable
	"2017"	"2017"	"Obstetric air embolism"	"O88.0"	2	325719178	Unreliable
	"2017"	"2017"	"Amniotic fluid embolism"	"O88.1"	19	325719178	Unreliable
	"2017"	"2017"	"Obstetric blood-clot embolism"	"O88.2"	28	325719178	0.0
	"2017"	"2017"	"Cardiomyopathy in the puerperium"	"O90.3"	30	325719178	0.0
	"2017"	"2017"	"Postpartum acute renal failure"	"O90.4"	2	325719178	Unreliable
	"2017"	"2017"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	3	325719178	Unreliable
	"2017"	"2017"	"Obstetric death of unspecified cause"	"O95"	9	325719178	Unreliable
	"2017"	"2017"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	6	325719178	Unreliable
	"2017"	"2017"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	13	325719178	Unreliable
	"2017"	"2017"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	2	325719178	Unreliable
	"2017"	"2017"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	1	325719178	Unreliable
	"2017"	"2017"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	15	325719178	Unreliable
	"2017"	"2017"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	70	325719178	0.0
	"2017"	"2017"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	8	325719178	Unreliable
	"2017"	"2017"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	3	325719178	Unreliable
	"2017"	"2017"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	106	325719178	0.0
"Total"	"2017"	"2017"			832	325719178	0.3
	"2018"	"2018"	"Tubal pregnancy"	"O00.1"	5	327167434	Unreliable
	"2018"	"2018"	"Ectopic pregnancy, unspecified"	"O00.9"	19	327167434	Unreliable
	"2018"	"2018"	"Hydatidiform mole, unspecified"	"O01.9"	1	327167434	Unreliable
	"2018"	"2018"	"Spontaneous abortion, complete or unspecified, with other and unspecified complications"	"O03.8"	2	327167434	Unreliable
	"2018"	"2018"	"Other abortion, complete or unspecified, complicated by delayed or excessive haemorrhage"	"O05.6"	1	327167434	Unreliable
	"2018"	"2018"	"Unspecified abortion, complete or unspecified, without complication"	"O06.9"	1	327167434	Unreliable
	"2018"	"2018"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	12	327167434	Unreliable
	"2018"	"2018"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	16	327167434	Unreliable
	"2018"	"2018"	"Pre-existing hypertensive renal disease complicating pregnancy, childbirth and the puerperium"	"O10.2"	1	327167434	Unreliable
	"2018"	"2018"	"Pre-existing hypertensive disorder with superimposed proteinuria"	"O11"	1	327167434	Unreliable
	"2018"	"2018"	"HELLP syndrome"	"O14.2"	2	327167434	Unreliable
	"2018"	"2018"	"Pre-eclampsia, unspecified"	"O14.9"	8	327167434	Unreliable
	"2018"	"2018"	"Eclampsia in pregnancy"	"O15.0"	4	327167434	Unreliable
	"2018"	"2018"	"Eclampsia in the puerperium"	"O15.2"	2	327167434	Unreliable
	"2018"	"2018"	"Eclampsia, unspecified as to time period"	"O15.9"	8	327167434	Unreliable
	"2018"	"2018"	"Unspecified maternal hypertension"	"O16"	10	327167434	Unreliable
	"2018"	"2018"	"Deep phlebothrombosis in pregnancy"	"O22.3"	5	327167434	Unreliable
	"2018"	"2018"	"Venous complication in pregnancy, unspecified"	"O22.9"	3	327167434	Unreliable
	"2018"	"2018"	"Infections of kidney in pregnancy"	"O23.0"	3	327167434	Unreliable
	"2018"	"2018"	"Infections of the genital tract in pregnancy"	"O23.5"	2	327167434	Unreliable
	"2018"	"2018"	"Pre-existing diabetes mellitus, unspecified"	"O24.3"	1	327167434	Unreliable
	"2018"	"2018"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	8	327167434	Unreliable
	"2018"	"2018"	"Malnutrition in pregnancy"	"O25"	1	327167434	Unreliable
	"2018"	"2018"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	29	327167434	0.0
	"2018"	"2018"	"Other specified pregnancy-related conditions"	"O26.8"	180	327167434	0.1
	"2018"	"2018"	"Pregnancy-related condition, unspecified"	"O26.9"	2	327167434	Unreliable
	"2018"	"2018"	"Twin pregnancy"	"O30.0"	1	327167434	Unreliable
	"2018"	"2018"	"Maternal care for intrauterine death"	"O36.4"	7	327167434	Unreliable
	"2018"	"2018"	"Infection of amniotic sac and membranes"	"O41.1"	5	327167434	Unreliable
	"2018"	"2018"	"Premature rupture of membranes, unspecified"	"O42.9"	2	327167434	Unreliable
	"2018"	"2018"	"Morbidly adherent placenta"	"O43.2"	4	327167434	Unreliable
	"2018"	"2018"	"Placenta praevia with haemorrhage"	"O44.1"	1	327167434	Unreliable
	"2018"	"2018"	"Premature separation of placenta, unspecified"	"O45.9"	6	327167434	Unreliable
	"2018"	"2018"	"Antepartum haemorrhage with coagulation defect"	"O46.0"	3	327167434	Unreliable
	"2018"	"2018"	"Other antepartum haemorrhage"	"O46.8"	1	327167434	Unreliable
	"2018"	"2018"	"Antepartum haemorrhage, unspecified"	"O46.9"	9	327167434	Unreliable
	"2018"	"2018"	"Preterm delivery"	"O60"	1	327167434	Unreliable
	"2018"	"2018"	"Other uterine inertia"	"O62.2"	1	327167434	Unreliable
	"2018"	"2018"	"Long labour, unspecified"	"O63.9"	1	327167434	Unreliable
	"2018"	"2018"	"Intrapartum haemorrhage, unspecified"	"O67.9"	2	327167434	Unreliable
	"2018"	"2018"	"Labour and delivery complicated by fetal stress, unspecified"	"O68.9"	1	327167434	Unreliable
	"2018"	"2018"	"Rupture of uterus during labour"	"O71.1"	4	327167434	Unreliable
	"2018"	"2018"	"Third-stage haemorrhage"	"O72.0"	2	327167434	Unreliable
	"2018"	"2018"	"Other immediate postpartum haemorrhage"	"O72.1"	6	327167434	Unreliable
	"2018"	"2018"	"Retained portions of placenta and membranes, without haemorrhage"	"O73.1"	1	327167434	Unreliable
	"2018"	"2018"	"Cardiac complications of anaesthesia during labour and delivery"	"O74.2"	1	327167434	Unreliable
	"2018"	"2018"	"Shock during or following labour and delivery"	"O75.1"	1	327167434	Unreliable
	"2018"	"2018"	"Other complications of obstetric surgery and procedures"	"O75.4"	23	327167434	0.0
	"2018"	"2018"	"Other specified complications of labour and delivery"	"O75.8"	3	327167434	Unreliable
	"2018"	"2018"	"Complication of labour and delivery, unspecified"	"O75.9"	4	327167434	Unreliable
	"2018"	"2018"	"Puerperal sepsis"	"O85"	4	327167434	Unreliable
	"2018"	"2018"	"Venous complication in the puerperium, unspecified"	"O87.9"	1	327167434	Unreliable
	"2018"	"2018"	"Amniotic fluid embolism"	"O88.1"	26	327167434	0.0
	"2018"	"2018"	"Obstetric blood-clot embolism"	"O88.2"	16	327167434	Unreliable
	"2018"	"2018"	"Obstetric pyaemic and septic embolism"	"O88.3"	1	327167434	Unreliable
	"2018"	"2018"	"Cardiomyopathy in the puerperium"	"O90.3"	21	327167434	0.0
	"2018"	"2018"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	2	327167434	Unreliable
	"2018"	"2018"	"Obstetric death of unspecified cause"	"O95"	21	327167434	0.0
	"2018"	"2018"	"Other viral diseases complicating pregnancy, childbirth and the puerperium"	"O98.5"	1	327167434	Unreliable
	"2018"	"2018"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	1	327167434	Unreliable
	"2018"	"2018"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	7	327167434	Unreliable
	"2018"	"2018"	"Anaemia complicating pregnancy, childbirth and the puerperium"	"O99.0"	1	327167434	Unreliable
	"2018"	"2018"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	2	327167434	Unreliable
	"2018"	"2018"	"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"	"O99.2"	3	327167434	Unreliable
	"2018"	"2018"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	11	327167434	Unreliable
	"2018"	"2018"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	43	327167434	0.0
	"2018"	"2018"	"Diseases of the respiratory system complicating pregnancy, childbirth and the puerperium"	"O99.5"	9	327167434	Unreliable
	"2018"	"2018"	"Diseases of the digestive system complicating pregnancy, childbirth and the puerperium"	"O99.6"	5	327167434	Unreliable
	"2018"	"2018"	"Other specified diseases and conditions complicating pregnancy, childbirth and the puerperium"	"O99.8"	66	327167434	0.0
"Total"	"2018"	"2018"			658	327167434	0.2
	"2019"	"2019"	"Tubal pregnancy"	"O00.1"	3	328239523	Unreliable
	"2019"	"2019"	"Ectopic pregnancy, unspecified"	"O00.9"	10	328239523	Unreliable
	"2019"	"2019"	"Spontaneous abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O03.5"	1	328239523	Unreliable
	"2019"	"2019"	"Spontaneous abortion, complete or unspecified, complicated by delayed or excessive haemorrhage"	"O03.6"	1	328239523	Unreliable
	"2019"	"2019"	"Spontaneous abortion, complete or unspecified, complicated by embolism"	"O03.7"	1	328239523	Unreliable
	"2019"	"2019"	"Spontaneous abortion, complete or unspecified, without complication"	"O03.9"	3	328239523	Unreliable
	"2019"	"2019"	"Other abortion, incomplete, complicated by delayed or excessive haemorrhage"	"O05.1"	1	328239523	Unreliable
	"2019"	"2019"	"Other abortion, complete or unspecified, with other and unspecified complications"	"O05.8"	1	328239523	Unreliable
	"2019"	"2019"	"Other abortion, complete or unspecified, without complication"	"O05.9"	1	328239523	Unreliable
	"2019"	"2019"	"Unspecified abortion, complete or unspecified, complicated by genital tract and pelvic infection"	"O06.5"	1	328239523	Unreliable
	"2019"	"2019"	"Unspecified abortion, complete or unspecified, with other and unspecified complications"	"O06.8"	3	328239523	Unreliable
	"2019"	"2019"	"Pre-existing essential hypertension complicating pregnancy, childbirth and the puerperium"	"O10.0"	13	328239523	Unreliable
	"2019"	"2019"	"Pre-existing hypertensive heart disease complicating pregnancy, childbirth and the puerperium"	"O10.1"	20	328239523	0.0
	"2019"	"2019"	"Pre-existing hypertensive disorder with superimposed proteinuria"	"O11"	5	328239523	Unreliable
	"2019"	"2019"	"Gestational [pregnancy-induced] hypertension without significant proteinuria"	"O13"	1	328239523	Unreliable
	"2019"	"2019"	"HELLP syndrome"	"O14.2"	3	328239523	Unreliable
	"2019"	"2019"	"Pre-eclampsia, unspecified"	"O14.9"	12	328239523	Unreliable
	"2019"	"2019"	"Eclampsia in pregnancy"	"O15.0"	2	328239523	Unreliable
	"2019"	"2019"	"Eclampsia, unspecified as to time period"	"O15.9"	11	328239523	Unreliable
	"2019"	"2019"	"Unspecified maternal hypertension"	"O16"	12	328239523	Unreliable
	"2019"	"2019"	"Hyperemesis gravidarum with metabolic disturbance"	"O21.1"	2	328239523	Unreliable
	"2019"	"2019"	"Deep phlebothrombosis in pregnancy"	"O22.3"	11	328239523	Unreliable
	"2019"	"2019"	"Venous complication in pregnancy, unspecified"	"O22.9"	3	328239523	Unreliable
	"2019"	"2019"	"Infections of kidney in pregnancy"	"O23.0"	1	328239523	Unreliable
	"2019"	"2019"	"Diabetes mellitus in pregnancy, unspecified"	"O24.9"	15	328239523	Unreliable
	"2019"	"2019"	"Liver disorders in pregnancy, childbirth and the puerperium"	"O26.6"	29	328239523	0.0
	"2019"	"2019"	"Other specified pregnancy-related conditions"	"O26.8"	174	328239523	0.1
	"2019"	"2019"	"Pregnancy-related condition, unspecified"	"O26.9"	1	328239523	Unreliable
	"2019"	"2019"	"Twin pregnancy"	"O30.0"	1	328239523	Unreliable
	"2019"	"2019"	"Maternal care for breech presentation"	"O32.1"	2	328239523	Unreliable
	"2019"	"2019"	"Maternal care for intrauterine death"	"O36.4"	4	328239523	Unreliable
	"2019"	"2019"	"Maternal care for poor fetal growth"	"O36.5"	1	328239523	Unreliable
	"2019"	"2019"	"Infection of amniotic sac and membranes"	"O41.1"	4	328239523	Unreliable
	"2019"	"2019"	"Premature rupture of membranes, unspecified"	"O42.9"	1	328239523	Unreliable
	"2019"	"2019"	"Morbidly adherent placenta"	"O43.2"	7	328239523	Unreliable
	"2019"	"2019"	"Placenta praevia with haemorrhage"	"O44.1"	1	328239523	Unreliable
	"2019"	"2019"	"Premature separation of placenta, unspecified"	"O45.9"	8	328239523	Unreliable
	"2019"	"2019"	"Other antepartum haemorrhage"	"O46.8"	1	328239523	Unreliable
	"2019"	"2019"	"Antepartum haemorrhage, unspecified"	"O46.9"	9	328239523	Unreliable
	"2019"	"2019"	"Preterm delivery"	"O60"	1	328239523	Unreliable
	"2019"	"2019"	"Long labour, unspecified"	"O63.9"	1	328239523	Unreliable
	"2019"	"2019"	"Intrapartum haemorrhage, unspecified"	"O67.9"	1	328239523	Unreliable
	"2019"	"2019"	"Rupture of uterus during labour"	"O71.1"	5	328239523	Unreliable
	"2019"	"2019"	"Obstetric laceration of cervix"	"O71.3"	1	328239523	Unreliable
	"2019"	"2019"	"Other immediate postpartum haemorrhage"	"O72.1"	10	328239523	Unreliable
	"2019"	"2019"	"Delayed and secondary postpartum haemorrhage"	"O72.2"	1	328239523	Unreliable
	"2019"	"2019"	"Postpartum coagulation defects"	"O72.3"	1	328239523	Unreliable
	"2019"	"2019"	"Other complications of spinal and epidural anaesthesia during labour and delivery"	"O74.6"	1	328239523	Unreliable
	"2019"	"2019"	"Complication of anaesthesia during labour and delivery, unspecified"	"O74.9"	2	328239523	Unreliable
	"2019"	"2019"	"Other complications of obstetric surgery and procedures"	"O75.4"	14	328239523	Unreliable
	"2019"	"2019"	"Other specified complications of labour and delivery"	"O75.8"	2	328239523	Unreliable
	"2019"	"2019"	"Complication of labour and delivery, unspecified"	"O75.9"	4	328239523	Unreliable
	"2019"	"2019"	"Puerperal sepsis"	"O85"	1	328239523	Unreliable
	"2019"	"2019"	"Cerebral venous thrombosis in the puerperium"	"O87.3"	1	328239523	Unreliable
	"2019"	"2019"	"Amniotic fluid embolism"	"O88.1"	25	328239523	0.0
	"2019"	"2019"	"Obstetric blood-clot embolism"	"O88.2"	12	328239523	Unreliable
	"2019"	"2019"	"Cardiomyopathy in the puerperium"	"O90.3"	32	328239523	0.0
	"2019"	"2019"	"Other complications of the puerperium, not elsewhere classified"	"O90.8"	5	328239523	Unreliable
	"2019"	"2019"	"Obstetric death of unspecified cause"	"O95"	30	328239523	0.0
	"2019"	"2019"	"Tuberculosis complicating pregnancy, childbirth and the puerperium"	"O98.0"	1	328239523	Unreliable
	"2019"	"2019"	"Human immunodeficiency [HIV] disease complicating pregnancy, childbirth and the puerperium"	"O98.7"	3	328239523	Unreliable
	"2019"	"2019"	"Other maternal infectious and parasitic diseases complicating pregnancy, childbirth and the puerperium"	"O98.8"	13	328239523	Unreliable
	"2019"	"2019"	"Other diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism complicating pregnancy, childbirth and the puerperium"	"O99.1"	3	328239523	Unreliable
	"2019"	"2019"	"Endocrine, nutritional and metabolic diseases complicating pregnancy, childbirth and the puerperium"	"O99.2"	4	328239523	Unreliable
	"2019"	"2019"	"Mental disorders and diseases of the nervous system complicating pregnancy, childbirth and the puerperium"	"O99.3"	14	328239523	Unreliable
	"2019"	"2019"	"Diseases of the circulatory system complicating pregnancy, childbirth and the puerperium"	"O99.4"	72	328239523	0.0
