y1_statefips,y1_countyfips,y2_statefips,y2_countyfips,y2_state,y2_countyname,n1,n2,agi
20,173,59,005,DS,Other flows - South,1712,3340,93709
20,173,59,007,DS,Other flows - West,1123,2070,54518
20,173,57,009,FR,Foreign - Other flows,-1,-1,-1
20,175,96,000,KS,Seward County Total Migration-US and Foreign,654,1539,24104
20,175,97,000,KS,Seward County Total Migration-US,654,1539,24104
20,175,97,001,KS,Seward County Total Migration-Same State,172,382,5889
20,175,97,003,KS,Seward County Total Migration-Different State,482,1157,18215
20,175,98,000,KS,Seward County Total Migration-Foreign,-1,-1,-1
20,175,20,175,KS,Seward County Non-migrants,7910,21670,410886
20,175,40,139,OK,Texas County,55,140,2007
20,175,20,057,KS,Ford County,36,88,1113
20,175,20,055,KS,Finney County,27,69,811
20,175,40,007,OK,Beaver County,27,80,1140
20,175,58,000,SS,Other flows - Same State,109,225,3965
20,175,59,000,DS,Other flows - Different State,400,937,15069
20,175,59,001,DS,Other flows - Northeast,-1,-1,-1
20,175,59,003,DS,Other flows - Midwest,98,232,3427
20,175,59,005,DS,Other flows - South,225,525,8999
20,175,59,007,DS,Other flows - West,77,180,2642
20,175,57,009,FR,Foreign - Other flows,-1,-1,-1
20,177,96,000,KS,Shawnee County Total Migration-US and Foreign,2629,4730,142121
20,177,97,000,KS,Shawnee County Total Migration-US,2420,4334,130018
20,177,97,001,KS,Shawnee County Total Migration-Same State,1275,2247,53856
20,177,97,003,KS,Shawnee County Total Migration-Different State,1145,2087,76162
20,177,98,000,KS,Shawnee County Total Migration-Foreign,209,396,12103
20,177,20,177,KS,Shawnee County Non-migrants,68009,142404,4159970
20,177,20,045,KS,Douglas County,231,381,12557
20,177,20,091,KS,Johnson County,187,303,9131
20,177,20,139,KS,Osage County,119,232,4050
20,177,29,095,MO,Jackson County,99,155,3588
20,177,20,087,KS,Jefferson County,96,195,4011
20,177,20,173,KS,Sedgwick County,90,169,3322
20,177,20,085,KS,Jackson County,87,166,3853
20,177,20,209,KS,Wyandotte County,63,120,2392
20,177,20,161,KS,Riley County,48,73,1373
20,177,20,149,KS,Pottawatomie County,45,73,2831
20,177,20,197,KS,Wabaunsee County,38,67,1470
20,177,20,111,KS,Lyon County,30,46,1087
20,177,48,439,TX,Tarrant County,27,59,1463
20,177,20,103,KS,Leavenworth County,26,50,968
20,177,48,113,TX,Dallas County,22,38,820
20,177,04,013,AZ,Maricopa County,21,39,1372
20,177,29,047,MO,Clay County,20,32,875
20,177,58,000,SS,Other flows - Same State,215,372,6811
20,177,59,000,DS,Other flows - Different State,955,1762,64214
20,177,59,001,DS,Other flows - Northeast,40,61,1926
20,177,59,003,DS,Other flows - Midwest,274,509,12928
20,177,59,005,DS,Other flows - South,373,702,36720
20,177,59,007,DS,Other flows - West,268,490,12641
20,177,57,009,FR,Foreign - Other flows,209,396,12103
20,179,96,000,KS,Sheridan County Total Migration-US and Foreign,29,39,1189
20,179,97,000,KS,Sheridan County Total Migration-US,29,39,1189
20,179,97,001,KS,Sheridan County Total Migration-Same State,29,39,1189
20,179,97,003,KS,Sheridan County Total Migration-Different State,-1,-1,-1
20,179,20,179,KS,Sheridan County Non-migrants,1054,2297,67721
20,179,58,000,SS,Other flows - Same State,29,39,1189
20,179,59,000,DS,Other flows - Different State,-1,-1,-1
20,179,59,003,DS,Other flows - Midwest,-1,-1,-1
20,179,59,005,DS,Other flows - South,-1,-1,-1
20,179,59,007,DS,Other flows - West,-1,-1,-1
20,181,96,000,KS,Sherman County Total Migration-US and Foreign,104,212,3566
20,181,97,000,KS,Sherman County Total Migration-US,104,212,3566
20,181,97,001,KS,Sherman County Total Migration-Same State,51,101,1751
20,181,97,003,KS,Sherman County Total Migration-Different State,53,111,1815
20,181,20,181,KS,Sherman County Non-migrants,2200,4661,114211
20,181,58,000,SS,Other flows - Same State,51,101,1751
20,181,59,000,DS,Other flows - Different State,53,111,1815
20,181,59,001,DS,Other flows - Northeast,-1,-1,-1
20,181,59,003,DS,Other flows - Midwest,-1,-1,-1
20,181,59,005,DS,Other flows - South,-1,-1,-1
20,181,59,007,DS,Other flows - West,53,111,1815
20,183,96,000,KS,Smith County Total Migration-US and Foreign,38,57,1220
20,183,97,000,KS,Smith County Total Migration-US,38,57,1220
20,183,97,001,KS,Smith County Total Migration-Same State,38,57,1220
20,183,97,003,KS,Smith County Total Migration-Different State,28,43,1227
20,183,98,000,KS,Smith County Total Migration-Foreign,-1,-1,-1
20,183,20,183,KS,Smith County Non-migrants,1584,3251,77635
20,183,58,000,SS,Other flows - Same State,38,57,1220
20,183,59,000,DS,Other flows - Different State,28,43,1227
20,183,59,001,DS,Other flows - Northeast,-1,-1,-1
20,183,59,003,DS,Other flows - Midwest,-1,-1,-1
20,183,59,005,DS,Other flows - South,-1,-1,-1
20,183,59,007,DS,Other flows - West,-1,-1,-1
20,183,57,009,FR,Foreign - Other flows,-1,-1,-1
20,185,96,000,KS,Stafford County Total Migration-US and Foreign,60,126,2277
20,185,97,000,KS,Stafford County Total Migration-US,60,126,2277
20,185,97,001,KS,Stafford County Total Migration-Same State,60,126,2277
20,185,97,003,KS,Stafford County Total Migration-Different State,27,56,834
20,185,20,185,KS,Stafford County Non-migrants,1573,3465,92977
20,185,58,000,SS,Other flows - Same State,60,126,2277
20,185,59,000,DS,Other flows - Different State,27,56,834
20,185,59,001,DS,Other flows - Northeast,-1,-1,-1
20,185,59,003,DS,Other flows - Midwest,-1,-1,-1
20,185,59,005,DS,Other flows - South,-1,-1,-1
20,185,59,007,DS,Other flows - West,-1,-1,-1
20,187,96,000,KS,Stanton County Total Migration-US and Foreign,23,54,680
20,187,97,000,KS,Stanton County Total Migration-US,23,54,680
20,187,97,001,KS,Stanton County Total Migration-Same State,23,54,680
20,187,97,003,KS,Stanton County Total Migration-Different State,25,61,1029
20,187,20,187,KS,Stanton County Non-migrants,757,2014,52444
20,187,58,000,SS,Other flows - Same State,23,54,680
20,187,59,000,DS,Other flows - Different State,25,61,1029
20,187,59,003,DS,Other flows - Midwest,-1,-1,-1
20,187,59,005,DS,Other flows - South,-1,-1,-1
20,187,59,007,DS,Other flows - West,-1,-1,-1
20,189,96,000,KS,Stevens County Total Migration-US and Foreign,119,264,5775
20,189,97,000,KS,Stevens County Total Migration-US,119,264,5775
20,189,97,001,KS,Stevens County Total Migration-Same State,56,125,2332
20,189,97,003,KS,Stevens County Total Migration-Different State,63,139,3443
20,189,98,000,KS,Stevens County Total Migration-Foreign,-1,-1,-1
20,189,20,189,KS,Stevens County Non-migrants,1845,4881,131995
20,189,58,000,SS,Other flows - Same State,56,125,2332
20,189,59,000,DS,Other flows - Different State,63,139,3443
20,189,59,003,DS,Other flows - Midwest,-1,-1,-1
20,189,59,005,DS,Other flows - South,39,81,2260
20,189,59,007,DS,Other flows - West,24,58,1183
20,189,57,009,FR,Foreign - Other flows,-1,-1,-1
20,191,96,000,KS,Sumner County Total Migration-US and Foreign,449,882,17201
20,191,97,000,KS,Sumner County Total Migration-US,449,882,17201
20,191,97,001,KS,Sumner County Total Migration-Same State,350,676,12562
20,191,97,003,KS,Sumner County Total Migration-Different State,99,206,4638
20,191,98,000,KS,Sumner County Total Migration-Foreign,-1,-1,-1
20,191,20,191,KS,Sumner County Non-migrants,8312,18696,476575
20,191,20,173,KS,Sedgwick County,217,406,7992
20,191,20,035,KS,Cowley County,46,90,1549
20,191,58,000,SS,Other flows - Same State,87,180,3021
20,191,59,000,DS,Other flows - Different State,99,206,4638
20,191,59,001,DS,Other flows - Northeast,-1,-1,-1
20,191,59,003,DS,Other flows - Midwest,-1,-1,-1
20,191,59,005,DS,Other flows - South,71,151,3845
20,191,59,007,DS,Other flows - West,28,55,794
20,191,57,009,FR,Foreign - Other flows,-1,-1,-1
20,193,96,000,KS,Thomas County Total Migration-US and Foreign,130,244,6312
20,193,97,000,KS,Thomas County Total Migration-US,130,244,6312
20,193,97,001,KS,Thomas County Total Migration-Same State,104,194,5073
20,193,97,003,KS,Thomas County Total Migration-Different State,26,50,1239
20,193,20,193,KS,Thomas County Non-migrants,2971,6403,180225
20,193,58,000,SS,Other flows - Same State,104,194,5073
20,193,59,000,DS,Other flows - Different State,26,50,1239
20,193,59,001,DS,Other flows - Northeast,-1,-1,-1
20,193,59,003,DS,Other flows - Midwest,-1,-1,-1
20,193,59,005,DS,Other flows - South,-1,-1,-1
20,193,59,007,DS,Other flows - West,26,50,1239
20,195,96,000,KS,Trego County Total Migration-US and Foreign,48,84,2185
20,195,97,000,KS,Trego County Total Migration-US,48,84,2185
20,195,97,001,KS,Trego County Total Migration-Same State,48,84,2185
20,195,97,003,KS,Trego County Total Migration-Different State,-1,-1,-1
20,195,20,195,KS,Trego County Non-migrants,1248,2547,76324
20,195,58,000,SS,Other flows - Same State,48,84,2185
20,195,59,000,DS,Other flows - Different State,-1,-1,-1
20,195,59,003,DS,Other flows - Midwest,-1,-1,-1
20,195,59,005,DS,Other flows - South,-1,-1,-1
20,195,59,007,DS,Other flows - West,-1,-1,-1
20,197,96,000,KS,Wabaunsee County Total Migration-US and Foreign,129,234,5818
20,197,97,000,KS,Wabaunsee County Total Migration-US,129,234,5818
20,197,97,001,KS,Wabaunsee County Total Migration-Same State,129,234,5818
20,197,97,003,KS,Wabaunsee County Total Migration-Different State,32,67,1254
20,197,98,000,KS,Wabaunsee County Total Migration-Foreign,-1,-1,-1
20,197,20,197,KS,Wabaunsee County Non-migrants,2541,5793,145521
20,197,20,177,KS,Shawnee County,41,76,1555
20,197,20,149,KS,Pottawatomie County,21,48,765
20,197,58,000,SS,Other flows - Same State,67,110,3499
20,197,59,000,DS,Other flows - Different State,32,67,1254
20,197,59,003,DS,Other flows - Midwest,-1,-1,-1
20,197,59,005,DS,Other flows - South,-1,-1,-1
20,197,59,007,DS,Other flows - West,-1,-1,-1
20,197,57,009,FR,Foreign - Other flows,-1,-1,-1
20,199,96,000,KS,Wallace County Total Migration-US and Foreign,-1,-1,-1
20,199,97,000,KS,Wallace County Total Migration-US,-1,-1,-1
20,199,97,001,KS,Wallace County Total Migration-Same State,-1,-1,-1
20,199,97,003,KS,Wallace County Total Migration-Different State,-1,-1,-1
20,199,20,199,KS,Wallace County Non-migrants,564,1301,37351
20,199,58,000,SS,Other flows - Same State,-1,-1,-1
20,199,59,000,DS,Other flows - Different State,-1,-1,-1
20,199,59,003,DS,Other flows - Midwest,-1,-1,-1
20,199,59,005,DS,Other flows - South,-1,-1,-1
20,199,59,007,DS,Other flows - West,-1,-1,-1
20,201,96,000,KS,Washington County Total Migration-US and Foreign,62,116,2591
20,201,97,000,KS,Washington County Total Migration-US,62,116,2591
20,201,97,001,KS,Washington County Total Migration-Same State,62,116,2591
20,201,97,003,KS,Washington County Total Migration-Different State,33,53,1058
20,201,98,000,KS,Washington County Total Migration-Foreign,-1,-1,-1
20,201,20,201,KS,Washington County Non-migrants,2308,5051,120200
20,201,58,000,SS,Other flows - Same State,62,116,2591
20,201,59,000,DS,Other flows - Different State,33,53,1058
20,201,59,001,DS,Other flows - Northeast,-1,-1,-1
20,201,59,003,DS,Other flows - Midwest,-1,-1,-1
20,201,59,005,DS,Other flows - South,-1,-1,-1
20,201,59,007,DS,Other flows - West,-1,-1,-1
20,201,57,009,FR,Foreign - Other flows,-1,-1,-1
20,203,96,000,KS,Wichita County Total Migration-US and Foreign,21,49,1092
20,203,97,000,KS,Wichita County Total Migration-US,21,49,1092
20,203,97,001,KS,Wichita County Total Migration-Same State,21,49,1092
20,203,97,003,KS,Wichita County Total Migration-Different State,23,37,863
20,203,20,203,KS,Wichita County Non-migrants,842,2018,56177
20,203,58,000,SS,Other flows - Same State,21,49,1092
20,203,59,000,DS,Other flows - Different State,23,37,863
20,203,59,003,DS,Other flows - Midwest,-1,-1,-1
20,203,59,005,DS,Other flows - South,-1,-1,-1
20,203,59,007,DS,Other flows - West,-1,-1,-1
20,205,96,000,KS,Wilson County Total Migration-US and Foreign,132,272,3736
20,205,97,000,KS,Wilson County Total Migration-US,132,272,3736
20,205,97,001,KS,Wilson County Total Migration-Same State,108,227,2911
20,205,97,003,KS,Wilson County Total Migration-Different State,24,45,825
20,205,98,000,KS,Wilson County Total Migration-Foreign,-1,-1,-1
20,205,20,205,KS,Wilson County Non-migrants,3206,7049,163152
20,205,20,133,KS,Neosho County,25,51,685
20,205,20,125,KS,Montgomery County,21,46,541
20,205,58,000,SS,Other flows - Same State,62,130,1685
20,205,59,000,DS,Other flows - Different State,24,45,825
20,205,59,001,DS,Other flows - Northeast,-1,-1,-1
20,205,59,003,DS,Other flows - Midwest,-1,-1,-1
20,205,59,005,DS,Other flows - South,24,45,825
20,205,59,007,DS,Other flows - West,-1,-1,-1
20,205,57,009,FR,Foreign - Other flows,-1,-1,-1
20,207,96,000,KS,Woodson County Total Migration-US and Foreign,34,66,1172
20,207,97,000,KS,Woodson County Total Migration-US,34,66,1172
20,207,97,001,KS,Woodson County Total Migration-Same State,34,66,1172
20,207,97,003,KS,Woodson County Total Migration-Different State,-1,-1,-1
20,207,20,207,KS,Woodson County Non-migrants,1209,2427,73246
20,207,58,000,SS,Other flows - Same State,34,66,1172
20,207,59,000,DS,Other flows - Different State,-1,-1,-1
20,207,59,003,DS,Other flows - Midwest,-1,-1,-1
20,207,59,005,DS,Other flows - South,-1,-1,-1
20,207,59,007,DS,Other flows - West,-1,-1,-1
20,209,96,000,KS,Wyandotte County Total Migration-US and Foreign,3878,7925,158449
20,209,97,000,KS,Wyandotte County Total Migration-US,3878,7925,158449
20,209,97,001,KS,Wyandotte County Total Migration-Same State,1867,3746,77184
20,209,97,003,KS,Wyandotte County Total Migration-Different State,2011,4179,81265
20,209,98,000,KS,Wyandotte County Total Migration-Foreign,-1,-1,-1
20,209,20,209,KS,Wyandotte County Non-migrants,52689,119462,2309754
20,209,20,091,KS,Johnson County,1204,2384,43287
20,209,29,095,MO,Jackson County,763,1614,37520
20,209,20,103,KS,Leavenworth County,387,860,25069
20,209,29,047,MO,Clay County,188,375,6350
20,209,29,165,MO,Platte County,91,177,3780
20,209,20,045,KS,Douglas County,76,122,2632
20,209,20,177,KS,Shawnee County,38,77,1142
20,209,29,037,MO,Cass County,33,67,1339
20,209,48,121,TX,Denton County,32,59,2010
20,209,29,021,MO,Buchanan County,29,54,734
20,209,20,173,KS,Sedgwick County,27,53,739
20,209,48,201,TX,Harris County,27,58,1003
20,209,48,453,TX,Travis County,22,47,453
20,209,20,121,KS,Miami County,20,30,772
20,209,48,439,TX,Tarrant County,20,46,747
20,209,58,000,SS,Other flows - Same State,115,220,3544
20,209,59,000,DS,Other flows - Different State,806,1682,27328
20,209,59,001,DS,Other flows - Northeast,41,85,1656
20,209,59,003,DS,Other flows - Midwest,267,537,9088
20,209,59,005,DS,Other flows - South,301,682,10781
20,209,59,007,DS,Other flows - West,197,378,5802
20,209,57,009,FR,Foreign - Other flows,-1,-1,-1
21,000,96,000,KY,Total Migration-US and Foreign,79254,153908,3276245
21,000,97,000,KY,Total Migration-US,78587,152520,3240383
21,000,97,001,KY,Total Migration-Same State,45828,89677,1692864
21,000,97,003,KY,Total Migration-Different State,32759,62843,1547519
21,000,98,000,KY,Total Migration-Foreign,667,1388,35863
21,001,96,000,KY,Adair County Total Migration-US and Foreign,255,571,8113
21,001,97,000,KY,Adair County Total Migration-US,255,571,8113
21,001,97,001,KY,Adair County Total Migration-Same State,216,502,6354
21,001,97,003,KY,Adair County Total Migration-Different State,39,69,1758
21,001,98,000,KY,Adair County Total Migration-Foreign,-1,-1,-1
21,001,21,001,KY,Adair County Non-migrants,5500,12441,212951
21,001,21,217,KY,Taylor County,50,107,1265
21,001,21,207,KY,Russell County,49,122,1216
21,001,58,000,SS,Other flows - Same State,117,273,3873
21,001,59,000,DS,Other flows - Different State,39,69,1758
21,001,59,001,DS,Other flows - Northeast,-1,-1,-1
21,001,59,003,DS,Other flows - Midwest,-1,-1,-1
21,001,59,005,DS,Other flows - South,39,69,1758
21,001,59,007,DS,Other flows - West,-1,-1,-1
21,001,57,009,FR,Foreign - Other flows,-1,-1,-1
21,003,96,000,KY,Allen County Total Migration-US and Foreign,297,623,9300
21,003,97,000,KY,Allen County Total Migration-US,297,623,9300
21,003,97,001,KY,Allen County Total Migration-Same State,215,436,6625
21,003,97,003,KY,Allen County Total Migration-Different State,82,187,2675
21,003,98,000,KY,Allen County Total Migration-Foreign,-1,-1,-1
21,003,21,003,KY,Allen County Non-migrants,6112,13944,269778
21,003,21,227,KY,Warren County,110,219,3590
21,003,21,009,KY,Barren County,32,61,947
21,003,21,213,KY,Simpson County,25,45,437
21,003,47,165,TN,Sumner County,20,44,1027
21,003,58,000,SS,Other flows - Same State,48,111,1652
21,003,59,000,DS,Other flows - Different State,62,143,1648
21,003,59,001,DS,Other flows - Northeast,-1,-1,-1
21,003,59,003,DS,Other flows - Midwest,-1,-1,-1
21,003,59,005,DS,Other flows - South,62,143,1648
21,003,59,007,DS,Other flows - West,-1,-1,-1
21,003,57,009,FR,Foreign - Other flows,-1,-1,-1
21,005,96,000,KY,Anderson County Total Migration-US and Foreign,415,792,14565
21,005,97,000,KY,Anderson County Total Migration-US,415,792,14565
21,005,97,001,KY,Anderson County Total Migration-Same State,370,708,12641
21,005,97,003,KY,Anderson County Total Migration-Different State,45,84,1924
21,005,98,000,KY,Anderson County Total Migration-Foreign,-1,-1,-1
21,005,21,005,KY,Anderson County Non-migrants,8243,18394,460631
21,005,21,073,KY,Franklin County,137,279,4717
21,005,21,067,KY,Fayette County,52,71,1746
21,005,21,167,KY,Mercer County,22,46,853
21,005,21,211,KY,Shelby County,21,47,672
21,005,21,239,KY,Woodford County,21,37,777
21,005,58,000,SS,Other flows - Same State,117,228,3877
21,005,59,000,DS,Other flows - Different State,45,84,1924
21,005,59,001,DS,Other flows - Northeast,-1,-1,-1
21,005,59,003,DS,Other flows - Midwest,-1,-1,-1
21,005,59,005,DS,Other flows - South,45,84,1924
21,005,59,007,DS,Other flows - West,-1,-1,-1
21,005,57,009,FR,Foreign - Other flows,-1,-1,-1
21,007,96,000,KY,Ballard County Total Migration-US and Foreign,141,278,5861
21,007,97,000,KY,Ballard County Total Migration-US,141,278,5861
21,007,97,001,KY,Ballard County Total Migration-Same State,117,227,5002
21,007,97,003,KY,Ballard County Total Migration-Different State,24,51,859
21,007,21,007,KY,Ballard County Non-migrants,2770,6131,156757
21,007,21,145,KY,McCracken County,76,154,3674
21,007,58,000,SS,Other flows - Same State,41,73,1328
21,007,59,000,DS,Other flows - Different State,24,51,859
21,007,59,003,DS,Other flows - Midwest,24,51,859
21,007,59,005,DS,Other flows - South,-1,-1,-1
21,007,59,007,DS,Other flows - West,-1,-1,-1
21,009,96,000,KY,Barren County Total Migration-US and Foreign,653,1330,20221
21,009,97,000,KY,Barren County Total Migration-US,653,1330,20221
21,009,97,001,KY,Barren County Total Migration-Same State,492,1018,14333
